ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId
TimberT4,@TimberT4_MasterName,Resource,@ui_itemtypedescription_resource,@TimberT4_Description,,Resource+Timber,Resources,RefinedResources,Timber,,,,,,4,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/TimberT4.png,lyshineui/images/icons/items_hires/TimberT4.png,,10000,0,,,,,,,,0,,0,,[LTID]TimberT3,[LTID]TimberT3,,,,,"TimberT4,Timber",,,,,,,,0,2,,Play_UI_Pickup_Wood,Play_UI_Drop_Wood,Play_UI_Use_Wood,Play_UI_Created_Wood,,,,,,,,,,
TimberT5,@TimberT5_MasterName,Resource,@ui_itemtypedescription_resource,@TimberT5_Description,,Resource+Timber,Resources,RefinedResources,Timber,,,,,,5,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/TimberT5.png,lyshineui/images/icons/items_hires/TimberT5.png,,10000,0,,,,,,,,0,,0,,[LTID]TimberT4,[LTID]TimberT4,,,,,"TimberT5,Timber",,,,,,,,0,2,,Play_UI_Pickup_Wood,Play_UI_Drop_Wood,Play_UI_Use_Wood,Play_UI_Created_Wood,,,,,,,,,,
TimberT51,@TimberT51_MasterName,Resource,@ui_itemtypedescription_resource,@TimberT51_Description,,Resource+Timber,Resources,RefinedResources,Timber,,,,,,5,,,,,,,,,,,,,,,,,,4,,0,1,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/TimberT51.png,lyshineui/images/icons/items_hires/TimberT51.png,,10000,0,,,,,,,,0,,0,,[LTID]TimberT4,[LTID]TimberT4,,,,,"TimberT5,Timber,TimberT51",,,15,15,,,,0,2,,Play_UI_Pickup_Wood,Play_UI_Drop_Wood,Play_UI_Use_Wood,Play_UI_Created_Wood,,,,,,,,,,
FiberT1,@FiberT1_MasterName,Resource,@ui_itemtypedescription_resource,@FiberT1_Description,,Resource+Fiber,Resources,RawResources,Fiber,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/FiberT1.png,lyshineui/images/icons/items_hires/FiberT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Foliage,Play_UI_Drop_Foliage,Play_UI_Use_Foliage,Play_UI_Created_Foliage,,,,,,,,,,
FiberT4,@FiberT4_MasterName,Resource,@ui_itemtypedescription_resource,@FiberT4_Description,,Resource+Fiber,Resources,RawResources,Fiber,,,,,,4,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/FiberT4.png,lyshineui/images/icons/items_hires/FiberT4.png,,10000,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Foliage,Play_UI_Drop_Foliage,Play_UI_Use_Foliage,Play_UI_Created_Foliage,,,,,,,,,,
FiberT5,@FiberT5_MasterName,Resource,@ui_itemtypedescription_resource,@FiberT5_Description,,Resource+Fiber,Resources,RawResources,Fiber,,,,,,5,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/FiberT5.png,lyshineui/images/icons/items_hires/FiberT5.png,,10000,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Foliage,Play_UI_Drop_Foliage,Play_UI_Use_Foliage,Play_UI_Created_Foliage,,,,,,,,,,
ClothT2,@ClothT2_MasterName,Resource,@ui_itemtypedescription_resource,@ClothT2_Description,,Resource+Cloth,Resources,RefinedResources,Cloth,,,,,,2,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/ClothT2.png,lyshineui/images/icons/items_hires/ClothT2.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT2,Cloth",,,,,,,,0,1,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ClothT3,@ClothT3_MasterName,Resource,@ui_itemtypedescription_resource,@ClothT3_Description,,Resource+Cloth,Resources,RefinedResources,Cloth,,,,,,3,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/ClothT3.png,lyshineui/images/icons/items_hires/ClothT3.png,,10000,0,,,,,,,,0,,0,,[LTID]ClothT2,[LTID]ClothT2,,,,,"ClothT3,Cloth",,,,,,,,0,1,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ClothT4,@ClothT4_MasterName,Resource,@ui_itemtypedescription_resource,@ClothT4_Description,,Resource+Cloth,Resources,RefinedResources,Cloth,,,,,,4,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/ClothT4.png,lyshineui/images/icons/items_hires/ClothT4.png,,10000,0,,,,,,,,0,,0,,[LTID]ClothT3,[LTID]ClothT3,,,,,"ClothT4,Cloth",,,,,,,,0,1,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ClothT5,@ClothT5_MasterName,Resource,@ui_itemtypedescription_resource,@ClothT5_Description,,Resource+Cloth,Resources,RefinedResources,Cloth,,,,,,5,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/ClothT5.png,lyshineui/images/icons/items_hires/ClothT5.png,,10000,0,,,,,,,,0,,0,,[LTID]ClothT4,[LTID]ClothT4,,,,,"ClothT5,Cloth",,,,,,,,0,1,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ClothT51,@ClothT51_MasterName,Resource,@ui_itemtypedescription_resource,@ClothT51_Description,,Resource+Cloth,Resources,RefinedResources,Cloth,,,,,,5,,,,,,,,,,,,,,,,,,4,,0,1,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/ClothT51.png,lyshineui/images/icons/items_hires/ClothT51.png,,10000,0,,,,,,,,0,,0,,[LTID]ClothT4,[LTID]ClothT4,,,,,"ClothT5,Cloth,ClothT51",,,15,15,,,,0,1,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ScalyHideT1,@ScalyHideT1_MasterName,Resource,@ui_itemtypedescription_resource,@ScalyHideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,3,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/ScalyHideT1.png,lyshineui/images/icons/items_hires/ScalyHideT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT3,Leather",10,5,,,,,,0,2,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,Liquid,Liquid,,,,,
ChitinHideT5,@ChitinHideT5_MasterName,Resource,@ui_itemtypedescription_resource,@ChitinHideT5_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,5,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/chitin.png,lyshineui/images/icons/items/Resource/chitin.png,,10000,0,,,,,,,,0,,0,,,,,,,,HideT5,,,,,,,,0,2,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,
ChitinLeatherT5,@ChitinLeatherT5_MasterName,Resource,@ui_itemtypedescription_resource,@ChitinLeatherT5_Description,,Resource+Leather,Resources,RefinedResources,Leather,,,,,,5,,,,,,,,,,,,,,,,,,,,0,1,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/chitinArmorT5.png,lyshineui/images/icons/items/Resource/chitinArmorT5.png,,10000,0,,,,,,,,0,,0,,[LTID]LeatherT4,[LTID]LeatherT4,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,,,,,,,,,,
SandT4,@SandT4_MasterName,Resource,@ui_itemtypedescription_resource,@SandT4_Description,,Resource,Resources,RawResources,Ore,,,,,,5,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Material,,,,,,0,0,,,lyshineui/images/icons/items/Resource/SandT4.png,lyshineui/images/icons/items_hires/SandT4.png,,10000,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,
FaeIronT1,@FaeIronT1_MasterName,Resource,@ui_itemtypedescription_resource,@FaeIronT1_Description,,Resource+Ore,Resources,RawResources,Ore,,,,,,2,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/OreT1.png,lyshineui/images/icons/items_hires/OreT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT2,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
VoidsteelT1,@VoidsteelT1_MasterName,Resource,@ui_itemtypedescription_resource,@VoidsteelT1_Description,,Resource+Ingot,Resources,RawResources,Ore,,,,,,3,,,,,,,,,,,,,,,,,,2,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/IngotT3.png,lyshineui/images/icons/items_hires/IngotT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT3,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
BlessedCrucibleT1,@BlessedCrucibleT1_MasterName,Resource,@ui_itemtypedescription_resource,@BlessedCrucibleT1_Description,,Resource,Resources,RawResources,Ore,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/MI_SealedClayPot.png,lyshineui/images/icons/items_hires/MI_SealedClayPot.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT4,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
AzuriteChunkT1,@AzuriteChunkT1_MasterName,Resource,@ui_itemtypedescription_resource,@AzuriteChunkT1_Description,,Resource+Ore,Resources,RawResources,Ore,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/EnchantedEarthT3.png,lyshineui/images/icons/items_hires/EnchantedEarthT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT4,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
CinnabarT1,@CinnabarT1_MasterName,Resource,@ui_itemtypedescription_resource,@CinnabarT1_Description,,Resource+Ore,Resources,RawResources,Ore,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/MI_CorruptedMoss.png,lyshineui/images/icons/items_hires/MI_CorruptedMoss.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT5,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
TolviumT1,@TolviumT1_MasterName,Resource,@ui_itemtypedescription_resource,@TolviumT1_Description,,Resource+Ingot,Resources,RawResources,Ore,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Smelting,,,,,,,0,,,lyshineui/images/icons/items/Resource/OreT4.png,lyshineui/images/icons/items_hires/OreT4.png,,10000,0,,,,,,,,0,,0,,,,,,,,"MetalT5,Metal",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
PetrifiedWoodT1,@PetrifiedWoodT1_MasterName,Resource,@ui_itemtypedescription_resource,@PetrifiedWoodT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,2,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WoodWitheredT1.png,lyshineui/images/icons/items_hires/WoodWitheredT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT2,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
WhisperwoodT1,@WhisperwoodT1_MasterName,Resource,@ui_itemtypedescription_resource,@WhisperwoodT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,3,,,,,,,,,,,,,,,,,,2,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WrithingVinesT1.png,lyshineui/images/icons/items_hires/WrithingVinesT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT3,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
QuillbarkT1,@QuillbarkT1_MasterName,Resource,@ui_itemtypedescription_resource,@QuillbarkT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WrithingBriarT1.png,lyshineui/images/icons/items_hires/WrithingBriarT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT4,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
EbonwoodT1,@EbonwoodT1_MasterName,Resource,@ui_itemtypedescription_resource,@EbonwoodT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WhetstoneT1.png,lyshineui/images/icons/items_hires/WhetstoneT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT4,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
WildwoodT1,@WildwoodT1_MasterName,Resource,@ui_itemtypedescription_resource,@WildwoodT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WrithingVinesT3.png,lyshineui/images/icons/items_hires/WrithingVinesT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT5,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
BarbvineT1,@BarbvineT1_MasterName,Resource,@ui_itemtypedescription_resource,@BarbvineT1_Description,,Resource+Wood,Resources,RawResources,Wood,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Woodworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/WrithingBriarT3.png,lyshineui/images/icons/items_hires/WrithingBriarT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"TimberT5,Timber",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
RagehideT1,@RagehideT1_MasterName,Resource,@ui_itemtypedescription_resource,@RagehideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,2,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/RawhideT1.png,lyshineui/images/icons/items_hires/RawhideT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT2,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ShadowfurT1,@ShadowfurT1_MasterName,Resource,@ui_itemtypedescription_resource,@ShadowfurT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,3,,,,,,,,,,,,,,,,,,2,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/RawhideT4.png,lyshineui/images/icons/items_hires/RawhideT4.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT3,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
BrightscaleHideT1,@BrightscaleHideT1_MasterName,Resource,@ui_itemtypedescription_resource,@BrightscaleHideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/RawhideT5.png,lyshineui/images/icons/items_hires/RawhideT5.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT4,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ShifthideT1,@ShifthideT1_MasterName,Resource,@ui_itemtypedescription_resource,@ShifthideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/MangyHideT1.png,lyshineui/images/icons/items_hires/MangyHideT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT4,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
SmolderhideT1,@SmolderhideT1_MasterName,Resource,@ui_itemtypedescription_resource,@SmolderhideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/MangyHideT2.png,lyshineui/images/icons/items_hires/MangyHideT2.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT5,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ScarhideT1,@ScarhideT1_MasterName,Resource,@ui_itemtypedescription_resource,@ScarhideT1_Description,,Resource+Rawhide,Resources,RawResources,Rawhide,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Leatherworking,,,,,,,0,,,lyshineui/images/icons/items/Resource/MangyHideT3.png,lyshineui/images/icons/items_hires/MangyHideT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"LeatherT5,Leather",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ShadeclothT1,@ShadeclothT1_MasterName,Resource,@ui_itemtypedescription_resource,@ShadeclothT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,2,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/CorruptedClothT1.png,lyshineui/images/icons/items_hires/CorruptedClothT1.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT2,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
PhasefiberT1,@PhasefiberT1_MasterName,Resource,@ui_itemtypedescription_resource,@PhasefiberT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,3,,,,,,,,,,,,,,,,,,2,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/FiberT4.png,lyshineui/images/icons/items_hires/FiberT4.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT3,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
GlintwoolT1,@GlintwoolT1_MasterName,Resource,@ui_itemtypedescription_resource,@GlintwoolT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/MI_TornFabric.png,lyshineui/images/icons/items_hires/MI_TornFabric.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT4,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ScalecordT1,@ScalecordT1_MasterName,Resource,@ui_itemtypedescription_resource,@ScalecordT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/MI_NeedleAndThread.png,lyshineui/images/icons/items_hires/MI_NeedleAndThread.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT4,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
BlisterweaveT1,@BlisterweaveT1_MasterName,Resource,@ui_itemtypedescription_resource,@BlisterweaveT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/CorruptedClothT3.png,lyshineui/images/icons/items_hires/CorruptedClothT3.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT5,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
ScaleclothT1,@ScaleclothT1_MasterName,Resource,@ui_itemtypedescription_resource,@ScaleclothT1_Description,,Resource+Cloth,Resources,RawResources,Cloth,,,,,,5,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Weaving,,,,,,,0,,,lyshineui/images/icons/items/Resource/MI_Cloak.png,lyshineui/images/icons/items_hires/MI_Cloak.png,,10000,0,,,,,,,,0,,0,,,,,,,,"ClothT5,Cloth",10,5,,5,,,,0,3,,Play_UI_Pickup_Stone,Play_UI_Drop_Stone,Play_UI_Use_Stone,Play_UI_Created_Stone,,,,Bow,bow,,,,,
Schematic_ShatterslashT4,@Schematic_ShatterslashT4_MasterName,Resource,@ui_itemtypedescription_resource,@Schematic_ShatterslashT4_Description,,Resource+WeaponSchematic,Resources,RawResources,CraftingComponents,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Weapon.png,lyshineui/images/icons/items_hires/Schematic_Weapon.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,ShatterslashT4,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_ContingencyPlanT4,@Schematic_ContingencyPlanT4_MasterName,Resource,@ui_itemtypedescription_resource,@Schematic_ContingencyPlanT4_Description,,Resource+WeaponSchematic,Resources,RawResources,CraftingComponents,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Weapon.png,lyshineui/images/icons/items_hires/Schematic_Weapon.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,ContingencyPlanT4,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_SerendipityT4,@Schematic_SerendipityT4_MasterName,Resource,@ui_itemtypedescription_resource,@Schematic_SerendipityT4_Description,,Resource+WeaponSchematic,Resources,RawResources,CraftingComponents,,,,,,4,,,,,,,,,,,,,,,,,,3,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Weapon.png,lyshineui/images/icons/items_hires/Schematic_Weapon.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,SerendipityT4,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
