ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId
Bundle_HealthRegenManaPotions_5,@Bundle_HealthRegenManaPotions_5_MasterName,Resource,@ui_itemtypedescription_resource,@Bundle_HealthRegenManaPotions_5_Description,,Resource+LootContainer,,,,1,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,3,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Bundle_HealthRegenManaPotion_5.png,lyshineui/images/icons/items_hires/Bundle_HealthRegenManaPotion_5.png,,10000,0,,,,,,,,,1,1,0,,[LTID]Bundle_HealthRegenManaPotions_5,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
Bundle_LostEssenceT1LostEssenceT2_2,@Bundle_LostEssenceT1LostEssenceT2_2_MasterName,Resource,@ui_itemtypedescription_resource,@Bundle_LostEssenceT1LostEssenceT2_2_Description,,Resource+LootContainer,,,,1,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/Bundle_LostEssenceT1LostEssenceT2_2.png,lyshineui/images/icons/items_hires/Bundle_LostEssenceT1LostEssenceT2_2.png,,10000,0,,,,,,,,,1,1,0,,[LTID]Bundle_LostEssenceT1LostEssenceT2_2,,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
WCGoldLockboxT1,@LockboxT1_MasterName,Resource,@ui_itemtypedescription_resource,,,Resource+LootContainer,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Resource/LockboxT1.png,lyshineui/images/icons/items_hires/LockboxT1.png,,10000,0,,,,,,,,,1,1,0,,[LTID]WCGoldLockboxT1,,,GoldLockBox1,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,
WCConsumable_SpicedNog,@WCConsumable_SpicedNog_MasterName,Consumable,@ui_itemtypedescription_consumable,@WCConsumable_SpicedNog_Description,,Consumable+Food,Utilities,EventConsumables,FoodAttribute,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,10,,0,0,0,UI_AttributeFood,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/WCConsumable_SpicedNog.png,lyshineui/images/icons/items_hires/WCConsumable_SpicedNog.png,,100,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Liquid,Play_UI_Drop_Liquid,Play_UI_Use_Liquid,Play_UI_Created_Liquid,,,,,,,,,,WinterConvergence_2021,,,,
WCConsumable_Mealiewrap,@WCConsumable_Mealiewrap_MasterName,Consumable,@ui_itemtypedescription_consumable,@WCConsumable_Mealiewrap_Description,,Consumable+Food,Utilities,EventConsumables,FoodAttribute,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,10,,0,0,0,UI_AttributeFood,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/WCConsumable_Mealiewrap.png,lyshineui/images/icons/items_hires/WCConsumable_Mealiewrap.png,,100,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
WCConsumable_ConvergenceCake,@WCConsumable_ConvergenceCake_MasterName,Consumable,@ui_itemtypedescription_consumable,@WCConsumable_ConvergenceCake_Description,,Consumable+Food,Utilities,EventConsumables,FoodAttribute,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,10,,0,0,0,UI_AttributeFood,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/WCConsumable_ConvergenceCake.png,lyshineui/images/icons/items_hires/WCConsumable_ConvergenceCake.png,,100,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
WCConsumable_ButtercreamPudding,@WCConsumable_ButtercreamPudding_MasterName,Consumable,@ui_itemtypedescription_consumable,@WCConsumable_ButtercreamPudding_Description,,Consumable+Food,Utilities,EventConsumables,FoodAttribute,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,10,,0,0,0,UI_AttributeFood,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/WCConsumable_ButtercreamPudding.png,lyshineui/images/icons/items_hires/WCConsumable_ButtercreamPudding.png,,100,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Liquid,Play_UI_Drop_Liquid,Play_UI_Use_Liquid,Play_UI_Created_Liquid,,,,,,,,,,WinterConvergence_2021,,,,
WCConsumable_GingersnapCookie,@WCConsumable_GingersnapCookie_MasterName,Consumable,@ui_itemtypedescription_consumable,@WCConsumable_GingersnapCookie_Description,,Consumable+Food,Utilities,EventConsumables,FoodAttribute,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,10,,0,0,0,UI_AttributeFood,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/WCConsumable_GingersnapCookie.png,lyshineui/images/icons/items_hires/WCConsumable_GingersnapCookie.png,,100,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorLightHeadT5,@Artifact_WCArmorLightHeadT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorLightHeadT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LightHead_WC.png,lyshineui/images/icons/items_hires/Pattern_LightHead_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorLightChestT5,@Artifact_WCArmorLightChestT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorLightChestT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LightChest_WC.png,lyshineui/images/icons/items_hires/Pattern_LightChest_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorLightHandsT5,@Artifact_WCArmorLightHandsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorLightHandsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LightHands_WC.png,lyshineui/images/icons/items_hires/Pattern_LightHands_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorLightLegsT5,@Artifact_WCArmorLightLegsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorLightLegsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LightLegs_WC.png,lyshineui/images/icons/items_hires/Pattern_LightLegs_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorLightFeetT5,@Artifact_WCArmorLightFeetT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorLightFeetT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LightFeet_WC.png,lyshineui/images/icons/items_hires/Pattern_LightFeet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorMediumHeadT5,@Artifact_WCArmorMediumHeadT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorMediumHeadT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_MediumHead_WC.png,lyshineui/images/icons/items_hires/Pattern_MediumHead_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorMediumChestT5,@Artifact_WCArmorMediumChestT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorMediumChestT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_MediumChest_WC.png,lyshineui/images/icons/items_hires/Pattern_MediumChest_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorMediumHandsT5,@Artifact_WCArmorMediumHandsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorMediumHandsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_MediumHands_WC.png,lyshineui/images/icons/items_hires/Pattern_MediumHands_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorMediumLegsT5,@Artifact_WCArmorMediumLegsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorMediumLegsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_MediumLegs_WC.png,lyshineui/images/icons/items_hires/Pattern_MediumLegs_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorMediumFeetT5,@Artifact_WCArmorMediumFeetT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorMediumFeetT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_MediumFeet_WC.png,lyshineui/images/icons/items_hires/Pattern_MediumFeet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorHeavyHeadT5,@Artifact_WCArmorHeavyHeadT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorHeavyHeadT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_HeavyHead_WC.png,lyshineui/images/icons/items_hires/Pattern_HeavyHead_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorHeavyChestT5,@Artifact_WCArmorHeavyChestT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorHeavyChestT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_HeavyChest_WC.png,lyshineui/images/icons/items_hires/Pattern_HeavyChest_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorHeavyHandsT5,@Artifact_WCArmorHeavyHandsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorHeavyHandsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_HeavyHands_WC.png,lyshineui/images/icons/items_hires/Pattern_HeavyHands_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorHeavyLegsT5,@Artifact_WCArmorHeavyLegsT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorHeavyLegsT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_HeavyLegs_WC.png,lyshineui/images/icons/items_hires/Pattern_HeavyLegs_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCArmorHeavyFeetT5,@Artifact_WCArmorHeavyFeetT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCArmorHeavyFeetT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_HeavyFeet_WC.png,lyshineui/images/icons/items_hires/Pattern_HeavyFeet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponSwordT5,@Artifact_WCWeaponSwordT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponSwordT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Sword_WC.png,lyshineui/images/icons/items_hires/Pattern_Sword_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponRapierT5,@Artifact_WCWeaponRapierT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponRapierT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Rapier_WC.png,lyshineui/images/icons/items_hires/Pattern_Rapier_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponBowT5,@Artifact_WCWeaponBowT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponBowT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Bow_WC.png,lyshineui/images/icons/items_hires/Pattern_Bow_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponMusketT5,@Artifact_WCWeaponMusketT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponMusketT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Musket_WC.png,lyshineui/images/icons/items_hires/Pattern_Musket_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponGauntletIceT5,@Artifact_WCWeaponGauntletIceT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponGauntletIceT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_IceGauntlet_WC.png,lyshineui/images/icons/items_hires/Pattern_IceGauntlet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponGauntletVoidT5,@Artifact_WCWeaponGauntletVoidT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponGauntletVoidT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_VoidGauntlet_WC.png,lyshineui/images/icons/items_hires/Pattern_VoidGauntlet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponStaffFireT5,@Artifact_WCWeaponStaffFireT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponStaffFireT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_FireStaff_WC.png,lyshineui/images/icons/items_hires/Pattern_FireStaff_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponStaffLifeT5,@Artifact_WCWeaponStaffLifeT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponStaffLifeT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_LifeStaff_WC.png,lyshineui/images/icons/items_hires/Pattern_LifeStaff_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponHatchetT5,@Artifact_WCWeaponHatchetT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponHatchetT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Hatchet_WC.png,lyshineui/images/icons/items_hires/Pattern_Hatchet_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponGreatAxeT5,@Artifact_WCWeaponGreatAxeT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponGreatAxeT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_GreatAxe_WC.png,lyshineui/images/icons/items_hires/Pattern_GreatAxe_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponWarHammerT5,@Artifact_WCWeaponWarHammerT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponWarHammerT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_Warhammer_WC.png,lyshineui/images/icons/items_hires/Pattern_Warhammer_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponRShieldT5,@Artifact_WCWeaponRShieldT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponRShieldT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_RoundShield_WC.png,lyshineui/images/icons/items_hires/Pattern_RoundShield_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponKShieldT5,@Artifact_WCWeaponKShieldT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponKShieldT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_KiteShield_WC.png,lyshineui/images/icons/items_hires/Pattern_KiteShield_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
Artifact_WCWeaponTShieldT5,@Artifact_WCWeaponTShieldT5_MasterName,Resource,@ui_itemtypedescription_resource,@Artifact_WCWeaponTShieldT5_Description,,Resource,Resources,Components,CraftingPatterns,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,1,,,0,1,0,UI_Material,,,,,,,0,,,lyshineui/images/icons/items/Resource/Pattern_TowerShield_WC.png,lyshineui/images/icons/items_hires/Pattern_TowerShield_WC.png,,10000,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,0,2,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,WinterConvergence_2021,,,,
