ConversionID,ItemID,EntitlementId,AchievementId,Perk1,Perk2,Perk3,Perk4,Bought,Sold,ItemQty,DisplayOrder,CategoricalProgressionId,RankCheckCategoricalProgressionId,RequiredCategoricalProgressionRank,BuyCategoricalProgressionCost,BuyCurrencyCost,BuyProgression2Id,BuyProgression2Cost,BuyProgression3Id,BuyProgression3Cost,BuyCurrencyItemName,BuyCurrencyItemCost,BuyCooldownSeconds,SellCategoricalProgressionCost,SellCurrencyCost,SellAzothCost,InContracts
S_1hGauntletVoid_SyndicateRank3_v2,1hGauntletVoid_SyndicateRank3_v2,,,,,,,1,0,1,15,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank3_v2,2hBlunderbuss_SyndicateRank3_v2,,,,,,,1,0,1,16,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank3_v2,2hGreatSword_SyndicateRank3_v2,,,,,,,1,0,1,17,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_1hFlail_SyndicateRank3_v2,1hFlail_SyndicateRank3_v2,,,,,,,1,0,1,18,SyndicateTokens,Syndicate,2,2500,8000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank3_v2,HeavyHead_SyndicateRank3_v2,,,,,,,1,0,1,19,SyndicateTokens,Syndicate,2,4000,2000,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank3_v2,HeavyChest_SyndicateRank3_v2,,,,,,,1,0,1,20,SyndicateTokens,Syndicate,2,6000,6000,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank3_v2,HeavyHands_SyndicateRank3_v2,,,,,,,1,0,1,21,SyndicateTokens,Syndicate,2,3000,2000,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank3_v2,HeavyLegs_SyndicateRank3_v2,,,,,,,1,0,1,22,SyndicateTokens,Syndicate,2,5000,4000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank3_v2,HeavyFeet_SyndicateRank3_v2,,,,,,,1,0,1,23,SyndicateTokens,Syndicate,2,2000,2000,,,,,,,,0,0,,false
S_LightHead_SyndicateRank3_v2,LightHead_SyndicateRank3_v2,,,,,,,1,0,1,24,SyndicateTokens,Syndicate,2,4000,2000,,,,,,,,0,0,,false
S_LightChest_SyndicateRank3_v2,LightChest_SyndicateRank3_v2,,,,,,,1,0,1,25,SyndicateTokens,Syndicate,2,6000,6000,,,,,,,,0,0,,false
S_LightHands_SyndicateRank3_v2,LightHands_SyndicateRank3_v2,,,,,,,1,0,1,26,SyndicateTokens,Syndicate,2,3000,2000,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank3_v2,LightLegs_SyndicateRank3_v2,,,,,,,1,0,1,27,SyndicateTokens,Syndicate,2,5000,4000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank3_v2,LightFeet_SyndicateRank3_v2,,,,,,,1,0,1,28,SyndicateTokens,Syndicate,2,2000,2000,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank3_v2,MediumHead_SyndicateRank3_v2,,,,,,,1,0,1,29,SyndicateTokens,Syndicate,2,4000,2000,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank3_v2,MediumChest_SyndicateRank3_v2,,,,,,,1,0,1,30,SyndicateTokens,Syndicate,2,6000,6000,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank3_v2,MediumHands_SyndicateRank3_v2,,,,,,,1,0,1,31,SyndicateTokens,Syndicate,2,3000,2000,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank3_v2,MediumLegs_SyndicateRank3_v2,,,,,,,1,0,1,32,SyndicateTokens,Syndicate,2,5000,4000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank3_v2,MediumFeet_SyndicateRank3_v2,,,,,,,1,0,1,33,SyndicateTokens,Syndicate,2,2000,2000,,,,,,,,0,0,,false
S_HoldingRuneT4,HoldingRuneT4,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,2,5000,100000,,,,,,,,0,0,,false
S_FactionChisel3,FactionChisel3,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,2,2000,8000,,,,,,,,0,0,,false
S_DyeB167,DyeB167,,,,,,,1,0,1,36,SyndicateTokens,Syndicate,2,300,1000,,,,,,,,0,0,,false
S_GemSocketPinsT1,GemSocketPinsT1,,,,,,,1,0,1,37,SyndicateTokens,Syndicate,2,300,10000,,,,,,,,0,0,,false
S_GreaterMastery_LoggingXP,GreaterMastery_LoggingXP,,,,,,,1,0,1,38,SyndicateTokens,Syndicate,2,4000,10000,,,,,,,86400,0,0,,false
S_GreaterMastery_HarvestingXP,GreaterMastery_HarvestingXP,,,,,,,1,0,1,39,SyndicateTokens,Syndicate,2,4000,10000,,,,,,,86400,0,0,,false
S_GreaterMastery_MiningXP,GreaterMastery_MiningXP,,,,,,,1,0,1,40,SyndicateTokens,Syndicate,2,4000,10000,,,,,,,86400,0,0,,false
S_GreaterMastery_SkinningXP,GreaterMastery_SkinningXP,,,,,,,1,0,1,41,SyndicateTokens,Syndicate,2,4000,10000,,,,,,,86400,0,0,,false
S_GreaterMastery_FishingXP,GreaterMastery_FishingXP,,,,,,,1,0,1,42,SyndicateTokens,Syndicate,2,4000,10000,,,,,,,86400,0,0,,false
S_1hLongsword_SyndicateRank4_v2,1hLongsword_SyndicateRank4_v2,,,,,,,1,0,1,1,SyndicateTokens,Syndicate,3,7500,16000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank4_v2,2hWarhammer_SyndicateRank4_v2,,,,,,,1,0,1,2,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank4_v2,2hGreatSword_SyndicateRank4_v2,,,,,,,1,0,1,3,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank4_v2,2hBlunderbuss_SyndicateRank4_v2,,,,,,,1,0,1,4,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank4_v2,2hMusket_SyndicateRank4_v2,,,,,,,1,0,1,5,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank4_v2,2hBow_SyndicateRank4_v2,,,,,,,1,0,1,6,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank4_v2,1hThrowingAxe_SyndicateRank4_v2,,,,,,,1,0,1,7,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank4_v2,2hFireStaff_SyndicateRank4_v2,,,,,,,1,0,1,8,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank4_v2,2hLifeStaff_SyndicateRank4_v2,,,,,,,1,0,1,9,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank4_v2,1hRShield_SyndicateRank4_v2,,,,,,,1,0,1,10,SyndicateTokens,Syndicate,3,2500,8000,,,,,,,,0,0,,false
S_1hKShield_SyndicateRank4_v2,1hKShield_SyndicateRank4_v2,,,,,,,1,0,1,11,SyndicateTokens,Syndicate,3,2500,8000,,,,,,,,0,0,,false
S_1hTShield_SyndicateRank4_v2,1hTShield_SyndicateRank4_v2,,,,,,,1,0,1,12,SyndicateTokens,Syndicate,3,2500,8000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank4_v2,2hSpear_SyndicateRank4_v2,,,,,,,1,0,1,13,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank4_v2,2hGreataxe_SyndicateRank4_v2,,,,,,,1,0,1,14,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank4_v2,1hRapier_SyndicateRank4_v2,,,,,,,1,0,1,15,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank4_v2,1hGauntletIce_SyndicateRank4_v2,,,,,,,1,0,1,16,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hGauntletVoid_SyndicateRank4_v2,1hGauntletVoid_SyndicateRank4_v2,,,,,,,1,0,1,17,SyndicateTokens,Syndicate,3,10000,24000,,,,,,,,0,0,,false
S_1hFlail_SyndicateRank4_v2,1hFlail_SyndicateRank4_v2,,,,,,,1,0,1,18,SyndicateTokens,Syndicate,3,7500,16000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank4_v2,HeavyHead_SyndicateRank4_v2,,,,,,,1,0,1,19,SyndicateTokens,Syndicate,3,8000,4000,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank4_v2,HeavyChest_SyndicateRank4_v2,,,,,,,1,0,1,20,SyndicateTokens,Syndicate,3,12000,12000,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank4_v2,HeavyHands_SyndicateRank4_v2,,,,,,,1,0,1,21,SyndicateTokens,Syndicate,3,6000,4000,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank4_v2,HeavyLegs_SyndicateRank4_v2,,,,,,,1,0,1,22,SyndicateTokens,Syndicate,3,10000,8000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank4_v2,HeavyFeet_SyndicateRank4_v2,,,,,,,1,0,1,23,SyndicateTokens,Syndicate,3,4000,4000,,,,,,,,0,0,,false
S_LightHead_SyndicateRank4_v2,LightHead_SyndicateRank4_v2,,,,,,,1,0,1,24,SyndicateTokens,Syndicate,3,8000,4000,,,,,,,,0,0,,false
S_LightChest_SyndicateRank4_v2,LightChest_SyndicateRank4_v2,,,,,,,1,0,1,25,SyndicateTokens,Syndicate,3,12000,12000,,,,,,,,0,0,,false
S_LightHands_SyndicateRank4_v2,LightHands_SyndicateRank4_v2,,,,,,,1,0,1,26,SyndicateTokens,Syndicate,3,6000,4000,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank4_v2,LightLegs_SyndicateRank4_v2,,,,,,,1,0,1,27,SyndicateTokens,Syndicate,3,10000,8000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank4_v2,LightFeet_SyndicateRank4_v2,,,,,,,1,0,1,28,SyndicateTokens,Syndicate,3,4000,4000,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank4_v2,MediumHead_SyndicateRank4_v2,,,,,,,1,0,1,29,SyndicateTokens,Syndicate,3,8000,4000,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank4_v2,MediumChest_SyndicateRank4_v2,,,,,,,1,0,1,30,SyndicateTokens,Syndicate,3,12000,12000,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank4_v2,MediumHands_SyndicateRank4_v2,,,,,,,1,0,1,31,SyndicateTokens,Syndicate,3,6000,4000,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank4_v2,MediumLegs_SyndicateRank4_v2,,,,,,,1,0,1,32,SyndicateTokens,Syndicate,3,10000,8000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank4_v2,MediumFeet_SyndicateRank4_v2,,,,,,,1,0,1,33,SyndicateTokens,Syndicate,3,4000,4000,,,,,,,,0,0,,false
S_HoldingRuneT5,HoldingRuneT5,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,3,7000,150000,,,,,,,,0,0,,false
S_BannerFragmentT1,BannerFragmentT1,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,3,5000,100000,,,,,,,,0,0,,false
S_1hLongsword_SyndicateRank5_v2,1hLongsword_SyndicateRank5_v2,,,,,,,1,0,1,1,SyndicateTokens,Syndicate,4,20000,32000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank5_v2,2hWarhammer_SyndicateRank5_v2,,,,,,,1,0,1,2,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank5_v2,2hGreatSword_SyndicateRank5_v2,,,,,,,1,0,1,3,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank5_v2,2hBlunderbuss_SyndicateRank5_v2,,,,,,,1,0,1,4,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank5_v2,2hMusket_SyndicateRank5_v2,,,,,,,1,0,1,5,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank5_v2,2hBow_SyndicateRank5_v2,,,,,,,1,0,1,6,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank5_v2,1hThrowingAxe_SyndicateRank5_v2,,,,,,,1,0,1,7,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank5_v2,2hFireStaff_SyndicateRank5_v2,,,,,,,1,0,1,8,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank5_v2,2hLifeStaff_SyndicateRank5_v2,,,,,,,1,0,1,9,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank5_v2,1hRShield_SyndicateRank5_v2,,,,,,,1,0,1,10,SyndicateTokens,Syndicate,4,5000,16000,,,,,,,,0,0,,false
S_1hKShield_SyndicateRank5_v2,1hKShield_SyndicateRank5_v2,,,,,,,1,0,1,11,SyndicateTokens,Syndicate,4,5000,16000,,,,,,,,0,0,,false
S_1hTShield_SyndicateRank5_v2,1hTShield_SyndicateRank5_v2,,,,,,,1,0,1,12,SyndicateTokens,Syndicate,4,5000,16000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank5_v2,2hSpear_SyndicateRank5_v2,,,,,,,1,0,1,13,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank5_v2,2hGreataxe_SyndicateRank5_v2,,,,,,,1,0,1,14,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank5_v2,1hRapier_SyndicateRank5_v2,,,,,,,1,0,1,15,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank5_v2,1hGauntletIce_SyndicateRank5_v2,,,,,,,1,0,1,16,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
S_1hGauntletVoid_SyndicateRank5_v2,1hGauntletVoid_SyndicateRank5_v2,,,,,,,1,0,1,17,SyndicateTokens,Syndicate,4,25000,48000,,,,,,,,0,0,,false
M_1hFlail_SyndicateRank5_v2,1hFlail_SyndicateRank5_v2,,,,,,,1,0,1,18,SyndicateTokens,Syndicate,4,20000,32000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank5_v2,HeavyHead_SyndicateRank5_v2,,,,,,,1,0,1,19,SyndicateTokens,Syndicate,4,10000,8000,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank5_v2,HeavyChest_SyndicateRank5_v2,,,,,,,1,0,1,20,SyndicateTokens,Syndicate,4,15000,24000,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank5_v2,HeavyHands_SyndicateRank5_v2,,,,,,,1,0,1,21,SyndicateTokens,Syndicate,4,7500,8000,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank5_v2,HeavyLegs_SyndicateRank5_v2,,,,,,,1,0,1,22,SyndicateTokens,Syndicate,4,12500,16000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank5_v2,HeavyFeet_SyndicateRank5_v2,,,,,,,1,0,1,23,SyndicateTokens,Syndicate,4,6000,8000,,,,,,,,0,0,,false
S_LightHead_SyndicateRank5_v2,LightHead_SyndicateRank5_v2,,,,,,,1,0,1,24,SyndicateTokens,Syndicate,4,10000,8000,,,,,,,,0,0,,false
S_LightChest_SyndicateRank5_v2,LightChest_SyndicateRank5_v2,,,,,,,1,0,1,25,SyndicateTokens,Syndicate,4,15000,24000,,,,,,,,0,0,,false
S_LightHands_SyndicateRank5_v2,LightHands_SyndicateRank5_v2,,,,,,,1,0,1,26,SyndicateTokens,Syndicate,4,7500,8000,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank5_v2,LightLegs_SyndicateRank5_v2,,,,,,,1,0,1,27,SyndicateTokens,Syndicate,4,12500,16000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank5_v2,LightFeet_SyndicateRank5_v2,,,,,,,1,0,1,28,SyndicateTokens,Syndicate,4,6000,8000,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank5_v2,MediumHead_SyndicateRank5_v2,,,,,,,1,0,1,29,SyndicateTokens,Syndicate,4,10000,8000,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank5_v2,MediumChest_SyndicateRank5_v2,,,,,,,1,0,1,30,SyndicateTokens,Syndicate,4,15000,24000,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank5_v2,MediumHands_SyndicateRank5_v2,,,,,,,1,0,1,31,SyndicateTokens,Syndicate,4,7500,8000,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank5_v2,MediumLegs_SyndicateRank5_v2,,,,,,,1,0,1,32,SyndicateTokens,Syndicate,4,12500,16000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank5_v2,MediumFeet_SyndicateRank5_v2,,,,,,,1,0,1,33,SyndicateTokens,Syndicate,4,6000,8000,,,,,,,,0,0,,false
S_GypsumOrb1,GypsumOrb,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,4,7000,0,,,,,,,82800,0,0,,false
S_GypsumOrb2,GypsumOrb,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,4,7000,0,,,,,,,82800,0,0,,false
S_WritofAdventure,WritofAdventure,,,,,,,1,0,1,36,SyndicateTokens,Syndicate,4,20000,100000,,,,,,,82800,0,0,,false
S_ShardOfPrideT1,ShardOfPrideT1,,,,,,,1,0,1,37,SyndicateTokens,Syndicate,4,25000,1500000,,,,,,,82800,0,0,,false
S_Skin_Head_SyndicatePlagueDoctorT5_Box,Skin_Head_SyndicatePlagueDoctorT5_Box,,,,,,,1,0,1,38,SyndicateTokens,Syndicate,4,50000,750000,,,,,,,,0,0,,false
S_Skin_Chest_SyndicatePlagueDoctorT5_Box,Skin_Chest_SyndicatePlagueDoctorT5_Box,,,,,,,1,0,1,39,SyndicateTokens,Syndicate,4,50000,750000,,,,,,,,0,0,,false
S_Skin_Hands_SyndicatePlagueDoctorT5_Box,Skin_Hands_SyndicatePlagueDoctorT5_Box,,,,,,,1,0,1,40,SyndicateTokens,Syndicate,4,50000,500000,,,,,,,,0,0,,false
S_Skin_Legs_SyndicatePlagueDoctorT5_Box,Skin_Legs_SyndicatePlagueDoctorT5_Box,,,,,,,1,0,1,41,SyndicateTokens,Syndicate,4,50000,500000,,,,,,,,0,0,,false
S_Skin_Feet_SyndicatePlagueDoctorT5_Box,Skin_Feet_SyndicatePlagueDoctorT5_Box,,,,,,,1,0,1,42,SyndicateTokens,Syndicate,4,50000,500000,,,,,,,,0,0,,false
S_UberTrophy_Combat_Component,UberTrophy_Combat_Component,,,,,,,1,0,1,43,SyndicateTokens,Syndicate,4,100000,4500000,,,,,,,,0,0,,false
S_UberTrophy_Crafting_Component,UberTrophy_Crafting_Component,,,,,,,1,0,1,44,SyndicateTokens,Syndicate,4,100000,4500000,,,,,,,,0,0,,false
S_UberTrophy_Gathering_Component,UberTrophy_Gathering_Component,,,,,,,1,0,1,45,SyndicateTokens,Syndicate,4,100000,4500000,,,,,,,,0,0,,false
S_GrandMastery_LoggingXP,GrandMastery_LoggingXP,,,,,,,1,0,1,46,SyndicateTokens,Syndicate,4,8000,30000,,,,,,,86400,0,0,,false
S_GrandMastery_HarvestingXP,GrandMastery_HarvestingXP,,,,,,,1,0,1,47,SyndicateTokens,Syndicate,4,8000,30000,,,,,,,86400,0,0,,false
S_GrandMastery_MiningXP,GrandMastery_MiningXP,,,,,,,1,0,1,48,SyndicateTokens,Syndicate,4,8000,30000,,,,,,,86400,0,0,,false
S_GrandMastery_SkinningXP,GrandMastery_SkinningXP,,,,,,,1,0,1,49,SyndicateTokens,Syndicate,4,8000,30000,,,,,,,86400,0,0,,false
S_GrandMastery_FishingXP,GrandMastery_FishingXP,,,,,,,1,0,1,50,SyndicateTokens,Syndicate,4,8000,30000,,,,,,,86400,0,0,,false
S_1hLongsword_SyndicateRank6_2,1hLongsword_SyndicateRank6_2,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,5,30000,192000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank6_2,2hGreataxe_SyndicateRank6_2,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank6_2,2hMusket_SyndicateRank6_2,,,,,,,1,0,1,36,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank6_2,2hBow_SyndicateRank6_2,,,,,,,1,0,1,37,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank6_2,1hThrowingAxe_SyndicateRank6_2,,,,,,,1,0,1,38,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank6_2,2hFireStaff_SyndicateRank6_2,,,,,,,1,0,1,39,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank6_2,2hLifeStaff_SyndicateRank6_2,,,,,,,1,0,1,40,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank6_2,2hWarhammer_SyndicateRank6_2,,,,,,,1,0,1,41,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank6_2,1hRapier_SyndicateRank6_2,,,,,,,1,0,1,42,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank6_2,2hSpear_SyndicateRank6_2,,,,,,,1,0,1,43,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank6_2,1hRShield_SyndicateRank6_2,,,,,,,1,0,1,44,SyndicateTokens,Syndicate,5,37500,64000,,,,,,,,0,0,,false
S_1hKShield_SyndicateRank6_2,1hKShield_SyndicateRank6_2,,,,,,,1,0,1,45,SyndicateTokens,Syndicate,5,37500,64000,,,,,,,,0,0,,false
S_1hTShield_SyndicateRank6_2,1hTShield_SyndicateRank6_2,,,,,,,1,0,1,46,SyndicateTokens,Syndicate,5,37500,64000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank6_2,1hGauntletIce_SyndicateRank6_2,,,,,,,1,0,1,47,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_1hGauntletVoid_SyndicateRank6_2,1hGauntletVoid_SyndicateRank6_2,,,,,,,1,0,1,48,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank6_2,2hBlunderbuss_SyndicateRank6_2,,,,,,,1,0,1,49,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank6_2,2hGreatSword_SyndicateRank6_2,,,,,,,1,0,1,50,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_1hFlail_SyndicateRank6_2,1hFlail_SyndicateRank6_2,,,,,,,1,0,1,51,SyndicateTokens,Syndicate,5,37500,192000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank6_2,HeavyHead_SyndicateRank6_2,,,,,,,1,0,1,52,SyndicateTokens,Syndicate,5,15500,64000,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank6_2,HeavyChest_SyndicateRank6_2,,,,,,,1,0,1,53,SyndicateTokens,Syndicate,5,23450,192000,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank6_2,HeavyHands_SyndicateRank6_2,,,,,,,1,0,1,54,SyndicateTokens,Syndicate,5,11500,64000,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank6_2,HeavyLegs_SyndicateRank6_2,,,,,,,1,0,1,55,SyndicateTokens,Syndicate,5,19500,64000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank6_2,HeavyFeet_SyndicateRank6_2,,,,,,,1,0,1,56,SyndicateTokens,Syndicate,5,7800,64000,,,,,,,,0,0,,false
S_LightHead_SyndicateRank6_2,LightHead_SyndicateRank6_2,,,,,,,1,0,1,57,SyndicateTokens,Syndicate,5,15500,64000,,,,,,,,0,0,,false
S_LightChest_SyndicateRank6_2,LightChest_SyndicateRank6_2,,,,,,,1,0,1,58,SyndicateTokens,Syndicate,5,23450,192000,,,,,,,,0,0,,false
S_LightHands_SyndicateRank6_2,LightHands_SyndicateRank6_2,,,,,,,1,0,1,59,SyndicateTokens,Syndicate,5,11500,64000,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank6_2,LightLegs_SyndicateRank6_2,,,,,,,1,0,1,60,SyndicateTokens,Syndicate,5,19500,64000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank6_2,LightFeet_SyndicateRank6_2,,,,,,,1,0,1,61,SyndicateTokens,Syndicate,5,7800,64000,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank6_2,MediumHead_SyndicateRank6_2,,,,,,,1,0,1,62,SyndicateTokens,Syndicate,5,15500,64000,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank6_2,MediumChest_SyndicateRank6_2,,,,,,,1,0,1,63,SyndicateTokens,Syndicate,5,23450,192000,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank6_2,MediumHands_SyndicateRank6_2,,,,,,,1,0,1,64,SyndicateTokens,Syndicate,5,11500,64000,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank6_2,MediumLegs_SyndicateRank6_2,,,,,,,1,0,1,65,SyndicateTokens,Syndicate,5,19500,128000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank6_2,MediumFeet_SyndicateRank6_2,,,,,,,1,0,1,66,SyndicateTokens,Syndicate,5,7800,64000,,,,,,,,0,0,,false
S_ClothingHead_AlchemistT52,ClothingHead_AlchemistT52,,,,,,,1,0,1,67,SyndicateTokens,Syndicate,5,85000,500000,,,,,,,,0,0,,false
S_Mentor_LoggingXP,Mentor_LoggingXP,,,,,,,1,0,1,68,SyndicateTokens,Syndicate,5,10000,200000,,,,,,,82800,0,0,,false
S_Mentor_HarvestingXP,Mentor_HarvestingXP,,,,,,,1,0,1,69,SyndicateTokens,Syndicate,5,10000,200000,,,,,,,82800,0,0,,false
S_Mentor_MiningXP,Mentor_MiningXP,,,,,,,1,0,1,70,SyndicateTokens,Syndicate,5,10000,200000,,,,,,,82800,0,0,,false
S_Mentor_SkinningXP,Mentor_SkinningXP,,,,,,,1,0,1,71,SyndicateTokens,Syndicate,5,10000,200000,,,,,,,82800,0,0,,false
S_Mentor_FishingXP,Mentor_FishingXP,,,,,,,1,0,1,72,SyndicateTokens,Syndicate,5,10000,200000,,,,,,,82800,0,0,,false
S_HoldingRuneT6,HoldingRuneT6,,,,,,,1,0,1,73,SyndicateTokens,Syndicate,5,30000,1000000,,,,,,,,0,0,,false
S_ChromaticSeal,ChromaticSeal,,,,,,,1,0,1,74,SyndicateTokens,Syndicate,5,20000,500000,,,,,,,86400,0,0,,false
S_AzothInductor,AzothInductor,,,,,,,1,0,1,75,SyndicateTokens,Syndicate,5,75000,192000,,,,,,,604800,0,0,,false
