SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,EvenlyDistributeMeteorSpawns,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
AnubianGuardian_Archer_ImmolationDodge,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,3,,,,10,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,SkeletonArcherDamageTable,Archer_Charged_Ranged,,,,,Characters/SpellSlices/AnubianGuardian_Reaver_InfernoEruption,,,,
AnubianGuardian_Reaver_InfernoEruption,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,3,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,AncientGuardianDamageTable,AnubianReaver_InfernoEruption,,,,,Characters/SpellSlices/AnubianGuardian_Reaver_InfernoEruption,,,,
AnubianGuardian_Spearman_SunBeamLance,,,,,,,,,,,,,,,,,true,,false,120,,,,1,,,,10,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,Projectile,,,,,false,true,,,,,AI_Spear,Sunbeam_Lance,,,,,,,,,,,,,,,,AncientGuardianDamageTable,AnubianSpearman_SunbeamLance_01,,,,,Items/weapons/anubianskeleton_lance_projectile,,,,
Anubian_Lotus_Scarab_BodySlam_Shockwave,,,,,,,,,,,true,true,true,,,false,false,,false,800,,5,,9,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Cylinder,,,true,,true,,,,,,,,,,,,,,,,,,,,AnubianLotusScarabDamageTable,LotusScarab_BodySlam_Shockwave,,,,,Characters/SpellSlices/AnubianScarab/Anubian_Lotus_Scarab_BodySlam_Shockwave,,,,
Anubian_Lotus_Scarab_Razing_Beam,,,,,,,,,,,true,true,true,,,false,false,,false,10000,,,,,,,,0,0,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Ability,BeamAttack,,,NoShape,,,true,,true,,,,,,,,,,,,0,2.4,3.15,,,,,,AnubianLotusScarabDamageTable,LotusScarab_RazingBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_razing_beam,,,,
Anubian_Lotus_Scarab_Razing_Beam_Fire_Trail,,,,,,,,,,,true,true,true,,,true,true,,false,6000,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Box,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_razing_beam_fire_trail,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Multi,,,,,,,,,,,true,true,true,,,false,false,,false,-1,,2,,25,,,,2,4,5,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,NoTargetSpawnFromRaycast,,,Sphere,Fire,,true,,true,,,,,,,0,0,,,,,0,0,,,,,,AnubianLotusScarabDamageTable,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_multi,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Player,,,,,,,,,,,true,true,true,,,false,false,,false,22000,,2,,10,,,,12,0,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,true,,,AI_Ranged_AOE,Basic,,,0,0,,,,,0,0,,,,,,AnubianLotusScarabDamageTable,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_player,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Apply,AI_Anubian_Lotus_Scarab_Boss_AncientSun_StatusEffect,,,,,,,,,,true,true,true,,,false,false,,true,1000,,2.5,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_apply,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Beam,,,,,,,,,,,true,true,true,,,false,false,,false,5000,,,,,,,,0,1,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Ability,BeamAttack,,,NoShape,,,true,,true,,,,,,0,-3,6,,,,,,,,,,,,AnubianLotusScarabDamageTable,LotusScarab_AncientSunBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_beam,,,,
Anubian_Lotus_Scarab_Ancient_Sun_Beam_Player,,,,,,,,,,,true,true,true,,,false,false,,false,5000,,,,,,,,0,1,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Ability,BeamAttack,,,NoShape,,,true,,true,,,,,,0,0,5,,,,,,,,,,,,AnubianLotusScarabDamageTable,LotusScarab_AncientSunBeam,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_ancient_sun_beam,,,,
Anubian_Lotus_Scarab_Overload_Explosion,,,,,,,,,,,true,true,true,,,true,true,,false,1000,,5,,9,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Fire,,true,,,,,,,,,,,,,,,,,,,,,,AnubianLotusScarabDamageTable,LotusScarab_Overload,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_overload_explosion,,,,
Anubian_Lotus_Scarab_Sunspots,,,,,,,,,,,true,true,true,,,true,true,,false,20000,,2.5,,3.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_sunspot,,,,
Anubian_Lotus_Scarab_Sunspots_Apply,AI_Anubian_Lotus_Scarab_Boss_Sunspots_StatusEffect,,,,,,,,,,true,true,true,,,false,false,,true,1000,,2.5,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianScarab/anubian_lotus_scarab_sunspot_apply,,,,
Spell_DunePhantom_Tank_SandDevil_AOE,AI_DPTank_SandDevil_Bleed_Cyclone,,,,true,,,,,,true,,,,,,,Zero_Mana,false,5000,,3,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,Slash,,true,,true,,,,,,,,,,,,,,,,,,,,JavelinData_DamageTable_DunePhantom_Tank,DPT_Attack_SandDevil_AOE_React1,,,,,Characters/SpellSlices/DunePhantom_Tank_SandDevil_AOE,,,,
Spell_DunePhantom_Tank_EnragedLimited,AI_DPTank_Fortify_Limited,,,,true,,,,,,true,,,,,,,Zero_Mana,true,5000,,3,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Cylinder,,,true,,false,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/DunePhantom_Tank_EnragedLimited,,,,
Spell_DunePhantom_Tank_EnragedUnlimted,"AI_DPTank_Empower_Unlimited,AI_DPTank_Enrage_Unlimited",,,,true,,,,,,true,,,,,,,Zero_Mana,true,20000,,3,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Cylinder,,,true,,false,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/DunePhantom_Tank_EnragedUnlimited,,,,
Spell_IceDryad_Frostfang_ShatterSwift_SelfBuff,AI_IceDryad_Frostfang_Buff_Empower,,,,true,,,,,,true,,,,,,,Zero_Mana,true,10000,,3,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Cylinder,,,true,,false,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/IceDryad_Spell_ShatterSwift,,,,
Yeti_Avalanche,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,,,,,,,,,,,,,,,,,,Elemental,Projectile,,,,,,true,,true,,,AI_Brute,Yeti_Projectile,HANDS_SLOT,0,,,,,,,,,,,,,,Brute_Yeti_DamageTable,Avalanche,,,,,Characters/SpellSlices/Yeti_Projectile_2,,,,
Yeti_ArcticBreath,,,,,,,,,,,,,,,,,,,,2500,,2,,19,,,,0,0,,15,0.5,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,Brute_Yeti_DamageTable,Arctic_Breath,,,,,Characters/SpellSlices/Yeti_ArcticBreath_Cone,,,,
Yeti_GlacierBlade,,,,,,,,,,,,,,,,,,,,3000,,0.25,4,10,,,,60,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Ice,,true,,,,,AI_Brute,GlacierBlade,,,,,,,,,,,,,,,,Brute_Yeti_DamageTable,Glacier_Blade,,,,,Characters/SpellSlices/Yeti_GlacierBlade_Cone,,,,
Yeti_GlacierBlade_Detonate,Avalancher_Detonate,,,,,,,,,,,,,,,,,,true,3000,,,,30,,,,60,0,,30,10,,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Yeti_GlacierBlade_Detonate,,,,
Yeti_TempestCall_Detonate,Avalancher_Detonate,,,,,,,,,,,,,,,,,,,1000,,,,15,,,,,,,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Yeti_TempestCall_Detonate,,,,
Shivers_FrostPool,AI_Snare_FrostPool,6,,,,,,,,,,,,,,,,,false,6500,,2,,2.5,,,,3,1,,,,,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,3,,,,,,,,,,,,,Characters/SpellSlices/Spell_Shivers_FrostPool,,,,
Spell_IceDryad_Frostgrip_ColdVein_IceField,AI_IceDryad_Frostgrip_IceField_Slow,,,,true,,,,,,true,,,,,true,true,Zero_Mana,false,8000,,3,,10,,,,0,1,,,,0,,,,,,,,,,,,,,,true,,Enemy,Elemental,AoE,,,Cylinder,Ice,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/IceDryad_Spell_ColdVein_IceField,,,,
Dryad_Siren_Spawn,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Lightning,,true,,,,,,,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_Spawn,,,,,Characters/SpellSlices/dryad_siren_spawn_strike,,,,
Dryad_Siren_LightningStorm,,,,,true,,,,,,true,,,,,true,true,,false,6000,,5,,0,,,,0,20,15,,,0,,,,,,,700,,,,,,,,,,Enemy,Elemental,Meteor,,,,Lightning,,true,,true,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_CallLightningStorm,,,,,Characters/SpellSlices/spell_meteor_spawn_dryad_lightning_storm,Characters/SpellSlices/dryad_siren_meteor_lightning_strike,,,
Dryad_Siren_LightningBurst,,,,,,,,,,,true,,,,,true,true,,false,600,,5,,0,,,,12,20,3,,,0,,,,,,,200,,,,,,,,,,Enemy,Elemental,Meteor,,,,Lightning,,true,,true,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/spell_meteor_spawn_dryad_lightning_storm,Characters/SpellSlices/dryad_siren_meteor_lightning_strike,,,
Dryad_Siren_TornadoPhase2,,,,,,,,,,,true,,,,,true,true,,,-1,,10,,2.4,,,,2,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Nature,,true,true,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_Tornado,,,,,Characters/SpellSlices/dryad_siren_spawn_tornado_phase2,,,,
Dryad_Siren_TornadoPhase3,,,,,,,,,,,true,,,,,true,true,,,-1,,10,,2.4,,,,2,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Nature,,true,true,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_Tornado,,,,,Characters/SpellSlices/dryad_siren_spawn_tornado_phase3,,,,
Dryad_Siren_LightningBurstSelf,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,1.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Lightning,,true,,,,,,,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/dryad_siren_lightning_strike,,,,
Dryad_Siren_GustingSlashL,,,,,,,,,,,true,,,,,true,true,,false,8000,,0.5,0.75,3.75,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,Gust,aim_direction,0,1.25,0.15,0,0,0,,1,,,0,,,,DryadSirenDamageTable,Spell_GustingSlash,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust,,,,
Dryad_Siren_GustingSlashR,,,,,,,,,,,true,,,,,true,true,,false,8000,,0.5,0.75,3.75,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,Gust,aim_direction,0,1.25,0.15,0,0,0,,1,,,0,,,,DryadSirenDamageTable,Spell_GustingSlash,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_right,,,,
Dryad_Siren_ChainLightning,AI_DryadSirenChainLightningDamage,,,,true,,,,,,,true,true,,,false,false,,true,,,,,5,,,,,,,,,,0.3,5,,,,,,,,,,,,,,,Enemy,Elemental,Chain,,,Sphere,Lightning,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,wFX_Lightning_Range.Chain,,Items/Weapons/spell_aoe_leadership_enemy,,,,
Dryad_Siren_SpinGust_HF,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.4,,,0,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HR,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.4,,,90,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HB,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.4,,,180,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_HL,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.4,,,270,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MF,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.9,,,0,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MR,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.9,,,90,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_MB,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.9,,,180,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_ML,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.5,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-0.9,,,270,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LF,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.6,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-1.4,,,0,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LR,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.6,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-1.4,,,90,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LB,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.6,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-1.4,,,180,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_SpinGust_LL,,,,,,,,,,,true,,,,,false,false,,false,8000,,0.6,1,1.8,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,Nature,,true,,true,,,AI_Siren_Dryad,GustSmall,aim_direction,,1,-1.4,,,270,,,,,,,,,DryadSirenDamageTable,Spell_SpinGust,,,,,Characters/SpellSlices/ai_dryadsiren_wind_gust_small,,,,
Dryad_Siren_Transition_P2,,,,,,,,,,,true,,,,,true,true,,false,500,,5,,30,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_Transition_P2,,,,,Characters/SpellSlices/dryad_siren_transition_attack,,,,
Dryad_Siren_Transition_P3,,,,,,,,,,,true,,,,,true,true,,false,500,,5,,30,,,,1,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,,,,,,,,DryadSirenDamageTable,Spell_Transition_P3,,,,,Characters/SpellSlices/dryad_siren_transition_attack,,,,
Dryad_Siren_LightningSpear,,,,,,,,,,,true,,,,,false,false,,false,29200,,5,,0,,,,0,0,,,,0,,,,,,,,,,,,,,,,,All,Elemental,Direct,true,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,characters/spellslices/DryadSiren_Lightning_Spear_Planted,,,,
AI_EvilKnight_Rally,AI_EvilKnight_Rally,,,,true,,,,,,true,,,,,false,false,,true,1000,,5,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Human/spell_aoe_human_enemy,,,,
AI_EvilKnight_Shockwave,,,,,,,,,,,,,,,,true,true,,false,6000,,,,3,,,,0,0,0,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Human/Evil_Knight_Warhammer_Shockwave,,,,
AI_EvilKnight_Ice_Storm,,,,,,,,,,,,,,,true,true,true,,false,-1,,5,,5,,,,20,20,5,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Ice,true,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,HumanSpellcasterDamageTable,Spell_Ice_Storm,,,,,Characters/SpellSlices/Human/Evil_Knight_Spellcaster_Ice_Storm,,,,
AI_EvilKnight_Ice_Spikes,,,,,,,,,,,,,,,,true,true,,false,5000,,1.5,,0.5,,,,1.1,3,0,,,0,,,,,7,0,,,,,,,,,,,Enemy,Ability,IceSpikes,,,Sphere,Ice,true,true,,,,,,,,,,,,,,,,,,,,,,HumanSpellcasterDamageTable,Spell_Ice_Spikes,,,,,Characters/SpellSlices/Human/Evil_Knight_Spellcaster_Ice_Spike,,,,
MegaTurkey_Egg,,,,,,,,,,,true,,,,,true,true,,false,-1,,5,,1,,,,0,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Burnout,,,Sphere,Fire,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,Characters/SpellSlices/Mega_Turkey_Egg_Bomb_Projectile,MegaTurkey_Egg_Drop,,
MegaTurkey_Egg_Drop,,,,,,,,,,,true,,,,,true,true,,false,8000,,5,,1,,,,6,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,false,true,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Characters/SpellSlices/Mega_Turkey_Egg_Bomb_Projectile,,,,
Withered_Feculent_DeathBurst,AI_Poison_55,,,,,,,,,,false,,,,,true,true,,false,8000,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,,AoE,,,Cylinder,,,true,,,,,,,,,,,,,,,,,,,,,,WitheredFeculentDamageTable,Spell_DeathBurst,,,,,Characters/SpellSlices/Withered_Feculent_DeathBurst,,,,
Withered_Feculent_PustulePop,,,,,true,,,,,,,true,,,,,,,false,500,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,,AoE,,,Sphere,Nature,,,,,,,,,,,,,,,,,,,,,,,,WitheredFeculentDamageTable,Spell_PustulePop,,,,,Characters/SpellSlices/Withered_Feculent_PustulePop,,,,
Sandworm_Acid_Storm,,,,,true,,,,,,true,,,,,false,false,,false,-1,,5,,75,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Storm,,,,
Sandworm_Acid_Spew,,,,,,,,,,,true,,,,,true,true,,false,6250,,5,,14,,,,12,0,,60,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,,,,,,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Spew_Acid_Pool,,,,
Sandworm_Acid_Spew2,,,,,,,,,,,true,,,,,true,true,,false,6250,,5,,14,,,,12,0,,60,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,15,,,,,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Spew_Acid_Pool,,,,
Sandworm_Acid_Spew3,,,,,,,,,,,true,,,,,true,true,,false,6250,,5,,14,,,,12,0,,60,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,30,2,,,,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Spew_Acid_Pool,,,,
Sandworm_Acid_Spew4,,,,,,,,,,,true,,,,,true,true,,false,6250,,5,,14,,,,12,0,,60,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,45,9,,,,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Spew_Acid_Pool,,,,
Sandworm_Acid_Spew5,,,,,,,,,,,true,,,,,true,true,,false,6250,,5,,14,,,,12,0,,60,2,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,,,true,,,,,,,,,,,,,,,60,9,,,,,,SandwormArenaEncounterDamageTable,Sandworm_AcidSpit_Direct,,,,,Characters/SpellSlices/Sandworm/Sandworm_Acid_Spew_Acid_Pool,,,,
Sandworm_Acid_Spew_Target_Marker,Sandworm_Acid_Spew_Target_Marker,,,,,,,,,,true,true,true,,,false,false,,true,150,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Direct,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
