ID,WeaponID,PrefabPath,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,EquipType,SheathMode
25056,2hVoidGauntlet_SyndicateT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25057,2hVoidGauntlet_SyndicateT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT5/wep_mag_gaunt_1h_gauntletVoidT5_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25058,2hVoidGauntlet_CovenantT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25059,2hVoidGauntlet_CovenantT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25060,2hVoidGauntlet_CovenantT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25061,2hVoidGauntlet_CovenantT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT5/wep_mag_gaunt_1h_gauntletVoidT5_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25062,VoidGauntletBreachT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletBreach/wep_mag_gaunt_1h_voidgauntletBreach_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25063,VoidGauntletBreachT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletBreach/wep_mag_gaunt_1h_voidgauntletBreach_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25064,VoidGauntletBreachT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletBreach/wep_mag_gaunt_1h_voidgauntletBreach_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25065,VoidGauntletBreachT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletBreach/wep_mag_gauntcore_1h_voidgauntletBreach.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletBreach/wep_mag_gaunt_1h_voidgauntletBreach_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25066,VoidGauntletCrystallineT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletCrystalline/wep_mag_gaunt_1h_voidgauntletCrystalline_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25067,VoidGauntletCrystallineT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletCrystalline/wep_mag_gaunt_1h_voidgauntletCrystalline_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25068,VoidGauntletCrystallineT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletCrystalline/wep_mag_gaunt_1h_voidgauntletCrystalline_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25069,VoidGauntletCrystallineT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletCrystalline/wep_mag_gauntcore_1h_voidgauntletCrystalline.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletCrystalline/wep_mag_gaunt_1h_voidgauntletCrystalline_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25070,VoidGauntletDefiledT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletdefiled/wep_mag_gaunt_1h_voidgauntletdefiled_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25071,VoidGauntletDefiledT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletdefiled/wep_mag_gaunt_1h_voidgauntletdefiled_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25072,VoidGauntletDefiledT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletdefiled/wep_mag_gaunt_1h_voidgauntletdefiled_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25073,VoidGauntletDefiledT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletdefiled/wep_mag_gauntcore_1h_voidgauntletdefiled.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletdefiled/wep_mag_gaunt_1h_voidgauntletdefiled_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25074,VoidGauntletDryadT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletDryad/wep_mag_gaunt_1h_voidgauntletDryad_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25075,VoidGauntletDryadT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletDryad/wep_mag_gaunt_1h_voidgauntletDryad_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25076,VoidGauntletDryadT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletDryad/wep_mag_gaunt_1h_voidgauntletDryad_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25077,VoidGauntletDryadT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletDryad/wep_mag_gauntcore_1h_voidgauntletDryad.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletDryad/wep_mag_gaunt_1h_voidgauntletDryad_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25078,VoidGauntletFleshboundT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFleshbound/wep_mag_gaunt_1h_voidgauntletFleshbound_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25079,VoidGauntletFleshboundT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFleshbound/wep_mag_gaunt_1h_voidgauntletFleshbound_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25080,VoidGauntletFleshboundT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFleshbound/wep_mag_gaunt_1h_voidgauntletFleshbound_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25081,VoidGauntletFleshboundT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFleshbound/wep_mag_gauntcore_1h_voidgauntletFleshbound.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFleshbound/wep_mag_gaunt_1h_voidgauntletFleshbound_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25082,VoidGauntletFrozen_OrthoT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFrozen/wep_mag_gaunt_1h_voidgauntletFrozen_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25083,VoidGauntletFrozen_OrthoT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFrozen/wep_mag_gaunt_1h_voidgauntletFrozen_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25084,VoidGauntletFrozen_OrthoT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFrozen/wep_mag_gaunt_1h_voidgauntletFrozen_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25085,VoidGauntletFrozen_OrthoT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFrozen/wep_mag_gauntcore_1h_voidgauntletFrozen.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFrozen/wep_mag_gaunt_1h_voidgauntletFrozen_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25086,VoidGauntletAncestral_OrthoT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletAncestral/wep_mag_gaunt_1h_voidgauntletAncestral_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25087,VoidGauntletAncestral_OrthoT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletAncestral/wep_mag_gaunt_1h_voidgauntletAncestral_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25088,VoidGauntletAncestral_OrthoT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletAncestral/wep_mag_gaunt_1h_voidgauntletAncestral_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25089,VoidGauntletAncestral_OrthoT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletAncestral/wep_mag_gauntcore_1h_voidgauntletAncestral.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletAncestral/wep_mag_gaunt_1h_voidgauntletAncestral_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25090,VoidGauntletFanatic_OrthoT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFanatic/wep_mag_gaunt_1h_voidgauntletFanatic_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25091,VoidGauntletFanatic_OrthoT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFanatic/wep_mag_gaunt_1h_voidgauntletFanatic_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25092,VoidGauntletFanatic_OrthoT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFanatic/wep_mag_gaunt_1h_voidgauntletFanatic_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25093,VoidGauntletFanatic_OrthoT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletFanatic/wep_mag_gauntcore_1h_voidgauntletFanatic.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletFanatic/wep_mag_gaunt_1h_voidgauntletFanatic_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25094,VoidGauntletInvasionT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletInvasion/wep_mag_gaunt_1h_voidgauntletInvasion_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25095,VoidGauntletInvasionT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletInvasion/wep_mag_gaunt_1h_voidgauntletInvasion_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25096,VoidGauntletInvasionT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletInvasion/wep_mag_gaunt_1h_voidgauntletInvasion_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25097,VoidGauntletInvasionT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletInvasion/wep_mag_gauntcore_1h_voidgauntletInvasion.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletInvasion/wep_mag_gaunt_1h_voidgauntletInvasion_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25098,VoidGauntletSylvan_OrthoT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletSylvan/wep_mag_gaunt_1h_voidgauntletSylvan_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25099,VoidGauntletSylvan_OrthoT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletSylvan/wep_mag_gaunt_1h_voidgauntletSylvan_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25100,VoidGauntletSylvan_OrthoT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletSylvan/wep_mag_gaunt_1h_voidgauntletSylvan_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25101,VoidGauntletSylvan_OrthoT5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.cdf,Objects/Weapons/Magic/gauntletcore/1h/voidgauntletSylvan/wep_mag_gauntcore_1h_voidgauntletSylvan.skin,Objects/Weapons/Magic/Gauntlets/1h/voidgauntletSylvan/wep_mag_gaunt_1h_voidgauntletSylvan_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25102,VoidGauntletVariations_002T2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25103,VoidGauntletVariations_002T3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25104,VoidGauntletVariations_002T4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25105,VoidGauntletVariations_002T5,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT5/wep_mag_gauntcore_1h_gauntletVoidT5.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT5/wep_mag_gaunt_1h_gauntletVoidT5_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25106,VoidGauntletVariations_002BT2,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT2/wep_mag_gauntcore_1h_gauntletVoidT2.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25107,VoidGauntletVariations_002BT3,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT3/wep_mag_gauntcore_1h_gauntletVoidT3.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
25108,VoidGauntletVariations_002BT4,Items/Weapons/weapon_accessory,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.cdf,Objects/Weapons/Magic/gauntletcore/1h/gauntletVoidT4/wep_mag_gauntcore_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookBase_MV1_matGroup.mtl,,,,,,,Gauntlet,ALWAYS_VISIBLE
