WeaponAppearanceID,Name,Description,ItemClass,Art ID Names,Weapon Material name Info,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,MaskRColor,MaskROverride,MaskR,MaskGColor,MaskGOverride,MaskG,MaskBColor,MaskBOverride,MaskB,MaskASpecColor,MaskASpec,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Appearance,FemaleAppearance,MountAttachmentAppearanceId,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
1hShieldRound_MarauderT2,@1hShieldRound_MarauderT2_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT2,Marauder,objects/weapons/shields/shieldroundt2/wep_shld_shieldroundt2_lookbase_MV1.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,1,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_MarauderT2.png,lyshineui/images/icons/items_hires/1hShieldRound_MarauderT2.png,RoundShield
1hShieldRound_MarauderT3,@1hShieldRound_MarauderT3_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT3,Marauder,objects/weapons/shields/shieldroundt3/wep_shld_shieldroundt3_lookbase_mv1.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_MarauderT3.png,lyshineui/images/icons/items_hires/1hShieldRound_MarauderT3.png,RoundShield
1hShieldRound_MarauderT4,@1hShieldRound_MarauderT4_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT4,Marauder,objects/weapons/shields/shieldroundt4/wep_shld_shieldroundt4_lookbase_mv1.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_MarauderT4.png,lyshineui/images/icons/items_hires/1hShieldRound_MarauderT4.png,RoundShield
1hShieldRound_MarauderT5,@1hShieldRound_MarauderT5_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT4,Marauder,objects/weapons/shields/shieldroundt5/wep_shld_shieldroundt5_lookbase_mv1.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hShieldRound_MarauderT5.png,lyshineui/images/icons/items_hires/1hShieldRound_MarauderT5.png,RoundShield
1hShieldRound_SyndicateT2,@1hShieldRound_SyndicateT2_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT2,Syndicate,objects/weapons/shields/shieldroundt2/wep_shld_shieldroundt2_lookbase_MV1.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,1,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_SyndicateT2.png,lyshineui/images/icons/items_hires/1hShieldRound_SyndicateT2.png,RoundShield
1hShieldRound_SyndicateT3,@1hShieldRound_SyndicateT3_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT3,Syndicate,objects/weapons/shields/shieldroundt3/wep_shld_shieldroundt3_lookbase_mv1.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_SyndicateT3.png,lyshineui/images/icons/items_hires/1hShieldRound_SyndicateT3.png,RoundShield
1hShieldRound_SyndicateT4,@1hShieldRound_SyndicateT4_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT4,Syndicate,objects/weapons/shields/shieldroundt4/wep_shld_shieldroundt4_lookbase_mv1.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_SyndicateT4.png,lyshineui/images/icons/items_hires/1hShieldRound_SyndicateT4.png,RoundShield
1hShieldRound_SyndicateT5,@1hShieldRound_SyndicateT5_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT5,Syndicate,objects/weapons/shields/shieldroundt5/wep_shld_shieldroundt5_lookbase_mv1.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hShieldRound_SyndicateT5.png,lyshineui/images/icons/items_hires/1hShieldRound_SyndicateT5.png,RoundShield
1hShieldRound_CovenantT2,@1hShieldRound_CovenantT2_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT2,Covenant,objects/weapons/shields/shieldroundt2/wep_shld_shieldroundt2_lookbase_MV1.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,1,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_CovenantT2.png,lyshineui/images/icons/items_hires/1hShieldRound_CovenantT2.png,RoundShield
1hShieldRound_CovenantT3,@1hShieldRound_CovenantT3_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT3,Covenant,objects/weapons/shields/shieldroundt3/wep_shld_shieldroundt3_lookbase_mv1.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_CovenantT3.png,lyshineui/images/icons/items_hires/1hShieldRound_CovenantT3.png,RoundShield
1hShieldRound_CovenantT4,@1hShieldRound_CovenantT4_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT4,Covenant,objects/weapons/shields/shieldroundt4/wep_shld_shieldroundt4_lookbase_mv1.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldRound_CovenantT4.png,lyshineui/images/icons/items_hires/1hShieldRound_CovenantT4.png,RoundShield
1hShieldRound_CovenantT5,@1hShieldRound_CovenantT5_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield,ShieldRoundT5,Covenant,objects/weapons/shields/shieldroundt5/wep_shld_shieldroundt5_lookbase_mv1.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hShieldRound_CovenantT5.png,lyshineui/images/icons/items_hires/1hShieldRound_CovenantT5.png,RoundShield
1hShieldBT3,@1hShieldBT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Steel,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#878787,0,0.5,#030303,0.5,0.3,#0C0C0C,0.5,0.6,#0E0E14,0.1,0.5,0.3,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hShieldBT3.png,lyshineui/images/icons/items_hires/1hShieldBT3.png,KiteShield
1hShieldBT4,@1hShieldBT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Starmetal,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#808096,0.5,0.5,#939CA4,0.5,0.3,#4F5270,1,0.5,#A09FBB,0.5,0.8,0.5,#0080FE,10,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hShieldBT4.png,lyshineui/images/icons/items_hires/1hShieldBT4.png,KiteShield
1hShieldBT5,@1hShieldBT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Orichalcum,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#998D48,0.7,0.3,#030303,0.5,0.3,#8F4E11,0.1,1,#6D5C31,0.35,0.8,0.7,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hShieldBT5.png,lyshineui/images/icons/items_hires/1hShieldBT5.png,KiteShield
1hKiteShieldAngryEarthT3,@1hKiteShieldAngryEarthT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,AngryEarth,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,#63C5DA,10,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldAngryEarthT3.png,lyshineui/images/icons/items_hires/1hKiteShieldAngryEarthT3.png,KiteShield
1hKiteShieldAngryEarthT4,@1hKiteShieldAngryEarthT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,AngryEarth,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,#63C5DA,10,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldAngryEarthT4.png,lyshineui/images/icons/items_hires/1hKiteShieldAngryEarthT4.png,KiteShield
1hKiteShieldAngryEarthT5,@1hKiteShieldAngryEarthT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,AngryEarth,objects/weapons/Shields/shieldKiteVariant1/wep_shld_shieldkitevariant1_lookAngryEarth_MV1.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,#63C5DA,10,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldAngryEarthT5.png,lyshineui/images/icons/items_hires/1hKiteShieldAngryEarthT5.png,KiteShield
1hKiteShieldCorruptedT3,@1hKiteShieldCorruptedT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Corrupted,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldCorruptedT3.png,lyshineui/images/icons/items_hires/1hKiteShieldCorruptedT3.png,KiteShield
1hKiteShieldCorruptedT4,@1hKiteShieldCorruptedT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Corrupted,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldCorruptedT4.png,lyshineui/images/icons/items_hires/1hKiteShieldCorruptedT4.png,KiteShield
1hKiteShieldCorruptedT5,@1hKiteShieldCorruptedT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Corrupted,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldCorruptedT5.png,lyshineui/images/icons/items_hires/1hKiteShieldCorruptedT5.png,KiteShield
1hKiteShieldLostT3,@1hKiteShieldLostT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Lost,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldLostT3.png,lyshineui/images/icons/items_hires/1hKiteShieldLostT3.png,KiteShield
1hKiteShieldLostT4,@1hKiteShieldLostT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Lost,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldLostT4.png,lyshineui/images/icons/items_hires/1hKiteShieldLostT4.png,KiteShield
1hKiteShieldLostT5,@1hKiteShieldLostT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Lost,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldLostT5.png,lyshineui/images/icons/items_hires/1hKiteShieldLostT5.png,KiteShield
1hKiteShieldAncientT3,@1hKiteShieldAncientT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Ancient,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldAncientT3.png,lyshineui/images/icons/items_hires/1hKiteShieldAncientT3.png,KiteShield
1hKiteShieldAncientT4,@1hKiteShieldAncientT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Ancient,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldAncientT4.png,lyshineui/images/icons/items_hires/1hKiteShieldAncientT4.png,KiteShield
1hKiteShieldAncientT5,@1hKiteShieldAncientT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Ancient,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldAncientT5.png,lyshineui/images/icons/items_hires/1hKiteShieldAncientT5.png,KiteShield
1hShieldCT5,@1hShieldCT5_TransmogName,,Weapon+EquippableOffHand+Shield+RoundShield+Named,shieldRoman,Stone / Wood,objects/weapons/shields/shieldroman/wep_shld_shieldroman_lookbase_MV1.cdf,,,,,,,,,#000000,0.8,0.5,#7F766D,0.7,0.3,#6D685A,0.5,0.6,#141414,0.8,0.6,0.1,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hShieldCT5.png,lyshineui/images/icons/items_hires/1hShieldCT5.png,RoundShield
1hKiteShieldFaeT3,@1hKiteShieldFaeT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Fae,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,#2C9D41,3,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldFaeT3.png,lyshineui/images/icons/items_hires/1hKiteShieldFaeT3.png,KiteShield
1hKiteShieldFaeT4,@1hKiteShieldFaeT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Fae,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,#2C9D41,3,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldFaeT4.png,lyshineui/images/icons/items_hires/1hKiteShieldFaeT4.png,KiteShield
1hKiteShieldFaeT5,@1hKiteShieldFaeT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Fae,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,#2C9D41,3,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hKiteShieldFaeT5.png,lyshineui/images/icons/items_hires/1hKiteShieldFaeT5.png,KiteShield
1hKiteShieldElegantT3,@1hKiteShieldElegantT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield+Named,ShieldKite3,Elegant,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#996C29,0.7,0.3,#00ACDB,0.1,1,#4893BA,0.5,1,#6C5A2F,0.35,0.8,0.7,#9E8818,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldElegantT3.png,lyshineui/images/icons/items_hires/1hKiteShieldElegantT3.png,KiteShield
1hKiteShieldElegantT4,@1hKiteShieldElegantT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Elegant,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#996C29,0.7,0.3,#00ACDB,0.1,1,#4893BA,0.5,1,#6C5A2F,0.35,0.8,0.7,#9E8818,5,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldElegantT4.png,lyshineui/images/icons/items_hires/1hKiteShieldElegantT4.png,KiteShield
1hKiteShieldElegantT5,@1hKiteShieldElegantT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Elegant,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#996C29,0.7,0.3,#00ACDB,0.1,1,#4893BA,0.5,1,#6C5A2F,0.35,0.8,0.7,#9E8818,5,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldElegantT5.png,lyshineui/images/icons/items_hires/1hKiteShieldElegantT5.png,KiteShield
1hKiteShieldViciousT3,@1hKiteShieldViciousT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Vicious,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#860000,0.7,0.3,#AE0000,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldViciousT3.png,lyshineui/images/icons/items_hires/1hKiteShieldViciousT3.png,KiteShield
1hKiteShieldViciousT4,@1hKiteShieldViciousT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Vicious,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#860000,0.7,0.3,#AE0000,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldViciousT4.png,lyshineui/images/icons/items_hires/1hKiteShieldViciousT4.png,KiteShield
1hKiteShieldViciousT5,@1hKiteShieldViciousT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Vicious,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#860000,0.7,0.3,#AE0000,0.3,1,#9D0000,0.5,1,#000000,0.35,0.8,0.7,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hKiteShieldViciousT5.png,lyshineui/images/icons/items_hires/1hKiteShieldViciousT5.png,KiteShield
1hKiteShieldVinespunT3,@1hKiteShieldVinespunT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Vinespun,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#26ACCA,0.3,1,#C327CE,0.3,1,#0AEDDA,0.1,1,#A4669A,0.35,0.8,0.7,#00A095,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldVinespunT3.png,lyshineui/images/icons/items_hires/1hKiteShieldVinespunT3.png,KiteShield
1hKiteShieldVinespunT4,@1hKiteShieldVinespunT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Vinespun,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#26ACCA,0.3,1,#C327CE,0.3,1,#0AEDDA,0.1,1,#A4669A,0.35,0.8,0.7,#00A095,5,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldVinespunT4.png,lyshineui/images/icons/items_hires/1hKiteShieldVinespunT4.png,KiteShield
1hKiteShieldVinespunT5,@1hKiteShieldVinespunT5_TransmogName,@Skin_ShieldK_Vinespun_Description,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Vinespun,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#26ACCA,0.3,1,#C327CE,0.3,1,#0AEDDA,0.1,1,#A4669A,0.35,0.8,0.7,#00A095,5,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hKiteShieldVinespunT5.png,lyshineui/images/icons/items_hires/1hKiteShieldVinespunT5.png,KiteShield
1hKiteShieldVoidbentT3,@1hKiteShieldVoidbentT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Voidbent,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#1278A3,0.4,1,#9377B9,0.5,1,#D4D4EE,1,0.3,#666677,0.1,0.8,0.5,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldVoidbentT3.png,lyshineui/images/icons/items_hires/1hKiteShieldVoidbentT3.png,KiteShield
1hKiteShieldVoidbentT4,@1hKiteShieldVoidbentT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Voidbent,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#1278A3,0.4,1,#9377B9,0.5,1,#D4D4EE,1,0.3,#666677,0.1,0.8,0.5,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldVoidbentT4.png,lyshineui/images/icons/items_hires/1hKiteShieldVoidbentT4.png,KiteShield
1hKiteShieldVoidbentT5,@1hKiteShieldVoidbentT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Voidbent,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#1278A3,0.4,1,#9377B9,0.5,1,#D4D4EE,1,0.3,#666677,0.1,0.8,0.5,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldVoidbentT5.png,lyshineui/images/icons/items_hires/1hKiteShieldVoidbentT5.png,KiteShield
1hKiteShieldWaveborneT3,@1hKiteShieldWaveborneT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Waveborne,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldWaveborneT3.png,lyshineui/images/icons/items_hires/1hKiteShieldWaveborneT3.png,KiteShield
1hKiteShieldWaveborneT4,@1hKiteShieldWaveborneT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Waveborne,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookBase_MV1.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,1,1,1,1,lyshineui/images/icons/items/Weapon/1hKiteShieldWaveborneT4.png,lyshineui/images/icons/items_hires/1hKiteShieldWaveborneT4.png,KiteShield
1hKiteShieldWaveborneT5,@1hKiteShieldWaveborneT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Waveborne,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookBase_MV1.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldWaveborneT5.png,lyshineui/images/icons/items_hires/1hKiteShieldWaveborneT5.png,KiteShield
1hKiteShieldGlassT3,@1hKiteShieldGlassT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Glass,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookglass.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,lyshineui/images/icons/items/Weapon/1hKiteShieldGlassT3.png,lyshineui/images/icons/items_hires/1hKiteShieldGlassT3.png,KiteShield
1hKiteShieldGlassT4,@1hKiteShieldGlassT4_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite4,Glass,objects/weapons/shields/shieldkite4/wep_shld_shieldkite4_lookglass.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,lyshineui/images/icons/items/Weapon/1hKiteShieldGlassT4.png,lyshineui/images/icons/items_hires/1hKiteShieldGlassT4.png,KiteShield
1hKiteShieldGlassT5,@1hKiteShieldGlassT5_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite5,Glass,objects/weapons/shields/shieldkite5/wep_shld_shieldkite5_lookglass.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,,,,,lyshineui/images/icons/items/weapon/1hKiteShieldGlassT5.png,lyshineui/images/icons/items_hires/1hKiteShieldGlassT5.png,KiteShield
1hKiteShieldImmolatedT3,@1hKiteShieldImmolatedT3_TransmogName,,Weapon+EquippableOffHand+Shield+KiteShield,ShieldKite3,Immolated,objects/weapons/shields/shieldkite3/wep_shld_shieldkite3_lookBase_MV1.cdf,,,,,,,,,#540000,0.7,1,#A35E00,0.5,1,#B3B3B3,0.1,1,#790002,0.35,0.8,0.7,#FF7200,2,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hKiteShieldImmolatedT3.png,lyshineui/images/icons/items_hires/1hKiteShieldImmolatedT3.png,KiteShield
