VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,AudioPreload_Depletion,DepletedSFX,Collision_Play_SFX,Collision_Stop_SFX,CollisionFX,DepletedVFX,DepletedMesh,DepletedMat,StartMeshLOD,EndMeshLOD,AmbientType,ShowOnCompass,CompassIcon,TradeskillIconUnlockType,MarkerRadius,AllowGatheringInGameModes,AudioPreload_gathering,SFX_Gathering
VioletDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Purple_A_mat.mtl,DyePlantViolet,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Purple_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
VioletDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Purple_A_mat.mtl,DyePlantViolet,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Purple_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
WhiteDyePlant_A,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,DyePlantWhite,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
WhiteDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,DyePlantWhite,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
WhiteDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,DyePlantWhite,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_White_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BrownDyePlant_A,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,DyePlantBrown,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BrownDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,DyePlantBrown,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BrownDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,DyePlantBrown,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Brown_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BlackDyePlant_A,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,DyePlantBlack,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BlackDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,DyePlantBlack,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
BlackDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,DyePlantBlack,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Black_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
MagentaDyePlant_A,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,DyePlantMagenta,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
MagentaDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,DyePlantMagenta,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
MagentaDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,DyePlantMagenta,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\Jav_Sup_DyeFlower_Pink_A_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
DesertRoseDyePlant_A,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_a.cgf,objects/nature/veg_dyes/dyes_super/dyeflower/jav_sup_dyeflower_desertbloom_a_mat.mtl,DyePlantDesertRose,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_a.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_desertbloom_a_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
DesertRoseDyePlant_B,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_b.cgf,objects/nature/veg_dyes/dyes_super/dyeflower/jav_sup_dyeflower_desertbloom_a_mat.mtl,DyePlantDesertRose,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_b.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_desertbloom_a_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
DesertRoseDyePlant_C,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_c.cgf,objects/nature/veg_dyes/dyes_super/dyeflower/jav_sup_dyeflower_desertbloom_a_mat.mtl,DyePlantDesertRose,0.5,1.75,2.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,,,,,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_pick_c.cgf,Objects\nature\Veg_Dyes\Dyes_Super\DyeFlower\jav_sup_dyeflower_desertbloom_a_mat.mtl,100,100,,,,,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Angry_Earth,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_AngryEarth,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Angry_Earth_Elite,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_AngryEarth_Elite,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Ancients,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_Ancients,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Beasts,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_Beasts,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Beasts_Elite,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_Beasts_Elite,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
FL_Beasts_Elite_Dungeon,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulb_a_mat.mtl,FL_SporePod_Beasts_Elite_Dungeon,0.5,1.75,2.5,,,,,,,Objects\nature\Veg_Trees\Trees_Super\secretspore\sup_inv_secretspore_bulb_pick_a.cgf,objects/nature/veg_trees/trees_super/secretspore/sup_inv_secretsporebulbs_pick_mat.mtl,100,100,,1,LyShineUI\Images\Map\Icon\Gatherables\Sporeplant_Compass.png,harvestingplantT4,3.25,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_a_t4,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,Cursed10ws_HempLargeT4,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_A,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Silkweed_Compass.png,harvestingplantT4,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_b_t4,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,Cursed10ws_HempMediumT4,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_B,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Silkweed_Compass.png,harvestingplantT4,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_c_t4,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,Cursed10ws_HempSmallT4,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_C,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t4_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Silkweed_Compass.png,harvestingplantT4,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_a_t5,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,Cursed10ws_HempLargeT5,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_A,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_b_t5,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,Cursed10ws_HempMediumT5,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_B,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_c_t5,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,Cursed10ws_HempSmallT5,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_C,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t5_em_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_a_t52,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,Cursed10ws_HempLargeT52,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_A,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_a.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_b_t52,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,Cursed10ws_HempMediumT52,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_B,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_b.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
Cursed10ws_Hemp_c_t52,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,Cursed10ws_HempSmallT52,0,1.5,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable.Edible_Flora.Loop_Burstberry_Summer_A,Gatherable.Bush.Demolish.Hemp_Summer_C,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\jav_rsrc_hemp_pick_c.cgf,Objects\Nature\Veg_Bushes\Bushes_Resources\Hemp\JAV_Rsrc_Hemp_a_t52_mat.mtl,100,100,Bush,1,LyShineUI\Images\Map\Icon\Gatherables\Wirefiber_Compass.png,harvestingplantT5,3,,gather_interact_resources,Play_Gather_Interact_Plant
