VariantID,NPCId,Name,CharacterDefinition,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,SwapAchievementId,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z
1625_Ghazi_p6,1625_Ghazi_p6,@1625_Ghazi,Objects\Characters\npc\Settlements\1625_Ghazi.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_1625_Ghazi_p6_On,,,,,,,,,,,
1625_Ghazi_p7,1625_Ghazi_p7,@1625_Ghazi,Objects\Characters\npc\natural\cleopatra\cleopatra.cdf,Libs\Timeline\Npc\cleo_PlayByeAnim.timeline,Libs\Timeline\Npc\cleo_PlayGreetAnim.timeline,Libs\Timeline\Npc\cleo_PlayIdleLoop.timeline,Libs\Timeline\Npc\cleo_PlayInteractLoop.timeline,SwapActive_1625_Ghazi_p7_On,,,,,,,,,,,
1625a_Ghazi_p8,1625a_Ghazi_p8,@1625a_Ghazi,Objects\Characters\npc\natural\cleopatra\cleopatra.cdf,Libs\Timeline\Npc\cleo_PlayByeAnim.timeline,Libs\Timeline\Npc\cleo_PlayGreetAnim.timeline,Libs\Timeline\Npc\cleo_PlayIdleLoop.timeline,Libs\Timeline\Npc\cleo_PlayInteractLoop.timeline,SwapActive_1625_Ghazi_p8_On,,,,,,,,,,,
1626_Hermogenes,1626_Hermogenes,@1626_Hermogenes,Objects\Characters\npc\Settlements\1626_Hermogenes.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1627_Mevia,1627_Mevia,@1627_Mevia,Objects\Characters\npc\Settlements\1627_Mevia.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
1628_Bekis,1628_Bekis,@1628_Bekis,Objects\Characters\npc\Settlements\1628_Bekis.cdf,Libs\Timeline\Npc\Interactions\Stand\Drinker\settle_generic_stand_drinker_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Drinker\settle_generic_stand_drinker_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Drinker\settle_generic_stand_drinker_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Drinker\settle_generic_stand_drinker_interact.timeline,,,objects\crafting\props\emotes\opaquemug\emote_opaquemug.cgf,,,,,,,,,
1629_Elissa,1629_Elissa,@1629_Elissa,Objects\Characters\npc\Settlements\1629_Elissa.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1630_Tristan,1630_Tristan,@1630_Tristan,Objects\Characters\npc\Settlements\1630_Tristan.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_lookaround_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1631_Tasechmi,1631_Tasechmi,@1631_Tasechmi,Objects\Characters\npc\Settlements\1631_Tasechmi.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,,,,,,,,,,,,
1632_Titus,1632_Titus,@1632_Titus,Objects\Characters\npc\Settlements\1632_Titus.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_lookaround_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1633_Murdoch,1633_Murdoch,@1633_Murdoch,Objects\Characters\npc\Settlements\1633_Murdoch.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
1634_Phimenis,1634_Phimenis,@1634_Phimenis,Objects\Characters\npc\Settlements\1634_Phimenis.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
1635_Antonia,1635_Antonia,@1635_Antonia,Objects\Characters\npc\Settlements\1635_Antonia.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
1636_Kollauthis,1636_Kollauthis,@1636_Kollauthis,Objects\Characters\npc\Settlements\1636_Kollauthis.cdf,Libs\Timeline\Npc\settle_magistrate_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\settle_magistrate_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_magistrate_convo_lookaround.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
1637_Livia,1637_Livia,@1637_Livia,Objects\Characters\npc\Settlements\1637_Livia.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1638_Suke,1638_Suke,@1638_Suke,Objects\Characters\npc\Settlements\1638_Suke.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1639_Leo,1639_Leo,@1639_Leo,Objects\Characters\npc\Settlements\1639_Leo.cdf,Libs\Timeline\Npc\settle_magistrate_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\settle_magistrate_convo_headnod_greet_bye.timeline,Libs\Timeline\Npc\settle_magistrate_convo_lookaround.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
1640_Steffan,1640_Steffan,@1640_Steffan,Objects\Characters\npc\Settlements\1640_Steffan.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
1641_Eudoxia,1641_Eudoxia,@1641_Eudoxia,Objects\Characters\npc\Settlements\1641_Eudoxia.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1642_Senhyris,1642_Senhyris,@1642_Senhyris,Objects\Characters\npc\Settlements\1642_Senhyris.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,,,,,,,,,,,,
1643_Gaius,1643_Gaius,@1643_Gaius,Objects\Characters\npc\Settlements\1643_Gaius.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1644_Nesse,1644_Nesse,@1644_Nesse,Objects\Characters\npc\Settlements\1644_Nesse.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_1644_Nesse_off,,,,,,,,,,,
1644_Nesse_outpost,1644_Nesse_outpost,@1644_Nesse,Objects\Characters\npc\Settlements\1644_Nesse.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_1644_Nesse_outpost_on,,,,,,,,,,,
1645_Xiaoling,1645_Xiaoling,@1645_Xiaoling,Objects\Characters\npc\Settlements\1645_Xiaoling.cdf,Libs\Timeline\Npc\settle_ranger_outro_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_1645_Xiaoling_off,,,,,,,,,,,
1645_Xiaoling_cavalier_rest,1645_Xiaoling_cavalier_rest,@1645_Xiaoling,Objects\Characters\npc\Settlements\1645_Xiaoling.cdf,Libs\Timeline\Npc\settle_overseer_outro_01.timeline,Libs\Timeline\Npc\settle_overseer_intro_01.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_1645_Xiaoling_cavalier_rest_on,,,,,,,,,,,
1646_Froderico,1646_Froderico,@1646_Froderico,Objects\Characters\npc\Settlements\1646_Froderico.cdf,Libs\Timeline\Npc\settle_alchemist_exit_01.timeline,Libs\Timeline\Npc\settle_alchemist_intro_01.timeline,Libs\Timeline\Npc\settle_alchemist_ambient_01.timeline,Libs\Timeline\Npc\settle_alchemist_interact_01.timeline,,,Objects\Crafting\Props\Housewares\Writing\JAV_PRP_openbook_A.cgf,-0.2756,-0.2125,1.8104,71.6759,358.2156,114.3229,,,
1647_Aulus,1647_Aulus,@1647_Aulus,Objects\Characters\npc\Settlements\1647_Aulus.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1648_Flora,1648_Flora,@1648_Flora,Objects\Characters\npc\Settlements\1648_Flora.cdf,Libs\Timeline\Npc\NPC_Armadillo_Look_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Armadillo_Look_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Armadillo_Graze_Loop.timeline,Libs\Timeline\Npc\NPC_Armadillo_Graze_Loop.timeline,,,,,,,,,,,,
1649_Miresis,1649_Miresis,@1649_Miresis,Objects\Characters\npc\Settlements\1649_Miresis.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,,,,,,,,,,,,
1650_Flame,1650_Flame,@1650_Flame,Objects\Characters\npc\Settlements\1650_Flame.cdf,Libs\Timeline\Npc\NPC_Lion_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Loop.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Loop.timeline,,,,,,,,,,,,
1651_Enez,1651_Enez,@1651_Enez,Objects\Characters\npc\Settlements\1651_Enez.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1652_Lysandra,1652_Lysandra,@1652_Lysandra,Objects\Characters\npc\Settlements\1652_Lysandra.cdf,Libs\Timeline\Npc\settle_strgr_pajitnova_exit_01.timeline,Libs\Timeline\Npc\settle_strgr_pajitnova_intro_01.timeline,Libs\Timeline\Npc\settle_strgr_pajitnova_ambient_01.timeline,Libs\Timeline\Npc\settle_strgr_pajitnova_interact_01.timeline,,,,,,,,,,,,
1653_Lavinia,1653_Lavinia,@1653_Lavinia,Objects\Characters\npc\Settlements\1653_Lavinia.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disappointed_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_convo_disagreeing_ambient.timeline,,,,,,,,,,,,
1654_Margarete,1654_Margarete,@1654_Margarete,Objects\Characters\npc\Settlements\1654_Margarete.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1655_Sokmenis,1655_Sokmenis,@1655_Sokmenis,Objects\Characters\npc\Settlements\1655_Sokmenis.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1656_Perrin,1656_Perrin,@1656_Perrin,Objects\Characters\npc\Settlements\1656_Perrin.cdf,Libs\Timeline\Npc\settle_strgr_heron_exit_01,Libs\Timeline\Npc\settle_strgr_heron_intro_01,Libs\Timeline\Npc\settle_strgr_heron_ambient_01,Libs\Timeline\Npc\settle_strgr_heron_interact_01,,,,,,,,,,,,
1657_Tamouthis,1657_Tamouthis,@1657_Tamouthis,Objects\Characters\npc\Settlements\1657_Tamouthis.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
1658_Mihri,1658_Mihri,@1658_Mihri,Objects\Characters\npc\Settlements\1658_Mihri.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1659_Anna,1659_Anna,@1659_Anna,Objects\Characters\npc\Settlements\1659_Anna.cdf,Libs\Timeline\Npc\settle_ranger_outro_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,,,,,,,,,,,,
1660_Paubastis,1660_Paubastis,@1660_Paubastis,Objects\Characters\npc\Settlements\1660_Paubastis.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,,,,,,,,,,,,
1661_Jackal,1661_Jackal,@1661_Jackal,Objects\Characters\npc\Settlements\1661_Jackal.cdf,Libs\Timeline\Npc\NPC_Wolf_Sits_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Sits_Intro.timeline,Libs\Timeline\Npc\NPC_Wolf_Sits_Loop.timeline,Libs\Timeline\Npc\NPC_Wolf_Sits_Interact.timeline,,,,,,,,,,,,
1662_Rima,1662_Rima,@1662_Rima,Objects\Characters\npc\Settlements\1662_Rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,
1663_Esoeris,1663_Esoeris,@1663_Esoeris,Objects\Characters\npc\Settlements\1663_Esoeris.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
1664_Aban,1664_Aban,@1664_Aban,Objects\Characters\npc\Settlements\1664_Aban.cdf,Libs\Timeline\Npc\unarmed_deaths_door_onback_bye.timeline,Libs\Timeline\Npc\unarmed_deaths_door_onback_greet.timeline,Libs\Timeline\Npc\unarmed_deaths_door_onback_idle.timeline,Libs\Timeline\Npc\unarmed_deaths_door_onback_interact.timeline,SwapActive_1664_Aban_On,,,,,,,,,,,
1665_Heron,1665_Heron,@0411a_WilliamHeron,Objects\Characters\npc\Settlements\0411_Stranger.cdf,Libs\Timeline\Npc\settle_strgr_heron_exit_01,Libs\Timeline\Npc\settle_strgr_heron_intro_01,Libs\Timeline\Npc\settle_strgr_heron_ambient_01,Libs\Timeline\Npc\settle_strgr_heron_interact_01,,,,,,,,,,,,
1666_Razin,1666_Razin,@1666_Razin,Objects\Characters\npc\Settlements\1666_Razin.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1667_LostPack,1667_LostPack,@1667_LostPack,,,,,,,,,,,,,,,,,
1668_Statue,1668_Statue,@1668_Statue,,,,,,,,,,,,,,,,,
1669_Tablet,1669_Tablet,@1669_Tablet,,,,,,,,,,,,,,,,,
1671_Commander2,1671_Commander2,@1671_Commander2,Objects\Characters\npc\Settlements\1671_Commander2.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
1672_Alchemist2,1672_Alchemist2,@1672_Alchemist2,Objects\Characters\npc\Settlements\1672_Alchemist2.cdf,Libs\Timeline\Npc\settle_alchemist_exit_01.timeline,Libs\Timeline\Npc\settle_alchemist_intro_01.timeline,Libs\Timeline\Npc\settle_alchemist_ambient_01.timeline,Libs\Timeline\Npc\settle_alchemist_interact_01.timeline,,,Objects\Crafting\Props\Housewares\Writing\JAV_PRP_openbook_A.cgf,-0.2756,-0.2125,1.8104,71.6759,358.2156,114.3229,,,
1673_Adjudicator2,1673_Adjudicator2,@1673_Adjudicator2,Objects\Characters\npc\Settlements\1673_Adjudicator2.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,,,,,,,,,,,,
1674_Commander3,1674_Commander3,@1674_Commander3,Objects\Characters\npc\Settlements\1674_Commander3.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_01.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,
1675_Alchemist3,1675_Alchemist3,@1675_Alchemist3,Objects\Characters\npc\Settlements\1675_Alchemist3.cdf,Libs\Timeline\Npc\settle_alchemist_exit_01.timeline,Libs\Timeline\Npc\settle_alchemist_intro_01.timeline,Libs\Timeline\Npc\settle_alchemist_ambient_01.timeline,Libs\Timeline\Npc\settle_alchemist_interact_01.timeline,,,Objects\Crafting\Props\Housewares\Writing\JAV_PRP_openbook_A.cgf,-0.2756,-0.2125,1.8104,71.6759,358.2156,114.3229,,,
1676_Adjudicator3,1676_Adjudicator3,@1676_Adjudicator3,Objects\Characters\npc\Settlements\1676_Adjudicator3.cdf,Libs\Timeline\Npc\settle_adjudicator_exit_01.timeline,Libs\Timeline\Npc\settle_adjudicator_intro_01.timeline,Libs\Timeline\Npc\settle_adjudicator_ambient_01.timeline,Libs\Timeline\Npc\settle_adjudicator_interact_01.timeline,,,,,,,,,,,,
1678_EmptyChest,1678_EmptyChest,@1678_EmptyChest,Objects\Characters\npc\Settlements\blank.cdf,,,,,SwapActive_1678_EmptyChest_On,,,,,,,,,,,
1679_Tomash_SM,1679_Tomash_SM,@1679_Tomash,Objects\Characters\npc\Settlements\1679_Tomash.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_1679_Tomash_SM_Off,,,,,,,,,,,
1679_Tomash_GC,1679_Tomash_GC,@1679_Tomash,Objects\Characters\npc\Settlements\1679_Tomash.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_1679_Tomash_GC_Off,,,,,,,,,,,
1679_Tomash_ER,1679_Tomash_ER,@1679_Tomash,Objects\Characters\npc\Settlements\1679_Tomash.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,SwapActive_1679_Tomash_ER_Off,,,,,,,,,,,
1680_Buhawi,1680_Buhawi,@1680_Buhawi,Objects\Characters\npc\Settlements\1680_Buhawi.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,
1681_Innkeep,1681_Innkeep,@1681_Innkeep,Objects\Characters\npc\Settlements\1681_Innkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1682_Innkeep,1682_Innkeep,@1682_Innkeep,Objects\Characters\npc\Settlements\1682_Innkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1683_Zahur,1683_Zahur,@1683_Zahur,Objects\Characters\npc\Settlements\1683_Zahur.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1684_Tahirah,1684_Tahirah,@1684_Tahirah,Objects\Characters\npc\Settlements\1684_Tahirah.cdf,Libs\Timeline\Npc\settle_alchemist_exit_01.timeline,Libs\Timeline\Npc\settle_alchemist_intro_01.timeline,Libs\Timeline\Npc\settle_alchemist_ambient_01.timeline,Libs\Timeline\Npc\settle_alchemist_interact_01.timeline,,,,,,,,,,,,
1685_Acario,1685_Acario,@1685_Acario,Objects\Characters\npc\Settlements\1685_Acario.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,,,,,,,,,,,,
1686_Qabalah,1686_Qabalah,@1686_Qabalah,Objects\Characters\npc\Settlements\1686_Qabalah.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,
1687_Clarisse,1687_Clarisse,@1687_Clarisse,Objects\Characters\npc\Settlements\1687_Clarisse.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,
9902_BSMSQ_Adiana,9902_BSMSQ_Adiana,@9902_MSQ_Adiana,Objects\Characters\npc\Settlements\9902b_MSQ_Adiana.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_9902_BSMSQ_Adiana_On,,,,,,,,,,,
1336_AntiquarianSpouse,1336_AntiquarianSpouse,@1336_AntiquarianSpouse,Objects\Characters\npc\Settlements\1336_antiquarianspouse.cdf,Libs\Timeline\Npc\settle_ranger_exit_01.timeline,Libs\Timeline\Npc\settle_ranger_intro_01.timeline,Libs\Timeline\Npc\settle_ranger_ambient_01.timeline,Libs\Timeline\Npc\settle_ranger_interact_01.timeline,13_Quest_22,Objects\Crafting\Architecture\Ruins_Structures\jav_struc_ruins_debris_bc.cgf,,,,,,,,,,
0726_MaraRosa,0726_MaraRosa,@0726_MaraRosa,Objects\Characters\npc\Settlements\0726_MaraRosa.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,SwapActive_MSQ_MaraBook,Objects\Crafting\Props\FoodStuffs\Mushrooms\glowing_mushrooms_a.cgf,,,,,,,,,,
