VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,AudioPreload_Depletion,Depleted_SFX,Collision_Play_SFX,Collision_Stop_SFX,DepletedVFX,DepletedMesh,DepletedMat,StartMeshLOD,EndMeshLOD,AmbientType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
Bush_SwampRose_c_wint01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,50,50,Bush,3.35,,,,
Bush_SwampRose_d_wint01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,50,50,Bush,3.35,,,,
Bush_Lotus_a,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_Lotus_b,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,75,75,Bush,3.75,,,,
Bush_Lotus_c,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,50,50,Bush,3.35,,,,
Bush_Lotus_d,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,50,50,Bush,4.75,,,,
Bush_Lotus_e,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_mat.mtl,50,50,Bush,3.75,,,,
Bush_Lotus_a_fall01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,100,100,Bush,4.75,,,,
Bush_Lotus_b_fall01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,75,75,Bush,3.75,,,,
Bush_Lotus_c_fall01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,50,50,Bush,3.35,,,,
Bush_Lotus_d_fall01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,50,50,Bush,4.75,,,,
Bush_Lotus_e_fall01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_fall01_mat.mtl,50,50,Bush,3.75,,,,
Bush_Lotus_a_wint01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_a.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,100,100,Bush,4.75,,,,
Bush_Lotus_b_wint01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_b.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,75,75,Bush,3.75,,,,
Bush_Lotus_c_wint01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_c.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,50,50,Bush,3.35,,,,
Bush_Lotus_d_wint01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_d.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,50,50,Bush,4.75,,,,
Bush_Lotus_e_wint01,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_pick_e.cgf,Objects/Nature/Veg_Plants/Plants_Forest/Lotus/jav_fst_lotusplant_a_wint01_mat.mtl,50,50,Bush,3.75,,,,
Bush_KentiaPalm_e,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_e.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_pick_e.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,100,100,Bush,4.75,,,,
Bush_KentiaPalm_f,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_f.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,BushLarge,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_pick_f.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,75,75,Bush,3.75,,,,
Bush_KentiaPalm_g,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_g.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_pick_g.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,50,50,Bush,3.35,,,,
Bush_KentiaPalm_h,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_h.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Sml,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/jav_jgl_kentiapalm_pick_h.cgf,Objects/Nature/Veg_Trees/Trees_Jungle/KentiaPalm/JAV_Jgl_KentiaPalm_A_mat.mtl,35,35,Bush,3.35,,,,
Bush_SwissCheese_a,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,100,100,Bush,4.75,,,,
Bush_SwissCheese_b,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,75,75,Bush,3.75,,,,
Bush_SwissCheese_c,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/jav_jgl_swisscheese_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/SwissCheese/JAV_Jgl_SwissCheese_A_mat.mtl,50,50,Bush,3.35,,,,
Bush_Umbrella_a,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,55,55,Bush,4.75,,,,
Bush_Umbrella_b,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,45,45,Bush,3.75,,,,
Bush_Umbrella_c,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/jav_jgl_umbrella_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Jungle/Umbrella/JAV_Jgl_Umbrella_A_mat.mtl,35,35,Bush,3.35,,,,
Bush_Agave_a,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Large,4,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_Agave_b,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Large,4,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_Agave_c,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Medium,3,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,75,75,Bush,3.75,,,,
Bush_Agave_d,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Medium,3,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,50,50,Bush,3.75,,,,
Bush_Agave_e,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Small,2,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,40,40,Bush,3.35,,,,
Bush_Agave_f,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_f.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,Cactus_Bush_Small,2,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/jav_dst_agave_pick_f.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Agave/JAV_Dst_Agave_a_mat.mtl,30,30,Bush,3.35,,,,
Cactus_PricklyPear_a,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,Cactus_Bush_PricklyPear_Large,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.CactusBarrel_A,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,100,100,Bush,4.75,,,,
Cactus_PricklyPear_b,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,Cactus_Bush_PricklyPear_Medium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.CactusBarrel_B,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,75,75,Bush,3.75,,,,
Cactus_PricklyPear_c,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,Cactus_Bush_PricklyPear_Medium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.CactusBarrel_C,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,50,50,Bush,3.75,,,,
Cactus_PricklyPear_d,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,Cactus_Bush_PricklyPear_Small,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.CactusBarrel_D,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,40,40,Bush,3.35,,,,
Cactus_PricklyPear_e,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,Cactus_Bush_PricklyPear_Tiny,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.CactusBarrel_E,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/jav_dst_pricklypearcactus_pick_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/PricklyPearCactus/JAV_Dst_PricklyPearCactus_a_mat.mtl,30,30,Bush,3.35,,,,
cactus_saguarobarrel_a,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,Cactus_Tree_Large,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.S_CactusBarrel_A,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,100,100,Bush,4.75,,,,
