VariantID,NPCId,Name,CharacterDefinition,CharacterDefinitionEditor,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z,WalkawayTimeline,AE.0_RequiredAchievementConditional,AE.9_RequiredAchievementConditional,AE.0_EventDelayDuration,AE.9_EventDelayDuration,AE.1_EventDelayDuration,AE.1_OE.0_OpacityTransitionDuration,AE.2_EventDelayDuration,WalkInTimeline,AE.3_RequiredAchievementConditional,SwapAchievementId,AE.10_RequiredAchievementConditional,AE.3_EventDelayDuration,AE.10_EventDelayDuration,AE.4_EventDelayDuration,AE.4_OE.0_OpacityTransitionDuration,AE.5_EventDelayDuration,AE.6_EventDelayDuration,AudioPreload_SFX_Idle,InteractOverride_Z
14_Nerezza,14_Nerezza,@14_Nerezza,Objects\Characters\npc\Settlements\14_Nerezza.cdf,Objects\Characters\npc\Settlements\14_Nerezza.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,14_Quest_42,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!14_Quest_42,!14_Quest_42,,3,3.05,0.05,1,0,1.1,,
14_Aife,14_Aife,@14_Aife,Objects\Characters\npc\Settlements\14_Aife.cdf,Objects\Characters\npc\Settlements\14_Aife.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,14_Quest_43,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!14_Quest_43,!14_Quest_43,,3,3.05,0.05,1,0,1.1,,
03_Hotspur_A,03_Hotspur_A,@03_Hotspur,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,03_SQ_04_Swap,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!03_SQ_04_Swap,!03_SQ_04_Swap,,3,3.05,0.05,1,0,1.1,,
03_Hotspur_B,03_Hotspur_B,@03_Hotspur,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_walkaway.timeline,!03_SQ_05_Swap,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,03_SQ_05_Swap,03_SQ_05_Swap,,3,3.05,0.05,1,0,1.1,,
03_Hotspur_C,03_Hotspur_C,@03_Hotspur,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Objects\Characters\npc\Settlements\03_Hotspur.cdf,Libs\Timeline\Npc\skye_standhurt_bye.timeline,Libs\Timeline\Npc\skye_standhurt_greet.timeline,Libs\Timeline\Npc\skye_standhurt_idle.timeline,Libs\Timeline\Npc\skye_standhurt_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!(03_SQ_06_Swap && !03_SQ_02),0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,(03_SQ_06_Swap && !03_SQ_02),(03_SQ_06_Swap && !03_SQ_02),,0,0.05,0.05,1,0,1.1,,
95_s04_Morgaine_p01,95_s04_Morgaine_p01,@95_s04_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_120_right_walkaway_nt_short.timeline,!SwapActive_95_s04_Morgaine_p01,0,0,0.05,2.5,1,3.5,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Morgaine_p01,SwapActive_95_s04_Morgaine_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Morgaine_p02,95_s04_Morgaine_p02,@95_s04_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_95_s04_Morgaine_p02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Morgaine_p02,SwapActive_95_s04_Morgaine_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Mordred_p01,95_s04_Mordred_p01,@95_s04_Mordred_unknown,objects/characters/npc/natural/mordred/mordred.cdf,objects/characters/npc/natural/mordred/mordred.cdf,Libs\Timeline\Npc\malek_standing_bye.timeline,Libs\Timeline\Npc\malek_standing_greet.timeline,Libs\Timeline\Npc\malek_standing_ambient.timeline,Libs\Timeline\Npc\malek_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_Mordred_p01,0,0,0.05,5,1,6,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Mordred_p01,SwapActive_95_s04_Mordred_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Mordred_p02,95_s04_Mordred_p02,@95_s04_Mordred,objects/characters/npc/natural/mordred/mordred.cdf,objects/characters/npc/natural/mordred/mordred.cdf,Libs\Timeline\Npc\malek_standing_bye.timeline,Libs\Timeline\Npc\malek_standing_greet.timeline,Libs\Timeline\Npc\malek_standing_ambient.timeline,Libs\Timeline\Npc\malek_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_right_nt_walkaway_short.timeline,!SwapActive_95_s04_Mordred_p02,0,0,0.05,1.2,1,2.2,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Mordred_p02,SwapActive_95_s04_Mordred_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_MordredGuard1_p01,95_s04_MordredGuard1_p01,@95_s04_Mordredguard1,Objects/Characters/npc/Settlements/95_s04_IceVarangianBrute.cdf,Objects/Characters/npc/Settlements/95_s04_IceVarangianBrute.cdf,Libs\Timeline\Npc\95_s04_warhammer_standing_ambient.timeline,Libs\Timeline\Npc\95_s04_warhammer_standing_ambient.timeline,Libs\Timeline\Npc\95_s04_warhammer_standing_ambient.timeline,Libs\Timeline\Npc\95_s04_warhammer_standing_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\95_s04_guard_heavy_walkaway_nt.timeline,!SwapActive_95_s04_MordredGuard1_p01,0,0.5,0.55,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_MordredGuard1_p01,SwapActive_95_s04_MordredGuard1_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_MordredGuard2_p01,95_s04_MordredGuard2_p01,@95_s04_Mordredguard2,objects/characters/npc/supernatural/ekcastericevariant/ekcastericevariant.cdf,objects/characters/npc/supernatural/ekcastericevariant/ekcastericevariant.cdf,Libs\Timeline\Npc\settle_overseer_exit_01.timeline,Libs\Timeline\Npc\settle_overseer_intro_01.timeline,Libs\Timeline\Npc\settle_overseer_ambient_01.timeline,Libs\Timeline\Npc\settle_overseer_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_MordredGuard2_p01,0,0.7,0.75,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_MordredGuard2_p01,SwapActive_95_s04_MordredGuard2_p01,,0,0.05,0.05,1,0,1.1,,
95_DaichiCamp_p01,95_DaichiCamp_p01,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_95_DaichiCamp_p01,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_DaichiCamp_p01,SwapActive_95_DaichiCamp_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p01,95_s04_Daichi_p01,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffrighthand.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffrighthand.cdf,Libs\Timeline\Npc\daichi_meditate_bye.timeline,Libs\Timeline\Npc\daichi_meditate_greet.timeline,Libs\Timeline\Npc\daichi_meditate_ambient.timeline,Libs\Timeline\Npc\daichi_meditate_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Daichi_p01,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p01,SwapActive_95_s04_Daichi_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p01a,95_s04_Daichi_p01a,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\unique_daichi_walk_to_teleport_kneeling_vfx.timeline,!SwapActive_95_s04_Daichi_p01a,0,0,0.05,4.8,1.9,6.7,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p01a,SwapActive_95_s04_Daichi_p01a,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p02,95_s04_Daichi_p02,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffrighthand.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffrighthand.cdf,Libs\Timeline\Npc\daichi_dojo_standing_bye.timeline,Libs\Timeline\Npc\daichi_dojo_standing_greet.timeline,Libs\Timeline\Npc\daichi_dojo_standing_idle.timeline,Libs\Timeline\Npc\daichi_dojo_standing_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Daichi_p02,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p02,SwapActive_95_s04_Daichi_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p03,95_s04_Daichi_p03,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_95_s04_Daichi_p03,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p03,SwapActive_95_s04_Daichi_p03,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p03i,95_s04_Daichi_p03i,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Daichi_p03i,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p03i,SwapActive_95_s04_Daichi_p03i,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p05,95_s04_Daichi_p05,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_right_nt_walkaway_short.timeline,!SwapActive_95_s04_Daichi_p05,0,1.6,1.65,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p05,SwapActive_95_s04_Daichi_p05,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p06,95_s04_Daichi_p06,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_Daichi_p06,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p06,SwapActive_95_s04_Daichi_p06,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p07,95_s04_Daichi_p07,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\straight_slightrise_walkaway_nt_short.timeline,!SwapActive_95_s04_Daichi_p07,0,0,0.05,1.5,1,2.5,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p07,SwapActive_95_s04_Daichi_p07,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p08,95_s04_Daichi_p08,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Daichi_p08,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Daichi_p08,SwapActive_95_s04_Daichi_p08,,0,0.05,0.05,1,0,1.1,,
95_s04_Daichi_p09,95_s04_Daichi_p09,@95_s04_Daichi,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Objects/Characters/npc/natural/Daichi/daichi_staffonback.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_nt_walkaway_short.timeline,!SwapActive_95_s04_Daichi_p09,0,0,0.05,1.5,1,2.5,Libs\Timeline\Npc\Walkaways\walkin_unique_daichi_q6cave.timeline,SwapActive_95_s04_Daichi_p09,SwapActive_95_s04_Daichi_p09,,0,0.05,0.05,0.5,3,3,,
95_RimaCamp_p01,95_RimaCamp_p01,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!(SwapActive_95_RimaCamp_p01 && 95A_Main_05),0,0,0.05,0,0,0,Libs\Timeline\Npc\Walkaways\60_walkin.timeline,(SwapActive_95_RimaCamp_p01 && 95A_Main_05),(SwapActive_95_RimaCamp_p01 && 95A_Main_05),3,0,0.05,0.05,0.2,3,3,,
95_s04_Rima_p01,95_s04_Rima_p01,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Rima_p01,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p01,SwapActive_95_s04_Rima_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p02,95_s04_Rima_p02,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Rima_p02,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p02,SwapActive_95_s04_Rima_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p04,95_s04_Rima_p04,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Rima_p04,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p04,SwapActive_95_s04_Rima_p04,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p05,95_s04_Rima_p05,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_60_right_walkaway_nt_short.timeline,!SwapActive_95_s04_Rima_p05,0,0,0.05,2.7,1,3.7,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p05,SwapActive_95_s04_Rima_p05,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p07,95_s04_Rima_p07,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Rima_p07,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p07,SwapActive_95_s04_Rima_p07,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p08,95_s04_Rima_p08,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Rima_p08,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Rima_p08,SwapActive_95_s04_Rima_p08,,0,0.05,0.05,1,0,1.1,,
95_s04_Rima_p09,95_s04_Rima_p09,@95A_Rima,objects\characters\npc\natural\rima\rima.cdf,objects\characters\npc\natural\rima\rima.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_stand_listening_01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_right_nt_walkaway_short.timeline,!SwapActive_95_s04_Rima_p09,0,0,0.05,2,1,3,Libs\Timeline\Npc\Walkaways\walkin_straight_nt_short.timeline,SwapActive_95_s04_Rima_p09,SwapActive_95_s04_Rima_p09,,0,0.05,0.05,0.5,2.225,2.225,,
95_SkyeCamp_p01,95_SkyeCamp_p01,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_SkyeCamp_p01,0,0,0.05,0,0,0,Libs\Timeline\Npc\Walkaways\45_walkin_skye.timeline,SwapActive_95_SkyeCamp_p01,SwapActive_95_SkyeCamp_p01,,0,0.05,0.05,0.2,3,3,,
95_s04_Skye_p01,95_s04_Skye_p01,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Skye_p01,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p01,SwapActive_95_s04_Skye_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Skye_p02,95_s04_Skye_p02,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Skye_p02,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p02,SwapActive_95_s04_Skye_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Skye_p02i,95_s04_Skye_p02i,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Skye_p02i,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p02i,SwapActive_95_s04_Skye_p02i,,0,0.05,0.05,1,0,1.1,,
95_s04_Skye_p03,95_s04_Skye_p03,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_55_left_nt_walkaway.timeline,!SwapActive_95_s04_Skye_p03,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p03,SwapActive_95_s04_Skye_p03,,0,0.05,0.05,1,0,1.1,,
