VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AudioPreload_gathering,SFX_gathering,SFX_depleted_idle_play,SFX_depleted_idle_stop,AudioPreload_Depleted_idle,AudioPreload_idle,ScriptDiscoveryTag,ScriptSpawnerId
1204_CorruptedNoduleB,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Healthy.dynamicslice,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Depleted.dynamicslice,,,1204_CorruptedNoduleB,1.5,4,10,5,,,,,,,,,,,,,,IO_1204_CorruptedNoduleB,true,,,,,,,,,,,,,
1204_CorruptedNoduleC,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Healthy.dynamicslice,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Depleted.dynamicslice,,,1204_CorruptedNoduleC,1.5,4,10,5,,,,,,,,,,,,,,IO_1204_CorruptedNoduleC,true,,,,,,,,,,,,,
1204_CorruptedNoduleD,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Healthy.dynamicslice,slices\WorldEvents\Shared\WorldEvent_Object_Onboarding_CorruptedNodule_Visual_Depleted.dynamicslice,,,1204_CorruptedNoduleD,1.5,4,10,5,,,,,,,,,,,,,,IO_1204_CorruptedNoduleD,true,,,,,,,,,,,,,
0501_BlightNodule,slices\WorldEvents\Reekwater\Interact\BlightNodule\WorldEvent_Object_0501_BlightNodule_00.dynamicslice,slices\POIs\Damned\Camps\Damned_Camp_Mining_Debris_Rocks_A_03.dynamicslice,slices\WorldEvents\Reekwater\Interact\BlightNodule\WorldEvent_Object_0501_BlightNodule_00.dynamicslice,,0501_BlightNodule,1,3.25,2.5,5,,Play_Alchemy_Earth_Stone,,cfx_npc_blightfiend.Idle_Spores,,,,cFX_npc_DryadArcher.Weapon_Ignite,,,,,,IO_0501_BlightNodule,true,,,,,,,,,,,,,
0502_CrystalCluster,,,,slices\WorldEvents\Reekwater\Interact\CrystalCluster\WorldEvent_Object_0502_CrystalCluster_00.dynamicslice,0502_CrystalCluster,0.1,1.85,2.5,3.35,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0502_CrystalCluster,true,,,,,,,,,,,,,
0503_DryadAltar,,,,slices\WorldEvents\Reekwater\Interact\DryadAltar\WorldEvent_Object_0503_DryadAltar_00.dynamicslice,0503_DryadAltar,0.4,4.5,2.5,5,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,1,,,,,IO_0503_DryadAltar,true,,,,,,,,,,,,,
0504_AncientBookcase,,,,slices\WorldEvents\Reekwater\Interact\AncientBookcase\WorldEvent_Object_0504_AncientBookcase_00.dynamicslice,0504_AncientBookcase,0.3,3.25,2.5,5,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0504_AncientBookcase,true,,,,,,,,,,,,,
0505_TowerMural,,,,slices\WorldEvents\Reekwater\Interact\TowerMural\WorldEvent_Object_0505_TowerMural_00.dynamicslice,0505_TowerMural,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0505_TowerMural,true,,,,,,,,,,,,,
0506_RelicPile,slices\WorldEvents\Reekwater\Interact\RelicPile\WorldEvent_Object_0506_RelicPile_00.dynamicslice,,slices\WorldEvents\Reekwater\Interact\RelicPile\WorldEvent_Object_0506_RelicPile_00.dynamicslice,,0506_RelicPile,0.3,3.25,2.5,5,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0506_RelicPile,true,,,,,,,,,,,,,
0507_AncientRubble,,,,slices\WorldEvents\Reekwater\Interact\AncientRubble\WorldEvent_Object_0507_AncientRubble_00.dynamicslice,0507_AncientRubble,0.2,1.85,2.5,5,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0507_AncientRubble,true,,,,,,,,,,,,,
0508_HeartDevice,,,slices\WorldEvents\Reekwater\Interact\HeartDevice\WorldEvent_Object_0508_HeartDevice_00.dynamicslice,slices\WorldEvents\Reekwater\Interact\HeartDevice\WorldEvent_Object_0508_HeartDevice_00.dynamicslice,0508_HeartDevice,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,0.75,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0508_HeartDevice,true,,,,,,,,,,,,,
0509_StoneTablet_00,slices\WorldEvents\Reekwater\Interact\StoneTablet\WorldEvent_Object_0509_StoneTablet_00.dynamicslice,,,,0509_StoneTablet_00,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0509_StoneTablet_00,true,,,,,,,,,,,,,
0509_StoneTablet_01,slices\WorldEvents\Reekwater\Interact\StoneTablet\WorldEvent_Object_0509_StoneTablet_00.dynamicslice,,,,0509_StoneTablet_01,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0509_StoneTablet_01,true,,,,,,,,,,,,,
0509_StoneTablet_02,slices\WorldEvents\Reekwater\Interact\StoneTablet\WorldEvent_Object_0509_StoneTablet_00.dynamicslice,,,,0509_StoneTablet_02,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0509_StoneTablet_02,true,,,,,,,,,,,,,
0509_StoneTablet_03,slices\WorldEvents\Reekwater\Interact\StoneTablet\WorldEvent_Object_0509_StoneTablet_00.dynamicslice,,,,0509_StoneTablet_03,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0509_StoneTablet_03,true,,,,,,,,,,,,,
0510_AncientMap,slices\POIs\Assembly\QuestAssets\Broken_Stone_Reekwater_Map_A.dynamicslice,slices\POIs\Assembly\QuestAssets\Broken_Stone_Reekwater_Map_B.dynamicslice,slices\POIs\Assembly\QuestAssets\Broken_Stone_Reekwater_Map_A.dynamicslice,,0510_AncientMap,0.1,3.25,2.5,5,,Play_Gather_Stones,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0510_AncientMap,true,,,,,,,,,,,,,
0511_PowderkegA,slices\WorldEvents\Reekwater\Interact\PowderkegA\WorldEvent_Object_0511_PowderkegA_Ghost_00.dynamicslice,,,,0511_PowderkegA,0.3,3.25,2.5,5,,,,,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0511_PowderkegA,true,,,,,,,,,,,,,
0512_PowderkegB,slices\WorldEvents\Reekwater\Interact\PowderkegA\WorldEvent_Object_0511_PowderkegA_Ghost_00.dynamicslice,,,,0512_PowderkegB,0.3,3.25,2.5,5,,,,,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0512_PowderkegB,true,,,,,,,,,,,,,
0513_LighthouseLure,,,,slices\WorldEvents\Reekwater\Interact\LighthouseLure\WorldEvent_Object_0513_LighthouseLure_00.dynamicslice,0513_LighthouseLure,1,5,2.5,5,,Play_Gather_Stones,,,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0513_LighthouseLure,true,,,,,,,,,,,,,
0514_StoneWallTablet,,,,slices\WorldEvents\Reekwater\Interact\StoneWallTablet\WorldEvent_Object_0514_StoneWallTablet_00.dynamicslice,0514_StoneWallTablet,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0514_StoneWallTablet,true,,,,,,,,,,,,,
0517_AncientTowerDoor,,,slices\WorldEvents\Reekwater\Interact\AncientStatueWDoor\WorldEvent_Object_0517_AncientTowerDoor_00.dynamicslice,slices\WorldEvents\Reekwater\Interact\AncientStatueWDoor\WorldEvent_Object_0517_AncientTowerDoor_00.dynamicslice,0517_AncientTowerDoor,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,,,,,,,,,,,IO_0517_AncientTowerDoor,false,0502_0102_Unlock_SkyviewDoor,,,,0502_0102_Unlock_SkyviewDoor,,,,,,,,
0518_SirenMachine,slices\WorldEvents\Reekwater\Interact\SirenMachine\WorldEvent_Object_0518_SirenMachine_00.dynamicslice,slices\WorldEvents\Reekwater\Interact\SirenMachine\WorldEvent_Object_0518_SirenMachine_01.dynamicslice,,,0518_SirenMachine,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0518_SirenMachine,true,,,,,,,,,,,,,
0519_EmptyAzothPowerSource,slices\WorldEvents\Windsward\Interact\AncientArtifactB\WorldEvent_Object_0605_AncientArtifactB_00.dynamicslice,,,,0519_EmptyAzothPowerSource,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0519_EmptyAzothPowerSource,true,,,,,,,,,,,,,
0520_StygianChannelSegmentA,slices\WorldEvents\Reekwater\Interact\StygianSegment\WorldEvent_Object_0520_StygianSegment_00.dynamicslice,,,,0520_StygianChannelSegmentA,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0520_StygianChannelSegmentA,true,,,,,,,,,,,,,
0520_StygianChannelSegmentB,slices\WorldEvents\Reekwater\Interact\StygianSegment\WorldEvent_Object_0520_StygianSegment_00.dynamicslice,,,,0520_StygianChannelSegmentB,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0520_StygianChannelSegmentB,true,,,,,,,,,,,,,
0520_StygianChannelSegmentC,slices\WorldEvents\Reekwater\Interact\StygianSegment\WorldEvent_Object_0520_StygianSegment_00.dynamicslice,,,,0520_StygianChannelSegmentC,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0520_StygianChannelSegmentC,true,,,,,,,,,,,,,
0520_StygianChannelSegmentD,slices\WorldEvents\Reekwater\Interact\StygianSegment\WorldEvent_Object_0520_StygianSegment_00.dynamicslice,,,,0520_StygianChannelSegmentD,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0520_StygianChannelSegmentD,true,,,,,,,,,,,,,
0521_WyrdwoodSeedPod,slices\WorldEvents\Edengrove\Interact\WyrdwoodGrowth\WorldEvent_Object_1403_WyrdwoodGrowth_00.dynamicslice,,,,0521_WyrdwoodSeedPod,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0521_WyrdwoodSeedPod,true,,,,,,,,,,,,,
0601_DirtHole,,slices\WorldEvents\Windsward\Interact\DirtHole\WorldEvent_Object_0601_DirtHole_00.dynamicslice,,,0601_DirtHole,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0601_DirtHole,true,,,,,,,,,,,,,
0601_DirtHoleB,,slices\WorldEvents\Windsward\Interact\DirtHole\WorldEvent_Object_0601_DirtHole_00.dynamicslice,,,0601_DirtHoleB,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0601_DirtHoleB,true,,,,,,,,,,,,,
0602_SpiceSackGreen,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackGreen_00.dynamicslice,,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackGreen_00.dynamicslice,,0602_SpiceSackGreen,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0602_SpiceSackGreen,true,,,,,,,,,,,,,
0602_SpiceSackRed,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackRed_00.dynamicslice,,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackRed_00.dynamicslice,,0602_SpiceSackRed,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0602_SpiceSackRed,true,,,,,,,,,,,,,
0602_SpiceSackYellow,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackYellow_00.dynamicslice,,slices\WorldEvents\Windsward\Interact\SpiceSack\WorldEvent_Object_0602_SpiceSackYellow_00.dynamicslice,,0602_SpiceSackYellow,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0602_SpiceSackYellow,true,,,,,,,,,,,,,
0603_PrototypeAzothBomb,slices\WorldEvents\Windsward\Interact\PrototypeAzothBomb\WorldEvent_Object_0603_PrototypeAzothBomb_Ghost_00.dynamicslice,slices\WorldEvents\Windsward\Interact\PrototypeAzothBomb\WorldEvent_Object_0603_PrototypeAzothBomb_00.dynamicslice,,,0603_PrototypeAzothBomb,0.5,3.25,2.5,5,,,,,,,,,,,,,,IO_0603_PrototypeAzothBomb,true,,,,,,,,,,,,,
0604_AncientArtifactA,slices\WorldEvents\Windsward\Interact\AncientArtifactA\WorldEvent_Object_0604_AncientArtifactA_00.dynamicslice,slices\WorldEvents\Windsward\Interact\AncientArtifactA\WorldEvent_Object_0604_AncientArtifactA_01.dynamicslice,,,0604_AncientArtifactA,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0604_AncientArtifactA,true,,,,,,,,,,,,,
0605_AncientArtifactB,slices\WorldEvents\Windsward\Interact\AncientArtifactB\WorldEvent_Object_0605_AncientArtifactB_00.dynamicslice,,,,0605_AncientArtifactB,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0605_AncientArtifactB,true,,,,,,,,,,,,,
0606_StripedPowderkeg,slices\WorldEvents\Windsward\Interact\StripedPowderkeg\WorldEvent_Object_0606_StripedPowderkeg_00.dynamicslice,slices\WorldEvents\Windsward\Interact\StripedPowderkeg\WorldEvent_Object_0606_StripedPowderkeg_01.dynamicslice,slices\WorldEvents\Windsward\Interact\StripedPowderkeg\WorldEvent_Object_0606_StripedPowderkeg_00.dynamicslice,,0606_StripedPowderkeg,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0606_StripedPowderkeg,true,,,,,,,,,,,,,
0607_ClothTrailA,,,,slices\WorldEvents\Windsward\Interact\ClothTrailA\WorldEvent_Object_0607_ClothTrailA_00.dynamicslice,0607_ClothTrailA,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,1,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_0607_ClothTrailA,true,,,,,,,,,,,,,
0607_ClothTrailB,,,,slices\WorldEvents\Windsward\Interact\ClothTrailB\WorldEvent_Object_0607_ClothTrailB_00.dynamicslice,0607_ClothTrailB,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0607_ClothTrailB,true,,,,,,,,,,,,,
0607_ClothTrailC,,,,slices\WorldEvents\Windsward\Interact\ClothTrailC\WorldEvent_Object_0607_ClothTrailC_00.dynamicslice,0607_ClothTrailC,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0607_ClothTrailC,true,,,,,,,,,,,,,
0607_ClothTrailD,,,,slices\WorldEvents\Windsward\Interact\ClothTrailD\WorldEvent_Object_0607_ClothTrailD_00.dynamicslice,0607_ClothTrailD,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0607_ClothTrailD,true,,,,,,,,,,,,,
0607_ClothTrailE,,,,slices\WorldEvents\Windsward\Interact\ClothTrailE\WorldEvent_Object_0607_ClothTrailE_00.dynamicslice,0607_ClothTrailE,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0607_ClothTrailE,true,,,,,,,,,,,,,
0608_SabotagedCannon,,slices\WorldEvents\FirstLight\Interact\SabotagedCannon\WorldEvent_Object_0907_SabotagedCannon_00.dynamicslice,,,0608_SabotagedCannon,0.5,3.25,2.5,5,,Play_Structure_Ruin_Medium,,cFX_Loot.Loot_Quest_Medium,,,,Buildables.Camp.Ruin_Campfire_01,,,,,,IO_0608_SabotagedCannon,true,,,,,,,,,,,,,
0625_Truffle,slices\POIs\Assembly\QuestAssets\jav_prp_truffle_healthy.dynamicslice,slices\POIs\Assembly\QuestAssets\prp_truffle_picked.dynamicslice,,,0625_Truffle,0.3,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0625_Truffle,true,,,,,,,,,,,,,
0625_Truffle_OnSlope,slices\POIs\Assembly\QuestAssets\prp_truffle_healthy_on_slope.dynamicslice,slices\POIs\Assembly\QuestAssets\prp_truffle_picked_on_slope.dynamicslice,,,0625_Truffle,0.3,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0625_Truffle,true,,,,,,,,,,,,,
0701_AntiCorruptionBomb,slices\WorldEvents\ShatteredMountain\Interact\AntiCorruptionBomb\WorldEvent_Object_0701_AntiCorruptionBomb_00.dynamicslice,slices\WorldEvents\ShatteredMountain\Interact\AntiCorruptionBomb\WorldEvent_Object_0701_AntiCorruptionBomb_01.dynamicslice,,,0701_AntiCorruptionBomb,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0701_AntiCorruptionBomb,true,,,,,,,,,,,,,
0701_AntiCorruptionBombB,slices\WorldEvents\ShatteredMountain\Interact\AntiCorruptionBomb\WorldEvent_Object_0701_AntiCorruptionBomb_00.dynamicslice,slices\WorldEvents\ShatteredMountain\Interact\AntiCorruptionBomb\WorldEvent_Object_0701_AntiCorruptionBomb_01.dynamicslice,,,0701_AntiCorruptionBombB,0.5,1.85,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_0701_AntiCorruptionBombB,true,,,,,,,,,,,,,
0702_BlightNodule,slices\WorldEvents\ShatteredMountain\Interact\BlightNodule\WorldEvent_Object_0702_BlightNodule_01.dynamicslice,,slices\WorldEvents\ShatteredMountain\Interact\BlightNodule\WorldEvent_Object_0702_BlightNodule_01.dynamicslice,slices\WorldEvents\ShatteredMountain\Interact\BlightNodule\WorldEvent_Object_0702_BlightNodule_00.dynamicslice,0702_BlightNodule,1,3.25,2.5,5,,Play_Alchemy_Earth_Stone,,cFX_Loot.Loot_Quest_Medium,,,,Buildables.Camp.Ruin_Campfire_01,,,,,,IO_0702_BlightNodule,true,,,,,,,,,,,,,
0703_BaetylusLuckstone,slices\WorldEvents\ShatteredMountain\Interact\BaetylusLuckstone\WorldEvent_Object_0703_BaetylusLuckstone_01.dynamicslice,,slices\WorldEvents\ShatteredMountain\Interact\BaetylusLuckstone\WorldEvent_Object_0703_BaetylusLuckstone_01.dynamicslice,slices\WorldEvents\ShatteredMountain\Interact\BaetylusLuckstone\WorldEvent_Object_0703_BaetylusLuckstone_00.dynamicslice,0703_BaetylusLuckstone,0.5,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,0,,,cFX_Loot.Loot_Quest_Small_Depleted,0,,,-1,,IO_0703_BaetylusLuckstone,true,,,,,,,,,,,,,
0808_CorruptedScroll,slices\WorldEvents\Ebonscale\CorruptedScroll\Art\WorldEvent_Art_0808_CorruptedScroll_00.dynamicslice,slices\WorldEvents\Ebonscale\CorruptedScroll\Art\WorldEvent_Art_0808_CorruptedScroll_01.dynamicslice,,,0808_CorruptedScroll,0.1,1.85,0.65,3.35,,Play_Alchemy_Fire_Plant,,,,,,Gatherable_Alchemy_Plant.Ambience.Plant_Fire_Deplete01,,,,,,IO_0808_CorruptedScroll,true,,,,,,,,,,,,,
0803_PowderKeg,,,,slices/WorldEvents/Ebonscale/PowderKeg/WorldEvent_Object_PowderKeg_00.dynamicslice,0803_PowderKeg,1,3.25,2.5,5,,Play_Alchemy_Fire_Plant,,,,,,Gatherable_Alchemy_Plant.Ambience.Plant_Fire_Deplete01,,,,,slices\WorldEvents\Windsward\CorruptedCore\WorldEvent_Hazard_CorruptedShell_Explosion.dynamicslice,IO_0803_PowderKeg,,,,,,,,,,,,,,
0804_AltarOfTheDeparted,,slices\WorldEvents\Ebonscale\HauntedCrypt\Art\WorldEvent_Art_0804_Altar_Flower.dynamicslice,,slices\WorldEvents\Ebonscale\HauntedCrypt\Art\WorldEvent_Art_0804_Altar_Base.dynamicslice,0804_AltarOfTheDeparted,1,3.25,2.5,5,,Play_Alchemy_Fire_Plant,,cFX_Loot.Loot_Quest_Small,,,,Gatherable_Alchemy_Plant.Ambience.Plant_Fire_Deplete01,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_AltarOfTheDeparted.dynamicslice,IO_0804_AltarOfTheDeparted,true,,,,,,,,,,,,,
0804_GraveA,,,,,0804_GraveA,1,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Mineral.Demolish.Boulder_sm_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_00.dynamicslice,IO_0804_GraveA,,,,,,,,,,,,,,
0804_GraveA_01,,,,,0804_GraveA,1,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Mineral.Demolish.Boulder_sm_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_01.dynamicslice,IO_0804_GraveA_01,,,,,,,,,,,,,,
0804_GraveA_02,,,,,0804_GraveA,1,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Mineral.Demolish.Boulder_sm_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_02.dynamicslice,IO_0804_GraveA_02,,,,,,,,,,,,,,
0804_GraveA_03,,,,,0804_GraveA,1,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Mineral.Demolish.Boulder_sm_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_03.dynamicslice,IO_0804_GraveA_03,,,,,,,,,,,,,,
0804_GraveB,,,,,0804_GraveB,1,3.25,2.5,5,,Play_Gather_Boulder_Sml,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Mineral.Demolish.Boulder_sm_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveB_00.dynamicslice,IO_0804_GraveB,,,,,,,,,,,,,,
0804_Junkpile,slices\WorldEvents\Ebonscale\HauntedCrypt\Art\WorldEvent_Art_0804_Junkpile_Healthy.dynamicslice,,slices\WorldEvents\Ebonscale\HauntedCrypt\Art\WorldEvent_Art_0804_Junkpile.dynamicslice,slices\WorldEvents\Ebonscale\HauntedCrypt\Art\WorldEvent_Art_0804_Junkpile_Base.dynamicslice,0804_Junkpile,1,3.25,2.5,5,,Play_Structure_Ruin_Medium,,cFX_Loot.Loot_Quest_Small,,,,Gatherable.Log.Demolish.RottenLog_C,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_Junkpile.dynamicslice,IO_0804_Junkpile,,,,,,,,,,,,,,
0804_Altar,,,,,0804_Altar,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_00.dynamicslice,IO_0804_Altar,,,,,,,,,,,,,,
0804_Altar_01,,,,,0804_Altar,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_01.dynamicslice,IO_0804_Altar_01,,,,,,,,,,,,,,
0804_Altar_02,,,,,0804_Altar,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_02.dynamicslice,IO_0804_Altar_02,,,,,,,,,,,,,,
0804_Altar_03,,,,,0804_Altar,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_03.dynamicslice,IO_0804_Altar_03,,,,,,,,,,,,,,
0804_Altar_04,,,,,0804_Altar,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_04.dynamicslice,IO_0804_Altar_04,,,,,,,,,,,,,,
0804_Furniture,,,,,0804_Furniture,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_00.dynamicslice,IO_0804_Furniture,,,,,,,,,,,,,,
0804_Tomb,,,,,0804_Tomb,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,slices\WorldEvents\Ebonscale\HauntedCrypt\Enc_WorldEvent_0804_GraveA_02.dynamicslice,IO_0804_Tomb,,,,,,,,,,,,,,
