VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AE.0_RequiredAchievementConditional,Card1_Visual,Card2_Visual,Card3_Visual
17DW_ArcanaLock_Chest_14_23,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_14_23,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_23,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_23,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_14.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice
17DW_ArcanaLock_Chest_01_17_10,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_17_10,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_17 && Lore_unlock_Topic_17_Nighthaven_Title_03_10,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_17 && Lore_unlock_Topic_17_Nighthaven_Title_03_10,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_17.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_10.dynamicslice
17DW_ArcanaLock_Chest_07_18,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_07_18,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_18,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_18,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_07.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_18.dynamicslice
17DW_ArcanaLock_Chest_11_03_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_11_03_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_11.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice
17DW_ArcanaLock_Chest_04_16,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_04_16,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice
17DW_ArcanaLock_Chest_07_24_13,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_07_24_13,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_24 && Lore_unlock_Topic_17_Nighthaven_Title_03_13,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_24 && Lore_unlock_Topic_17_Nighthaven_Title_03_13,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_07.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_13.dynamicslice
17DW_ArcanaLock_Chest_15_04_21,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_15_04_21,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_15.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice
17DW_ArcanaLock_Chest_10_23,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_10_23,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_10 && Lore_unlock_Topic_17_Nighthaven_Title_03_23,Lore_unlock_Topic_17_Nighthaven_Title_03_10 && Lore_unlock_Topic_17_Nighthaven_Title_03_23,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_10.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice
17DW_ArcanaLock_Chest_06_18_12,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_06_18_12,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_18 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_18 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_06.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_18.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice
17DW_ArcanaLock_Chest_01_14,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_14,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_14,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_14,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_14.dynamicslice
17DW_ArcanaLock_Chest_08_20_05,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_08_20_05,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_20 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_20 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_20.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_05.dynamicslice
17DW_ArcanaLock_Chest_11_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_11_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_111.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice
17DW_ArcanaLock_Chest_13_22_09,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_13_22_09,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_22 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_22 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_13.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_09.dynamicslice
17DW_ArcanaLock_Chest_03_17,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_03_17,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_17,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_17,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_17.dynamicslice
17DW_ArcanaLock_Chest_19_07_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_19_07_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_19 && Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_19 && Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_19.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_07.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice
17DW_ArcanaLock_Chest_11_21,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_11_21,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_11.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice
17DW_ArcanaLock_Chest_02_15_08,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_02_15_08,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_02.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_15.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice
17DW_ArcanaLock_Chest_06_13,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_06_13,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_13,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_13,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_06.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_13.dynamicslice
17DW_ArcanaLock_Chest_23_10_17,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_23_10_17,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_23 && Lore_unlock_Topic_17_Nighthaven_Title_03_10 && Lore_unlock_Topic_17_Nighthaven_Title_03_17,Lore_unlock_Topic_17_Nighthaven_Title_03_23 && Lore_unlock_Topic_17_Nighthaven_Title_03_10 && Lore_unlock_Topic_17_Nighthaven_Title_03_17,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_10.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_17.dynamicslice
17DW_ArcanaLock_Chest_05_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_05_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_05 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_05 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_05.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice
17DW_ArcanaLock_Chest_12_01_18,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_12_01_18,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_18,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_18,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_18.dynamicslice
17DW_ArcanaLock_Chest_09_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_09_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_09 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_09 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_09.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice
17DW_ArcanaLock_Chest_16_07,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_16_07,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_07,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_07,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_07.dynamicslice
17DW_ArcanaLock_Chest_03_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_03_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice
17DW_ArcanaLock_Chest_21_04_15,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_21_04_15,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_15,Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_15,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_15.dynamicslice
