VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,DepletedVFX,DepletedVFX_Pos,DepletedMesh,DepletedMat,DepletedSpawnVariant,StartMeshLOD,AmbientType,ShowOnCompass,CompassIcon,TradeskillIconUnlockType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
WyrdwoodTree_b,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,TreeWyrdwoodLarge,1,2.7,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_b_cuttrunk,30,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,4.2,,,,
WyrdwoodTree_c,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ba.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,TreeWyrdwoodMedium,0.6,2.2,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ba.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_ba_cuttrunk,25,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.7,,,,
WyrdwoodTree_d,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ca.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,TreeWyrdwoodSmall,0.47,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ca.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_ca_cuttrunk,20,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,,,,
WyrdwoodTree_e,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,TreeWyrdwoodSmall,0.3,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_d_cuttrunk,17,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,,,,
WyrdwoodTree_f,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,TreeWyrdwoodTiny,0.29,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_wyrdwood_mat.mtl,WyrdwoodTree_e_cuttrunk,15,BeechTree,1,LyShineUI\Images\Map\Icon\Gatherables\Wyrdwood_Compass.png,Wyrdwood,3.3,,,,
LiveOakTree_a,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_full_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,TreeHardwoodLarge,0.82,2.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,LiveOakTree_a_cuttrunk,45,OakTree,,,,3.9,,,,
LiveOakTree_b,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_full_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,TreeHardwoodLarge,0.59,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,LiveOakTree_b_cuttrunk,45,OakTree,,,,3.6,,,,
LiveOakTree_c,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_full_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,TreeHardwoodMedium,0.42,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,LiveOakTree_c_cuttrunk,45,OakTree,,,,3.3,,,,
LiveOakTree_d,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_full_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,TreeHardwoodSmall,0.24,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,LiveOakTree_d_cuttrunk,45,OakTree,,,,3.3,,,,
LiveOakTree_e,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_full_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,TreeHardwoodTiny,0.16,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\jav_cst_liveoak_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LiveOak\LiveOak_mat.mtl,LiveOakTree_e_cuttrunk,48,OakTree,,,,3.3,,,,
AspenTree_a,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,TreeHardwoodLarge,0.65,2.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,AspenTree_a_cuttrunk,70,PoplarTree,,,,3.9,,,,
AspenTree_b,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,TreeHardwoodLarge,0.55,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,AspenTree_b_cuttrunk,65,PoplarTree,,,,3.6,,,,
AspenTree_c,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,TreeHardwoodMedium,0.28,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,AspenTree_c_cuttrunk,60,PoplarTree,,,,3.3,,,,
AspenTree_d,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,TreeHardwoodSmall,0.14,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,AspenTree_d_cuttrunk,70,PoplarTree,,,,3.3,,,,
AspenTree_e,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,TreeHardwoodTiny,0.05,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_mat.mtl,AspenTree_e_cuttrunk,55,PoplarTree,,,,3.3,,,,
AspenTree_a_super01,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,TreeHardwoodLarge,0.65,2.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,AspenTree_a_super01_cuttrunk,70,PoplarTree,,,,3.9,,,,
AspenTree_b_super01,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,TreeHardwoodLarge,0.55,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,AspenTree_b_super01_cuttrunk,65,PoplarTree,,,,3.6,,,,
AspenTree_c_super01,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,TreeHardwoodMedium,0.28,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,AspenTree_c_super01_cuttrunk,60,PoplarTree,,,,3.3,,,,
AspenTree_d_super01,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,TreeHardwoodSmall,0.14,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,AspenTree_d_super01_cuttrunk,70,PoplarTree,,,,3.3,,,,
AspenTree_e_super01,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,TreeHardwoodTiny,0.05,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super01_mat.mtl,AspenTree_e_super01_cuttrunk,55,PoplarTree,,,,3.3,,,,
AspenTree_c_super02,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,TreeHardwoodLarge,0.28,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,AspenTree_c_super02_cuttrunk,60,PoplarTree,,,,3.3,,,,
AspenTree_d_super02,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,TreeHardwoodSmall,0.14,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,AspenTree_d_super02_cuttrunk,70,PoplarTree,,,,3.3,,,,
AspenTree_e_super02,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,TreeHardwoodTiny,0.05,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\jav_fst_aspentree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Aspen\JAV_Fst_AspenTree_Super02_mat.mtl,AspenTree_e_super02_cuttrunk,55,PoplarTree,,,,3.3,,,,
DogwoodTree_a_super01,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_a.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,TreeHardwoodLarge,0.82,2.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,DogwoodTree_a_super01_cuttrunk,180,BeechTree,,,,3.9,,,,
DogwoodTree_b_super01,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_b.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,TreeHardwoodLarge,0.59,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,DogwoodTree_b_super01_cuttrunk,180,BeechTree,,,,3.6,,,,
DogwoodTree_c_super01,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_c.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,TreeHardwoodMedium,0.42,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,DogwoodTree_c_super01_cuttrunk,180,BeechTree,,,,3.3,,,,
DogwoodTree_d_super01,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_d.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,TreeHardwoodMedium,0.24,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,DogwoodTree_d_super01_cuttrunk,100,BeechTree,,,,3.3,,,,
DogwoodTree_e_super01,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_e.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,TreeHardwoodSmall,0.16,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super01_mat.mtl,DogwoodTree_e_super01_cuttrunk,80,BeechTree,,,,3.3,,,,
DogwoodTree_c_super02,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_c.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,TreeHardwoodSmall,0.42,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,DogwoodTree_c_super02_cuttrunk,180,BeechTree,,,,3.3,,,,
DogwoodTree_d_super02,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_d.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,TreeHardwoodTiny,0.24,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,DogwoodTree_d_super02_cuttrunk,100,BeechTree,,,,3.3,,,,
DogwoodTree_e_super02,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_e.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,TreeHardwoodTiny,0.16,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Mountain\TablePine\jav_mtn_tablepinetree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Mountain\Dogwood\JAV_Mtn_DogwoodTree_A_Super02_mat.mtl,DogwoodTree_e_super02_cuttrunk,80,BeechTree,,,,3.3,,,,
PoplarTree_Full_a_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodLarge,0.65,2.5,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_Full_a_super01_cuttrunk,90,PoplarTree,,,,4,,,,
PoplarTree_Full_b_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodLarge,0.55,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_Full_b_super01_cuttrunk,90,PoplarTree,,,,3.6,,,,
PoplarTree_Full_c_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodMedium,0.28,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_Full_c_super01_cuttrunk,75,PoplarTree,,,,3.3,,,,
PoplarTree_Full_d_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodSmall,0.14,1.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_Full_d_super01_cuttrunk,70,PoplarTree,,,,3.3,,,,
PoplarTree_Full_e_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_full_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodTiny,0.05,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_Full_e_super01_cuttrunk,55,PoplarTree,,,,3.3,,,,
PoplarTree_Thin_a_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodLarge,0.65,2.4,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_a_super01_thincut,70,PoplarTree,,,,3.9,,,,
PoplarTree_Thin_b_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodLarge,0.55,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_b_super01_thincut,65,PoplarTree,,,,3.6,,,,
PoplarTree_Thin_c_super01,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_thin_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,TreeHardwoodMedium,0.28,1.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\jav_fst_poplartree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Forest\Poplar\JAV_Fst_PoplarTree_A_super01_mat.mtl,PoplarTree_c_super01_thincut,60,PoplarTree,,,,3.3,,,,
CorruptedTree_a,Objects\Nature\Veg_Trees\Trees_Damned\Damned\jav_dmd_damnedtree_full_a.cgf,Objects\Nature\Veg_Trees\Trees_Damned\Damned\JAV_Dmd_DamnedTree_Full_A_mat.mtl,CorruptedWood,0.85,2.5,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Damned\Damned\jav_dmd_damnedtree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Damned\Damned\JAV_Dmd_DamnedTree_Full_A_mat.mtl,DamnedTree_a_cuttrunk,50,DeadTree,,,,4,,,,
GreyMangroveTree_a,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,TreeHardwoodLarge,0,1.8,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,GreyMangroveTree_a_cuttrunk,95,OakTree,,,,6.1,,,,
GreyMangroveTree_b,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,TreeHardwoodLarge,1.31,2.9,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,GreyMangroveTree_b_cuttrunk,85,OakTree,,,,4.4,,,,
GreyMangroveTree_c,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,TreeHardwoodMedium,1.31,2.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,GreyMangroveTree_c_cuttrunk,90,OakTree,,,,4.3,,,,
GreyMangroveTree_d,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,TreeHardwoodSmall,1.11,2.4,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,GreyMangroveTree_d_cuttrunk,55,OakTree,,,,3.9,,,,
