ID,Key,KeyType,OldPerk,NewPerk
277,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_Shockwave,PerkID_Charm_EmptySkillPerk
278,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_ClearOut,PerkID_Charm_EmptySkillPerk
279,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Charm_EmptySkillPerk
280,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowderBurn,PerkID_Charm_EmptySkillPerk
281,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowerShot,PerkID_Charm_EmptySkillPerk
282,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_ShootersStance,PerkID_Charm_EmptySkillPerk
283,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StoppingPower,PerkID_Charm_EmptySkillPerk
284,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_Traps,PerkID_Charm_EmptySkillPerk
285,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StickyBomb,PerkID_Charm_EmptySkillPerk
286,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Sweep,PerkID_Charm_EmptySkillPerk
287,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Javelin,PerkID_Charm_EmptySkillPerk
288,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Cyclone,PerkID_Charm_EmptySkillPerk
289,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Perforate,PerkID_Charm_EmptySkillPerk
290,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Skewer,PerkID_Charm_EmptySkillPerk
291,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_VaultKick,PerkID_Charm_EmptySkillPerk
292,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PoisonShot,PerkID_Charm_EmptySkillPerk
293,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_EvadeShot,PerkID_Charm_EmptySkillPerk
294,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RainOfArrows,PerkID_Charm_EmptySkillPerk
295,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RapidShot,PerkID_Charm_EmptySkillPerk
296,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PenetratingShot,PerkID_Charm_EmptySkillPerk
297,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_SplinterShot,PerkID_Charm_EmptySkillPerk
298,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Tondo,PerkID_Charm_EmptySkillPerk
299,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_FlourishAndFinish,PerkID_Charm_EmptySkillPerk
300,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Flurry,PerkID_Charm_EmptySkillPerk
301,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Riposte,PerkID_Charm_EmptySkillPerk
302,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Evade,PerkID_Charm_EmptySkillPerk
303,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Fleche,PerkID_Charm_EmptySkillPerk
304,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_DivineEmbrance,PerkID_Charm_EmptySkillPerk
305,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SacredGround,PerkID_Charm_EmptySkillPerk
306,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SplashOfLight,PerkID_Charm_EmptySkillPerk
307,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_OrbOfProtection,PerkID_Charm_EmptySkillPerk
308,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_LightsEmbrace,PerkID_Charm_EmptySkillPerk
309,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_Beacon,PerkID_Charm_EmptySkillPerk
310,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_PillarOfFire,PerkID_Charm_EmptySkillPerk
311,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_MeteorShower,PerkID_Charm_EmptySkillPerk
312,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Fireball,PerkID_Charm_EmptySkillPerk
313,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Incinerate,PerkID_Charm_EmptySkillPerk
314,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Flamethrower,PerkID_Charm_EmptySkillPerk
315,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_BurnOut,PerkID_Charm_EmptySkillPerk
316,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_ReverseStab,PerkID_Charm_EmptySkillPerk
317,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_WhirlingBlade,PerkID_Charm_EmptySkillPerk
318,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_LeapingStrike,PerkID_Charm_EmptySkillPerk
319,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldBash,PerkID_Charm_EmptySkillPerk
320,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldRush,PerkID_Charm_EmptySkillPerk
321,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_FinalStand,PerkID_Charm_EmptySkillPerk
322,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Charge,PerkID_Charm_EmptySkillPerk
323,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Reap,PerkID_Charm_EmptySkillPerk
324,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Execute,PerkID_Charm_EmptySkillPerk
325,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Whirlwind,PerkID_Charm_EmptySkillPerk
326,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Maelstrom,PerkID_Charm_EmptySkillPerk
327,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_GravityWell,PerkID_Charm_EmptySkillPerk
328,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnbrokenWinds,PerkID_Charm_EmptySkillPerk
329,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnendingThaw,PerkID_Charm_EmptySkillPerk
330,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_IcedRefresh,PerkID_Charm_EmptySkillPerk
331,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_DeadlyFrost,PerkID_Charm_EmptySkillPerk
332,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_PylonBurst,PerkID_Charm_EmptySkillPerk
333,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_HealingTomb,PerkID_Charm_EmptySkillPerk
334,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_VoidBlade_Lifesteal,PerkID_Charm_EmptySkillPerk
335,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_NullChamber_Nullify,PerkID_Charm_EmptySkillPerk
336,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_Scream_Disease,PerkID_Charm_EmptySkillPerk
337,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DecayingOrb_ReduceBuffs,PerkID_Charm_EmptySkillPerk
338,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DrainingTether_Slow,PerkID_Charm_EmptySkillPerk
339,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_EssenceRupture_Empower,PerkID_Charm_EmptySkillPerk
340,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_NetShot,PerkID_Charm_EmptySkillPerk
341,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_AzothShrapnelBlast,PerkID_Charm_EmptySkillPerk
342,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ClawShot,PerkID_Charm_EmptySkillPerk
343,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ScatterGrenade,PerkID_Charm_EmptySkillPerk
344,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_MortarCharge,PerkID_Charm_EmptySkillPerk
345,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_VortexShot,PerkID_Charm_EmptySkillPerk
346,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DashAttack,PerkID_Charm_EmptySkillPerk
347,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Combo,PerkID_Charm_EmptySkillPerk
348,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DefenseBreak,PerkID_Charm_EmptySkillPerk
349,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Counter,PerkID_Charm_EmptySkillPerk
350,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DrainAttack,PerkID_Charm_EmptySkillPerk
351,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Burst,PerkID_Charm_EmptySkillPerk
352,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Slam,PerkID_Charm_EmptySkillPerk
353,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Blast,PerkID_Charm_EmptySkillPerk
354,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Burst,PerkID_Charm_EmptySkillPerk
355,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Charge,PerkID_Charm_EmptySkillPerk
356,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Trip,PerkID_Charm_EmptySkillPerk
357,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_DefensiveStrike,PerkID_Charm_EmptySkillPerk
358,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Common_CDR,PerkID_Charm_EmptyOffense
359,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Common_Luck,PerkID_Charm_EmptyDefense
360,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_DurCC,PerkID_Charm_EmptyDefense
361,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_DurDot,PerkID_Charm_EmptyDefense
362,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_DurDebuff,PerkID_Charm_EmptyDefense
363,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefFire,PerkID_Charm_EmptyDefense
364,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefIce,PerkID_Charm_EmptyDefense
365,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefNature,PerkID_Charm_EmptyDefense
366,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefVoid,PerkID_Charm_EmptyDefense
367,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefThurst,PerkID_Charm_EmptyDefense
368,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefSlash,PerkID_Charm_EmptyDefense
369,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefArcane,PerkID_Charm_EmptyDefense
370,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefLightning,PerkID_Charm_EmptyDefense
371,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DefStrike,PerkID_Charm_EmptyDefense
372,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_HP,PerkID_Charm_EmptyDefense
373,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_StamOnLow,PerkID_Charm_EmptyDefense
374,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_RemoveOnLow,PerkID_Charm_EmptyDefense
375,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_FortifyOnLow,PerkID_Charm_EmptyDefense
376,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DurEmpower,PerkID_Charm_EmptyOffense
377,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DurHaste,PerkID_Charm_EmptyOffense
378,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DurFortify,PerkID_Charm_EmptyDefense
379,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_Healing,PerkID_Charm_EmptyDefense
380,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_HealperDmg,PerkID_Charm_EmptyOffense
381,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgFire,PerkID_Charm_EmptyOffense
382,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgIce,PerkID_Charm_EmptyOffense
383,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgNature,PerkID_Charm_EmptyOffense
384,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgLightning,PerkID_Charm_EmptyOffense
385,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgVoid,PerkID_Charm_EmptyOffense
386,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgArcane,PerkID_Charm_EmptyOffense
387,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgThurst,PerkID_Charm_EmptyOffense
388,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgSlash,PerkID_Charm_EmptyOffense
389,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DmgStrike,PerkID_Charm_EmptyOffense
390,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_Crit,PerkID_Charm_EmptyOffense
391,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurPosion,PerkID_Charm_EmptyOffense
392,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurBleed,PerkID_Charm_EmptyOffense
393,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurBurning,PerkID_Charm_EmptyOffense
394,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurSlow,PerkID_Charm_EmptyOffense
395,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurWeaken,PerkID_Charm_EmptyOffense
396,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_DurDisease,PerkID_Charm_EmptyOffense
397,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_MaxStamina,PerkID_Charm_EmptyOffense
398,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_Healing,PerkID_Charm_EmptyDefense
399,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_HealthRegen,PerkID_Charm_EmptyDefense
400,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_StaminaRegen,PerkID_Charm_EmptyDefense
401,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_ThreatAdd,PerkID_Charm_EmptyDefense
402,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_HealthOnPotion,PerkID_Charm_EmptyDefense
403,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_RemoveOnPotion,PerkID_Charm_EmptyDefense
404,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_GainOnPotion,PerkID_Charm_EmptyDefense
405,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_PotionCDR,PerkID_Charm_EmptyDefense
406,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_ThreatAdd,PerkID_Charm_EmptyOffense
407,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgCrit,PerkID_Charm_EmptyOffense
408,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgBasic,PerkID_Charm_EmptyOffense
409,HeavyHead_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_DmgBack,PerkID_Charm_EmptyOffense
410,HeavyHead_Slots3_CraftT5,ItemId,PerkID_WeaponLife_HealOutgoing,PerkID_Charm_EmptyOffense
411,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_CDRBasic,PerkID_Charm_EmptyOffense
412,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_HealOnDmg,PerkID_Charm_EmptyOffense
413,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_BleedonCrit,PerkID_Charm_EmptyOffense
414,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_FortifyOnCrit,PerkID_Charm_EmptyOffense
415,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_EmpowerOnCrit,PerkID_Charm_EmptyOffense
416,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_HasteOnCrit,PerkID_Charm_EmptyOffense
417,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillHeal,PerkID_Charm_EmptyOffense
418,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillStamina,PerkID_Charm_EmptyOffense
419,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillFortify,PerkID_Charm_EmptyOffense
420,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillEmpower,PerkID_Charm_EmptyOffense
421,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillCDR,PerkID_Charm_EmptyOffense
422,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_CritChance,PerkID_Charm_EmptyOffense
423,HeavyHead_Slots3_CraftT5,ItemId,PerkID_WeaponRng_DmgHeatshot,PerkID_Charm_EmptyOffense
424,HeavyHead_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingStam,PerkID_Charm_EmptyDefense
425,HeavyHead_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingMove,PerkID_Charm_EmptyDefense
426,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefFire,PerkID_Charm_EmptyDefense
427,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefIce,PerkID_Charm_EmptyDefense
428,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefNature,PerkID_Charm_EmptyDefense
429,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefVoid,PerkID_Charm_EmptyDefense
430,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefThurst,PerkID_Charm_EmptyDefense
431,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefSlash,PerkID_Charm_EmptyDefense
432,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefArcane,PerkID_Charm_EmptyDefense
433,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefLightning,PerkID_Charm_EmptyDefense
434,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Shield_DefStrike,PerkID_Charm_EmptyDefense
435,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Crit,PerkID_Charm_EmptyOffense
436,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Heavy,PerkID_Charm_EmptyOffense
437,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgAgainstGrit,PerkID_Charm_EmptyOffense
438,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgWithGrit,PerkID_Charm_EmptyOffense
439,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_DMG,PerkID_Charm_EmptyOffense
440,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Crit,PerkID_Charm_EmptyOffense
441,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Rend,PerkID_Charm_EmptyOffense
442,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Heal,PerkID_Charm_EmptyOffense
443,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Physical,PerkID_Charm_EmptyDefense
444,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Elemental,PerkID_Charm_EmptyDefense
445,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_FireDMG,PerkID_Charm_EmptyOffense
446,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_NatureDMG,PerkID_Charm_EmptyOffense
447,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_IceDMG,PerkID_Charm_EmptyOffense
448,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_LightningDMG,PerkID_Charm_EmptyOffense
449,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_VoidDMG,PerkID_Charm_EmptyOffense
450,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_ArcaneDMG,PerkID_Charm_EmptyOffense
451,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDoT,PerkID_Charm_EmptyDefense
452,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDebilitate,PerkID_Charm_EmptyDefense
453,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_DodgeSuccess_Fortify,PerkID_Charm_EmptyDefense
454,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Head_OnCritTaken_CritChance,PerkID_Charm_EmptyDefense
455,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Chest_OnBlockedHitTaken_StaminaRegen,PerkID_Charm_EmptyDefense
456,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Hands_OnBlockedHit_EmpowerStack,PerkID_Charm_EmptyDefense
457,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Legs_DodgeSuccess_Stamina,PerkID_Charm_EmptyDefense
458,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Fire,PerkID_Charm_EmptyOffense
459,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Ice,PerkID_Charm_EmptyOffense
460,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Lightning,PerkID_Charm_EmptyOffense
461,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Nature,PerkID_Charm_EmptyOffense
462,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Void,PerkID_Charm_EmptyOffense
463,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Fire,PerkID_Charm_EmptyDefense
464,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Ice,PerkID_Charm_EmptyDefense
465,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Lightning,PerkID_Charm_EmptyDefense
466,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Nature,PerkID_Charm_EmptyDefense
467,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Void,PerkID_Charm_EmptyDefense
468,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_HercyneRaid_1,PerkID_Charm_EmptyOffense
469,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_HercyneRaid_1,PerkID_Charm_EmptyDefense
470,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Jewelry_HercyneRaid_1,PerkID_Charm_EmptyDefense
471,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_PvPZone_1,PerkID_Charm_EmptyOffense
472,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_PvPZone_1,PerkID_Charm_EmptyDefense
473,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Jewelry_PvPZone_1,PerkID_Charm_EmptyDefense
474,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,PerkID_Charm_EmptyOffense
475,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnHeadshot,PerkID_Charm_EmptyOffense
476,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_BlockBreak_Rend,PerkID_Charm_EmptyOffense
477,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_CleanseBuff_Crits,PerkID_Charm_EmptyOffense
478,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ExhaustedTarget_Slow,PerkID_Charm_EmptyOffense
479,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_WeaponMagic_DmgToHaste,PerkID_Charm_EmptyOffense
480,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Shield_FortifyStackOnBlock,PerkID_Charm_EmptyDefense
481,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Armor_DodgeSuccess_Heal,PerkID_Charm_EmptyDefense
482,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_OnKill_EmpowerStack,PerkID_Charm_EmptyOffense
483,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_DmgPerTargetBuff,PerkID_Charm_EmptyOffense
484,HeavyHead_Slots3_CraftT5,ItemId,PerkID_PvP_Amulet_DodgeSuccess_DMG,PerkID_Charm_EmptyOffense
485,HeavyHead_Slots3_CraftT5,ItemId,PerkID_LifeStaff_OnLowBonusHeal,PerkID_Charm_EmptyOffense
486,HeavyHead_Slots3_CraftT5,ItemId,PerkID_LifeStaff_OnRemoveHeal,PerkID_Charm_EmptyOffense
487,HeavyHead_Slots3_CraftT5,ItemId,PerkID_LifeStaff_LowManaBonusHeal,PerkID_Charm_EmptyOffense
488,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Weapon_OnExhaustDmg,PerkID_Charm_EmptyOffense
489,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_PotionHeal,PerkID_Charm_EmptyDefense
490,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Amulet_LowCooldown,PerkID_Charm_EmptyDefense
491,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_OnPotionDmg,PerkID_Charm_EmptyDefense
492,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_OnPotionFort,PerkID_Charm_EmptyDefense
493,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Earring_OnHeartHeal,PerkID_Charm_EmptyDefense
494,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_OnHealHot,PerkID_Charm_EmptyDefense
495,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_OnRemoveHeal,PerkID_Charm_EmptyDefense
496,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Ring_OnHeartRemoveBuffs,PerkID_Charm_EmptyDefense
497,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_Health,PerkID_Charm_EmptyDefense
498,HeavyHead_Slots3_CraftT5,ItemId,PerkID_Armor_DefBasic,PerkID_Charm_EmptyDefense
