TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06A_T_01_DefeatPumas_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_T_01_DefeatPumas_item_container,,,,
06A_T_01_DefeatPumas_goto_eldergate,TaskGoToPOITag,,1,,,,,,,true,southwindsward6,southwindsward6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_T_01_DefeatPumas_goto_eldergate,,,,,,,,,,,,,,,,,,,
06A_T_01_DefeatPumas_item_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_T_01_DefeatPumas_haveItems_meat,06A_T_01_DefeatPumas_gather_fur,,,
06A_T_01_DefeatPumas_haveItems_meat,TaskHaveAndReturnItems,,1,,3,06A_B_01_gameyLionMeat,Mountain_Lion_14,100,,true,southwindsward6,southwindsward6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_T_01_DefeatPumas_haveItems_meat,,,,,,,,,,,,,,,,,,,
06A_T_01_DefeatPumas_gather_fur,TaskGatherItems,,1,,3,06A_B_01_softLionFur,Mountain_Lion_14,100,,true,southwindsward6,southwindsward6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_T_01_DefeatPumas_gather_fur,,,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_T_02_DefeatBear_goto_eldergate,06A_T_02_DefeatBear_tracking_container,06A_T_02_DefeatBear_kill_bear,,
06A_T_02_DefeatBear_goto_eldergate,TaskGoToPOITag,,1,,,,,,,true,southwindsward6,southwindsward6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_goto_eldergate,,9142 2199 128,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_tracking_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_T_02_DefeatBear_interact_clothTrailA,06A_T_02_DefeatBear_interact_clothTrailB,06A_T_02_DefeatBear_interact_clothTrailC,06A_T_02_DefeatBear_interact_clothTrailD,06A_T_02_DefeatBear_interact_clothTrailE
06A_T_02_DefeatBear_interact_clothTrailA,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_0607_ClothTrailA,,,0607_ClothTrailA_interact,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_interact_clothTrailA,,9142.91 2199.37 128.49,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_interact_clothTrailB,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_0607_ClothTrailB,,,0607_ClothTrailB_interact,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_interact_clothTrailB,,9163.66 2201.77 128.33,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_interact_clothTrailC,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_0607_ClothTrailC,,,0607_ClothTrailC_interact,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_interact_clothTrailC,,9189.46 2207.99 137.72,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_interact_clothTrailD,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_0607_ClothTrailD,,,0607_ClothTrailD_interact,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_interact_clothTrailD,,9218.42 2227.87 152.33,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_interact_clothTrailE,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_0607_ClothTrailE,,,0607_ClothTrailE_interact,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_interact_clothTrailE,,9230.97 2236.64 157.11,,,,,,,,,,,,,,,,,
06A_T_02_DefeatBear_kill_bear,TaskKillContribution,,1,,1,,,,,true,,bear_den_40125,,,,,,,,,,,,,Bear_Grizzly_Named_01,,,,,,,,,,,,,,,,,,,,@06A_T_02_DefeatBear_kill_bear,,,,,,,,,,,,,,,,,,,
06A_G_01_DefeatPirates_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_G_01_DefeatPirates_sabotage_container,06A_G_01_DefeatPirates_kill_container,,,
06A_G_01_DefeatPirates_sabotage_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_G_01_DefeatPirates_goto_prideOfPucket,06A_G_01_DefeatPirates_interact_sabotageCannon,06A_G_01_DefeatPirates_interact_stripedPowderkeg,,
06A_G_01_DefeatPirates_goto_prideOfPucket,TaskGoToPOITag,,1,,,,,,,true,,undead_bastion_1_40137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_G_01_DefeatPirates_goto_prideOfPucket,,,,,,,,,,,,,,,,,,,
06A_G_01_DefeatPirates_interact_sabotageCannon,TaskGameEvent,,,,5,,,,,true,,undead_bastion_1_40137,,,true,,,,,,,IO_0608_SabotagedCannon,,,0608_SabotagedCannon_interact,,,,,,,,,,,,,,,,,,,,@06A_G_01_DefeatPirates_interact_sabotageCannon,,,,false,false,,,,,,,,,,,,,,
06A_G_01_DefeatPirates_interact_stripedPowderkeg,TaskGameEvent,,,,4,,,,,true,,undead_bastion_1_40137,,,true,,,,,,,IO_0606_StripedPowderkeg,,,0606_StripedPowderkeg_interact,,,,,,,,,,,,,,,,,,,,@06A_G_01_DefeatPirates_interact_stripedPowderkeg,,,,false,false,,,,,,,,,,,,,,
06A_G_01_DefeatPirates_kill_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_G_01_DefeatPirates_goto_heckerHaven,06A_G_01_DefeatPirates_kill_Shamgar,,,
06A_G_01_DefeatPirates_goto_heckerHaven,TaskGoToPOITag,,1,,,,,,,true,,undead_bastion_2_40122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_G_01_DefeatPirates_goto_heckerHaven,,,,,,,,,,,,,,,,,,,
06A_G_01_DefeatPirates_kill_Shamgar,TaskKillContribution,,1,,1,,,,,true,,undead_bastion_2_40122,,,,,,,,,,,,,Undead_Pirate_Brute_Named_06SW02,,,,,,,,,,,,,,,,,,,,@06A_G_01_DefeatPirates_kill_Shamgar,,10105.03 2822.51 40.00,,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_W_01_GetPatterns_collection_container,06A_W_01_GetPatterns_swap_container,,,
06A_W_01_GetPatterns_collection_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_W_01_GetPatterns_pattern_container,06A_W_01_GetPatterns_fabric_container,,,
06A_W_01_GetPatterns_pattern_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_W_01_GetPatterns_goto_Sirius,06A_W_01_GetPatterns_haveItems_patterns,,,
06A_W_01_GetPatterns_goto_Sirius,TaskGoToPOITag,,,,,,,,,true,,ancient_ruins_40123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_W_01_GetPatterns_goto_Sirius,,,,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_haveItems_patterns,TaskHaveAndReturnItems,,1,,2,06A_W_01_loomPattern,Ancient,100,,true,,ancient_ruins_40123,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_W_01_GetPatterns_haveItems_patterns,,,,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_fabric_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_W_01_GetPatterns_goto_Stoneview,06A_W_01_GetPatterns_haveItems_fabric,,,
06A_W_01_GetPatterns_goto_Stoneview,TaskGoToPOITag,,,,,,,,,true,,ancient_bridge_40121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_W_01_GetPatterns_goto_Stoneview,,,,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_haveItems_fabric,TaskHaveAndReturnItems,,1,,5,06A_W_01_fineFabric,Starstream,100,,true,,ancient_bridge_40121,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_W_01_GetPatterns_haveItems_fabric,,,,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_W_01_GetPatterns_swapLionel01Off,06A_W_01_GetPatterns_swapLionel02On,,,
06A_W_01_GetPatterns_swapLionel01Off,TaskUnlockAchievement,,,,1,SwapActive_06_LionelDeLaRue_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_W_01_GetPatterns_swapLionel02On,TaskUnlockAchievement,,,,1,SwapActive_06_LionelDeLaRue_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_Z_02_SpreadJoy,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_Z_02_HaveSprig1,06A_Z_02_GiveSprig_container,06A_Z_02_swapMargotl02On,,
06A_Z_02_HaveSprig1,TaskGatherAndReturnItems,,,,3,06A_Z2_WyrdSprig,06A_Z_02_Wyrdwood,100,,,,,,,,,,,,,,IO_06A_Z_02_Wyrdwood,,,,,,,,,,,,,,,,,,,,,,,,,9219.999 2755.0 51.2507,,,,,,,,,,,,,,,,,
06A_Z_02_GiveSprig_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_Z_02_GiveSprig_talk_Ahura,06A_Z_02_GiveSprig_talk_Priya,06A_Z_02_GiveSprig_talk_Utkarsh,,
06A_Z_02_GiveSprig_talk_Ahura,TaskConversationTopic,,,,,06_AhuraFarid,,,,,,,,,,,,,,,,,06_AhuraFarid_SpreadJoy,,,,,,,,,,,,,,,,,,,,,,@06A_Z_02_GiveSprig_talk_Ahura,,9355.15 2679.09 82.66,,,,,,,,,,,,,,,,,
06A_Z_02_GiveSprig_talk_Priya,TaskConversationTopic,,,,,06_PriyaThakur,,,,,,,,,,,,,,,,,06_PriyaThakur_SpreadJoy,,,,,,,,,,,,,,,,,,,,,,@06A_Z_02_GiveSprig_talk_Priya,,9123.92 2904.5 56.65,,,,,,,,,,,,,,,,,
06A_Z_02_GiveSprig_talk_Utkarsh,TaskConversationTopic,,,,,06_UtkarshSingh,,,,,,,,,,,,,,,,,06_UtkarshSingh_SpreadJoy,,,,,,,,,,,,,,,,,,,,,,@06A_Z_02_GiveSprig_talk_Utkarsh,,9375.09 3003.55 89.72,,,,,,,,,,,,,,,,,
06A_Z_02_swapMargotl02On,TaskUnlockAchievement,,,,1,SwapActive_06_MargotEmerson_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_Z_01_GetBisonNotes_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_Z_01_GoToSite,06A_Z_01_GetBisonNotes_container_2,,,
06A_Z_01_GoToSite,TaskGoToPOITag,,,,,,,,,,southwindsward9,southwindsward9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_Z_01_GetBisonNotes_GoTo,,8511 2869 58,,,,,,,,,,,,,,,,,
06A_Z_01_GetBisonNotes_container_2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_Z_01_HaveNote1,06A_Z_01_HaveNote2,06A_Z_01_HaveNote3,,
06A_Z_01_HaveNote1,TaskAchievement,,,,,Lore_unlock_06_Windsward_Title_19_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_Z_01_GetBisonNotes_ReadLore1,,8523.25 2981.0 58.6571,,,false,,,,,,,,,,,,,,
06A_Z_01_HaveNote2,TaskAchievement,,,,,Lore_unlock_06_Windsward_Title_19_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_Z_01_GetBisonNotes_ReadLore2,,8251.375 3064.75 54.1922,,,false,,,,,,,,,,,,,,
06A_Z_01_HaveNote3,TaskAchievement,,,,,Lore_unlock_06_Windsward_Title_19_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_Z_01_GetBisonNotes_ReadLore3,,8385.5 2891.5 54.7079,,,false,,,,,,,,,,,,,,
06A_H_01_VisitTowers_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_H_01_VisitTowers_givejournal,06A_H_01_VisitTowers_journal_vanishes,06A_H_01_VisitTowers_findMoira,,
06A_H_01_VisitTowers_givejournal,TaskGiveAndTakeItem,,,,1,06A_H_01_TowerJournal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_H_01_VisitTowers_journal_vanishes,TaskUnlockAchievement,,,,1,SwapActive_06_TowerJournal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_H_01_VisitTowers_goto_settlement,TaskGoToPOITag,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_H_01_VisitTowers_goto_settlement,,,,,,,,,,,,,,,,,,,
06A_H_01_VisitTowers_findMoira,TaskHaveAndReturnItems,,,,1,06A_H_01_TowerJournal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_H_01_VisitTowers_findMoira,,,,,,,,,,,,,,,,,,,
06A_S_01_FindArcheologists_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_S_01_GoToKananTomb,06A_S_01_FindArcheologists_container_2,,,
06A_S_01_GoToKananTomb,TaskGoToPOITag,,,,,,,,,,,withered_campsite_40101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_S_01_FindArcheologists_GoTo,,,,,,,,,,,,,,,,,,,
06A_S_01_FindArcheologists_container_2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_S_01_HaveNote3,06A_S_01_HaveNote1,06A_S_01_HaveNote2,,
06A_S_01_HaveNote1,TaskAchievement,,,,,Lore_Unlock_Arch_TheDigSite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_S_01_FindArcheologists_HaveNote1,,9331.75 3009.91 90.65,,,false,,,,,,,,,,,,,,
06A_S_01_HaveNote2,TaskAchievement,,,,,Lore_Unlock_Arch_Misfortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_S_01_FindArcheologists_HaveNote2,,9287.26 3066.13 91.87,,,false,,,,,,,,,,,,,,
06A_S_01_HaveNote3,TaskAchievement,,,,,Lore_Unlock_Arch_Excavation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_S_01_FindArcheologists_HaveNote3,,9326.8 3058.56 88.05,,,false,,,,,,,,,,,,,,
06A_S_02_PowerSpheres_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_S_02_GoToAmrineTemple,,,,
06A_S_02_GoToAmrineTemple,TaskGoToPOITag,,,,,,,,,true,,ancient_temple_lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06A_P_01_RecoverTools_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_P_01_RecoverTools_mirador_container,06A_P_01_RecoverTools_fallswatch_container,,,
06A_P_01_RecoverTools_mirador_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_P_01_RecoverTools_goto_mirador,06A_P_01_RecoverTools_gather_ancientOrb,,,
06A_P_01_RecoverTools_goto_mirador,TaskGoToPOITag,,1,,,,,,,,,ancient_ruins_40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_01_RecoverTools_goto_mirador,,,,,,,,,,,,,,,,,,,
06A_P_01_RecoverTools_gather_ancientOrb,TaskGatherAndReturnItems,,1,,3,0611_0101_AncientOrb,0605_AncientArtifactB,100,,true,,ancient_ruins_40153,,,,,,,,,,IO_0605_AncientArtifactB,,,,,,,,,,,,,,,,,,,,,,,@06A_P_01_RecoverTools_gather_ancientOrb,,,,,true,,,,,,,,,,,,,,
06A_P_01_RecoverTools_fallswatch_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_P_01_RecoverTools_goto_fallswatch,06A_P_01_RecoverTools_gather_energizedSphere,,,
06A_P_01_RecoverTools_goto_fallswatch,TaskGoToPOITag,,1,,,,,,,,,ancient_overlook_40152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_01_RecoverTools_goto_fallswatch,,,,,,,,,,,,,,,,,,,
06A_P_01_RecoverTools_gather_energizedSphere,TaskGatherAndReturnItems,,1,,1,0611_0101_EnergizedSphere,0604_AncientArtifactA,100,,true,,ancient_overlook_40152,,,,,,,,,,IO_0604_AncientArtifactA,,,,,,,,,,,,,,,,,,,,,,,@06A_P_01_RecoverTools_gather_energizedSphere,,,,,true,,,,,,,,,,,,,,
06A_P_02_DefeatKisare_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_P_02_DefeatKisare_goto_temple,06A_P_02_DefeatKisare_swap_container,06A_P_02_DefeatKisare_task_container,,
06A_P_02_DefeatKisare_goto_temple,TaskGoToPOITag,,1,,,,,,,true,,ancient_temple_lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_02_DefeatKisare_goto_temple,,,,,,,,,,,,,,,,,,,
06A_P_02_DefeatKisare_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_P_02_DefeatKisare_swapYelena01Off,06A_P_02_DefeatKisare_swapYelena02On,,,
06A_P_02_DefeatKisare_swapYelena01Off,TaskUnlockAchievement,,,,1,SwapActive_06_YelenaPajitnova_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_P_02_DefeatKisare_swapYelena02On,TaskUnlockAchievement,,,,1,SwapActive_06_YelenaPajitnova_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_P_02_DefeatKisare_task_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_P_02_DefeatKisare_kill_ancients,06A_P_02_DefeatKisare_haveItem_heart,,,
06A_P_02_DefeatKisare_kill_ancients,TaskKillContribution,,1,,9,,,,,true,,ancient_temple_lg,,,,,,,,,,,,,Moonshadow,,,,,,,,,,,,,,,,,,,,@06A_P_02_DefeatKisare_kill_ancients,,,,,,,,,,,,,,,,,,,
06A_P_02_DefeatKisare_haveItem_heart,TaskHaveAndReturnItems,,1,,1,0602_0501_TaskmastersHeart,AncientGuardian_Javelineer_Named_00,100,,true,,ancient_temple_lg,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_02_DefeatKisare_haveItem_heart,,9513.977 3079.166 114.265,,,,,,,,,,,,,,,,,
06A_P_03_RecoverEyepiece_container,ConsecutiveTaskContainer,,,,,,,,,,,amrine_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_P_03_RecoverEyepiece_enterDungeon,,,,,,,,,,,,,,06A_P_03_RecoverEyepiece_enterDungeon,06A_P_03_RecoverEyepiece_tasks_container,06A_P_03_RecoverEyepiece_swapYelenal03On,,
06A_P_03_RecoverEyepiece_giveKey,TaskGiveItem,,1,,1,KeyAmrine,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_P_03_RecoverEyepiece_enterDungeon,TaskGameMode,,1,,1,,,,,,,amrine_dungeon,DungeonAmrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_03_RecoverEyepiece_enterDungeon,,,,,,,,,,,,,,,,,,,
06A_P_03_RecoverEyepiece_tasks_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_P_03_RecoverEyepiece_kill_Simon,06A_P_03_RecoverEyepiece_haveItem_Eyepiece,,,
06A_P_03_RecoverEyepiece_kill_Simon,TaskKillContribution,,1,,1,,,,,,,,DungeonAmrine,,,,,,,,,,,,Withered_Brute_Named_08,,,,,,,,,,,,,,,,,,,,@06A_P_03_RecoverEyepiece_kill_Simon,,,,,,,,,,,,,,,,,,,
06A_P_03_RecoverEyepiece_haveItem_Eyepiece,TaskHaveAndReturnItems,,1,,1,0611_0102_Antiquarians,Withered_Brute_Named_08,100,,,,,DungeonAmrine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_P_03_RecoverEyepiece_haveItem_Eyepiece,,,,,,,,,,,,,,,,,,,
06A_P_03_RecoverEyepiece_swapYelenal03On,TaskUnlockAchievement,,,,1,SwapActive_06_YelenaPajitnova_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
0623_0101_d_00_container_FQ01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0623_0101_d_01_TaskHaveItems,,,,
0623_0101_d_01_TaskHaveItems,TaskHaveItems,,1,,3,BaitFreshWoodliceT2,,,,,,,,,true,true,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,@0623_0101_d_01_TaskHaveItems,,,,,,,,,,,,,,,,,,,
0623_0102_d_00_container_FQ02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0623_0102_d_01_TaskFishingEquip,0623_0102_d_02_TaskFishingCast,0623_0102_d_03_TaskFishingHook,0623_0102_d_04_TaskFishingReel,
0623_0102_d_01_TaskFishingEquip,TaskFishingEquip,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0623_0102_d_01_TaskFishingEquip,,,,,,,,,,,,,,,,,,,
0623_0102_d_02_TaskFishingCast,TaskFishingCast,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0623_0102_d_02_TaskFishingCast,,,,,,,,,,,,,,,,,,,
0623_0102_d_03_TaskFishingHook,TaskFishingHook,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0623_0102_d_03_TaskFishingHook,,,,,,,,,,,,,,,,,,,
0623_0102_d_04_TaskFishingReel,TaskFishingReel,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0623_0102_d_04_TaskFishingReel,,,,,,,,,,,,,,,,,,,
0423_0101_d_00_container_FQ03,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0423_0101_d_00_snail_container,0423_0101_d_00_clam_container,,,
0423_0101_d_00_snail_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0423_0101_d_01_TaskFishSnail,0423_0101_d_02_TaskSalvageSnail,,,
0423_0101_d_01_TaskFishSnail,TaskFishingCatchFish,,1,,1,FishingSnailSmallT2,,25,,,,,,Fresh,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,@0423_0101_CatchSnail,,,,,,,,,,,,,,,,,,,
0423_0101_d_02_TaskSalvageSnail,TaskSalvageItem,,1,,1,FishingSnailSmallT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0423_0101_SalvageSnail,,,,,,,,,,,,,,,,,,,
0423_0101_d_00_clam_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0423_0101_d_03_TaskFishClam,0423_0101_d_04_TaskSalvageClam,,,
0423_0101_d_03_TaskFishClam,TaskFishingCatchFish,,1,,1,FishingClamsSmallT2,,25,,,,,,Salt,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,@0423_0101_CatchClam,,,,,,,,,,,,,,,,,,,
0423_0101_d_04_TaskSalvageClam,TaskSalvageItem,,1,,1,FishingClamsSmallT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0423_0101_SalvageClam,,,,,,,,,,,,,,,,,,,
0923_0101_d_00_container_FQ04,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0923_0101_d_01_TaskFishingHotspotAny,,,,
