TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_C_1565_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1565_tasks_first_container,M_ReturnToGiver,,,
FM_C_1565_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1565_leg_A_task,FM_C_1565_leg_B_task,FM_C_1565_leg_C_task,,
FM_C_1565_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_15,,,100,true,,shipwreck,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1565_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_15,,,100,true,,jetsamisle,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1565_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_15_15,,,100,true,,bombasticwreckage,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1566_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1566_tasks_first_container,M_ReturnToGiver,,,
FM_C_1566_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1566_leg_A_task,FM_C_1566_leg_B_task,FM_C_1566_leg_C_task,,
FM_C_1566_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_16_15,,,100,true,,googlywreck,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1566_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_15,,,100,true,,lookoutwest,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1566_leg_C_task,TaskHaveAndReturnItems,,,4,FM_loot_item_18_15,,,100,true,,solitudecemetery,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1567_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1567_tasks_first_container,M_ReturnToGiver,,,
FM_C_1567_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1567_leg_A_task,FM_C_1567_leg_B_task,FM_C_1567_leg_C_task,,
FM_C_1567_leg_A_task,TaskHaveAndReturnItems,,,4,FM_loot_item_19_15,,,100,true,,solitudecemetery,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1567_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_20_15,,,100,true,,lookoutwest,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1567_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_21_15,,,100,true,,blightedwreck,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1568_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1568_tasks_first_container,M_ReturnToGiver,,,
FM_C_1568_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1568_leg_A_task,FM_C_1568_leg_B_task,FM_C_1568_leg_C_task,,
FM_C_1568_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_22_15,,,100,true,,lookoutwest,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1568_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_15,,,100,true,,blightedwreck,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1568_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_24_15,,,100,true,,lookouteast,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1569_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1569_tasks_first_container,M_ReturnToGiver,,,
FM_C_1569_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1569_leg_A_task,FM_C_1569_leg_B_task,FM_C_1569_leg_C_task,,
FM_C_1569_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_25_15,,,100,true,,googlywreck,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1569_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_26_15,,,100,true,,fortdamnation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1569_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_27_15,,,100,true,,lookouteast,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1570_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1570_tasks_first_container,M_ReturnToGiver,,,
FM_C_1570_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1570_leg_A_task,FM_C_1570_leg_B_task,FM_C_1570_leg_C_task,,
FM_C_1570_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_15,,,100,true,,fortdamnation,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1570_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_15,,,100,true,,ancient_lighthouse,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1570_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_30_15,,,100,true,,treetopterror,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_ControlSpot_Marauder_first,M_ReturnToGiver,,,
FM_15_PVP_ControlSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_ControlSpot_Marauder_task,M_task_die_reset,,,
FM_15_PVP_ControlSpot_Marauder_task,PatrolTask,,,,,,,,true,,factionarea_60236,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_PoachArea_Marauder_first,M_ReturnToGiver,,,
FM_15_PVP_PoachArea_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_PoachArea_Marauder_task,M_task_die_reset,,,
FM_15_PVP_PoachArea_Marauder_task,TaskRequireGatherItems,,,80,WoodT1,,100,,true,,factionarea_60236,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_poach_wood_at_POI,,13526.9 4927.6 40.0,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_SpySpot_Marauder_2_step_container,M_ReturnToGiver,,,
FM_15_PVP_SpySpot_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Marauder_first_ordie,FM_15_PVP_SpySpot_Marauder_task_ordie,,,
FM_15_PVP_SpySpot_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Marauder_first,M_task_die_reset,,,
FM_15_PVP_SpySpot_Marauder_first,TaskGatherItems,,,1,FM_PVP_Marauders_item_1,PVP_0001_DeadDropGiveItem,100,,true,,factionarea_60236,,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,13526.9 4927.6 40.0,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Marauder_turnin,M_task_die_reset,,,
FM_15_PVP_SpySpot_Marauder_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Marauder_task,FM_15_PVP_SpySpot_Marauder_remove,,,
FM_15_PVP_SpySpot_Marauder_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Marauders_item_2,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_60237,,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,13709.3 5404.6 39.8,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Marauder_remove,TaskRemoveItem,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_ControlSpot_Syndicate_first,M_ReturnToGiver,,,
FM_15_PVP_ControlSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_ControlSpot_Syndicate_task,M_task_die_reset,,,
FM_15_PVP_ControlSpot_Syndicate_task,PatrolTask,,,,,,,,true,,factionarea_60237,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_PoachArea_Syndicate_first,M_ReturnToGiver,,,
FM_15_PVP_PoachArea_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_PoachArea_Syndicate_task,M_task_die_reset,,,
FM_15_PVP_PoachArea_Syndicate_task,TaskKillContribution,,,5,,,,,true,,factionarea_60237,,,1,,,,,,,,,,Alligator_Black_15EC01,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,13709.3 5404.6 39.8,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_SpySpot_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_15_PVP_SpySpot_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Syndicate_first_ordie,FM_15_PVP_SpySpot_Syndicate_task_ordie,,,
FM_15_PVP_SpySpot_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Syndicate_first,M_task_die_reset,,,
FM_15_PVP_SpySpot_Syndicate_first,TaskGatherItems,,,1,FM_PVP_Syndicate_item_1,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_60237,,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_1_at_POI,,13709.3 5404.6 39.8,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Syndicate_turnin,M_task_die_reset,,,
FM_15_PVP_SpySpot_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Syndicate_task,FM_15_PVP_SpySpot_Syndicate_remove,,,
FM_15_PVP_SpySpot_Syndicate_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Syndicate_item_2,PVP_0003_DeadDropGiveItem,100,,true,,factionarea_60245,,,1,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_2_at_POI,,13901.6 5439.4 39.7,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Syndicate_remove,TaskRemoveItem,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_ControlSpot_Covenant_first,M_ReturnToGiver,,,
FM_15_PVP_ControlSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_ControlSpot_Covenant_task,M_task_die_reset,,,
FM_15_PVP_ControlSpot_Covenant_task,PatrolTask,,,,,,,,true,,factionarea_60245,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_15_PVP_ControlSpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_PoachArea_Covenant_first,M_ReturnToGiver,,,
FM_15_PVP_PoachArea_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_PoachArea_Covenant_task,M_task_die_reset,,,
FM_15_PVP_PoachArea_Covenant_task,TaskKillContribution,,,5,,,,,true,,factionarea_60245,,,1,,,,,,,,,,Elk,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,13901.6 5439.4 39.7,,,,,,,,,,,,,,,,,
FM_15_PVP_PoachArea_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_PVP_SpySpot_Covenant_2_step_container,M_ReturnToGiver,,,
FM_15_PVP_SpySpot_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Covenant_first_ordie,FM_15_PVP_SpySpot_Covenant_task_ordie,,,
FM_15_PVP_SpySpot_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Covenant_first,M_task_die_reset,,,
FM_15_PVP_SpySpot_Covenant_first,TaskGatherItems,,,1,FM_PVP_Covenant_item_1,PVP_0003_DeadDropGiveItem,100,,true,,factionarea_60245,,,1,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_1_at_POI,,13901.6 5439.4 39.7,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Covenant_turnin,M_task_die_reset,,,
FM_15_PVP_SpySpot_Covenant_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_PVP_SpySpot_Covenant_task,FM_15_PVP_SpySpot_Covenant_remove,,,
FM_15_PVP_SpySpot_Covenant_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Covenant_item_2,PVP_0001_DeadDropGiveItem,100,,true,,factionarea_60236,,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_2_at_POI,,13526.9 4927.6 40.0,,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Covenant_remove,TaskRemoveItem,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_15_PVP_SpySpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_15_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_15_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_H_01_leg_A_task,FM_15_H_01_leg_B_task,FM_15_H_01_leg_C_task,,
FM_15_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_15,Bison_Strange_15EC01,100,,true,,eastconsolation1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_01_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_2_15,Wolf_Timber_15EC01,100,,true,,eastconsolation1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_15,Alligator_Black_15EC02,100,,true,,eastconsolation2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_15_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_H_02_leg_A_task,FM_15_H_02_leg_B_task,FM_15_H_02_leg_C_task,,
FM_15_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_15,Rabbit_Spotted_15EC02,100,,true,,eastconsolation2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,13348.85 4659.75 37.9,,,,,,,,,,,,,,,,,
FM_15_H_02_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_5_15,Elk_Stag_15EC01,100,,true,,eastconsolation1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_15,Alligator_Black_15EC04,100,,true,,eastconsolation4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_15_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_15_H_03_leg_A_task,FM_15_H_03_leg_B_task,FM_15_H_03_leg_C_task,,
FM_15_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_15,Wolf_Black_15EC03,100,,true,,eastconsolation3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_03_leg_B_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_8_15,Elk_Doe_15EC04,100,,true,,eastconsolation4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_H_03_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_9_15,Bobcat_11MD04,100,,true,,eastconsolation4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_EXP_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_EXP_01_tasks_first_container,M_ReturnToGiver,,,
FM_15_EXP_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,DungeonEntrance_60238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_EXP_01_leg_A_task,,1,,,,,,,,,,,,FM_15_EXP_01_leg_A_task,,,,
FM_15_EXP_01_leg_A_task,TaskKillContribution,,,3,,,,,,,DungeonEntrance_60238,DungeonRestlessShores01,,1,,,,,,,,,,Damned_Acolyte_DG_Restless_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_15_EXP_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_15_EXP_02_tasks_sub_container2,M_ReturnToGiver,,,
