TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_C_0907_leg_C_task,TaskKillContribution,,,8,,,,,true,,ancient_lighthouse_40008,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_0930_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0930_tasks_first_container,M_ReturnToGiver,,,
FM_0930_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0930_leg_A_task,FM_0930_leg_B_task,FM_0930_leg_C_task,,
FM_0930_leg_A_task,TaskKillContribution,,,1,,,,,true,,wolf_den_40010,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0930_leg_B_task,TaskKillContribution,,,2,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0930_leg_C_task,TaskKillContribution,,,3,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0931_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0931_tasks_first_container,M_ReturnToGiver,,,
FM_0931_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0931_leg_A_task,FM_0931_leg_B_task,FM_0931_leg_C_task,,
FM_0931_leg_A_task,TaskKillContribution,,,1,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0931_leg_B_task,TaskKillContribution,,,2,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0931_leg_C_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40025,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0932_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0932_tasks_first_container,M_ReturnToGiver,,,
FM_0932_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0932_leg_A_task,FM_0932_leg_B_task,FM_0932_leg_C_task,,
FM_0932_leg_A_task,TaskKillContribution,,,1,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0932_leg_B_task,TaskKillContribution,,,2,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0932_leg_C_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40025,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0933_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0933_tasks_first_container,M_ReturnToGiver,,,
FM_0933_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0933_leg_A_task,FM_0933_leg_B_task,FM_0933_leg_C_task,,
FM_0933_leg_A_task,TaskKillContribution,,,1,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0933_leg_B_task,TaskKillContribution,,,2,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0933_leg_C_task,TaskKillContribution,,,3,,,,,true,,wolf_den_40011,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0934_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0934_tasks_first_container,M_ReturnToGiver,,,
FM_0934_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0934_leg_A_task,FM_0934_leg_B_task,FM_0934_leg_C_task,,
FM_0934_leg_A_task,TaskKillContribution,,,1,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0934_leg_B_task,TaskKillContribution,,,2,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0934_leg_C_task,TaskKillContribution,,,3,,,,,true,,pirate_town_40016,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0935_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0935_tasks_first_container,M_ReturnToGiver,,,
FM_0935_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0935_leg_A_task,FM_0935_leg_B_task,FM_0935_leg_C_task,,
FM_0935_leg_A_task,TaskKillContribution,,,1,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0935_leg_B_task,TaskKillContribution,,,2,,,,,true,,ancient_lighthouse_40008,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0935_leg_C_task,TaskKillContribution,,,3,,,,,true,,haunted_village_40012,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0936_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0936_tasks_first_container,M_ReturnToGiver,,,
FM_0936_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0936_leg_A_task,FM_0936_leg_B_task,FM_0936_leg_C_task,,
FM_0936_leg_A_task,TaskKillContribution,,,1,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0936_leg_B_task,TaskKillContribution,,,2,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0936_leg_C_task,TaskKillContribution,,,3,,,,,true,,haunted_village_40012,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0960_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0960_tasks_first_container,M_ReturnToGiver,,,
FM_0960_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0960_leg_A_task,FM_0960_leg_B_task,FM_0960_leg_C_task,,
FM_0960_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_1_09,,,100,true,,abandoned_village_40015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0960_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_2_09,,,100,true,,wolf_den_40010,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0960_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_3_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0961_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0961_tasks_first_container,M_ReturnToGiver,,,
FM_0961_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0961_leg_A_task,FM_0961_leg_B_task,FM_0961_leg_C_task,,
FM_0961_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_4_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0961_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_5_09,,,100,true,,corrupted_camp_40013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0961_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_6_09,,,100,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0962_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0962_tasks_first_container,M_ReturnToGiver,,,
FM_0962_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0962_leg_A_task,FM_0962_leg_B_task,FM_0962_leg_C_task,,
FM_0962_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_7_09,,,100,true,,corrupted_camp_40013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0962_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_8_09,,,100,true,,abandoned_village_40001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0962_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_9_09,,,100,true,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0963_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0963_tasks_first_container,M_ReturnToGiver,,,
FM_0963_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0963_leg_A_task,FM_0963_leg_B_task,FM_0963_leg_C_task,,
FM_0963_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_10_09,,,100,true,,corrupted_mine_40014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0963_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_11_09,,,100,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0963_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_12_09,,,100,true,,wolf_den_40011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0964_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0964_tasks_first_container,M_ReturnToGiver,,,
FM_0964_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0964_leg_A_task,FM_0964_leg_B_task,FM_0964_leg_C_task,,
FM_0964_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_13_09,,,100,true,,ancient_lookout_40009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0964_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_09,,,100,true,,corrupted_mine_40014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0964_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_15_09,,,100,true,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0965_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0965_tasks_first_container,M_ReturnToGiver,,,
FM_0965_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0965_leg_A_task,FM_0965_leg_B_task,FM_0965_leg_C_task,,
FM_0965_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_16_09,,,100,true,,ancient_lookout_40009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0965_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_17_09,,,100,true,,ancient_lighthouse_40008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0965_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_18_09,,,100,true,,haunted_village_40012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0966_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0966_tasks_first_container,M_ReturnToGiver,,,
FM_0966_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0966_leg_A_task,FM_0966_leg_B_task,FM_0966_leg_C_task,,
FM_0966_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_19_09,,,100,true,,ancient_ruins_40020,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0966_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_09,,,100,true,,pirate_fort_40017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_0966_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_21_09,,,100,true,,shipwreck_40018,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,
FM_S_0960_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0960_tasks_first_container,M_ReturnToGiver,,,
FM_S_0960_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0960_leg_A_task,FM_S_0960_leg_B_task,FM_S_0960_leg_C_task,,
FM_S_0960_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_1_09,,,100,true,,abandoned_village_40015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0960_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_2_09,,,100,true,,wolf_den_40010,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0960_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_3_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0961_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0961_tasks_first_container,M_ReturnToGiver,,,
FM_S_0961_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0961_leg_A_task,FM_S_0961_leg_B_task,FM_S_0961_leg_C_task,,
FM_S_0961_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_4_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0961_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_5_09,,,100,true,,corrupted_camp_40013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0961_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_6_09,,,100,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0962_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0962_tasks_first_container,M_ReturnToGiver,,,
FM_S_0962_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0962_leg_A_task,FM_S_0962_leg_B_task,FM_S_0962_leg_C_task,,
FM_S_0962_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_7_09,,,100,true,,corrupted_camp_40013,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0962_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_8_09,,,100,true,,abandoned_village_40001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0962_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_9_09,,,100,true,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0963_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0963_tasks_first_container,M_ReturnToGiver,,,
FM_S_0963_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0963_leg_A_task,FM_S_0963_leg_B_task,FM_S_0963_leg_C_task,,
FM_S_0963_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_10_09,,,100,true,,corrupted_mine_40014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0963_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_11_09,,,100,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0963_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_12_09,,,100,true,,wolf_den_40011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0964_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0964_tasks_first_container,M_ReturnToGiver,,,
FM_S_0964_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0964_leg_A_task,FM_S_0964_leg_B_task,FM_S_0964_leg_C_task,,
FM_S_0964_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_13_09,,,100,true,,ancient_lookout_40009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0964_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_09,,,100,true,,corrupted_mine_40014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0964_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_15_09,,,100,true,,pirate_town_40016,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0965_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0965_tasks_first_container,M_ReturnToGiver,,,
FM_S_0965_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0965_leg_A_task,FM_S_0965_leg_B_task,FM_S_0965_leg_C_task,,
FM_S_0965_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_16_09,,,100,true,,ancient_lookout_40009,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0965_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_17_09,,,100,true,,ancient_lighthouse_40008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0965_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_18_09,,,100,true,,haunted_village_40012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0966_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0966_tasks_first_container,M_ReturnToGiver,,,
FM_S_0966_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0966_leg_A_task,FM_S_0966_leg_B_task,FM_S_0966_leg_C_task,,
FM_S_0966_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_19_09,,,100,true,,ancient_ruins_40020,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0966_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_09,,,100,true,,pirate_fort_40017,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0966_leg_C_task,TaskHaveAndReturnItems,,,1,FM_loot_item_21_09,,,100,true,,shipwreck_40018,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_S,,,,,,,,,,,,,
FM_C_0960_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0960_tasks_first_container,M_ReturnToGiver,,,
FM_C_0960_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0960_leg_A_task,FM_C_0960_leg_B_task,FM_C_0960_leg_C_task,,
FM_C_0960_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_1_09,,,100,true,,abandoned_village_40015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0960_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_2_09,,,100,true,,wolf_den_40010,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0960_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_3_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0961_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0961_tasks_first_container,M_ReturnToGiver,,,
FM_C_0961_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0961_leg_A_task,FM_C_0961_leg_B_task,FM_C_0961_leg_C_task,,
FM_C_0961_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_4_09,,,100,true,,abandoned_village_40002,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI_C,,,,,,,,,,,,,
