TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1225_0501_d_00a_SliceSwap_1225_GiacomoTravelersA_Off,TaskLockAchievement,,,1,SwapActive_1225_GiacomoTravelersA_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0501_d_01_GiveRecipe_AncientProtectionStone,TaskGiveAndTakeItem,,1,1,WorkOrder_1225_0501_AncientProtectStone,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0501_d_02_container_mandatoryimprovements_gather,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0501_d_02_01a_container_mandatoryimprovements_collapseA,1225_0501_d_02_02a_container_mandatoryimprovements_collapseB,,,
1225_0501_d_02_01a_container_mandatoryimprovements_collapseA,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0501_d_02_01_container_mandatoryimprovements_bronzegrove,,,,
1225_0501_d_02_01_container_mandatoryimprovements_bronzegrove,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_container_bronzegrove,,,,,,,,,1225_0501_d_02_01_01_HaveAndReturnItems_5_DefiantIchor,1225_0501_d_02_01_02_GatherAndReturnItems_5_StarTouchedWater,,,
1225_0501_d_02_01_01_HaveAndReturnItems_5_DefiantIchor,TaskHaveItems,,,5,1225_0501_DefiantIchor,AngryEarth,45,,true,,brightwood4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_collect_item_from_target_AE,,,,,,,,,,,,,
1225_0501_d_02_01_02_GatherAndReturnItems_5_StarTouchedWater,TaskGatherItems,,,5,1225_0501_StarTouchedWater,1225_StarTouchedWater,100,,true,,cave_40248,,1,,,,,,,IO_1225_StarTouchedWater,,,1225_StarTouchedWater_interact,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_gather_item_from_IO,,,,,,,,,,,,,
1225_0501_d_02_02a_container_mandatoryimprovements_collapseB,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0501_d_02_02_container_mandatoryimprovements_theuppers,,,,
1225_0501_d_02_02_container_mandatoryimprovements_theuppers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_container_theuppers,,,,,,,,,1225_0501_d_02_02_01_HaveAndReturnItems_5_EtchedGuardianGem,,,,
1225_0501_d_02_02_01_HaveAndReturnItems_5_EtchedGuardianGem,TaskHaveItems,,,5,1225_0501_EtchedGuardianGem,Ancient,45,,true,,weaversfen7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_collect_item_from_target_AG,,,,,,,,,,,,,
1225_0501_d_03_CraftRecipe_5_AncientProtectionStones,TaskCraftRecipe,,,1,,,,,,,,,,,,,,1225_0501_AncientProtectionStone,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0501_mandatoryimprovements_craft_item,,,,,,,,,,,,,
1225_0501_d_04_HaveAndReturnItems_5_AncientProtectionStones,TaskHaveAndReturnItems,,1,5,1225_0501_AncientProtectStone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0601_d_00_container_closingcost,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225_0601_d_01_container_closingcost_talkto,1225_0601_d_02_container_siteinspection_sunadire,1225_0601_d_03_container_siteinspection_grus,1225_0601_d_04_container_siteinspection_hibbotsfeld,
1225_0601_d_01_container_closingcost_talkto,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_01_01_SliceSwap_1225_0601_LoreA_On,1225_0601_d_01_02_SliceSwap_1225_SunadireCamp_On,1225_0601_d_01_03_TalkTo_InnkeepLam_1122_01_Innkeep,,
1225_0601_d_01_01_SliceSwap_1225_0601_LoreA_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_0601_LoreA_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0601_d_01_02_SliceSwap_1225_SunadireCamp_On,TaskTemporaryUnlockAchievement,,1,1,SwapActive_1225_SunadireCamp_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0601_d_01_03_TalkTo_InnkeepLam_1122_01_Innkeep,TaskConversationState,,1,,1122_Innkeep,,,,,,,,,,,,,,,,1122_01_Innkeep,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_talkto_Innkeep,,,,,,,,,,,,,
1225_0601_d_02_container_siteinspection_sunadire,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_02_01_GoToPOITag_ancient_lookout_portside_60308,1225_0601_d_02_02_Achievement_SunadireCampLore,,,
1225_0601_d_02_01_GoToPOITag_ancient_lookout_portside_60308,TaskGoToPOITag,,1,,,,,,true,,ancient_lookout_portside_60308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_goto_sunadire,,,,,,,,,,,,,
1225_0601_d_02_02_Achievement_SunadireCampLore,TaskAchievement,,,1,Lore_unlock_HouseofGiacomo_Title_01_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_find_lorepage,,13857.523 7644.118 160.453,,,,,,,,,,,
1225_0601_d_03_container_siteinspection_grus,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_03_01_GoToPOITag_ancient_lookout_highcliff_60403,1225_0601_d_03_02_GameEvent_1225_AbandonedBags,,,
1225_0601_d_03_01_GoToPOITag_ancient_lookout_highcliff_60403,TaskGoToPOITag,,1,,,,,,true,,ancient_lookout_highcliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_goto_grus,,,,,,,,,,,,,
1225_0601_d_03_02_GameEvent_1225_AbandonedBags,TaskGameEvent,,1,1,,,,,,,ancient_lookout_highcliff,,,,,,,,,IO_1225_AbandonedBags,,,1225_AbandonedBags_interact,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_investigate_IO1,,13651.677 8358.808 212.958,,,,,,,,,,,
1225_0601_d_04_container_siteinspection_hibbotsfeld,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_04_01_GoToPOITag_abandoned_village_60409,1225_0601_d_04_02_00_container_downpayment_HibbotsfeldEncWrap,,,
1225_0601_d_04_01_GoToPOITag_abandoned_village_60409,TaskGoToPOITag,,1,,,,,,true,,abandoned_village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_goto_hibbotsfeld,,,,,,,,,,,,,
1225_0601_d_04_02_00_container_downpayment_HibbotsfeldEncWrap,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,IO_1225_HibbotsfeldPack,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_04_02_container_closingcost_HibbotsfeldEnc,1225_0601_d_04_03_HaveAndReturnItems_1_GiacomoPlumbum,,,
1225_0601_d_04_02_container_closingcost_HibbotsfeldEnc,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1225_0601_d_04_02_01_GameEvent_1225_HibbotsfeldPack,1225_0601_d_04_02_02_HaveAndReturnItems_1_GiacomoPlumbum,,,
1225_0601_d_04_02_01_GameEvent_1225_HibbotsfeldPack,TaskGameEvent,,,1,,,,,,,abandoned_village,,,,,,,,,IO_1225_HibbotsfeldPack,,,1225_HibbotsfeldPack_interact,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_investigate_IO2,,13426.187 8599.404 191.352,,,,,,,,,,,
1225_0601_d_04_02_02_HaveAndReturnItems_1_GiacomoPlumbum,TaskHaveAndReturnItems,,,1,1225_0601_GiacomoPlumbum,,,,true,,abandoned_village,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1225_0601_d_04_03_HaveAndReturnItems_1_GiacomoPlumbum,TaskHaveAndReturnItems,,,1,1225_0601_GiacomoPlumbum,Damned_Villager_Hammer_Named_00,100,,true,,abandoned_village,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1225_0601_closingcost_defeat_take_item_from_target,,,,,,,,,,,,,
FM_12_PVP_Area3_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_Area3_Marauder_first,M_ReturnToGiver,,,
FM_12_PVP_Area3_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_Area3_Marauder_task,M_task_die_reset,,,
FM_12_PVP_Area3_Marauder_task,PatrolTask,,,,,,,,true,,poi_30146_factionarea,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,6852.1 3452.6 44.8,,,,,,,,,,,
FM_12_PVP_PoachArea_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_PoachArea_Marauder_first,M_ReturnToGiver,,,
FM_12_PVP_PoachArea_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_PoachArea_Marauder_task,M_task_die_reset,,,
FM_12_PVP_PoachArea_Marauder_task,TaskKillContribution,,,5,,,,,true,,poi_30146_factionarea,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,6852.1 3452.6 44.8,,,,,,,,,,,
FM_12_PVP_SpySpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_SpySpot_Marauder_2_step_container,M_ReturnToGiver,,,
FM_12_PVP_SpySpot_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_SpySpot_Marauder_first_ordie,FM_12_PVP_SpySpot_Marauder_task_ordie,,,
FM_12_PVP_SpySpot_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Marauder_first,M_task_die_reset,,,
FM_12_PVP_SpySpot_Marauder_first,TaskGatherItems,,,1,FM_PVP_Marauders_item_1,PVP_0002_DeadDropGiveItem,100,,true,,poi_30147_factionarea,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,6927.6 3717.8 40.2,,,,,,,,,,,
FM_12_PVP_SpySpot_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Marauder_turnin,M_task_die_reset,,,
FM_12_PVP_SpySpot_Marauder_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Marauder_task,FM_12_PVP_SpySpot_Marauder_remove,,,
FM_12_PVP_SpySpot_Marauder_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Marauders_item_2,PVP_0003_DeadDropGiveItem,100,,true,,poi_30148_factionarea,,1,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,7186 3440.3 42.4,,,,,,,,,,,
FM_12_PVP_SpySpot_Marauder_remove,TaskRemoveItem,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
FM_12_PVP_Area1_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_Area1_Syndicate_first,M_ReturnToGiver,,,
FM_12_PVP_Area1_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_Area1_Syndicate_task,M_task_die_reset,,,
FM_12_PVP_Area1_Syndicate_task,PatrolTask,,,,,,,,true,,poi_30148_factionarea,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,7165.4 3459.6 41.1,,,,,,,,,,,
FM_12_PVP_PoachArea_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_PoachArea_Syndicate_first,M_ReturnToGiver,,,
FM_12_PVP_PoachArea_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_PoachArea_Syndicate_task,M_task_die_reset,,,
FM_12_PVP_PoachArea_Syndicate_task,TaskKillContribution,,,5,,,,,true,,poi_30148_factionarea,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,7165.4 3459.6 41.1,,,,,,,,,,,
FM_12_PVP_SpySpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_SpySpot_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_12_PVP_SpySpot_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_SpySpot_Syndicate_first_ordie,FM_12_PVP_SpySpot_Syndicate_task_ordie,,,
FM_12_PVP_SpySpot_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Syndicate_first,M_task_die_reset,,,
FM_12_PVP_SpySpot_Syndicate_first,TaskGatherItems,,,1,FM_PVP_Syndicate_item_1,PVP_0002_DeadDropGiveItem,100,,true,,poi_30147_factionarea,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_1_at_POI,,6927.6 3717.8 40.2,,,,,,,,,,,
FM_12_PVP_SpySpot_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Syndicate_turnin,M_task_die_reset,,,
FM_12_PVP_SpySpot_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Syndicate_task,FM_12_PVP_SpySpot_Syndicate_remove,,,
FM_12_PVP_SpySpot_Syndicate_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Syndicate_item_2,PVP_0001_DeadDropGiveItem,100,,true,,poi_30146_factionarea,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_2_at_POI,,6814.7 3451.5 45.3,,,,,,,,,,,
FM_12_PVP_SpySpot_Syndicate_remove,TaskRemoveItem,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
FM_12_PVP_Area2_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_Area2_Covenant_first,M_ReturnToGiver,,,
FM_12_PVP_Area2_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_Area2_Covenant_task,M_task_die_reset,,,
FM_12_PVP_Area2_Covenant_task,PatrolTask,,,,,,,,true,,poi_30148_factionarea,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,7165.4 3459.6 41.1,,,,,,,,,,,
FM_12_PVP_PoachArea_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_PoachArea_Covenant_first,M_ReturnToGiver,,,
FM_12_PVP_PoachArea_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_PoachArea_Covenant_task,M_task_die_reset,,,
FM_12_PVP_PoachArea_Covenant_task,TaskKillContribution,,,5,,,,,true,,poi_30148_factionarea,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,7165.4 3459.6 41.1,,,,,,,,,,,
FM_12_PVP_SpySpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_12_PVP_SpySpot_Covenant_2_step_container,M_ReturnToGiver,,,
FM_12_PVP_SpySpot_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_12_PVP_SpySpot_Covenant_first_ordie,FM_12_PVP_SpySpot_Covenant_task_ordie,,,
FM_12_PVP_SpySpot_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Covenant_first,M_task_die_reset,,,
FM_12_PVP_SpySpot_Covenant_first,TaskGatherItems,,,1,FM_PVP_Covenant_item_1,PVP_0001_DeadDropGiveItem,100,,true,,poi_30146_factionarea,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_1_at_POI,,6814.7 3451.5 45.3,,,,,,,,,,,
FM_12_PVP_SpySpot_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Covenant_turnin,M_task_die_reset,,,
FM_12_PVP_SpySpot_Covenant_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_12_PVP_SpySpot_Covenant_task,FM_12_PVP_SpySpot_Covenant_remove,,,
FM_12_PVP_SpySpot_Covenant_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Covenant_item_2,PVP_0002_DeadDropGiveItem,100,,true,,poi_30147_factionarea,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_2_at_POI,,6927.6 3717.8 40.2,,,,,,,,,,,
FM_12_PVP_SpySpot_Covenant_remove,TaskRemoveItem,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
FM_1201_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1201_tasks_first_container,M_ReturnToGiver,,,
FM_1201_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1201_leg_A_task,FM_1201_leg_B_task,FM_1201_leg_C_task,,
FM_1201_leg_A_task,TaskKillContribution,,,8,,,,,true,,witheredfarm_2_30104,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1201_leg_B_task,TaskKillContribution,,,8,,,,,true,,withered_farm_1_30118,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1201_leg_C_task,TaskKillContribution,,,8,,,,,true,,undead_shipwreck_30102,,1,,,,,,,,,,Drowned,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1202_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1202_tasks_first_container,M_ReturnToGiver,,,
FM_1202_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1202_leg_A_task,FM_1202_leg_B_task,FM_1202_leg_C_task,,
FM_1202_leg_A_task,TaskKillContribution,,,4,,,,,true,,shipwreck_30222,,1,,,,,,,,,,Turncoat,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1202_leg_B_task,TaskKillContribution,,,6,,,,,true,,shipwreck_30223,,1,,,,,,,,,,Drowned,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1202_leg_C_task,TaskKillContribution,,,8,,,,,true,,Undead_Bastion_30203,,1,,,,,,,,,,Turncoat,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1203_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1203_tasks_first_container,M_ReturnToGiver,,,
FM_1203_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1203_leg_A_task,FM_1203_leg_B_task,FM_1203_leg_C_task,,
FM_1203_leg_A_task,TaskKillContribution,,,8,,,,,true,,ancient_ruins_30121,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1203_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_ruins_30119,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1203_leg_C_task,TaskKillContribution,,,3,,,,,true,,alphawolf_den_30135,,1,,,,,,,,,,Lynx,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1204_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1204_tasks_first_container,M_ReturnToGiver,,,
FM_1204_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1204_leg_A_task,FM_1204_leg_B_task,FM_1204_leg_C_task,,
FM_1204_leg_A_task,TaskKillContribution,,,8,,,,,true,,witheredfarm_2_30105,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1204_leg_B_task,TaskKillContribution,,,8,,,,,true,,withered_farm_30113,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1204_leg_C_task,TaskKillContribution,,,1,,,,,true,,alphawolf_den_30110,,1,,,,,,,,,,Wolf_Alpha_12MB08,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1205_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1205_tasks_first_container,M_ReturnToGiver,,,
FM_1205_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1205_leg_A_task,FM_1205_leg_B_task,FM_1205_leg_C_task,,
FM_1205_leg_A_task,TaskKillContribution,,,8,,,,,true,,withered_farm_3_30114,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1205_leg_B_task,TaskKillContribution,,,8,,,,,true,,withered_farm_3_30115,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1205_leg_C_task,TaskKillContribution,,,6,,,,,true,,withered_farm_30116,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1206_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1206_tasks_first_container,M_ReturnToGiver,,,
FM_1206_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_1206_leg_A_task,FM_1206_leg_B_task,FM_1206_leg_C_task,,
FM_1206_leg_A_task,TaskKillContribution,,,8,,,,,true,,alphawolf_den_30110,,1,,,,,,,,,,Wolf,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_1206_leg_B_task,TaskKillContribution,,,6,,,,,true,,withered_farm_30116,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
