TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_1405_leg_A_task,TaskKillContribution,,,1,,,,,,true,,crater_feralruins_50375,,,true,,,,,,,,,,Dryad_Shaman_Named_03,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1405_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_malice_50327,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1405_leg_C_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1406_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1406_tasks_first_container,M_ReturnToGiver,,,
FM_1406_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1406_leg_A_task,FM_1406_leg_B_task,FM_1406_leg_C_task,,
FM_1406_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1406_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_mysticfen_50317,,,true,,,,,,,,,,Beast,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1406_leg_C_task,TaskKillContribution,,,3,,,,,,true,,crater_mysticbridge_50367,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1407_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1407_tasks_first_container,M_ReturnToGiver,,,
FM_1407_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1407_leg_A_task,FM_1407_leg_B_task,FM_1407_leg_C_task,,
FM_1407_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_brutalviewsite_50311,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1407_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalsummit_50309,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1407_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_spite_50326,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1408_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1408_tasks_first_container,M_ReturnToGiver,,,
FM_1408_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1408_leg_A_task,FM_1408_leg_B_task,FM_1408_leg_C_task,,
FM_1408_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_blightedvillage_50382,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1408_leg_B_task,TaskKillContribution,,,3,,,,,,true,,crater_mysticgrove_50318,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1408_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_malevolence_50325,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1409_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1409_tasks_first_container,M_ReturnToGiver,,,
FM_1409_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1409_leg_A_task,FM_1409_leg_B_task,FM_1409_leg_C_task,,
FM_1409_leg_A_task,TaskKillContribution,,,4,,,,,,true,,crater_brutalrest_50308,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1409_leg_B_task,TaskKillContribution,,,1,,,,,,true,,crater_mysticbridgetower_50368,,,true,,,,,,,,,,Dryad_Beast_Named_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1409_leg_C_task,TaskKillContribution,,,3,,,,,,true,,crater_blightedcave_50320,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1410_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1410_tasks_first_container,M_ReturnToGiver,,,
FM_1410_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1410_leg_A_task,FM_1410_leg_B_task,FM_1410_leg_C_task,,
FM_1410_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_malice_50327,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1410_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_spite_50326,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1410_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_malevolence_50325,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1401_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1401_tasks_first_container,M_ReturnToGiver,,,
FM_S_1401_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1401_leg_A_task,FM_S_1401_leg_B_task,FM_S_1401_leg_C_task,,
FM_S_1401_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_blightedvillage_50343,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1401_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_blightedvillage_50353,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1401_leg_C_task,TaskKillContribution,,,1,,,,,,true,,crater_feyruins_50354,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1402_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1402_tasks_first_container,M_ReturnToGiver,,,
FM_S_1402_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1402_leg_A_task,FM_S_1402_leg_B_task,FM_S_1402_leg_C_task,,
FM_S_1402_leg_A_task,TaskKillContribution,,,4,,,,,,true,,crater_feralarchway_50342,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1402_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_feralledge_50313,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1402_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_feralaqueduct_50356,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1403_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1403_tasks_first_container,M_ReturnToGiver,,,
FM_S_1403_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1403_leg_A_task,FM_S_1403_leg_B_task,FM_S_1403_leg_C_task,,
FM_S_1403_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_corruptedminecamp_50339,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1403_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedminewest_50332,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1403_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedmineeast_50333,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1404_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1404_tasks_first_container,M_ReturnToGiver,,,
FM_S_1404_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1404_leg_A_task,FM_S_1404_leg_B_task,FM_S_1404_leg_C_task,,
FM_S_1404_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalthicket_50310,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1404_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalreach_50307,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1404_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_brutaloffering_50330,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1405_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1405_tasks_first_container,M_ReturnToGiver,,,
FM_S_1405_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1405_leg_A_task,FM_S_1405_leg_B_task,FM_S_1405_leg_C_task,,
FM_S_1405_leg_A_task,TaskKillContribution,,,1,,,,,,true,,crater_feralruins_50375,,,true,,,,,,,,,,Dryad_Shaman_Named_03,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1405_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_malice_50327,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1405_leg_C_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1406_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1406_tasks_first_container,M_ReturnToGiver,,,
FM_S_1406_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1406_leg_A_task,FM_S_1406_leg_B_task,FM_S_1406_leg_C_task,,
FM_S_1406_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1406_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_mysticfen_50317,,,true,,,,,,,,,,Beast,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1406_leg_C_task,TaskKillContribution,,,3,,,,,,true,,crater_mysticbridge_50367,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1407_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1407_tasks_first_container,M_ReturnToGiver,,,
FM_S_1407_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1407_leg_A_task,FM_S_1407_leg_B_task,FM_S_1407_leg_C_task,,
FM_S_1407_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_brutalviewsite_50311,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1407_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalsummit_50309,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1407_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_spite_50326,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1408_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1408_tasks_first_container,M_ReturnToGiver,,,
FM_S_1408_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1408_leg_A_task,FM_S_1408_leg_B_task,FM_S_1408_leg_C_task,,
FM_S_1408_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_blightedvillage_50382,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1408_leg_B_task,TaskKillContribution,,,3,,,,,,true,,crater_mysticgrove_50318,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1408_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_malevolence_50325,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1409_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1409_tasks_first_container,M_ReturnToGiver,,,
FM_S_1409_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1409_leg_A_task,FM_S_1409_leg_B_task,FM_S_1409_leg_C_task,,
FM_S_1409_leg_A_task,TaskKillContribution,,,4,,,,,,true,,crater_brutalrest_50308,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1409_leg_B_task,TaskKillContribution,,,1,,,,,,true,,crater_mysticbridgetower_50368,,,true,,,,,,,,,,Dryad_Beast_Named_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1409_leg_C_task,TaskKillContribution,,,3,,,,,,true,,crater_blightedcave_50320,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1410_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1410_tasks_first_container,M_ReturnToGiver,,,
FM_S_1410_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1410_leg_A_task,FM_S_1410_leg_B_task,FM_S_1410_leg_C_task,,
FM_S_1410_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_malice_50327,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1410_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_spite_50326,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1410_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_malevolence_50325,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1401_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1401_tasks_first_container,M_ReturnToGiver,,,
FM_C_1401_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1401_leg_A_task,FM_C_1401_leg_B_task,FM_C_1401_leg_C_task,,
FM_C_1401_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_blightedvillage_50343,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1401_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_blightedvillage_50353,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1401_leg_C_task,TaskKillContribution,,,1,,,,,,true,,crater_feyruins_50354,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1402_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1402_tasks_first_container,M_ReturnToGiver,,,
FM_C_1402_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1402_leg_A_task,FM_C_1402_leg_B_task,FM_C_1402_leg_C_task,,
FM_C_1402_leg_A_task,TaskKillContribution,,,4,,,,,,true,,crater_feralarchway_50342,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1402_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_feralledge_50313,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1402_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_feralaqueduct_50356,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1403_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1403_tasks_first_container,M_ReturnToGiver,,,
FM_C_1403_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1403_leg_A_task,FM_C_1403_leg_B_task,FM_C_1403_leg_C_task,,
FM_C_1403_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_corruptedminecamp_50339,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1403_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedminewest_50332,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1403_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedmineeast_50333,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1404_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1404_tasks_first_container,M_ReturnToGiver,,,
FM_C_1404_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1404_leg_A_task,FM_C_1404_leg_B_task,FM_C_1404_leg_C_task,,
FM_C_1404_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalthicket_50310,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1404_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalreach_50307,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1404_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_brutaloffering_50330,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1405_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1405_tasks_first_container,M_ReturnToGiver,,,
FM_C_1405_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1405_leg_A_task,FM_C_1405_leg_B_task,FM_C_1405_leg_C_task,,
FM_C_1405_leg_A_task,TaskKillContribution,,,1,,,,,,true,,crater_feralruins_50375,,,true,,,,,,,,,,Dryad_Shaman_Named_03,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1405_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_malice_50327,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1405_leg_C_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1406_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1406_tasks_first_container,M_ReturnToGiver,,,
FM_C_1406_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1406_leg_A_task,FM_C_1406_leg_B_task,FM_C_1406_leg_C_task,,
FM_C_1406_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_feralhaven_50312,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1406_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_mysticfen_50317,,,true,,,,,,,,,,Beast,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1406_leg_C_task,TaskKillContribution,,,3,,,,,,true,,crater_mysticbridge_50367,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1407_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1407_tasks_first_container,M_ReturnToGiver,,,
