TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_0507_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0507_leg_A_task,FM_S_0507_leg_B_task,FM_S_0507_leg_C_task,,
FM_S_0507_leg_A_task,TaskKillContribution,,,8,,,,,,true,,AE_Elite_50119,,,true,,,,,,,,,,Elite_Aeonmeer,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0507_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0507_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0501_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0501_tasks_first_container,M_ReturnToGiver,,,
FM_C_0501_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0501_leg_A_task,FM_C_0501_leg_B_task,FM_C_0501_leg_C_task,,
FM_C_0501_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0501_leg_B_task,TaskKillContribution,,,8,,,,,,true,,AE_Cave_50120,,,true,,,,,,,,,,Stoneseep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0501_leg_C_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50104,,,true,,,,,,,,,,Cloudhulk,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0502_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0502_tasks_first_container,M_ReturnToGiver,,,
FM_C_0502_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0502_leg_A_task,FM_C_0502_leg_B_task,FM_C_0502_leg_C_task,,
FM_C_0502_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,Swampstep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0502_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,Earthward,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0502_leg_C_task,TaskKillContribution,,,8,,,,,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,Mosswater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0503_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0503_tasks_first_container,M_ReturnToGiver,,,
FM_C_0503_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0503_leg_A_task,FM_C_0503_leg_B_task,FM_C_0503_leg_C_task,,
FM_C_0503_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0503_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0503_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,Lambent,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0504_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0504_tasks_first_container,M_ReturnToGiver,,,
FM_C_0504_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0504_leg_A_task,FM_C_0504_leg_B_task,FM_C_0504_leg_C_task,,
FM_C_0504_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0504_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,Makogai,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0504_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0505_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0505_tasks_first_container,M_ReturnToGiver,,,
FM_C_0505_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0505_leg_A_task,FM_C_0505_leg_B_task,FM_C_0505_leg_C_task,,
FM_C_0505_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0505_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0505_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0506_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0506_tasks_first_container,M_ReturnToGiver,,,
FM_C_0506_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0506_leg_A_task,FM_C_0506_leg_B_task,FM_C_0506_leg_C_task,,
FM_C_0506_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0506_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0506_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0507_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0507_tasks_first_container,M_ReturnToGiver,,,
FM_C_0507_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0507_leg_A_task,FM_C_0507_leg_B_task,FM_C_0507_leg_C_task,,
FM_C_0507_leg_A_task,TaskKillContribution,,,8,,,,,,true,,AE_Elite_50119,,,true,,,,,,,,,,Elite_Aeonmeer,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0507_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0507_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0561_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0561_tasks_first_container,M_ReturnToGiver,,,
FM_0561_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0561_leg_A_task,FM_0561_leg_B_task,FM_0561_leg_C_task,,
FM_0561_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_1_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0561_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_2_05,,,100,,true,,AE_Cave_50120,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0561_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_3_05,,,100,,true,,shipwreck_50104,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0562_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0562_tasks_first_container,M_ReturnToGiver,,,
FM_0562_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0562_leg_A_task,FM_0562_leg_B_task,FM_0562_leg_C_task,,
FM_0562_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_4_05,,,100,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0562_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_5_05,,,100,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0562_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_6_05,,,100,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0563_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0563_tasks_first_container,M_ReturnToGiver,,,
FM_0563_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0563_leg_A_task,FM_0563_leg_B_task,FM_0563_leg_C_task,,
FM_0563_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_7_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0563_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0563_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_9_05,,,100,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0564_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0564_tasks_first_container,M_ReturnToGiver,,,
FM_0564_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0564_leg_A_task,FM_0564_leg_B_task,FM_0564_leg_C_task,,
FM_0564_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_10_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0564_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_11_05,,,100,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0564_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_12_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0565_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0565_tasks_first_container,M_ReturnToGiver,,,
FM_0565_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0565_leg_A_task,FM_0565_leg_B_task,FM_0565_leg_C_task,,
FM_0565_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0565_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_14_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0565_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_15_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0566_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0566_tasks_first_container,M_ReturnToGiver,,,
FM_0566_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0566_leg_A_task,FM_0566_leg_B_task,FM_0566_leg_C_task,,
FM_0566_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_16_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0566_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_17_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0566_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0567_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0567_tasks_first_container,M_ReturnToGiver,,,
FM_0567_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0567_leg_A_task,FM_0567_leg_B_task,FM_0567_leg_C_task,,
FM_0567_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_19_05,,,100,,true,,AE_Elite_50119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0567_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_20_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0567_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_21_05,,,100,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0561_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0561_tasks_first_container,M_ReturnToGiver,,,
FM_S_0561_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0561_leg_A_task,FM_S_0561_leg_B_task,FM_S_0561_leg_C_task,,
FM_S_0561_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_1_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0561_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_2_05,,,100,,true,,AE_Cave_50120,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0561_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_3_05,,,100,,true,,shipwreck_50104,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0562_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0562_tasks_first_container,M_ReturnToGiver,,,
FM_S_0562_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0562_leg_A_task,FM_S_0562_leg_B_task,FM_S_0562_leg_C_task,,
FM_S_0562_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_4_05,,,100,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0562_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_5_05,,,100,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0562_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_6_05,,,100,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0563_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0563_tasks_first_container,M_ReturnToGiver,,,
FM_S_0563_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0563_leg_A_task,FM_S_0563_leg_B_task,FM_S_0563_leg_C_task,,
FM_S_0563_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_7_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0563_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0563_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_9_05,,,100,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0564_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0564_tasks_first_container,M_ReturnToGiver,,,
FM_S_0564_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0564_leg_A_task,FM_S_0564_leg_B_task,FM_S_0564_leg_C_task,,
FM_S_0564_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_10_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0564_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_11_05,,,100,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0564_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_12_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0565_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0565_tasks_first_container,M_ReturnToGiver,,,
FM_S_0565_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0565_leg_A_task,FM_S_0565_leg_B_task,FM_S_0565_leg_C_task,,
FM_S_0565_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0565_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_14_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0565_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_15_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0566_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0566_tasks_first_container,M_ReturnToGiver,,,
FM_S_0566_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0566_leg_A_task,FM_S_0566_leg_B_task,FM_S_0566_leg_C_task,,
FM_S_0566_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_16_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0566_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_17_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0566_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0567_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0567_tasks_first_container,M_ReturnToGiver,,,
