TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_0268_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0268_leg_A_task,FM_S_0268_leg_B_task,FM_S_0268_leg_C_task,,
FM_S_0268_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_22_02,,,100,true,,abandoned_village_40250,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0268_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_02,,,100,true,,abandoned_village_40249,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0268_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_24_02,,,100,true,,abandoned_village_40252,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0269_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0269_tasks_first_container,M_ReturnToGiver,,,
FM_S_0269_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0269_leg_A_task,FM_S_0269_leg_B_task,FM_S_0269_leg_C_task,,
FM_S_0269_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_25_02,,,100,true,,cave_40229,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0269_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_26_02,,,100,true,,cave_40248,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0269_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_27_02,,,100,true,,green_defile_40268,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0270_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0270_tasks_first_container,M_ReturnToGiver,,,
FM_S_0270_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0270_leg_A_task,FM_S_0270_leg_B_task,FM_S_0270_leg_C_task,,
FM_S_0270_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_02,,,100,true,,corrupted_camp_40335,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0270_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_02,,,100,true,,soulwarden_camp_50392,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0270_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_30_02,,,100,true,,cave_40321,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0261_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0261_tasks_first_container,M_ReturnToGiver,,,
FM_C_0261_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0261_leg_A_task,FM_C_0261_leg_B_task,FM_C_0261_leg_C_task,,
FM_C_0261_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_02,,,100,true,,abandoned_village_40254,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0261_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_2_02,,,100,true,,abandoned_village_40328,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0261_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_02,,,100,true,,abandoned_village_40310,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0262_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0262_tasks_first_container,M_ReturnToGiver,,,
FM_C_0262_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0262_leg_A_task,FM_C_0262_leg_B_task,FM_C_0262_leg_C_task,,
FM_C_0262_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_4_02,,,100,true,,abandoned_village_40256,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0262_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_5_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0262_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0263_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0263_tasks_first_container,M_ReturnToGiver,,,
FM_C_0263_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0263_leg_A_task,FM_C_0263_leg_B_task,FM_C_0263_leg_C_task,,
FM_C_0263_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_7_02,,,100,true,,lumbermill_40202,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0263_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_8_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0263_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0264_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0264_tasks_first_container,M_ReturnToGiver,,,
FM_C_0264_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0264_leg_A_task,FM_C_0264_leg_B_task,FM_C_0264_leg_C_task,,
FM_C_0264_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_10_02,,,100,true,,abandoned_village_40260,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0264_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_02,,,100,true,,abandoned_village_40261,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0264_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_12_02,,,100,true,,abandoned_village_40262,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0265_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0265_tasks_first_container,M_ReturnToGiver,,,
FM_C_0265_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0265_leg_A_task,FM_C_0265_leg_B_task,FM_C_0265_leg_C_task,,
FM_C_0265_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_02,,,100,true,,abandoned_village_40263,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0265_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_14_02,,,100,true,,abandoned_village_40264,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0265_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_15_02,,,100,true,,graveyard_40327,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0266_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0266_tasks_first_container,M_ReturnToGiver,,,
FM_C_0266_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0266_leg_A_task,FM_C_0266_leg_B_task,FM_C_0266_leg_C_task,,
FM_C_0266_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_16_02,,,100,true,,abandoned_village_40257,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0266_leg_B_task,TaskHaveAndReturnItems,,,1,FM_loot_item_17_02,,,100,true,,abandoned_village_40258,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0266_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_02,,,100,true,,abandoned_village_40259,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0267_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0267_tasks_first_container,M_ReturnToGiver,,,
FM_C_0267_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0267_leg_A_task,FM_C_0267_leg_B_task,FM_C_0267_leg_C_task,,
FM_C_0267_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_19_02,,,100,true,,abandoned_village_40249,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0267_leg_B_task,TaskHaveAndReturnItems,,,2,FM_loot_item_20_02,,,100,true,,abandoned_farm_village_40251,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0267_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_21_02,,,100,true,,abandoned_village_40252,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0268_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0268_tasks_first_container,M_ReturnToGiver,,,
FM_C_0268_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0268_leg_A_task,FM_C_0268_leg_B_task,FM_C_0268_leg_C_task,,
FM_C_0268_leg_A_task,TaskHaveAndReturnItems,,,2,FM_loot_item_22_02,,,100,true,,abandoned_village_40250,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0268_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_23_02,,,100,true,,abandoned_village_40249,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0268_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_24_02,,,100,true,,abandoned_village_40252,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0269_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0269_tasks_first_container,M_ReturnToGiver,,,
FM_C_0269_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0269_leg_A_task,FM_C_0269_leg_B_task,FM_C_0269_leg_C_task,,
FM_C_0269_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_25_02,,,100,true,,cave_40229,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0269_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_26_02,,,100,true,,cave_40248,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0269_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_27_02,,,100,true,,green_defile_40268,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0270_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0270_tasks_first_container,M_ReturnToGiver,,,
FM_C_0270_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0270_leg_A_task,FM_C_0270_leg_B_task,FM_C_0270_leg_C_task,,
FM_C_0270_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_02,,,100,true,,corrupted_camp_40335,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0270_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_02,,,100,true,,soulwarden_camp_50392,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0270_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_30_02,,,100,true,,cave_40321,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_02_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_02_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_02_H_01_leg_A_task,FM_02_H_01_leg_B_task,FM_02_H_01_leg_C_task,,
FM_02_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_02,Wolf_Black_02BW06,100,,true,,brightwood6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_01_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_2_02,Turkey,100,,true,,brightwood2,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_02,Wolf_Black_02BW07,100,,true,,brightwood7,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_02_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_02_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_02_H_02_leg_A_task,FM_02_H_02_leg_B_task,FM_02_H_02_leg_C_task,,
FM_02_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_02,Bear_Black_02BW08,100,,true,,brightwood8,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_02_leg_B_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_5_02,Wolf_Black_02BW03b,100,,true,,brightwood3,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_02,Wolf_Elemental_Earth_02BW04,100,,true,,brightwood4,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_02_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_02_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_02_H_03_leg_A_task,FM_02_H_03_leg_B_task,FM_02_H_03_leg_C_task,,
FM_02_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_02,Mountain_Lion_02BW05,100,,true,,brightwood5,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_03_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_8_02,Bear_Black_27,100,,true,,brightwood2,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_02_H_03_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_9_02,Wolf_Black_02BW01,100,,true,,brightwood1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
