TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
9902_0052_d_00_partialcontainer_InteractShip4_v2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_d_03_InteractShip4_v2,9902_0052_d_00_TaskAchievement_Solo,,,
9902_0052_d_03_InteractShip4_v2,TaskAchievement,,1,1,MSQ_Saboteur_Powderkeg4,,,,,,,DungeonEbonscale00,,,,,,,,,IO_MSQ_0052_BombShip4,,,MSQ_0052_BombShip4_interact,,,,,,,,,,,,,,,,,,,,@9902_0052_InteractShip4,,4628.57 4232.94 42.61,,,,,,,,,,,,,,,,,
9902_0052_d_00_partialcontainer_empress_v2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_d_00_container_ChallengeDynasty_v2,9902_0052_d_00_TaskAchievement_Solo,,,
9902_0052_d_00_container_ChallengeDynasty_v2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_ChallengeDynasty_v2,9902_0052_d_00_TaskUnlockAchievement,,,
9902_0052_ChallengeDynasty_v2,TaskKillContribution,,1,1,,,,,,,,DungeonEbonscale00,,,,,,,,,,,,Dynasty_Empress,,,,,,,,,,,,,,,,,,,,@9902_0052_ChallengeDynasty,,4857.3 4364.98 83.66,,,,,,,,,,,,,,,,,
9902_0052_d_00_TaskUnlockAchievement,TaskUnlockAchievement,,,1,99_MSQ_52_End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,
9902_0052_d_00_TaskAchievement_Solo,TaskAchievement,,,1,99_MSQ_52_b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,
9902_0052_d_00_container_saboteur_solo,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456 4276 55,,,,,,,,,,,,,9902_0052_d_00_container_saboteur_solo2,,,,
9902_0052_d_00_container_saboteur_solo2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456 4276 55,1,,,,,,,,,,,,9902_0052_d_00_Empress_Expedition_Failsafe,9902_0052_d_00_Do_Solo,9902_0052_d_00_TaskAchievement,,
9902_0052_d_00_Empress_Expedition_Failsafe,TaskKillContribution,,1,1,,,,,,,,DungeonEbonscale00,,,,,,,,,,,,Dynasty_Empress,,,,,,,,,,,,,,,,,,,,@9902_0052_ChallengeDynasty,,5456 4276 55,1,,,,,,,,,,,,,,,,
9902_0052_d_00_Do_Solo,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_d_00_Do_Solo1,9902_0052_d_00_Do_Solo2,,,
9902_0052_d_00_Do_Solo1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_d_00_Do_Solo_TaskGoTo1,,,,
9902_0052_d_00_Do_Solo_TaskGoTo1,TaskGoToPOITag,,,,,,,,1,,dynasty_harborage_20209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,5456 4276 55,,,,,,,,,,,,,,,,,
9902_0052_d_00_Do_Solo2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9902_0052_d_00_Do_Solo2_Kill,,,,
9902_0052_d_00_Do_Solo2_Kill,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9902_KillGenerals,,,,,,,,,,,,,,,9902_0052_d_00_KillGenerals,9902_0052_d_00_KillGenerals2,9902_0052_d_00_Do_Solo2_BombAll,,
9902_0052_d_00_Do_Solo2_BombAll,SimpleTaskContainer,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1a,9902_0052_d_00_DeployBlightBombs2a,9902_0052_d_00_DeployBlightBombs3a,9902_0052_d_00_DeployBlightBombs4a,9902_0052_d_00_DeployBlightBombs5a
9902_0052_d_00_KillGenerals,TaskKillContribution,,1,15,,,,,1,,dynasty_harborage_20209,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
9902_0052_d_00_KillGenerals2,TaskKillContribution,,1,3,,,,,1,,dynasty_harborage_20209,,,,,,,,,,,,,Dynasty_Heavy_08QP08_MSQ,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
9902_0052_d_00_container_partial_AllBombs,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs,,,,,,,,,,,,,,,9902_0052_d_00_Do_Solo2_BombAll,9902_0052_d_00_container_Bombs,,,
9902_0052_d_00_container_Bombs,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs,,,1,,,,,,,,,,,,9902_0052_d_00_container_partial_Bombs1,9902_0052_d_00_container_partial_Bombs2,9902_0052_d_00_container_partial_Bombs3,9902_0052_d_00_container_partial_Bombs4,9902_0052_d_00_container_partial_Bombs5
9902_0052_d_00_container_partial_Bombs1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs1,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1,9902_0052_d_00_DeployBlightBombs2,9902_0052_d_00_DeployBlightBombs3,9902_0052_d_00_DeployBlightBombs4,9902_0052_d_00_DeployBlightBombs5
9902_0052_d_00_container_partial_Bombs2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs2,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1,9902_0052_d_00_DeployBlightBombs2,9902_0052_d_00_DeployBlightBombs3,9902_0052_d_00_DeployBlightBombs4,9902_0052_d_00_DeployBlightBombs5
9902_0052_d_00_container_partial_Bombs3,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs3,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1,9902_0052_d_00_DeployBlightBombs2,9902_0052_d_00_DeployBlightBombs3,9902_0052_d_00_DeployBlightBombs4,9902_0052_d_00_DeployBlightBombs5
9902_0052_d_00_container_partial_Bombs4,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs4,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1,9902_0052_d_00_DeployBlightBombs2,9902_0052_d_00_DeployBlightBombs3,9902_0052_d_00_DeployBlightBombs4,9902_0052_d_00_DeployBlightBombs5
9902_0052_d_00_container_partial_Bombs5,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs5,,,,,,,,,,,,,,,9902_0052_d_00_DeployBlightBombs1,9902_0052_d_00_DeployBlightBombs2,9902_0052_d_00_DeployBlightBombs3,9902_0052_d_00_DeployBlightBombs4,9902_0052_d_00_DeployBlightBombs5
9902_0052_d_00_DeployBlightBombs1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,MSQ_0052_BombCargo1_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs1,,,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,MSQ_0052_BombCargo2_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs2,,,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs3,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,MSQ_0052_BombCargo3_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs3,,,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs4,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,MSQ_0052_BombCargo4_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs4,,,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs5,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,MSQ_0052_BombCargo5_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs5,,,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs1a,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0052_BombCargo1,,,MSQ_0052_BombCargo1_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs1,,5456 4276 55,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs2a,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0052_BombCargo2,,,MSQ_0052_BombCargo2_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs2,,5443 4331 60,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs3a,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0052_BombCargo3,,,MSQ_0052_BombCargo3_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs3,,5505 4202 40,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs4a,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0052_BombCargo4,,,MSQ_0052_BombCargo4_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs4,,5370 4230 43,1,,,,,,,,,,,,,,,,
9902_0052_d_00_DeployBlightBombs5a,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0052_BombCargo5,,,MSQ_0052_BombCargo5_interact,,,,,,,,,,,,,,,,,,,,@9904_0052_deployblightbombs5,,5339 4277 48,1,,,,,,,,,,,,,,,,
9902_0052_d_00_TaskAchievement,TaskAchievement,,,1,99_MSQ_52_End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,
9907_0053_d_00_container_blessingofearth,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9907_0053_d_01_container_blessingofearth_Juice,9907_0053_d_02_container_blessingofearth_Snap,9907_0053_d_03_container_blessingofearth_Ixia,9907_0053_d_04_Collect3Blessings,
9907_0053_d_01_container_blessingofearth_Juice,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9907_0053_d_01_01_blessingofearth_questTrack_Juice,9907_0053_d_01_02_Give_1_MSQ_Blessing,,,
9907_0053_d_01_01_blessingofearth_questTrack_Juice,TaskAchievement,,,,99_MSQ_52b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_01_02_Give_1_MSQ_Blessing,TaskGiveItem,,,1,MSQ_Blessings_Blessing,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_02_container_blessingofearth_Snap,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9907_0053_d_02_01_blessingofearth_questTrack_Snap,9907_0053_d_02_02_Give_1_MSQ_Blessing,,,
9907_0053_d_02_01_blessingofearth_questTrack_Snap,TaskAchievement,,,,99_MSQ_52c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_02_02_Give_1_MSQ_Blessing,TaskGiveItem,,,1,MSQ_Blessings_Blessing,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_03_container_blessingofearth_Ixia,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9907_0053_d_03_01_blessingofearth_questTrack_Ixia,9907_0053_d_03_02_Give_1_MSQ_Blessing,,,
9907_0053_d_03_01_blessingofearth_questTrack_Ixia,TaskAchievement,,,,99_MSQ_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_03_02_Give_1_MSQ_Blessing,TaskGiveItem,,,1,MSQ_Blessings_Blessing,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_04_Collect3Blessings,TaskHaveAndReturnItems,,1,3,MSQ_Blessings_Blessing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_BlessingsOfTheEarth,,,,,,,,,,,,,,,,,,,
9907_0053_d_00_container_blessingofearth_Task1,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9907_0053_d_01_HaveFishEver,9907_0053_d_01_GatherOrHaveIngredient_Fish,,,
9907_0053_d_01_HaveFishEver,TaskFishingCast,,,1,,,,,,,,,,true,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskHaveFishingEver,,,,,,,,,,,,,,,,,,,
9907_0053_d_01_GatherOrHaveIngredient_Fish,TaskFishingCatchWeight,,,1,,,,,,,,,,true,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskFishingCatchWeight,,,,,,,,,,,,,,,,,,,
9907_0053_d_00_container_blessingofearth_Task2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9907_0053_d_01_InvestigateAbandonment,9907_0053_d_01_InvestigateAbandonment2,9907_0053_d_02_HaveAndReturn_GnawedDoll,,
9907_0053_d_01_InvestigateAbandonment,TaskGoToPOITag,,1,1,,,,,1,,crater_prowlerridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
9907_0053_d_01_InvestigateAbandonment2,TaskGatherItems,,1,1,MSQ_TatteredDoll,,,100,1,,crater_prowlerridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9903_TravelTo_Investigate2,,11520.629 8413.579 292.907,,,,,,,,,,,,,,,,,
9907_0053_d_02_HaveAndReturn_GnawedDoll,TaskHaveAndReturnItems,,1,1,MSQ_TatteredDoll,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_transport_generic,,,,,,,,,,,,,,,,,,,
9907_0053_d_00_container_blessingofearth_Task3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9907_0053_d_01_container_GiveRecipe,9907_0053_d_02_GiveRecipe,9907_0053_d_03_ContainerGatherItems,9907_0053_d_02_container_Craft,
9907_0053_d_01_container_GiveRecipe,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9907_0053_d_02_GiveRecipe,,,,
9907_0053_d_02_GiveRecipe,TaskGiveItem,,,1,9907_0053_PlantFood_MSQ_Recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_03_ContainerGatherItems,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskFoodForIxia3,,,,,,,,,,,,,,,9907_0053_d_01_FindAndGather1,9907_0053_d_01_FindAndGather2,9907_0053_d_02_FindAndGather3,9907_0053_d_03_FindAndGather4,9907_0053_d_03_FindAndGather5
9907_0053_d_01_FindAndGather1,TaskHaveItems,,,1,EarthspineT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_GetEarthspine,,11761.901367 6191.533203 182.625290,,,,,,,,,,,,,,,,,
9907_0053_d_01_FindAndGather2,TaskHaveItems,,,1,DragongloryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_GetDragonGlory,,9606.833008 6650.272949 249.779770,,,,,,,,,,,,,,,,,
9907_0053_d_02_FindAndGather3,TaskHaveItems,,,1,FungalSporesT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_GetFungalSpores,,11532.664062 7693.952148 162.198257,,,,,,,,,,,,,,,,,
9907_0053_d_03_FindAndGather4,TaskHaveItems,,,1,LodestoneAirT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_GetLodestone,,11230.702148 8674.755859 283.779449,,,,,,,,,,,,,,,,,
9907_0053_d_03_FindAndGather5,TaskHaveItems,,,1,AzothWaterT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_Gather_Generic,,11429.112305 7577.568359 141.686447,,,,,,,,,,,,,,,,,
9907_0053_d_02_GiveRecipe_V2,TaskGiveItem,,,1,9907_0053_PlantFood_MSQ_Recipe_V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9907_0053_d_03_ContainerGatherItems_V2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskFoodForIxia3,,,,,,,,,,,,,,,9907_0053_d_01_FindAndGather1_V2,9907_0053_d_01_FindAndGather2_V2,9907_0053_d_01_FindAndGather3_V2,9907_0053_d_01_FindAndGather4_V2,9907_0053_d_01_FindAndGather5_V2
9907_0053_d_01_FindAndGather1_V2,TaskGatherAndReturnItems,,,1,MSQ_SpecialEarthspine,MSQ_0053_SpecialEarthspine,100,,,,,,,,,,,,,,IO_MSQ_0053_SpecialEarthspine,,,,,,,,,,,,,,,,,,,,,,,@9907_GetEarthspine_V2,,11685.762695 7245.133789 279.917694,,,,,,,,,,,,,,,,,
9907_0053_d_01_FindAndGather2_V2,TaskGatherAndReturnItems,,,1,MSQ_SpecialDragonglory,MSQ_0053_SpecialDragonglory,100,,,,,,,,,,,,,,IO_MSQ_0053_SpecialDragonglory,,,,,,,,,,,,,,,,,,,,,,,@9907_GetDragonGlory_V2,,11198.256836 7041.411133 341.088287,,,,,,,,,,,,,,,,,
9907_0053_d_01_FindAndGather3_V2,TaskGatherAndReturnItems,,,1,MSQ_SpecialFungalSpores,MSQ_0053_SpecialFungalSpores,100,,,,,,,,,,,,,,IO_MSQ_0053_SpecialFungalSpores,,,,,,,,,,,,,,,,,,,,,,,@9907_GetFungalSpores_V2,,11457.566406 8409.125977 167.285416,,,,,,,,,,,,,,,,,
9907_0053_d_01_FindAndGather4_V2,TaskGatherAndReturnItems,,,1,MSQ_SpecialLodestoneAir,MSQ_0053_SpecialAirStone,100,,,,,,,,,,,,,,IO_MSQ_0053_SpecialAirStone,,,,,,,,,,,,,,,,,,,,,,,@9907_GetLodestone_V2,,11775.166992 7903.041504 158.246231,,,,,,,,,,,,,,,,,
9907_0053_d_01_FindAndGather5_V2,TaskGatherAndReturnItems,,,1,MSQ_SpecialAzothWater,MSQ_0053_SpecialAzothWater,100,,,,,,,,,,,,,,IO_MSQ_0053_SpecialAzothWater,,,,,,,,,,,,,,,,,,,,,,,@9907_GetAzothWater_V2,,11786.083984 7566.547363 208.217972,,,,,,,,,,,,,,,,,
9907_0053_d_02_container_Craft,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9907_0053_d_02_01_InteractCooking,9907_0053_d_05_HaveAndReturn_PlantFood,,,
9907_0053_d_02_01_InteractCooking,TaskHaveItems,,,1,9907_0053_PlantFood_MSQ,,,,,,,,,,,,,,,,SettlementAlchemy,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskFoodForIxia,,10073.962 7489.456543 415.275421,,,,,,,,,,,,,,,,,
9907_0053_d_05_HaveAndReturn_PlantFood,TaskHaveAndReturnItems,,1,1,9907_0053_PlantFood_MSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9907_0053_TaskFoodForIxia2,,11793.580 7118.382 322.133,,,,,,,,,,,,,,,,,
9902_0054_d_00_container_ASelflessNature,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,IO_MSQ_0054_MotherwellDoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9902_0054_d_01_GoToPOI_Motherwell,9902_0054_d_02_DefeatGuardian,9902_0054_d_03_Interact_Motherwell,9902_0054_d_04_SliceSwap_MotherwellDoor_On,
9902_0054_d_01_GoToPOI_Motherwell,TaskGoToPOITag,,1,1,,,,,1,,crater_blightedcave_50359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9902_GoToPOI_Motherwell,,,,,,,,,,,,,,,,,,,
9902_0054_d_02_DefeatGuardian,TaskKillContribution,,1,1,,,,,1,,crater_blightedcave_50359,,,,,,,,,,,,,Dryad_Beast_Named_02,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,11342.794 6893.942 328.678,,,,,,,,,,,,,,,,,
9902_0054_d_03_Interact_Motherwell,TaskGameEvent,,1,1,,,,,,,,,,,,,,,,,IO_MSQ_0054_Motherwell,,,MSQ_0054_Motherwell_interact,,,,,,,,,,,,,,,,,,,,@9902_0054_Interact_Motherwell,,11342.794 6893.942 328.678,,,,,,,,,,,,,,,,,
9902_0054_d_04_SliceSwap_MotherwellDoor_On,TaskUnlockAchievement,,1,1,SwapActive_MotherwellDoor_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9902_0055_d_00_container_shatteredmountain,ConsecutiveTaskContainer,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9902_0055_d_01_SliceSwap_MountainRimaEmile_On,9902_0055_d_03_GoToPOI_Gristle,9902_0055_d_04_SliceSwap_VillageTheo_Off,,
9902_0055_d_01_SliceSwap_MountainRimaEmile_On,TaskUnlockAchievement,,1,1,SwapActive_MountainRimaEmile_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9902_0055_d_03_GoToPOI_Gristle,TaskTriggerArea,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_Gristle,@9902_0055_TravelToGristle,,9760.9902 8838.7919 588.9237,,,,,,,,,,,,,,,,,
9902_0055_d_04_SliceSwap_VillageTheo_Off,TaskTemporaryUnlockAchievement,,1,1,SwapActive_VillageTheo_OnOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9910_0056_d_00_container_thetempestsheart,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910_0056_d_01_SliceSwap_MountainTheo_On,9910_0056_d_02_GoToPOI_Yseult,9905_0056_d_03_UpdootAzothStaff4,,
9910_0056_d_01_SliceSwap_MountainTheo_On,TaskUnlockAchievement,,,1,SwapActive_MountainTheo_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9902_0055_d_02_AttainLevel60,TaskHaveLevel,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_attainlevel60,,,,,,,,,,,,,,,,,,,
9910_0056_d_02_GoToPOI_Yseult,TaskGoToPOITag,,1,,,,,,1,,outpost_44_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
9905_0056_d_03_UpdootAzothStaff4,TaskHaveAndReturnItems,,,1,Darkness_AzothStaff_T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_task_unequip_azothstaff,,,1,,,,,,,,,,,,,,,,
9901_0057_d_00_container_insoulinstone,ConsecutiveTaskContainer,,,,,,,,,,isabella_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9901_0057_d_02_GameMode,,,,,,,,,,,,,,9901_0057_d_02_GameMode,9901_0057_d_03_container_insoulinstone2,,,
9901_0057_d_02_GameMode,TaskGameMode,,1,1,,,,,,,,DungeonShatterMtn00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9901_Enter_Tempest,,9723.173828 9744.412109 641.800842,,,,,,,,,,,,,,,,,
9901_0057_d_03_container_insoulinstone2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9901_0057_d_03_01_Defeat_TheTempest,9901_0057_d_03_02_Defeat_TheTempest2,9901_0057_d_03_03_SliceSwap_MaraBook,,
9901_0057_d_03_01_Defeat_TheTempest,TaskTriggerArea,,1,1,,,,,,,,DungeonShatterMtn00,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,AreaIsabellaPhase1,@9900_KillQuest_Isabella1,,1174.128662 1051.339722 148.328125,,,,,,,,,,,,,,,,,
9901_0057_d_03_02_Defeat_TheTempest2,TaskKillContribution,,1,1,,,,,,,,DungeonShatterMtn00,,,,,,,,,,,,Isabella_DG_ShatterMtn_Phase2_00,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Isabella2,,1862.964233 1816.164185 110.493271,,,,,,,,,,,,,,,,,
