LoreID,Type,Title,Subtitle,Body,AchievementId,ParentID,Order,ImagePath,LocationName,LocationXY,AssociatedQuest,Writer,LocNotes,RecordingStatus,LoreNotesLocation
Topic_GreatBridge,Topic,@Topic_GreatBridge,,@Topic_Description_GreatBridge,,,12,,,,,,,,
GreatBridge_Chapter_01,Chapter,@GreatBridge_Chapter_01,,,,Topic_03_GreatCleave,1,,,,,,,,
GreatBridge_Title_01_01,Default,@GreatBridge_Title_01_01,,@GreatBridge_Body_01_01,Lore_Unlock_GreatBridge_Title_01_01,GreatBridge_Chapter_01,1,,,,,,,,
GreatBridge_Title_01_02,Default,@GreatBridge_Title_01_02,,@GreatBridge_Body_01_02,Lore_Unlock_GreatBridge_Title_01_02,GreatBridge_Chapter_01,2,,,,,,,,
GreatBridge_Title_01_03,Default,@GreatBridge_Title_01_03,,@GreatBridge_Body_01_03,Lore_Unlock_GreatBridge_Title_01_03,GreatBridge_Chapter_01,3,,,,,,,,
GreatBridge_Title_01_04,Default,@GreatBridge_Title_01_04,,@GreatBridge_Body_01_04,Lore_Unlock_GreatBridge_Title_01_04,GreatBridge_Chapter_01,4,,,,,,,,
GreatBridge_Title_01_05,Default,@GreatBridge_Title_01_05,,@GreatBridge_Body_01_05,Lore_Unlock_GreatBridge_Title_01_05,GreatBridge_Chapter_01,5,,,,,,,,
GreatBridge_Title_01_06,Default,@GreatBridge_Title_01_06,,@GreatBridge_Body_01_06,Lore_Unlock_GreatBridge_Title_01_06,GreatBridge_Chapter_01,6,,,,,,,,
Topic_TideBattle,Topic,@Topic_TideBattle,,@Topic_Description_TideBattle,,,13,,,,,,,,
TideBattle_Chapter_01,Chapter,@TideBattle_Chapter_01,,,,Topic_03_GreatCleave,2,,,,,,,,
TideBattle_Title_01_01,Default,@TideBattle_Title_01_01,,@TideBattle_Body_01_01,Lore_Unlock_TideBattle_Title_01_01,TideBattle_Chapter_01,1,,,,,,,,
TideBattle_Title_01_02,Default,@TideBattle_Title_01_02,,@TideBattle_Body_01_02,Lore_Unlock_TideBattle_Title_01_02,TideBattle_Chapter_01,2,,,,,,,,
TideBattle_Title_01_03,Default,@TideBattle_Title_01_03,,@TideBattle_Body_01_03,Lore_Unlock_TideBattle_Title_01_03,TideBattle_Chapter_01,3,,,,,,,,
TideBattle_Title_01_04,Default,@TideBattle_Title_01_04,,@TideBattle_Body_01_04,Lore_Unlock_TideBattle_Title_01_04,TideBattle_Chapter_01,4,,,,,,,,
TideBattle_Title_01_05,Default,@TideBattle_Title_01_05,,@TideBattle_Body_01_05,Lore_Unlock_TideBattle_Title_01_05,TideBattle_Chapter_01,5,,,,,,,,
TideBattle_Title_01_06,Default,@TideBattle_Title_01_06,,@TideBattle_Body_01_06,Lore_Unlock_TideBattle_Title_01_06,TideBattle_Chapter_01,6,,,,,,,,
TideBattle_Title_01_07,Default,@TideBattle_Title_01_07,,@TideBattle_Body_01_07,Lore_Unlock_TideBattle_Title_01_07,TideBattle_Chapter_01,7,,,,,,,,
TideBattle_Title_01_08,Default,@TideBattle_Title_01_08,,@TideBattle_Body_01_08,Lore_Unlock_TideBattle_Title_01_08,TideBattle_Chapter_01,8,,,,,,,,
TideBattle_Title_01_09,Default,@TideBattle_Title_01_09,,@TideBattle_Body_01_09,Lore_Unlock_TideBattle_Title_01_09,TideBattle_Chapter_01,9,,,,,,,,
TideBattle_Title_01_10,Default,@TideBattle_Title_01_10,,@TideBattle_Body_01_10,Lore_Unlock_TideBattle_Title_01_10,TideBattle_Chapter_01,10,,,,,,,,
TwinFalls_Chapter_02,Chapter,@TwinFalls_Chapter_02,,,,,2,,,,,,,,
TwinFalls_Title_02_01,Default,@TwinFalls_Title_02_01,,@TwinFalls_Body_02_01,Lore_Unlock_TwinFalls_Title_02_01,TwinFalls_Chapter_01,1,,,,,,,,
TwinFalls_Title_02_02,Default,@TwinFalls_Title_02_02,,@TwinFalls_Body_02_02,Lore_Unlock_TwinFalls_Title_02_02,TwinFalls_Chapter_01,2,,,,,,,,
TwinFalls_Title_02_03,Default,@TwinFalls_Title_02_03,,@TwinFalls_Body_02_03,Lore_Unlock_TwinFalls_Title_02_03,TwinFalls_Chapter_01,3,,,,,,,,
Topic_Excavation,Topic,@Topic_Excavation,,@Topic_Description_Excavation,,,14,,,,,,,,
Excavation_Chapter_01,Chapter,@Excavation_Chapter_01,,,,Topic_03_GreatCleave,3,,,,,,,,
Excavation_Title_01_01,Default,@Excavation_Title_01_01,,@Excavation_Body_01_01,Lore_Unlock_Excavation_Title_01_01,Excavation_Chapter_01,1,,,,,,,,
Excavation_Title_01_02,Default,@Excavation_Title_01_02,,@Excavation_Body_01_02,Lore_Unlock_Excavation_Title_01_02,Excavation_Chapter_01,2,,,,,,,,
Topic_Eastburn,Topic,@Topic_Eastburn,,@Topic_Description_Eastburn,,,15,,,,,,,,
Eastburn_Chapter_01,Chapter,@Eastburn_Chapter_01,,,,Topic_03_GreatCleave,4,,,,,,,,
Eastburn_Title_01_01,Default,@Eastburn_Title_01_01,,@Eastburn_Body_01_01,Lore_Unlock_Eastburn_Title_01_01,Eastburn_Chapter_01,1,,,,,,,,
Eastburn_Title_01_02,Default,@Eastburn_Title_01_02,,@Eastburn_Body_01_02,Lore_Unlock_Eastburn_Title_01_02,Eastburn_Chapter_01,2,,,,,,,,
Eastburn_Title_01_03,Default,@Eastburn_Title_01_03,,@Eastburn_Body_01_03,Lore_Unlock_Eastburn_Title_01_03,Eastburn_Chapter_01,3,,,,,,,,
Eastburn_Title_01_04,Default,@Eastburn_Title_01_04,,@Eastburn_Body_01_04,Lore_Unlock_Eastburn_Title_01_04,Eastburn_Chapter_01,4,,,,,,,,
Eastburn_Title_01_05,Default,@Eastburn_Title_01_05,,@Eastburn_Body_01_05,Lore_Unlock_Eastburn_Title_01_05,Eastburn_Chapter_01,5,,,,,,,,
Topic_AnonymousManuscripts,Topic,@Topic_AnonymousManuscripts,,@Topic_Description_AnonymousManuscripts,,,16,,,,,,,,
AnonymousManuscripts_Chapter_01,Chapter,@AnonymousManuscripts_Chapter_01,,,,Topic_02_Brightwood,3,,,,,,,,
AnonymousManuscripts_Title_01_01,Default,@AnonymousManuscripts_Title_01_01,@AnonymousManuscripts_Subtitle_01_01,@AnonymousManuscripts_Body_01_01,Lore_Unlock_AnonymousManuscripts_Title_01_01,AnonymousManuscripts_Chapter_01,1,,,,,,,,
AnonymousManuscripts_Title_01_02,Default,@AnonymousManuscripts_Title_01_02,@AnonymousManuscripts_Subtitle_01_02,@AnonymousManuscripts_Body_01_02,Lore_Unlock_AnonymousManuscripts_Title_01_02,AnonymousManuscripts_Chapter_01,2,,,,,,,,
AnonymousManuscripts_Title_01_03,Default,@AnonymousManuscripts_Title_01_03,@AnonymousManuscripts_Subtitle_01_03,@AnonymousManuscripts_Body_01_03,Lore_Unlock_AnonymousManuscripts_Title_01_03,AnonymousManuscripts_Chapter_01,3,,,,,,,,
AnonymousManuscripts_Title_01_04,Default,@AnonymousManuscripts_Title_01_04,@AnonymousManuscripts_Subtitle_01_04,@AnonymousManuscripts_Body_01_04,Lore_Unlock_AnonymousManuscripts_Title_01_04,AnonymousManuscripts_Chapter_01,4,,,,,,,,
AnonymousManuscripts_Title_01_05,Default,@AnonymousManuscripts_Title_01_05,@AnonymousManuscripts_Subtitle_01_05,@AnonymousManuscripts_Body_01_05,Lore_Unlock_AnonymousManuscripts_Title_01_05,AnonymousManuscripts_Chapter_01,5,,,,,,,,
AnonymousManuscripts_Title_01_06,Default,@AnonymousManuscripts_Title_01_06,@AnonymousManuscripts_Subtitle_01_06,@AnonymousManuscripts_Body_01_06,Lore_Unlock_AnonymousManuscripts_Title_01_06,AnonymousManuscripts_Chapter_01,6,,,,,,,,
AnonymousManuscripts_Title_01_07,Default,@AnonymousManuscripts_Title_01_07,@AnonymousManuscripts_Subtitle_01_07,@AnonymousManuscripts_Body_01_07,Lore_Unlock_AnonymousManuscripts_Title_01_07,AnonymousManuscripts_Chapter_01,7,,,,,,,,
Topic_Expedition,Topic,@Topic_Expedition,,@Topic_Description_Expedition,,,17,,,,,,,,
Expedition_Chapter_01,Chapter,@Expedition_Chapter_01,,,,Topic_00_Aeternum,5,,,,,,,,
Expedition_Title_01_01,Default,@Expedition_Title_01_01,@Expedition_Subtitle_01_01,@Expedition_Body_01_01,Lore_Unlock_Expedition_Title_01_01,Expedition_Chapter_01,1,,,,,,,,
Expedition_Title_01_02,Default,@Expedition_Title_01_02,@Expedition_Subtitle_01_02,@Expedition_Body_01_02,Lore_Unlock_Expedition_Title_01_02,Expedition_Chapter_01,2,,,,,,,,
Expedition_Chapter_02,Chapter,@Expedition_Chapter_02,,,,Topic_00_Aeternum,6,,,,,,,,
Expedition_Title_02_01,Default,@Expedition_Title_02_01,@Expedition_Subtitle_02_01,@Expedition_Body_02_01,Lore_Unlock_Expedition_Title_02_01,Expedition_Chapter_02,1,,,,,,,,
Expedition_Title_02_02,Default,@Expedition_Title_02_02,@Expedition_Subtitle_02_02,@Expedition_Body_02_02,Lore_Unlock_Expedition_Title_02_02,Expedition_Chapter_02,2,,,,,,,,
Expedition_Title_01_03,Default,@Expedition_Title_01_03,@Expedition_Subtitle_01_03,@Expedition_Body_01_03,Lore_unlock_Expedition_Title_01_03,Expedition_Chapter_01,3,,,,,,,,
Topic_Weavers,Topic,@Topic_Weavers,,@Topic_Description_Weavers,,,18,,,,,,,,
Weavers_Chapter_01,Chapter,@Weavers_Chapter_01,,,,Topic_13_WeaversFen,9,,,,,,,,
Weavers_Title_01_01,Default,@Weavers_Title_01_01,@Weavers_Subtitle_01_01,@Weavers_Body_01_01,Lore_unlock_Weavers_Title_01_01,Weavers_Chapter_01,1,,,,,,,,
Weavers_Title_01_02,Default,@Weavers_Title_01_02,@Weavers_Subtitle_01_02,@Weavers_Body_01_02,Lore_unlock_Weavers_Title_01_02,Weavers_Chapter_01,2,,,,,,,,
Weavers_Title_01_03,Default,@Weavers_Title_01_03,@Weavers_Subtitle_01_03,@Weavers_Body_01_03,Lore_unlock_Weavers_Title_01_03,Weavers_Chapter_01,3,,,,,,,,
Weavers_Title_01_04,Default,@Weavers_Title_01_04,@Weavers_Subtitle_01_04,@Weavers_Body_01_04,Lore_unlock_Weavers_Title_01_04,Weavers_Chapter_01,4,,,,,,,,
Weavers_Title_01_05,Default,@Weavers_Title_01_05,@Weavers_Subtitle_01_05,@Weavers_Body_01_05,Lore_unlock_Weavers_Title_01_05,Weavers_Chapter_01,5,,,,,,,,
Weavers_Title_01_06,Default,@Weavers_Title_01_06,@Weavers_Subtitle_01_06,@Weavers_Body_01_06,Lore_unlock_Weavers_Title_01_06,Weavers_Chapter_01,6,,,,,,,,
Weavers_Title_01_07,Default,@Weavers_Title_01_07,@Weavers_Subtitle_01_07,@Weavers_Body_01_07,Lore_unlock_Weavers_Title_01_07,Weavers_Chapter_01,7,,,,,,,,
Weavers_Title_01_08,Default,@Weavers_Title_01_08,@Weavers_Subtitle_01_08,@Weavers_Body_01_08,Lore_unlock_Weavers_Title_01_08,Weavers_Chapter_01,8,,,,,,,,
Topic_Seadogs,Topic,@Topic_Seadogs,,@Topic_Description_Seadogs,,,19,,,,,,,,
Seadogs_Chapter_01,Chapter,@Seadogs_Chapter_01,,,,Topic_00_Aeternum,1,,,,,,,,
Topic_DrownedPages,Topic,@Topic_DrownedPages,,@Topic_Description_DrownedPages,,,20,,,,,,,,
DrownedPages_Chapter_01,Chapter,@DrownedPages_Chapter_01,,,,Topic_10_CutlassKeys,1,,,,,,,,
DrownedPages_Title_01_01,Default,@DrownedPages_Title_01_01,@DrownedPages_Subtitle_01_01,@DrownedPages_Body_01_01,Lore_unlock_DrownedPages_Title_01_01,DrownedPages_Chapter_01,1,,,,,,,,
DrownedPages_Title_01_02,Default,@DrownedPages_Title_01_02,@DrownedPages_Subtitle_01_02,@DrownedPages_Body_01_02,Lore_unlock_DrownedPages_Title_01_02,DrownedPages_Chapter_01,2,,,,,,,,
DrownedPages_Title_01_03,Default,@DrownedPages_Title_01_03,@DrownedPages_Subtitle_01_03,@DrownedPages_Body_01_03,Lore_unlock_DrownedPages_Title_01_03,DrownedPages_Chapter_01,3,,,,,,,,
DrownedPages_Title_01_04,Default,@DrownedPages_Title_01_04,@DrownedPages_Subtitle_01_04,@DrownedPages_Body_01_04,Lore_unlock_DrownedPages_Title_01_04,DrownedPages_Chapter_01,4,,,,,,,,
DrownedPages_Title_01_05,Default,@DrownedPages_Title_01_05,@DrownedPages_Subtitle_01_05,@DrownedPages_Body_01_05,Lore_unlock_DrownedPages_Title_01_05,DrownedPages_Chapter_01,5,,,,,,,,
DrownedPages_Title_01_06,Default,@DrownedPages_Title_01_06,@DrownedPages_Subtitle_01_06,@DrownedPages_Body_01_06,Lore_unlock_DrownedPages_Title_01_06,DrownedPages_Chapter_01,6,,,,,,,,
AnonymousManuscripts_Chapter_02,Chapter,@AnonymousManuscripts_Chapter_02,,,,Topic_12_MonarchsBluffs,2,,,,,,,,
AnonymousManuscripts_Title_02_01,Default,@AnonymousManuscripts_Title_02_01,@AnonymousManuscripts_Subtitle_02_01,@AnonymousManuscripts_Body_02_01,Lore_unlock_AnonymousManuscripts_Title_02_01,AnonymousManuscripts_Chapter_02,1,,,,,,,,
AnonymousManuscripts_Title_02_02,Default,@AnonymousManuscripts_Title_02_02,@AnonymousManuscripts_Subtitle_02_02,@AnonymousManuscripts_Body_02_02,Lore_unlock_AnonymousManuscripts_Title_02_02,AnonymousManuscripts_Chapter_02,2,,,,,,,,
AnonymousManuscripts_Title_02_03,Default,@AnonymousManuscripts_Title_02_03,@AnonymousManuscripts_Subtitle_02_03,@AnonymousManuscripts_Body_02_03,Lore_unlock_AnonymousManuscripts_Title_02_03,AnonymousManuscripts_Chapter_02,3,,,,,,,,
AnonymousManuscripts_Title_02_04,Default,@AnonymousManuscripts_Title_02_04,@AnonymousManuscripts_Subtitle_02_04,@AnonymousManuscripts_Body_02_04,Lore_unlock_AnonymousManuscripts_Title_02_04,AnonymousManuscripts_Chapter_02,4,,,,,,,,
AnonymousManuscripts_Chapter_03,Chapter,@AnonymousManuscripts_Chapter_03,,,,Topic_12_MonarchsBluffs,9,,,,,,,,
AnonymousManuscripts_Title_03_01,Default,@AnonymousManuscripts_Title_03_01,@AnonymousManuscripts_Subtitle_03_01,@AnonymousManuscripts_Body_03_01,Lore_unlock_AnonymousManuscripts_Title_03_01,AnonymousManuscripts_Chapter_03,1,,,,,,,,
AnonymousManuscripts_Title_03_02,Default,@AnonymousManuscripts_Title_03_02,@AnonymousManuscripts_Subtitle_03_02,@AnonymousManuscripts_Body_03_02,Lore_unlock_AnonymousManuscripts_Title_03_02,AnonymousManuscripts_Chapter_03,2,,,,,,,,
AnonymousManuscripts_Title_03_03,Default,@AnonymousManuscripts_Title_03_03,@AnonymousManuscripts_Subtitle_03_03,@AnonymousManuscripts_Body_03_03,Lore_unlock_AnonymousManuscripts_Title_03_03,AnonymousManuscripts_Chapter_03,3,,,,,,,,
AnonymousManuscripts_Title_03_04,Default,@AnonymousManuscripts_Title_03_04,@AnonymousManuscripts_Subtitle_03_04,@AnonymousManuscripts_Body_03_04,Lore_unlock_AnonymousManuscripts_Title_03_04,AnonymousManuscripts_Chapter_03,4,,,,,,,,
AnonymousManuscripts_Title_03_05,Default,@AnonymousManuscripts_Title_03_05,@AnonymousManuscripts_Subtitle_03_05,@AnonymousManuscripts_Body_03_05,Lore_unlock_AnonymousManuscripts_Title_03_05,AnonymousManuscripts_Chapter_03,5,,,,,,,,
AnonymousManuscripts_Chapter_04,Chapter,@AnonymousManuscripts_Chapter_04,,,,Topic_12_MonarchsBluffs,1,,,,,,,,
AnonymousManuscripts_Title_04_01,Default,@AnonymousManuscripts_Title_04_01,@AnonymousManuscripts_Subtitle_04_01,@AnonymousManuscripts_Body_04_01,Lore_unlock_AnonymousManuscripts_Title_04_01,AnonymousManuscripts_Chapter_04,1,,,,,,,,
AnonymousManuscripts_Title_04_02,Default,@AnonymousManuscripts_Title_04_02,@AnonymousManuscripts_Subtitle_04_02,@AnonymousManuscripts_Body_04_02,Lore_unlock_AnonymousManuscripts_Title_04_02,AnonymousManuscripts_Chapter_04,2,,,,,,,,
AnonymousManuscripts_Title_04_03,Default,@AnonymousManuscripts_Title_04_03,@AnonymousManuscripts_Subtitle_04_03,@AnonymousManuscripts_Body_04_03,Lore_unlock_AnonymousManuscripts_Title_04_03,AnonymousManuscripts_Chapter_04,4,,,,,,,,
AnonymousManuscripts_Title_04_04,Default,@AnonymousManuscripts_Title_04_04,@AnonymousManuscripts_Subtitle_04_04,@AnonymousManuscripts_Body_04_04,Lore_unlock_AnonymousManuscripts_Title_04_04,AnonymousManuscripts_Chapter_04,3,,,,,,,,
AnonymousManuscripts_Title_03_06,Default,@AnonymousManuscripts_Title_03_06,@AnonymousManuscripts_Subtitle_03_06,@AnonymousManuscripts_Body_03_06,Lore_unlock_AnonymousManuscripts_Title_03_06,AnonymousManuscripts_Chapter_03,6,,,,,,,,
AnonymousManuscripts_Chapter_05,Chapter,@AnonymousManuscripts_Chapter_05,,,,Topic_12_MonarchsBluffs,10,,,,,,,,
AnonymousManuscripts_Title_05_01,Default,@AnonymousManuscripts_Title_05_01,@AnonymousManuscripts_Subtitle_05_01,@AnonymousManuscripts_Body_05_01,Lore_unlock_AnonymousManuscripts_Title_05_01,AnonymousManuscripts_Chapter_05,1,,,,,,,,
AnonymousManuscripts_Title_05_02,Default,@AnonymousManuscripts_Title_05_02,@AnonymousManuscripts_Subtitle_05_02,@AnonymousManuscripts_Body_05_02,Lore_unlock_AnonymousManuscripts_Title_05_02,AnonymousManuscripts_Chapter_05,2,,,,,,,,
AnonymousManuscripts_Title_05_03,Default,@AnonymousManuscripts_Title_05_03,@AnonymousManuscripts_Subtitle_05_03,@AnonymousManuscripts_Body_05_03,Lore_unlock_AnonymousManuscripts_Title_05_03,AnonymousManuscripts_Chapter_05,3,,,,,,,,
AnonymousManuscripts_Title_03_07,Default,@AnonymousManuscripts_Title_03_07,@AnonymousManuscripts_Subtitle_03_07,@AnonymousManuscripts_Body_03_07,Lore_unlock_AnonymousManuscripts_Title_03_07,AnonymousManuscripts_Chapter_03,7,,,,,,,,
AnonymousManuscripts_Title_03_08,Default,@AnonymousManuscripts_Title_03_08,@AnonymousManuscripts_Subtitle_03_08,@AnonymousManuscripts_Body_03_08,Lore_unlock_AnonymousManuscripts_Title_03_08,AnonymousManuscripts_Chapter_03,8,,,,,,,,
AnonymousManuscripts_Title_03_09,Default,@AnonymousManuscripts_Title_03_09,@AnonymousManuscripts_Subtitle_03_09,@AnonymousManuscripts_Body_03_09,Lore_unlock_AnonymousManuscripts_Title_03_09,AnonymousManuscripts_Chapter_03,9,,,,,,,,
AnonymousManuscripts_Title_03_10,Default,@AnonymousManuscripts_Title_03_10,@AnonymousManuscripts_Subtitle_03_10,@AnonymousManuscripts_Body_03_10,Lore_unlock_AnonymousManuscripts_Title_03_10,AnonymousManuscripts_Chapter_03,10,,,,,,,,
Topic_02_Brightwood,Topic,@Topic_02_Brightwood,,@Topic_Description_02_Brightwood,,,21,,,,,,,,
Topic_10_CutlassKeys,Topic,@Topic_10_CutlassKeys,,@Topic_Description_10_CutlassKeys,,,22,,,,,,,,
Topic_14_Edengrove,Topic,@Topic_14_Edengrove,,@Topic_Description_14_Edengrove,,,24,,,,,,,,
Topic_04_Everfall,Topic,@Topic_04_Everfall,,@Topic_Description_04_Everfall,,,25,,,,,,,,
Topic_09_FirstLight,Topic,@Topic_09_FirstLight,,@Topic_Description_09_FirstLight,,,26,,,,,,,,
Topic_03_GreatCleave,Topic,@Topic_03_GreatCleave,,@Topic_Description_03_GreatCleave,,,27,,,,,,,,
Topic_12_MonarchsBluffs,Topic,@Topic_12_MonarchsBluffs,,@Topic_Description_12_MonarchsBluffs,,,28,,,,,,,,
Topic_11_Mourningdale,Topic,@Topic_11_Mourningdale,,@Topic_Description_11_Mourningdale,,,29,,,,,,,,
Topic_05_Reekwater,Topic,@Topic_05_Reekwater,,@Topic_Description_05_Reekwater,,,30,,,,,,,,
Topic_15_RestlessShore,Topic,@Topic_15_RestlessShore,,@Topic_Description_15_RestlessShore,,,31,,,,,,,,
Topic_07_ShatteredMountain,Topic,@Topic_07_ShatteredMountain,,@Topic_Description_07_ShatteredMountain,,,32,,,,,,,,
Topic_13_WeaversFen,Topic,@Topic_13_WeaversFen,,@Topic_Description_13_WeaversFen,,,33,,,,,,,,
Topic_06_Windsward,Topic,@Topic_06_Windsward,,@Topic_Description_06_Windsward,,,34,,,,,,,,
04_Everfall_Chapter_01,Chapter,@04_Everfall_Chapter_01,,,,Topic_04_Everfall,1,,,,,,,,
04_Everfall_Title_01_01,Default,@04_Everfall_Title_01_01,@04_Everfall_Subtitle_01_01,@04_Everfall_Body_01_01,Lore_unlock_04_Everfall_Title_01_01,04_Everfall_Chapter_01,1,,,,,,,,
04_Everfall_Title_01_02,Default,@04_Everfall_Title_01_02,@04_Everfall_Subtitle_01_02,@04_Everfall_Body_01_02,Lore_unlock_04_Everfall_Title_01_02,04_Everfall_Chapter_01,2,,,,,,,,
12_MonarchsBluffs_Chapter_03,Chapter,@12_MonarchsBluffs_Chapter_03,,,,Topic_12_MonarchsBluffs,3,,,,,,,,
12_MonarchsBluffs_Title_03_01,Default,@12_MonarchsBluffs_Title_03_01,@12_MonarchsBluffs_Subtitle_03_01,@12_MonarchsBluffs_Body_03_01,Lore_unlock_12_MonarchsBluffs_Title_03_01,12_MonarchsBluffs_Chapter_03,1,,,,,,,,
12_MonarchsBluffs_Title_03_02,Default,@12_MonarchsBluffs_Title_03_02,@12_MonarchsBluffs_Subtitle_03_02,@12_MonarchsBluffs_Body_03_02,Lore_unlock_12_MonarchsBluffs_Title_03_02,12_MonarchsBluffs_Chapter_03,2,,,,,,,,
06_Windsward_Chapter_03,Chapter,@06_Windsward_Chapter_03,,,,Topic_06_Windsward,3,,,,,,,,
06_Windsward_Title_03_01,Default,@06_Windsward_Title_03_01,@06_Windsward_Subtitle_03_01,@06_Windsward_Body_03_01,Lore_unlock_06_Windsward_Title_03_01,06_Windsward_Chapter_03,1,,,,,,,,
06_Windsward_Title_03_02,Default,@06_Windsward_Title_03_02,@06_Windsward_Subtitle_03_02,@06_Windsward_Body_03_02,Lore_unlock_06_Windsward_Title_03_02,06_Windsward_Chapter_03,2,,,,,,,,
Topic_00_Aeternum,Topic,@Topic_00_Aeternum,,@Topic_Description_00_Aeternum,,,1,,,,,,,,
00_Aeternum_Chapter_01,Chapter,@00_Aeternum_Chapter_01,,,,Topic_00_Aeternum,4,,,,,,,,
00_Aeternum_Title_01_01,Default,@00_Aeternum_Title_01_01,@00_Aeternum_Subtitle_01_01,@00_Aeternum_Body_01_01,Lore_unlock_00_Aeternum_Title_01_01,00_Aeternum_Chapter_01,2,,,,,,,,
12_MonarchsBluffs_Chapter_04,Chapter,@12_MonarchsBluffs_Chapter_04,,,,Topic_12_MonarchsBluffs,4,,,,,,,,
12_MonarchsBluffs_Title_04_01,Default,@12_MonarchsBluffs_Title_04_01,@12_MonarchsBluffs_Subtitle_04_01,@12_MonarchsBluffs_Body_04_01,Lore_unlock_12_MonarchsBluffs_Title_04_01,12_MonarchsBluffs_Chapter_04,1,,,,,,,,
12_MonarchsBluffs_Title_04_02,Default,@12_MonarchsBluffs_Title_04_02,@12_MonarchsBluffs_Subtitle_04_02,@12_MonarchsBluffs_Body_04_02,Lore_unlock_12_MonarchsBluffs_Title_04_02,12_MonarchsBluffs_Chapter_04,2,,,,,,,,
04_Everfall_Chapter_02,Chapter,@04_Everfall_Chapter_02,,,,Topic_04_Everfall,2,,,,,,,,
04_Everfall_Title_02_01,Default,@04_Everfall_Title_02_01,@04_Everfall_Subtitle_02_01,@04_Everfall_Body_02_01,Lore_unlock_04_Everfall_Title_02_01,04_Everfall_Chapter_02,1,,,,,,,,
04_Everfall_Title_02_02,Default,@04_Everfall_Title_02_02,@04_Everfall_Subtitle_02_02,@04_Everfall_Body_02_02,Lore_unlock_04_Everfall_Title_02_02,04_Everfall_Chapter_02,2,,,,,,,,
12_MonarchsBluffs_Title_01_05,Default,@12_MonarchsBluffs_Title_01_05,@12_MonarchsBluffs_Subtitle_01_05,@12_MonarchsBluffs_Body_01_05,Lore_unlock_12_MonarchsBluffs_Title_01_05,AnonymousManuscripts_Chapter_04,5,,,,,,,,
12_MonarchsBluffs_Title_01_06,Default,@12_MonarchsBluffs_Title_01_06,@12_MonarchsBluffs_Subtitle_01_06,@12_MonarchsBluffs_Body_01_06,Lore_unlock_12_MonarchsBluffs_Title_01_06,AnonymousManuscripts_Chapter_04,6,,,,,,,,
04_Everfall_Chapter_03,Chapter,@04_Everfall_Chapter_03,,,,Topic_04_Everfall,3,,,,,,,,
04_Everfall_Title_03_01,Default,@04_Everfall_Title_03_01,@04_Everfall_Subtitle_03_01,@04_Everfall_Body_03_01,Lore_unlock_04_Everfall_Title_03_01,04_Everfall_Chapter_03,1,,,,,,,,
04_Everfall_Title_03_02,Default,@04_Everfall_Title_03_02,@04_Everfall_Subtitle_03_02,@04_Everfall_Body_03_02,Lore_unlock_04_Everfall_Title_03_02,04_Everfall_Chapter_03,2,,,,,,,,
06_Windsward_Title_03_03,Default,@06_Windsward_Title_03_03,@06_Windsward_Subtitle_03_03,@06_Windsward_Body_03_03,Lore_unlock_06_Windsward_Title_03_03,06_Windsward_Chapter_03,3,,,,,,,,
12_MonarchsBluffs_Chapter_05,Chapter,@12_MonarchsBluffs_Chapter_05,,,,Topic_12_MonarchsBluffs,5,,,,,,,,
12_MonarchsBluffs_Title_05_01,Default,@12_MonarchsBluffs_Title_05_01,@12_MonarchsBluffs_Subtitle_05_01,@12_MonarchsBluffs_Body_05_01,Lore_unlock_12_MonarchsBluffs_Title_05_01,12_MonarchsBluffs_Chapter_05,1,,,,,,,,
00_Aeternum_Chapter_02,Chapter,@00_Aeternum_Chapter_02,,,,Topic_00_Aeternum,2,,,,,,,,
00_Aeternum_Title_02_01,Default,@00_Aeternum_Title_02_01,@00_Aeternum_Subtitle_02_01,@00_Aeternum_Body_02_01,Lore_unlock_00_Aeternum_Title_02_01,00_Aeternum_Chapter_02,1,,,,,,,,
00_Aeternum_Title_02_02,Default,@00_Aeternum_Title_02_02,@00_Aeternum_Subtitle_02_02,@00_Aeternum_Body_02_02,Lore_unlock_00_Aeternum_Title_02_02,00_Aeternum_Chapter_02,2,,,,,,,,
00_Aeternum_Title_02_03,Default,@00_Aeternum_Title_02_03,@00_Aeternum_Subtitle_02_03,@00_Aeternum_Body_02_03,Lore_unlock_00_Aeternum_Title_02_03,00_Aeternum_Chapter_02,3,,,,,,,,
00_Aeternum_Title_02_04,Default,@00_Aeternum_Title_02_04,@00_Aeternum_Subtitle_02_04,@00_Aeternum_Body_02_04,Lore_unlock_00_Aeternum_Title_02_04,00_Aeternum_Chapter_02,4,,,,,,,,
12_MonarchsBluffs_Chapter_06,Chapter,@12_MonarchsBluffs_Chapter_06,,,,Topic_12_MonarchsBluffs,6,,,,,,,,
12_MonarchsBluffs_Title_06_01,Default,@12_MonarchsBluffs_Title_06_01,@12_MonarchsBluffs_Subtitle_06_01,@12_MonarchsBluffs_Body_06_01,Lore_unlock_12_MonarchsBluffs_Title_06_01,12_MonarchsBluffs_Chapter_06,1,,,,,,,,
12_MonarchsBluffs_Title_06_02,Default,@12_MonarchsBluffs_Title_06_02,@12_MonarchsBluffs_Subtitle_06_02,@12_MonarchsBluffs_Body_06_02,Lore_unlock_12_MonarchsBluffs_Title_06_02,12_MonarchsBluffs_Chapter_06,2,,,,,,,,
