VitalsID,DisplayName,Level,ScheduleVitalsIds,BaseVitalsId
AncientGuardian_Mage_DG_GreatCleave_01,@AncientGuardian_Mage_DG_GreatCleave_01_VitalsName,62,,AncientGuardian_Mage_DG_GreatCleave_01
AncientGuardian_Mage_Minion_22,@AncientGuardian_Mage_Minion_22_VitalsName,22,,AncientGuardian_Mage_Minion_22
AncientGuardian_Mage_Minion_36,@AncientGuardian_Mage_Minion_36_VitalsName,36,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_37,@AncientGuardian_Mage_Minion_37_VitalsName,37,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_38,@AncientGuardian_Mage_Minion_38_VitalsName,38,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_39,@AncientGuardian_Mage_Minion_39_VitalsName,39,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_40,@AncientGuardian_Mage_Minion_40_VitalsName,40,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_41,@AncientGuardian_Mage_Minion_41_VitalsName,41,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_42,@AncientGuardian_Mage_Minion_42_VitalsName,42,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_43,@AncientGuardian_Mage_Minion_43_VitalsName,43,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_44,@AncientGuardian_Mage_Minion_44_VitalsName,44,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_45,@AncientGuardian_Mage_Minion_45_VitalsName,45,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_49,@AncientGuardian_Mage_Minion_49_VitalsName,49,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_58,@AncientGuardian_Mage_Minion_58_VitalsName,58,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_59,@AncientGuardian_Mage_Minion_59_VitalsName,59,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_60,@AncientGuardian_Mage_Minion_60_VitalsName,60,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_61,@AncientGuardian_Mage_Minion_61_VitalsName,61,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_62,@AncientGuardian_Mage_Minion_62_VitalsName,62,,AncientGuardian_Mage_Minion_36
AncientGuardian_Mage_Minion_S4,@AncientGuardian_Mage_Minion_S4_VitalsName,69,,AncientGuardian_Mage_Minion_S4
AncientGuardian_Mage_Minion_67_ELITE,@AncientGuardian_Mage_Minion_67_ELITE_VitalsName,67,,AncientGuardian_Mage_Minion_67_ELITE
AncientGuardian_Mage_Minion_DG_Everfall_00,@AncientGuardian_Mage_Minion_DG_Everfall_00_VitalsName,35,,AncientGuardian_Mage_Minion_DG_Everfall_00
AncientGuardian_Mage_MSQ_Defense_Encounter_Boss,@AncientGuardian_Javelineer_17_VitalsName,17,,AncientGuardian_Mage_MSQ_Defense_Encounter_Boss
AncientGuardian_Mage_MSQ_Named,@AncientGuardian_Mage_MSQ_Named_VitalsName,20,,AncientGuardian_Mage_MSQ_Named
AncientGuardian_Mage_MSQ_Named_01,@AncientGuardian_Mage_MSQ_Named_01_VitalsName,20,,AncientGuardian_Mage_MSQ_Named_01
AncientGuardian_Mage_MSQ_Named_02,@AncientGuardian_Mage_MSQ_Named_02_VitalsName,25,,AncientGuardian_Mage_MSQ_Named_02
AncientGuardian_Mage_MSQ_Named_02_Encounter_Boss,@AncientGuardian_Mage_MSQ_Named_02_Encounter_Boss_VitalsName,25,,AncientGuardian_Mage_MSQ_Named_02_Encounter_Boss
AncientGuardian_Mage_Named_00,@AncientGuardian_Mage_Named_00_VitalsName,48,,AncientGuardian_Mage_Named_00
AncientGuardian_Mage_Named_01,@AncientGuardian_Mage_Named_01_VitalsName,35,,AncientGuardian_Mage_Named_01
AncientGuardian_Mage_Named_05WC09_WaveEvent,@AncientGuardian_Mage_Named_05WC09_WaveEvent_VitalsName,70,,AncientGuardian_Mage_Named_05WC09_WaveEvent
AncientGuardian_Mage_Named_06SW03,@AncientGuardian_Mage_Named_06SW03_VitalsName,24,,AncientGuardian_Mage_Named_06SW03
AncientGuardian_Mage_Named_10WS02,@AncientGuardian_Mage_Named_10WS02_VitalsName,32,,AncientGuardian_Mage_Named_10WS02
AncientGuardian_Mage_Named_10WS04,@AncientGuardian_Mage_Named_10WS04_VitalsName,32,,AncientGuardian_Mage_Named_10WS04
AncientGuardian_Mage_Named_16BS11,@AncientGuardian_Mage_Named_16BS11_VitalsName,66,,AncientGuardian_Mage_Named_16BS11
AncientGuardian_Mage_Named_S4,@AncientGuardian_Mage_Named_S4_VitalsName,69,,AncientGuardian_Mage_Named_S4
AncientGuardian_Mage_Named_DG_Everfall_00,@AncientGuardian_Mage_Named_DG_Everfall_00_VitalsName,35,,AncientGuardian_Mage_Named_DG_Everfall_00
AncientGuardian_Mage_Named_DG_Everfall_01,@AncientGuardian_Mage_Named_DG_Everfall_01_VitalsName,35,,AncientGuardian_Mage_Named_DG_Everfall_01
AncientGuardian_Mage_Named_DG_Reekwater_00_01,@AncientGuardian_Mage_Named_DG_Reekwater_00_01_VitalsName,60,,AncientGuardian_Mage_Named_DG_Reekwater_00_01
AncientGuardian_Mage_Named_DG_Reekwater_00_02,@AncientGuardian_Mage_Named_DG_Reekwater_00_02_VitalsName,60,,AncientGuardian_Mage_Named_DG_Reekwater_00_02
AncientGuardian_Mage_Named_DG_GreatCleave_00,@AncientGuardian_Mage_Named_DG_GreatCleave_00_VitalsName,67,,AncientGuardian_Mage_Named_DG_GreatCleave_00
AncientGuardian_Reaver,@AncientGuardian_Reaver_VitalsName,45,,AncientGuardian_Reaver
AncientGuardian_Reaver_10WS02,@AncientGuardian_Reaver_10WS02_VitalsName,30,,AncientGuardian_Reaver_10WS02
AncientGuardian_Reaver_10WS04,@AncientGuardian_Reaver_10WS04_VitalsName,30,,AncientGuardian_Reaver_10WS04
AncientGuardian_Reaver_28,@AncientGuardian_Reaver_28_VitalsName,36,,AncientGuardian_Reaver_28
AncientGuardian_Reaver_36,@AncientGuardian_Reaver_36_VitalsName,36,,AncientGuardian_Reaver_36
AncientGuardian_Reaver_37,@AncientGuardian_Reaver_37_VitalsName,37,,AncientGuardian_Reaver_37
AncientGuardian_Reaver_38,@AncientGuardian_Reaver_38_VitalsName,38,,AncientGuardian_Reaver_38
AncientGuardian_Reaver_39,@AncientGuardian_Reaver_39_VitalsName,39,,AncientGuardian_Reaver_39
AncientGuardian_Reaver_40,@AncientGuardian_Reaver_40_VitalsName,40,,AncientGuardian_Reaver_40
AncientGuardian_Reaver_41,@AncientGuardian_Reaver_41_VitalsName,41,,AncientGuardian_Reaver_41
AncientGuardian_Reaver_42,@AncientGuardian_Reaver_42_VitalsName,42,,AncientGuardian_Reaver_42
AncientGuardian_Reaver_43,@AncientGuardian_Reaver_43_VitalsName,43,,AncientGuardian_Reaver_43
AncientGuardian_Reaver_44,@AncientGuardian_Reaver_44_VitalsName,44,,AncientGuardian_Reaver_44
AncientGuardian_Reaver_45,@AncientGuardian_Reaver_45_VitalsName,45,,AncientGuardian_Reaver_45
AncientGuardian_Reaver_45_ELITE,@AncientGuardian_Reaver_45_ELITE_VitalsName,45,,AncientGuardian_Reaver_45_ELITE
AncientGuardian_Reaver_46,@AncientGuardian_Reaver_46_VitalsName,46,,AncientGuardian_Reaver_46
AncientGuardian_Reaver_47,@AncientGuardian_Reaver_47_VitalsName,47,,AncientGuardian_Reaver_47
AncientGuardian_Reaver_48,@AncientGuardian_Reaver_48_VitalsName,48,,AncientGuardian_Reaver_48
AncientGuardian_Reaver_49,@AncientGuardian_Reaver_49_VitalsName,49,,AncientGuardian_Reaver_49
AncientGuardian_Reaver_50,@AncientGuardian_Reaver_50_VitalsName,50,,AncientGuardian_Reaver_50
AncientGuardian_Reaver_51,@AncientGuardian_Reaver_51_VitalsName,51,,AncientGuardian_Reaver_51
AncientGuardian_Reaver_52,@AncientGuardian_Reaver_52_VitalsName,52,,AncientGuardian_Reaver_52
AncientGuardian_Reaver_53,@AncientGuardian_Reaver_53_VitalsName,53,,AncientGuardian_Reaver_53
AncientGuardian_Reaver_54,@AncientGuardian_Reaver_54_VitalsName,54,,AncientGuardian_Reaver_54
AncientGuardian_Reaver_55,@AncientGuardian_Reaver_55_VitalsName,55,,AncientGuardian_Reaver_55
AncientGuardian_Reaver_56,@AncientGuardian_Reaver_56_VitalsName,56,,AncientGuardian_Reaver_56
AncientGuardian_Reaver_57,@AncientGuardian_Reaver_57_VitalsName,57,,AncientGuardian_Reaver_57
AncientGuardian_Reaver_58,@AncientGuardian_Reaver_58_VitalsName,58,,AncientGuardian_Reaver_58
AncientGuardian_Reaver_59,@AncientGuardian_Reaver_59_VitalsName,59,,AncientGuardian_Reaver_59
AncientGuardian_Reaver_60,@AncientGuardian_Reaver_60_VitalsName,60,,AncientGuardian_Reaver_60
AncientGuardian_Reaver_61,@AncientGuardian_Reaver_61_VitalsName,61,,AncientGuardian_Reaver_61
AncientGuardian_Reaver_61_ELITE,@AncientGuardian_Reaver_61_ELITE_VitalsName,61,,AncientGuardian_Reaver_61_ELITE
AncientGuardian_Reaver_ELITE,@AncientGuardian_Reaver_ELITE_VitalsName,61,,AncientGuardian_Reaver_ELITE
AncientGuardian_Reaver_61_ELITE_Spawn,@AncientGuardian_Reaver_61_ELITE_Spawn_VitalsName,61,,AncientGuardian_Reaver_61_ELITE_Spawn
AncientGuardian_Reaver_61_WaveEvent,@AncientGuardian_Reaver_61_WaveEvent_VitalsName,61,,AncientGuardian_Reaver_61_WaveEvent
AncientGuardian_Reaver_62,@AncientGuardian_Reaver_62_VitalsName,62,,AncientGuardian_Reaver_62
AncientGuardian_Reaver_63,@AncientGuardian_Reaver_63_VitalsName,63,,AncientGuardian_Reaver_63
AncientGuardian_Reaver_64,@AncientGuardian_Reaver_64_VitalsName,64,,AncientGuardian_Reaver_64
AncientGuardian_Reaver_DG_Everfall_00,@AncientGuardian_Reaver_DG_Everfall_00_VitalsName,35,,AncientGuardian_Reaver_DG_Everfall_00
AncientGuardian_Reaver_DG_GreatCleave_01,@AncientGuardian_Reaver_DG_GreatCleave_01_VitalsName,67,,AncientGuardian_Reaver_DG_GreatCleave_01
AncientGuardian_Reaver_DG_GreatCleave_00,@AncientGuardian_Reaver_DG_GreatCleave_00_VitalsName,67,,AncientGuardian_Reaver_DG_GreatCleave_00
AncientGuardian_Reaver_DG_Reekwater_00,@AncientGuardian_Reaver_DG_Reekwater_00_VitalsName,60,,AncientGuardian_Reaver_DG_Reekwater_00
AncientGuardian_Reaver_Raid10-,@AncientGuardian_Reaver_Raid10-_VitalsName,68,,AncientGuardian_Reaver_Raid10-
AncientGuardian_Reaver_Raid10,@AncientGuardian_Reaver_Raid10_VitalsName,68,,AncientGuardian_Reaver_Raid10
AncientGuardian_Reaver_DG_Reekwater_00_Spawn,@AncientGuardian_Reaver_DG_Reekwater_00_Spawn_VitalsName,60,,AncientGuardian_Reaver_DG_Reekwater_00_Spawn
AncientGuardian_Reaver_Named_00,@AncientGuardian_Reaver_Named_00_VitalsName,49,,AncientGuardian_Reaver_Named_00
AncientGuardian_Reaver_Named_01,@AncientGuardian_Reaver_Named_01_VitalsName,47,,AncientGuardian_Reaver_Named_01
AncientGuardian_Reaver_Named_03,@AncientGuardian_Reaver_Named_03_VitalsName,64,,AncientGuardian_Reaver_Named_03
AncientGuardian_Reaver_Named_04,@AncientGuardian_Reaver_Named_04_VitalsName,35,,AncientGuardian_Reaver_Named_04
AncientGuardian_Reaver_Named_05,@AncientGuardian_Reaver_Named_05_VitalsName,35,,AncientGuardian_Reaver_Named_05
AncientGuardian_Reaver_Named_16BS11,@AncientGuardian_Reaver_Named_16BS11_VitalsName,66,,AncientGuardian_Reaver_Named_16BS11
AncientGuardian_Reaver_Named_DG_Everfall_00,@AncientGuardian_Reaver_Named_DG_Everfall_00_VitalsName,35,,AncientGuardian_Reaver_Named_DG_Everfall_00
AncientGuardian_Reaver_Named_DG_Everfall_01,@AncientGuardian_Reaver_Named_DG_Everfall_01_VitalsName,35,,AncientGuardian_Reaver_Named_DG_Everfall_01
AncientGuardian_Reaver_Named_DG_Reekwater_00,@AncientGuardian_Reaver_Named_DG_Reekwater_00_VitalsName,60,,AncientGuardian_Reaver_Named_DG_Reekwater_00
AncientGuardian_Spearman,@AncientGuardian_Spearman_VitalsName,47,,AncientGuardian_Spearman
AncientGuardian_Spearman_20,@AncientGuardian_Spearman_20_VitalsName,20,,AncientGuardian_Spearman_20
AncientGuardian_Spearman_25,@AncientGuardian_Spearman_25_VitalsName,25,,AncientGuardian_Spearman_25
AncientGuardian_Spearman_27,@AncientGuardian_Spearman_27_VitalsName,27,,AncientGuardian_Spearman_27
AncientGuardian_Spearman_28,@AncientGuardian_Spearman_28_VitalsName,28,,AncientGuardian_Spearman_28
AncientGuardian_Spearman_32,@AncientGuardian_Spearman_32_VitalsName,32,,AncientGuardian_Spearman_32
AncientGuardian_Spearman_33,@AncientGuardian_Spearman_33_VitalsName,33,,AncientGuardian_Spearman_33
AncientGuardian_Spearman_34,@AncientGuardian_Spearman_34_VitalsName,34,,AncientGuardian_Spearman_34
AncientGuardian_Spearman_35,@AncientGuardian_Spearman_35_VitalsName,35,,AncientGuardian_Spearman_35
AncientGuardian_Spearman_36,@AncientGuardian_Spearman_36_VitalsName,36,,AncientGuardian_Spearman_36
AncientGuardian_Spearman_37,@AncientGuardian_Spearman_37_VitalsName,37,,AncientGuardian_Spearman_37
AncientGuardian_Spearman_38,@AncientGuardian_Spearman_38_VitalsName,38,,AncientGuardian_Spearman_38
AncientGuardian_Spearman_39,@AncientGuardian_Spearman_39_VitalsName,39,,AncientGuardian_Spearman_39
AncientGuardian_Spearman_40,@AncientGuardian_Spearman_40_VitalsName,40,,AncientGuardian_Spearman_40
AncientGuardian_Spearman_41,@AncientGuardian_Spearman_41_VitalsName,41,,AncientGuardian_Spearman_41
AncientGuardian_Spearman_41_ELITE,@AncientGuardian_Spearman_41_ELITE_VitalsName,41,,AncientGuardian_Spearman_41_ELITE
AncientGuardian_Spearman_42,@AncientGuardian_Spearman_42_VitalsName,42,,AncientGuardian_Spearman_42
AncientGuardian_Spearman_43,@AncientGuardian_Spearman_43_VitalsName,43,,AncientGuardian_Spearman_43
AncientGuardian_Spearman_44,@AncientGuardian_Spearman_44_VitalsName,44,,AncientGuardian_Spearman_44
AncientGuardian_Spearman_44_ELITE,@AncientGuardian_Spearman_44_ELITE_VitalsName,44,,AncientGuardian_Spearman_44_ELITE
AncientGuardian_Spearman_45,@AncientGuardian_Spearman_45_VitalsName,45,,AncientGuardian_Spearman_45
AncientGuardian_Spearman_46,@AncientGuardian_Spearman_46_VitalsName,46,,AncientGuardian_Spearman_46
AncientGuardian_Spearman_47,@AncientGuardian_Spearman_47_VitalsName,47,,AncientGuardian_Spearman_47
AncientGuardian_Spearman_48,@AncientGuardian_Spearman_48_VitalsName,48,,AncientGuardian_Spearman_48
AncientGuardian_Spearman_49,@AncientGuardian_Spearman_49_VitalsName,49,,AncientGuardian_Spearman_49
AncientGuardian_Spearman_50,@AncientGuardian_Spearman_50_VitalsName,50,,AncientGuardian_Spearman_50
AncientGuardian_Spearman_51,@AncientGuardian_Spearman_51_VitalsName,51,,AncientGuardian_Spearman_51
AncientGuardian_Spearman_52,@AncientGuardian_Spearman_52_VitalsName,52,,AncientGuardian_Spearman_52
AncientGuardian_Spearman_53,@AncientGuardian_Spearman_53_VitalsName,53,,AncientGuardian_Spearman_53
AncientGuardian_Spearman_54,@AncientGuardian_Spearman_54_VitalsName,54,,AncientGuardian_Spearman_54
AncientGuardian_Spearman_55,@AncientGuardian_Spearman_55_VitalsName,55,,AncientGuardian_Spearman_55
AncientGuardian_Spearman_56,@AncientGuardian_Spearman_56_VitalsName,56,,AncientGuardian_Spearman_56
AncientGuardian_Spearman_57,@AncientGuardian_Spearman_57_VitalsName,57,,AncientGuardian_Spearman_57
AncientGuardian_Spearman_58,@AncientGuardian_Spearman_58_VitalsName,58,,AncientGuardian_Spearman_58
AncientGuardian_Spearman_59,@AncientGuardian_Spearman_59_VitalsName,59,,AncientGuardian_Spearman_59
AncientGuardian_Spearman_60,@AncientGuardian_Spearman_60_VitalsName,60,,AncientGuardian_Spearman_60
AncientGuardian_Spearman_60_WaveEvent,@AncientGuardian_Spearman_60_WaveEvent_VitalsName,60,,AncientGuardian_Spearman_60_WaveEvent
AncientGuardian_Spearman_61,@AncientGuardian_Spearman_61_VitalsName,61,,AncientGuardian_Spearman_61
AncientGuardian_Spearman_61_ELITE,@AncientGuardian_Spearman_61_ELITE_VitalsName,61,,AncientGuardian_Spearman_61_ELITE
AncientGuardian_Spearman_ELITE,@AncientGuardian_Spearman_ELITE_VitalsName,61,,AncientGuardian_Spearman_ELITE
AncientGuardian_Spearman_61_ELITE_Spawn,@AncientGuardian_Spearman_61_ELITE_Spawn_VitalsName,61,,AncientGuardian_Spearman_61_ELITE_Spawn
AncientGuardian_Spearman_62,@AncientGuardian_Spearman_62_VitalsName,62,,AncientGuardian_Spearman_62
AncientGuardian_Spearman_62_WaveEvent,@AncientGuardian_Spearman_62_WaveEvent_VitalsName,62,,AncientGuardian_Spearman_62_WaveEvent
AncientGuardian_Spearman_63,@AncientGuardian_Spearman_63_VitalsName,63,,AncientGuardian_Spearman_63
AncientGuardian_Spearman_64,@AncientGuardian_Spearman_64_VitalsName,64,,AncientGuardian_Spearman_64
AncientGuardian_Spearman_DG_Everfall_00,@AncientGuardian_Spearman_DG_Everfall_00_VitalsName,35,,AncientGuardian_Spearman_DG_Everfall_00
AncientGuardian_Spearman_DG_GreatCleave_01,@AncientGuardian_Spearman_DG_GreatCleave_01_VitalsName,62,,AncientGuardian_Spearman_DG_GreatCleave_01
AncientGuardian_Spearman_DG_GreatCleave_00_00,@AncientGuardian_Spearman_DG_GreatCleave_00_00_VitalsName,67,,AncientGuardian_Spearman_DG_GreatCleave_00_00
AncientGuardian_Spearman_DG_GreatCleave_00_01,@AncientGuardian_Spearman_DG_GreatCleave_00_01_VitalsName,67,,AncientGuardian_Spearman_DG_GreatCleave_00_01
AncientGuardian_Spearman_DG_Reekwater_00,@AncientGuardian_Spearman_DG_Reekwater_00_VitalsName,60,,AncientGuardian_Spearman_DG_Reekwater_00
AncientGuardian_Spearman_DG_Reekwater_00_Spawn,@AncientGuardian_Spearman_DG_Reekwater_00_Spawn_VitalsName,60,,AncientGuardian_Spearman_DG_Reekwater_00_Spawn
AncientGuardian_Spearman_Named_00,@AncientGuardian_Spearman_Named_00_VitalsName,23,,AncientGuardian_Spearman_Named_00
AncientGuardian_Spearman_Named_01,@AncientGuardian_Spearman_Named_01_VitalsName,46,,AncientGuardian_Spearman_Named_01
AncientGuardian_Spearman_Named_10WS04,@AncientGuardian_Spearman_Named_10WS04_VitalsName,32,,AncientGuardian_Spearman_Named_10WS04
AncientGuardian_Spearman_Named_DG_Everfall_00,@AncientGuardian_Spearman_Named_DG_Everfall_00_VitalsName,35,,AncientGuardian_Spearman_Named_DG_Everfall_00
AncientGuardian_Spearman_Named_DG_Reekwater_00,@AncientGuardian_Spearman_Named_DG_Reekwater_00_VitalsName,60,,AncientGuardian_Spearman_Named_DG_Reekwater_00
AncientGuardian_Spearman_Named_DG_Reekwater_01,@AncientGuardian_Spearman_Named_DG_Reekwater_01_VitalsName,60,,AncientGuardian_Spearman_Named_DG_Reekwater_01
Ancient_Ice_Dragon_Solo,@Ancient_Ice_Dragon_Solo_VitalsName,68,,Ancient_Ice_Dragon_Solo
Ancient_Ice_Dragon_Solo_S4,@Ancient_Ice_Dragon_Solo_S4_VitalsName,68,,Ancient_Ice_Dragon_Solo_S4
Ancient_Ice_Dragon_Shattered_Solo,@Ancient_Ice_Dragon_Shattered_Solo_VitalsName,68,,Ancient_Ice_Dragon_Shattered_Solo
Ancient_Ice_Dragon_Lesser_Shattered_Solo,@Ancient_Ice_Dragon_Lesser_Shattered_Solo_VitalsName,68,,Ancient_Ice_Dragon_Lesser_Shattered_Solo
Ancient_Ice_Dragon_Fragment_Solo,@Ancient_Ice_Dragon_Fragment_Solo_VitalsName,68,,Ancient_Ice_Dragon_Fragment_Solo
Ancient_Ice_Dragon,@Ancient_Ice_Dragon_VitalsName,70,,Ancient_Ice_Dragon
Ancient_Ice_Dragon_Shattered,@Ancient_Ice_Dragon_Shattered_VitalsName,70,,Ancient_Ice_Dragon_Shattered
Ancient_Ice_Dragon_Lesser_Shattered,@Ancient_Ice_Dragon_Lesser_Shattered_VitalsName,70,,Ancient_Ice_Dragon_Lesser_Shattered
Ancient_Ice_Dragon_Fragment,@Ancient_Ice_Dragon_Fragment_VitalsName,70,,Ancient_Ice_Dragon_Fragment
Ancient_Ice_Dragon_FragmentSpawner,@Ancient_Ice_Dragon_FragmentSpawner_VitalsName,70,,Ancient_Ice_Dragon_FragmentSpawner
Anubian_Lotus_Scarab_Boss,@Anubian_Lotus_Scarab_Boss_VitalsName,62,,Anubian_Lotus_Scarab_Boss
Anubian_Lotus_Scarab_Boss_Sun,@Anubian_Lotus_Scarab_Boss_Sun_VitalsName,62,,Anubian_Lotus_Scarab_Boss_Sun
Anubian_Scarab_60,@Anubian_Scarab_60_VitalsName,60,,Anubian_Scarab_60
Anubian_Scarab_61,@Anubian_Scarab_61_VitalsName,61,,Anubian_Scarab_60
Anubian_Scarab_62,@Anubian_Scarab_62_VitalsName,62,,Anubian_Scarab_60
Anubian_Scarab_63,@Anubian_Scarab_63_VitalsName,63,,Anubian_Scarab_60
Anubian_Scarab_64,@Anubian_Scarab_64_VitalsName,64,,Anubian_Scarab_60
Anubian_Scarab_65,@Anubian_Scarab_65_VitalsName,65,,Anubian_Scarab_60
Anubian_Scarab_66,@Anubian_Scarab_66_VitalsName,66,,Anubian_Scarab_60
Anubian_Scarab_66_Named_01,@Anubian_Scarab_66_Named_01_VitalsName,66,,Anubian_Scarab_66_Named_01
Anubian_Scarab_67,@Anubian_Scarab_67_VitalsName,67,,Anubian_Scarab_60
Anubian_Scarab_67_Named_ELITE_00,@Anubian_Scarab_67_Named_ELITE_00_VitalsName,67,,Anubian_Scarab_67_Named_ELITE_00
Anubian_Scarab_DG_BrimstoneSands_00,@Anubian_Scarab_DG_BrimstoneSands_00_VitalsName,62,,Anubian_Scarab_DG_BrimstoneSands_00
Anubian_Scarab_Elite_67,@Anubian_Scarab_Elite_67_VitalsName,67,,Anubian_Scarab_Elite_67
Anubian_Scarab_Named_00,@Anubian_Scarab_Named_00_VitalsName,66,,Anubian_Scarab_Named_00
Anubian_Scarab_Named_01,@Anubian_Scarab_Named_01_VitalsName,66,,Anubian_Scarab_Named_01
Anubian_Scarab_Named_02,@Anubian_Scarab_Named_02_VitalsName,66,,Anubian_Scarab_Named_02
AnubianGuardian_Archer,@AnubianGuardian_Archer_VitalsName,60,,AnubianGuardian_Archer
AnubianGuardian_Archer_61,@AnubianGuardian_Archer_61_VitalsName,61,,AnubianGuardian_Archer_61
AnubianGuardian_Archer_62,@AnubianGuardian_Archer_62_VitalsName,62,,AnubianGuardian_Archer_62
AnubianGuardian_Archer_63,@AnubianGuardian_Archer_63_VitalsName,63,,AnubianGuardian_Archer_63
AnubianGuardian_Archer_64,@AnubianGuardian_Archer_64_VitalsName,64,,AnubianGuardian_Archer_64
AnubianGuardian_Archer_65,@AnubianGuardian_Archer_65_VitalsName,65,,AnubianGuardian_Archer_65
AnubianGuardian_Archer_66,@AnubianGuardian_Archer_66_VitalsName,66,,AnubianGuardian_Archer_66
AnubianGuardian_Archer_67,@AnubianGuardian_Archer_67_VitalsName,67,,AnubianGuardian_Archer_67
AnubianGuardian_Archer_DG_BrimstoneSands_00,@AnubianGuardian_Archer_DG_BrimstoneSands_00_VitalsName,62,,AnubianGuardian_Archer_DG_BrimstoneSands_00
AnubianGuardian_Archer_DG_BrimstoneSands_Named_00,@AnubianGuardian_Archer_DG_BrimstoneSands_Named_00_VitalsName,62,,AnubianGuardian_Archer_DG_BrimstoneSands_Named_00
AnubianGuardian_Archer_Elite_67,@AnubianGuardian_Archer_Elite_67_VitalsName,67,,AnubianGuardian_Archer_Elite_67
AnubianGuardian_Archer_Elite_Minion_67,@AnubianGuardian_Archer_Elite_Minion_67_VitalsName,67,,AnubianGuardian_Archer_Elite_Minion_67
