PerkBucketID,IgnoreExclusiveLabelWeights,DisablePerkBiasing,PerkType,PerkChance,Perk1,Perk2,Perk3,Perk4,Perk5,Perk6,Perk7,Perk8,Perk9,Perk10,Perk11,Perk12,Perk13,Perk14,Perk15,Perk16,Perk17,Perk18,Perk19,Perk20,Perk21,Perk22,Perk23,Perk24,Perk25,Perk26,Perk27,Perk28,Perk29,Perk30,Perk31,Perk32,Perk33,Perk34,Perk35,Perk36,Perk37,Perk38,Perk39,Perk40,Perk41,Perk42,Perk43,Perk44,Perk45,Perk46,Perk47,Perk48,Perk49,Perk50,Perk51,Perk52,Perk53,Perk54,Perk55,Perk56,Perk57,Perk58,Perk59,Perk60,Perk61,Perk62,Perk63,Perk64,Perk65,Perk66,Perk67,Perk68,Perk69,Perk70,Perk71,Perk72,Perk73,Perk74,Perk75,Perk76,Perk77,Perk78,Perk79,Perk80,Perk81,Perk82,Perk83,Perk84,Perk85,Perk86,Perk87,Perk88,Perk89,Perk90,Perk91,Perk92,Perk93,Perk94,Perk95,Perk96,Perk97,Perk98,Perk99,Perk100,Perk101,Perk102,Perk103,Perk104,Perk105,Perk106,Perk107,Perk108,Perk109,Perk110,Perk111,Perk112,Perk113,Perk114,Perk115,Perk116,Perk117,Perk118,Perk119,Perk120,Perk121,Perk122,Perk123,Perk124,Perk125,Perk126,Perk127,Perk128,Perk129,Perk130,Perk131,Perk132,Perk133,Perk134,Perk135,Perk136,Perk137,Perk138,Perk139,Perk140,Perk141,Perk142,Perk143,Perk144,Perk145,Perk146,Perk147,Perk148,Perk149,Perk150,Perk151,Perk152,Perk153,Perk154,Perk155,Perk156,Perk157,Perk158,Perk159,Perk160,Perk161,Perk162,Perk163,Perk164,Perk165,Perk166,Perk167,Perk168,Perk169,Perk170,Perk171,Perk172,Perk173,Perk174,Perk175,Perk176,Perk177,Perk178,Perk179,Perk180,Perk181,Perk182,Perk183,Perk184,Perk185,Perk186,Perk187,Perk188,Perk189,Perk190,Perk191,Perk192,Perk193,Perk194,Perk195,Perk196,Perk197,Perk198,Perk199,Perk200,Perk201,Perk202,Perk203,Perk204,Perk205,Perk206,Perk207,Perk208,Perk209,Perk210,Perk211,Perk212,Perk213,Perk214,Perk215,Perk216,Perk217,Perk218,Perk219,Perk220,Perk221,Perk222,Perk223,Perk224,Perk225,Perk226,Perk227,Perk228,Perk229,Perk230,Perk231,Perk232,Perk233,Perk234,Perk235,Perk236,Perk237,Perk238,Perk239,Perk240,Perk241,Perk242,Perk243,Perk244,Perk245,Perk246,Perk247,Perk248,Perk249,Perk250,Perk251,Perk252,Perk253,Perk254,Perk255,Perk256,Perk257,Perk258,Perk259,Perk260,Perk261,Perk262,Perk263,Perk264,Perk265,Perk266,Perk267,Perk268,Perk269,Perk270,Perk271,Perk272,Perk273,Perk274,Perk275,Perk276,Perk277,Perk278,Perk279,Perk280,Perk281,Perk282,Perk283,Perk284,Perk285,Perk286,Perk287,Perk288,Perk289,Perk290,Perk291,Perk292,Perk293,Perk294,Perk295,Perk296,Perk297,Perk298,Perk299,Perk300,Perk301,Perk302,Perk303,Perk304,Perk305,Perk306,Perk307,Perk308,Perk309,Perk310,Perk311,Perk312,Perk313,Perk314,Perk315,Perk316,Perk317,Perk318,Perk319,Perk320,Perk321,Perk322,Perk323,Perk324,Perk325,Perk326,Perk327,Perk328,Perk329,Perk330,Perk331,Perk332,Perk333,Perk334,Perk335,Perk336,Perk337,Perk338,Perk339,Perk340,Perk341,Perk342,Perk343,Perk344,Perk345,Perk346,Perk347,Perk348,Perk349,Perk350,Perk351,Perk352,Perk353,Perk354,Perk355,Perk356,Perk357,Perk358,Perk359,Perk360,Perk361,Perk362,Perk363,Perk364,Perk365,Perk366,Perk367,Perk368,Perk369,Perk370,Perk371,Perk372,Perk373,Perk374,Perk375,Perk376,Perk377,Perk378,Perk379,Perk380,Perk381,Perk382,Perk383,Perk384,Perk385,Perk386,Perk387,Perk388,Perk389,Perk390,Perk391,Perk392,Perk393,Perk394,Perk395,Perk396,Perk397,Perk398,Perk399,Perk400,Perk401,Perk402,Perk403,Perk404,Perk405,Perk406,Perk407,Perk408,Perk409,Perk410,Perk411,Perk412,Perk413,Perk414,Perk415,Perk416,Perk417,Perk418,Perk419,Perk420,Perk421,Perk422,Perk423,Perk424,Perk425,Perk426,Perk427,Perk428,Perk429,Perk430,Perk431,Perk432,Perk433,Perk434,Perk435,Perk436,Perk437,Perk438,Perk439,Perk440,Perk441,Perk442,Perk443,Perk444,Perk445,Perk446,Perk447,Perk448,Perk449,Perk450,Perk451,Perk452,Perk453,Perk454,Perk455,Perk456,Perk457,Perk458,Perk459,Perk460,Perk461,Perk462,Perk463,Perk464,Perk465,Perk466,Perk467,Perk468,Perk469,Perk470,Perk471,Perk472,Perk473,Perk474,Perk475,Perk476,Perk477,Perk478,Perk479,Perk480,Perk481,Perk482,Perk483,Perk484,Perk485,Perk486,Perk487,Perk488,Perk489,Perk490,Perk491,Perk492,Perk493,Perk494,Perk495,Perk496,Perk497,Perk498,Perk499,Perk500,CURRENT LIMIT
PerkBucket_EliteFamilyBucketGuarantee,,,Generated,1,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,PerkID_Lifestaff_OnLowBonusHeal,PerkID_Lifestaff_OnRemoveHeal,PerkID_Lifestaff_LowManaBonusHeal,PerkID_Weapon_OnExhaustDmg,PerkID_Amulet_PotionHeal,PerkID_Amulet_LowCooldown,PerkID_Earring_OnPotionDmg,PerkID_Earring_OnPotionFort,PerkID_Earring_OnHeartHeal,PerkID_Ring_OnHealHot,PerkID_Ring_OnRemoveHeal,PerkID_Ring_OnHeartRemoveBuffs,PerkID_Armor_Health,PerkID_Armor_DefBasic,PerkID_Armor_DefGrit,PerkID_Armor_Conditioning_Slash,PerkID_Armor_Conditioning_Thrust,PerkID_Armor_Conditioning_Strike,PerkID_Armor_DmgFire,PerkID_Armor_DmgIce,PerkID_Armor_DmgLightning,PerkID_Armor_DmgVoid,PerkID_Armor_DmgNature,PerkID_Armor_DmgArcane,PerkID_Shield_Kite_OnBlockHeal,PerkID_Shield_Kite_OnBlockDmg,PerkID_Bags_BonusTown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_EliteFamilyBucketGuarantee_Weights,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT2,,,Generated,0.25,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT2_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT3,,,Generated,0.4,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT3_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT4Bucket3,,,Generated,0.45,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT4Bucket3_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT4Bucket4,,,Generated,0.2,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT4Bucket4_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket3,,,Generated,0.6,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket3_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket4,,,Generated,0.3,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket4_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket5,,,Generated,0.4,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_CorruptedBucketChanceT5Bucket5_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_LostBucketChanceT2,,,Generated,0.35,[PBID]PerkBucket_PvEBase_Armor,[PBID]PerkBucket_PvEBase_Weapon,[PBID]PerkBucket_PvEBase_Amulet,[PBID]PerkBucket_PvEBase_Ring,[PBID]PerkBucket_PvEBase_Earring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PerkBucket_LostBucketChanceT2_Weights,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
