EventID,GameEventType,Level,CreatureType,UniversalExpAmount,XpOfCurrentLevel,UseRestedExp,CurrencyReward,CoinRewardChance,ItemReward,ItemRewardQty,GearScoreRange,LootTags,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,AzothSalt,AzothSaltChance,PvpXp,FactionInfluenceAmount,FactionInfluenceSrc,EmitTelemetry,AzothReward,AzothRewardChance,EntitlementId,AchievementId,StatusEffectId,RemoveStatusEffects,RemoveStatusEffectCategories,LootLimitId,LootLimitReachedGameEventId,LootLimitReachedGameEventKeepOverrides,LeaderboardValue,SeasonsXp,ScheduleId,ScheduledGameEventId
CMission_Success_FarmersHarvestProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_FarmersHarvestProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_ArcaneBlessingProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_ArcaneBlessingProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_HaleAndHeartyProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_HaleAndHeartyProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_StalwartProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_StalwartProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_OutfittersInspirationProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_OutfittersInspirationProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_BlacksmithTemperamentProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_BlacksmithTemperamentProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_ArcaneWisdomProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_ArcaneWisdomProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_ChefsPassionProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_ChefsPassionProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_EngineersPatienceProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_EngineersPatienceProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_FishermansFortuneProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_FishermansFortuneProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Any_GlobalSuccess,,,Quest-,0,,,0,0,,,,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_0,Darkness,,,100,,,10000,,,,,,,,100,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_1,Darkness,,,200,,,20000,,,,,,,,200,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_2,Darkness,,,300,,,30000,,,,,,,,300,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_3,Darkness,,,300,,,40000,,,,,,,,300,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_4,Darkness,,,300,,,50000,,,,,,,,300,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_1_Diff_5,Darkness,,,300,,,60000,,,,,,,,300,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_0,Darkness,,,400,,,15000,,,,,,,,400,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_1,Darkness,,,500,,,25000,,,,,,,,500,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_2,Darkness,,,600,,,35000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_3,Darkness,,,600,,,45000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_4,Darkness,,,600,,,55000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_2_Diff_5,Darkness,,,600,,,65000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_0,Darkness,,,600,,,20000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_1,Darkness,,,600,,,30000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_2,Darkness,,,600,,,40000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_3,Darkness,,,600,,,50000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_4,Darkness,,,600,,,60000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_Tier_3_Diff_5,Darkness,,,600,,,70000,,,,,,,,600,,,,,,,,true,,,,,,,,,,,,,,
Darkness_Minor_DT1_T1,Darkness,25,DarknessMinor,600,,,55.000000000000007,,[LTID]DarknessMinor1EventLoot25,,,,,,250,,,,,,,,true,50,1,,,,,,,,,600,,,
Darkness_Minor_DT2_T1,Darkness,35,DarknessMinor,825,,,65,,[LTID]DarknessMinor1EventLoot35,,,,,,250,,,,,,,,true,50,1,,,,,,,,,825,,,
Darkness_Minor_DT3_T1,Darkness,45,DarknessMinor,945,,,75,,[LTID]DarknessMinor1EventLoot45,,,,,,250,,,,,,,,true,50,1,,,,,,,,,945,,,
Darkness_Minor_DT4_T1,Darkness,55,DarknessMinor,1050,,,85,,[LTID]DarknessMinor1EventLoot55,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1050,,,
Darkness_Minor_DT5_T1,Darkness,60,DarknessMinor+,1275,,,360,,[LTID]DarknessMinor1EventLoot60,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1275,3,,
Darkness_Minor_DT6_T1,Darkness,65,DarknessMinor+,1500,,,380,,[LTID]DarknessMinor1EventLoot60,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1500,3,,
Darkness_Minor_DT1_T2,Darkness,25,DarknessMinor+,600,,,220.00000000000003,,[LTID]DarknessMinor2EventLoot25,,,,,,250,,,,,,,,true,50,1,,,,,,,,,600,,,
Darkness_Minor_DT2_T2,Darkness,35,DarknessMinor+,825,,,260,,[LTID]DarknessMinor2EventLoot35,,,,,,250,,,,,,,,true,50,1,,,,,,,,,825,,,
Darkness_Minor_DT3_T2,Darkness,45,DarknessMinor+,945,,,300,,[LTID]DarknessMinor2EventLoot45,,,,,,250,,,,,,,,true,50,1,,,,,,,,,945,,,
Darkness_Minor_DT4_T2,Darkness,55,DarknessMinor+,1050,,,340,,[LTID]DarknessMinor2EventLoot55,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1050,,,
Darkness_Minor_DT5_T2,Darkness,60,DarknessMinor+,1275,,,360,,[LTID]DarknessMinor2EventLoot60,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1275,3,,
Darkness_Minor_DT6_T2,Darkness,65,DarknessMinor+,1500,,,380,,[LTID]DarknessMinor2EventLoot60,,,,,,250,,,,,,,,true,100,1,,,,,,,,,1500,3,,
Darkness_Major_DT1_T1,Darkness,25,DarknessMajor,2100,,,1100,,[LTID]DarknessMajor1EventLoot25,,,,,,375,,,,,,,,true,100,1,,,,,,,,,2100,,,
Darkness_Major_DT2_T1,Darkness,35,DarknessMajor,2850,,,1300,,[LTID]DarknessMajor1EventLoot35,,,,,,375,,,,,,,,true,100,1,,,,,,,,,2850,,,
Darkness_Major_DT3_T1,Darkness,45,DarknessMajor,3375,,,1500,,[LTID]DarknessMajor1EventLoot45,,,,,,375,,,,,,,,true,100,1,,,,,,,,,3375,,,
Darkness_Major_DT4_T1,Darkness,55,DarknessMajor,3750,,,1700,,[LTID]DarknessMajor1EventLoot55,,,,,,375,,,,,,,,true,200,1,,,,,,,,,3750,,,
Darkness_Major_DT5_T1,Darkness,60,DarknessMajor+,4500,,,5400,,[LTID]DarknessMajor1EventLoot60,,,,,,375,,,,,,,,true,200,1,,,,,,,,,4500,15,,
Darkness_Major_DT6_T1,Darkness,65,DarknessMajor+,5250,,,5700,,[LTID]DarknessMajor1EventLoot60,,,,,,375,,,,,,,,true,200,1,,,,,,,,,5250,15,,
Darkness_Major_DT1_T2,Darkness,25,DarknessMajor+,2100,,,3300,,[LTID]DarknessMajor2EventLoot25,,,,,,375,,,,,,,,true,100,1,,,,,,,,,2100,,,
Darkness_Major_DT2_T2,Darkness,35,DarknessMajor+,2850,,,3900,,[LTID]DarknessMajor2EventLoot35,,,,,,375,,,,,,,,true,100,1,,,,,,,,,2850,,,
Darkness_Major_DT3_T2,Darkness,45,DarknessMajor+,3375,,,4500,,[LTID]DarknessMajor2EventLoot45,,,,,,375,,,,,,,,true,100,1,,,,,,,,,3375,,,
Darkness_Major_DT4_T2,Darkness,55,DarknessMajor+,3750,,,5100,,[LTID]DarknessMajor2EventLoot55,,,,,,375,,,,,,,,true,200,1,,,,,,,,,3750,,,
Darkness_Major_DT5_T2,Darkness,60,DarknessMajor+,4500,,,5400,,[LTID]DarknessMajor2EventLoot60,,,,,,375,,,,,,,,true,200,1,,,,,,,,,4500,15,,
Darkness_Major_DT6_T2,Darkness,65,DarknessMajor+,5250,,,5700,,[LTID]DarknessMajor2EventLoot65,,,,,,375,,,,,,,,true,200,1,,,,,,,,,5250,15,,
Arena_Spriggan_AngryEarth_T1,Arena,70,ArenaSpriggan,12540,,,20000,,[LTID]AwardAngryEarthEvent,,,,,,400,,,,,,,,true,,,,,,,,,,,,10,Season_2_Perm,
Arena_LostSiren_Reekwater,Arena,70,AwardLostEvent,12540,,,20000,,[LTID]AwardLostEvent,,,,,,400,,,,,,,,true,,,,,,,,,,,,10,Season_2_Perm,
Arena_SwampBeast_Reekwater,Arena,70,AwardDryadEvent,12540,,,20000,,[LTID]AwardSwampBeastEvent,,,,,,400,,,,,,,,true,,,,,,,,,,,,10,Season_2_Perm,
Arena_CorruptedSpriggan_Myrkgard,Arena,65,ArenaMyrkgard,12540,,,19000,,[LTID]AwardCorruptedEvent,,,,,,,,,,,,,,true,200,1,,,,,,,,,,,,
Event_MyrkgardKeyFragment1,Darkness,65,Myrkgard,,,,,,[LTID]DarknessMajor2EventLoot65,,,,,,N/A,,,,,,,,true,,,,,,,,,,,3750,15,,
Event_MyrkgardKeyFragment2,Darkness,65,Myrkgard,,,,,,[LTID]DarknessMajor2EventLoot65,,,,,,N/A,,,,,,,,true,,,,,,,,,,,3750,15,,
Event_MyrkgardKeyFragment3,Darkness,65,Myrkgard,,,,,,[LTID]DarknessMajor2EventLoot65,,,,,,N/A,,,,,,,,true,,,,,,,,,,,3750,15,,
Event_MyrkgardKeyFragment4,Darkness,65,Myrkgard,,,,,,[LTID]DarknessMajor2EventLoot65,,,,,,N/A,,,,,,,,true,,,,,,,,,,,3750,15,,
Event_MyrkgardKeyFragment5,Darkness,65,Myrkgard,,,,,,[LTID]DarknessMajor2EventLoot65,,,,,,N/A,,,,,,,,true,,,,,,,,,,,3750,15,,
Event_MyrkgardKey,,70,Quest,,,,,,MyrkgardKey,,,,,,N/A,,,,,,,,true,,,,,,,,,,,,,,
Invasion_T1,Invasion,45,DarknessMajor,5800,,,375,,[LTID]Invasion1Event,,,,,,1000,2000,2000,,,,,,true,250,1,,,,,,,,,,,,
Invasion_T2,Invasion,55,DarknessMajor,6860,,,600,,[LTID]Invasion2Event,,,,,,1250,3000,3000,,,,,,true,250,1,,,,,,,,,,,,
Invasion_T3,Invasion,60,DarknessMajor,7360,,,750,,[LTID]Invasion3Event,,,,,,1600,4000,4000,,,,,,true,250,1,,,,,,,,,,,,
Invasion_T4,Invasion,65,DarknessMajor,7840,,,1000,,[LTID]Invasion4Event,,,,,,2000,5000,5000,,,,,,true,250,1,,,,,,,,,,,,
War_T1,War,45,War,2500,,,7500,,[LTID]WarEvent,,,,,,N/A,800,800,1,,1,,,true,250,1,,,,,,,,,,,,
War_T2,War,55,War,5000,,,8500,,[LTID]WarEvent,,,,,,N/A,1200,1200,1,,1,,,true,250,1,,,,,,,,,,,,
War_T3,War,60,War,10000,,,9000,,[LTID]WarEvent,,,,,,N/A,1600,1600,1,,1,,,true,250,1,,,,,,,,,,,,
War_T4,War,65,War,20000,,,9500,,[LTID]WarEvent,,,,,,N/A,2000,2000,1,,1,,,true,250,1,,,,,,,,,,,,
OutpostRush_T1,OutpostRush,60,OutpostRush,1000,,,4500,,[LTID]OutpostRushRewardT1,,,,,,N/A,800,800,0,,500,,,true,250,1,,,,,,,,,,,,
OutpostRush_LOSS_T1,OutpostRush,60,OutpostRush,1000,,,4500,,[LTID]OutpostRushRewardLossT1,,,,,,N/A,1000,1200,1000,1,2000,,,true,250,1,,,,,,,,,,,,
OutpostRush_T2,OutpostRush,60,OutpostRush,2500,,,4500,,[LTID]OutpostRushRewardT2,,,,,,N/A,1200,1200,1000,1,1500,,,true,250,1,,,,,,,,,,,,
OutpostRush_T3,OutpostRush,60,OutpostRush,5000,,,4500,,[LTID]OutpostRushRewardT3,,,,,,N/A,1600,1600,1500,1,2000,,,true,250,1,,,,,,,,,,,,
OutpostRush_T4,OutpostRush,60,OutpostRush,10000,,,4500,,[LTID]OutpostRushRewardT4,,,,,,N/A,2000,2000,2000,1,2500,,,true,250,1,,,,,,,,,,,,
OutpostRush_GrantBruteTotem,OutpostRush,60,OutpostRush,,,,,,OR_SummonStoneBrute,,,,,,N/A,,,,,,,,true,,,,,,,,,,,,,,
OutpostRush_PreGameGrant,OutpostRush,60,OutpostRush,,,,,,[LTID]OutpostRush_Azoth_Grant,,,,,,N/A,,,,,,,,true,,,,,,,,,,,,,,
CaptureTheFlag_T1,OutpostRush,60,CaptureTheFlag,350,,,1800,,[LTID]CaptureTheFlagRewardT1,,,,,,N/A,275,275,0,,500,,,true,125,1,,,,,,,,,,,,
CaptureTheFlag_LOSS_T1,OutpostRush,60,CaptureTheFlag,350,,,1800,,[LTID]CaptureTheFlagRewardLossT1,,,,,,N/A,350,425,350,1,700,,,true,125,1,,,,,,,,,,,,
CaptureTheFlag_T2,OutpostRush,60,CaptureTheFlag,850,,,1800,,[LTID]CaptureTheFlagRewardT2,,,,,,N/A,425,425,350,1,500,,,true,125,1,,,,,,,,,,,,
CaptureTheFlag_T3,OutpostRush,60,CaptureTheFlag,1750,,,1800,,[LTID]CaptureTheFlagRewardT3,,,,,,N/A,550,550,500,1,700,,,true,125,1,,,,,,,,,,,,
CaptureTheFlag_T4,OutpostRush,60,CaptureTheFlag,3500,,,1800,,[LTID]CaptureTheFlagRewardT4,,,,,,N/A,700,700,700,1,850,,,true,125,1,,,,,,,,,,,,
Arena3v3_Loss,PvPArenas,60,PvPArenas,0,,,,,[LTID]Arena3v3Reward_GyspumGarnet,,,ArenaLimit,,,N/A,,,250,,750,,,true,,,,,,,,Arena3v3_Limit,Arena3v3_Loss_DailyLimitReached,,,,,
Arena3v3_Win_3_Round,PvPArenas,60,Arena3v3_Win_3_Round,400,,,,,[LTID]Arena3v3Reward_Win,,,ArenaLimit,,,N/A,,,500,1,1500,,,true,,,,,,,,Arena3v3_Limit,Arena3v3_Win_3_Round_DailyLimitReached,,,5,,
Arena3v3_Win_2_Round,PvPArenas,60,PvPArenas,200,,,,,[LTID]Arena3v3Reward_GyspumGarnet,,,ArenaLimit,,,N/A,,,400,1,1350,,,true,,,,,,,,Arena3v3_Limit,Arena3v3_Win_2_Round_DailyLimitReached,,,3,,
Arena3v3_Win_1_Round,PvPArenas,60,PvPArenas,100,,,,,[LTID]Arena3v3Reward_GyspumGarnet,,,ArenaLimit,,,N/A,,,250,1,1100,,,true,,,,,,,,Arena3v3_Limit,Arena3v3_Win_1_Round_DailyLimitReached,,,1,,
Arena3v3_Consumables,,60,,,,,,,[LTID]Arena3v3Consumables,,,,,,N/A,,,,,,,,true,,,,,,,,,,,,,,
Arena3v3_Loss_DailyLimitReached,PvPArenas,60,PvPArenas,0,,,,,,,,,,,N/A,,,0,,25,,,true,,,,,,,,,,,,,,
Arena3v3_Win_3_Round_DailyLimitReached,PvPArenas,60,PvPArenas,400,,,,,[LTID]Arena3v3Reward_Win,,,,,,N/A,,,100,1,185,,,true,,,,,,,,,,,,5,,
Arena3v3_Win_2_Round_DailyLimitReached,PvPArenas,60,PvPArenas,200,,,,,,,,,,,N/A,,,50,1,75,,,true,,,,,,,,,,,,3,,
Arena3v3_Win_1_Round_DailyLimitReached,PvPArenas,60,PvPArenas,100,,,,,,,,,,,N/A,,,25,1,50,,,true,,,,,,,,,,,,2,,
Craft_WeaponsmithingT0,Crafting,,,,,,,,,,,,Weaponsmithing,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT1,Crafting,,,,,,,,,,,,Weaponsmithing,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT2,Crafting,,,,,,,,,,,,Weaponsmithing,36,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT3,Crafting,,,,,,,,,,,,Weaponsmithing,94,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT4,Crafting,,,,,,,,,,,,Weaponsmithing,285,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT5,Crafting,,,,,,,,,,,,Weaponsmithing,810,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingLowT1,Crafting,,,,,,,,,,,,Weaponsmithing,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingLowT2,Crafting,,,,,,,,,,,,Weaponsmithing,2,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingLowT3,Crafting,,,,,,,,,,,,Weaponsmithing,4,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingLowT4,Crafting,,,,,,,,,,,,Weaponsmithing,5,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingLowT5,Crafting,,,,,,,,,,,,Weaponsmithing,6,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT0,Crafting,,,,,,,,,,,,Armoring,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT1,Crafting,,,,,,,,,,,,Armoring,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT2,Crafting,,,,,,,,,,,,Armoring,32,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT3,Crafting,,,,,,,,,,,,Armoring,89,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT4,Crafting,,,,,,,,,,,,Armoring,302,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT5,Crafting,,,,,,,,,,,,Armoring,810,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringLowT1,Crafting,,,,,,,,,,,,Armoring,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringLowT2,Crafting,,,,,,,,,,,,Armoring,2,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringLowT3,Crafting,,,,,,,,,,,,Armoring,4,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringLowT4,Crafting,,,,,,,,,,,,Armoring,5,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringLowT5,Crafting,,,,,,,,,,,,Armoring,6,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT0,Crafting,,,,,,,,,,,,Jewelcrafting,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT1,Crafting,,,,,,,,,,,,Jewelcrafting,9,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT2,Crafting,,,,,,,,,,,,Jewelcrafting,121,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT3,Crafting,,,,,,,,,,,,Jewelcrafting,373,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT4,Crafting,,,,,,,,,,,,Jewelcrafting,746,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT5,Crafting,,,,,,,,,,,,Jewelcrafting,1866,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingCompT1,Crafting,,,,,,,,,,,,Jewelcrafting,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingCompT2,Crafting,,,,,,,,,,,,Jewelcrafting,7,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingCompT3,Crafting,,,,,,,,,,,,Jewelcrafting,20,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingCompT4,Crafting,,,,,,,,,,,,Jewelcrafting,58,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingCompT5,Crafting,,,,,,,,,,,,Jewelcrafting,115,,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaAlkahestT1,Crafting,,,,,,,,,,,,Arcana,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaAlkahestT2,Crafting,,,,,,,,,,,,Arcana,5,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaAlkahestT3,Crafting,,,,,,,,,,,,Arcana,7,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaAlkahestT4,Crafting,,,,,,,,,,,,Arcana,14,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaAlkahestT5,Crafting,,,,,,,,,,,,Arcana,24,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT0,Crafting,,,,,,,,,,,,Arcana,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT1,Crafting,,,,,,,,,,,,Arcana,6,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT2,Crafting,,,,,,,,,,,,Arcana,18,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT3,Crafting,,,,,,,,,,,,Arcana,60,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT4,Crafting,,,,,,,,,,,,Arcana,285,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT5,Crafting,,,,,,,,,,,,Arcana,802,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT1,Crafting,,,,,,,,,,,,Cooking,4.6,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT1_special,Crafting,,,,,,,,,,,,Cooking,5.75,1,,,,,,,,,,,,,,,,,,,,,,
Craft_CookingT2,Crafting,,,,,,,,,,,,Cooking,6.9,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT2_special,Crafting,,,,,,,,,,,,Cooking,13.8,1,,,,,,,,,,,,,,,,,,,,,,
Craft_CookingT3,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,20.7,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT3_special,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,29.9,1,,,,,,,,,,,,,,,,,,,,,,
Craft_CookingT4,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,62.1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT4_special,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,105.8,1,,,,,,,,,,,,,,,,,,,,,,
Craft_CookingT5,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,186.3,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT5_special,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,282.9,1,,,,,,,,,,,,,,,,,,,,,,
Craft_FurnishingT1,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingT2,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,7,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingT3,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,29,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingT4,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,230,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingT5,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,1920,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingLowT1,Crafting,,,,,,,,,,,,Furnishing,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingLowT2,Crafting,,,,,,,,,,,,Furnishing,7,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingLowT3,Crafting,,,,,,,,,,,,Furnishing,29,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingLowT4,Crafting,,,,,,,,,,,,Furnishing,115,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingLowT5,Crafting,,,,,,,,,,,,Furnishing,384,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingStainT2,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingStainT3,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,2,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingStainT4,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,4,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_FurnishingStainT5,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,12,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT0,Crafting,,,,,,,,,,,,Engineering,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT1,Crafting,,,,,,,,,,,,Engineering,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT2,Crafting,,,,,,,,,,,,Engineering,26,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT3,Crafting,,,,,,,,,,,,Engineering,88,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT4,Crafting,,,,,,,,,,,,Engineering,285,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT5,Crafting,,,,,,,,,,,,Engineering,810,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringLowT1,Crafting,,,,,,,,,,,,Engineering,1,1,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringLowT2,Crafting,,,,,,,,,,,,Engineering,2,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringLowT3,Crafting,,,,,,,,,,,,Engineering,4,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringLowT4,Crafting,,,,,,,,,,,,Engineering,5,2,,,,,,,,true,,,,,,,,,,,,,,
