VitalsID,DisplayName,VitalsCategories,Family,CreatureType,DifficultyTierOverride,ScheduleVitalsId,CanDropLoot,DamageMod,HealthMin,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalMitigation,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,IgnoredAbilityConditions,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,ABSRangedDamage,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride,VFXMustShow
Wildlife_Chameleon_Catacombs,@Wildlife_Chameleon_Catacombs_VitalsName,"Wildlife_Chameleon_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs-,,,true,1,0,1,1.2,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,500,500,10,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,0.9,,,,,,,,
Wildlife_Gorilla_Ice_Catacombs,@Wildlife_Gorilla_Ice_Catacombs_VitalsName,"Wildlife_Gorilla_Ice_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs,,,true,1,0,1,1.1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.6,,1.3,,,,,,
Wildlife_Gorilla_Lava_Catacombs,@Wildlife_Gorilla_Lava_Catacombs_VitalsName,"Wildlife_Gorilla_Lava_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0.15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.8,,1.5,,,,,,
Wildlife_Gorilla_Lightning_Catacombs,@Wildlife_Gorilla_Lightning_Catacombs_VitalsName,"Wildlife_Gorilla_Lightning_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.8,,1.6,,,,,,
Wildlife_GorillaElemental_Boss_Catacombs,@Gorilla_Boss_DG_FirstLight_01_VitalsName,"Wildlife_GorillaElemental_Boss_Catacombs,Beast,Predator,Catacombs,Catacombs_Boss",Wildlife,CatacombsBoss,,,true,1,0,1,1.3,0,0.35,0.35,,"RendResilience_33_Buff,WeakenResilience_50_Buff",,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0.6,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Boss,0.1,0,,,,"GlobalPerk_Ability_Sword_ReverseStab,GlobalPerk_Artifact_Set1_MediumHands",,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,,,,,,true
Wildlife_GorillaElemental_Boss_Elemental_Catacombs,@Gorilla_Boss_Elemental_DG_FirstLight_01_VitalsName,"Wildlife_GorillaElemental_Boss_Elemental_Catacombs,Hostile,Beast,Predator,Catacombs",Wildlife,CatacombsBoss,,,true,1,0,1,1.3,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,true,,0,,,true
Wildlife_Mammoth_Ice_Catatcombs,@Wildlife_Mammoth_Ice_Catatcombs_VitalsName,"Wildlife_Mammoth_Ice_Catatcombs,Hostile,Beast,Predator",Wildlife,Catacombs+,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,500,500,10,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,,,,
Wildlife_Mammoth_Lava_Catacombs,@Wildlife_Mammoth_Lava_Catacombs_VitalsName,"Wildlife_Mammoth_Lava_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs+,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,500,500,10,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0.15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,,,,
Wildlife_Mammoth_Lightning_Catacombs,@Wildlife_Mammoth_Lightning_Catacombs_VitalsName,"Wildlife_Mammoth_Lightning_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs+,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,500,500,10,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,,,,
Wildlife_Mammoth_Nature_Catacombs,@Wildlife_Mammoth_Nature_Catacombs_VitalsName,"Wildlife_Mammoth_Nature_Catacombs,Hostile,Beast,Predator",Wildlife,Catacombs+,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,120,-1,-1,0,0,0,0,0,500,500,10,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0.15,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,,,,
Wildlife_Werebear_Catacombs_Named,@Wildlife_Werebear_Catacombs_Named_VitalsName,"Wildlife_Werebear_Catacombs_Named,Werebear,Hostile,Beast",Wildlife,CatacombsMiniBoss,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1.45,,,,,,
Wildlife_Wereraven_Catacombs_Named,@Wildlife_Wereraven_Catacombs_Named_VitalsName,"Wildlife_Wereraven_Catacombs_Named,Werebear,Hostile,Beast",Wildlife,CatacombsMiniBoss,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1.35,,,,,,
Wildlife_Werewolf_Catacombs_Named,@Wildlife_Werewolf_Catacombs_Named_VitalsName,"Wildlife_Werewolf_Catacombs_Named,Werebear,Hostile,Beast",Wildlife,CatacombsMiniBoss,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1.35,,,,,,
Wildlife_Werebear_Catacombs,@Wildlife_Werebear_Catacombs_VitalsName,"Wildlife_Werebear_Catacombs,Werebear,Hostile,Beast",Wildlife,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1.3,,,,,,
Wildlife_Wereraven_Catacombs,@Wildlife_Wereraven_Catacombs_VitalsName,"Wildlife_Wereraven_Catacombs,Werebear,Hostile,Beast",Wildlife,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1,,,,,,
Wildlife_Werewolf_Catacombs,@Wildlife_Werewolf_Catacombs_VitalsName,"Wildlife_Werewolf_Catacombs,Werebear,Hostile,Beast",Wildlife,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.5,1,,,,,,
Dryad_Fulgoris_Boss_Catacombs,@Dryad_Fulgoris_VitalsName,"Dryad_Fulgoris_Boss_Catacombs,Hostile,AngryEarth,Catacombs,Catacombs_Boss",AngryEarth,CatacombsBoss,,,true,1,0,1,1.3,,0.35,0.35,,"RendResilience_33_Buff,WeakenResilience_50_Buff",,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,0,0,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Boss,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,true
Dryad_Fulgoris_Unstable_Tissue_Catacombs,@Dryad_Fulgoris_Unstable_Tissue_VitalsName,"Dryad_Fulgoris_Unstable_Tissue_Catacombs,AngryEarth,Tissue",AngryEarth,Catacombs-,,,false,1,0,1,0.6,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,1,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0.4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
Dryad_Fulgoris_Active_Tissue_Catacombs,@Dryad_Fulgoris_Active_Tissue_VitalsName,"Dryad_Fulgoris_Active_Tissue_Catacombs,AngryEarth,Tissue",AngryEarth,Catacombs-,,,false,1,0,1,0.6,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,1,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0.4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
Dryad_Fulgoris_Unstable_Fiend_Catacombs,@Unstable_Swamp_Fiend_VitalsName,"Dryad_Fulgoris_Unstable_Fiend_Catacombs,AngryEarth",AngryEarth,Catacombs-,,,false,1,0,1,0.85,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,1,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0,0.4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
IceGolem_Boss_Catacombs,@IceGolem_VitalsName,"IceGolem_Boss_Catacombs,Hostile,Ancient,Catacombs,Catacombs_Boss",AncientGuardian,CatacombsBoss,,,true,1,0,1,1.3,,0.35,0.35,,"RendResilience_33_Buff,WeakenResilience_50_Buff",,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,0,0,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Boss,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,,true
IceGolem_Stalag_Catacombs,@IceGolem_VitalsName,"IceGolem_Stalag_Catacombs,Hostile,Ancient,Catacombs",AncientGuardian,Catacombs+,,,false,1.5,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,0,0,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,true
Powerup_DefenseTurret,@IceMagicPylon_VitalsName,"Powerup_DefenseTurret,Hostile,Ancient,Catacombs",,Spell,,,false,1.5,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,0,0,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.15,0,0,0,0,0.2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,true
Spider_Wildlife_T2_Named_Catacombs,@Spider_Wildlife_T2_Named_Catacombs_VitalsName,"Spider_Wildlife_T2,Hostile,Beast,Spider,Predator",Wildlife,CatacombsMiniBoss,2,,true,1.2,0,1,1.2,,0,0,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,2,,,,,,
Spider_Wildlife_Ranged_Catacombs,@Spider_Wildlife_Ranged_Catacombs_VitalsName,"Spider_Wildlife_Ranged,Hostile,Beast,Spider,Predator",Wildlife,Catacombs,1,,true,0.8,0,1,0.7,,0,0,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,
Spider_Wildlife_Melee_Catacombs,@Spider_Wildlife_Melee_Catacombs_VitalsName,"Spider_Wildlife_Melee,Hostile,Beast,Spider,Predator",Wildlife,Catacombs,1,,true,0.8,0,1,0.9,,0,0,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,
Spider_Wildlife_T1_Catacombs,@Spider_Wildlife_T1_Catacombs_VitalsName,"Spider_Wildlife_T1,Hostile,Beast,Spider,Predator",Wildlife,Catacombs-,1,,true,0.5,0,1,0.3,,0,0,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.5,,,,,,
Spider_Wildlife_Baby_Catacombs,@Spider_Wildlife_Baby_Catacombs_VitalsName,"Spider_Wildlife_T2,Beast,Spider,Prey",Wildlife,Critter,,true,false,1,0,1,1,,0.01,0.01,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.2,,,,,,
Rat_Small_Catacombs,@Rat_Small_Catacombs_VitalsName,"Rat_PlagueRat,Beast,Wolf,Prey",Wildlife,Critter,,true,false,1,0,1,0.5,,0.01,0.01,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.4,,,,,,
