AchievementID,AchievementIndex,Category,GameEventId,"New AchivementIndex values must increase, current maximum is",4121,AchivementsIndex &gt; 8000 will require a code change!
ancient_ruins_40330_discovered,1517,Map,,,,
ancient_ruins_40330_charted,1518,Map,Chart_Location,,,
corrupted_camp_40302_discovered,1519,Map,,,,
corrupted_camp_40302_charted,1520,Map,Chart_Location,,,
cave_40331_discovered,1521,Map,,,,
cave_40332_discovered,1522,Map,,,,
cave_40333_discovered,1523,Map,,,,
cave_40334_discovered,1524,Map,,,,
cave_40331_charted,1525,Map,Chart_Location,,,
cave_40332_charted,1526,Map,Chart_Location,,,
cave_40333_charted,1527,Map,Chart_Location,,,
cave_40334_charted,1528,Map,Chart_Location,,,
beastencounter_30301_discovered,1529,Map,,,,
beastencounter_30301_charted,1530,Map,Chart_Location,,,
Lore_unlock_12_MonarchsBluffs_Title_08_01,1531,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_07_01,1532,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_07_02,1533,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_07_03,1534,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_07_04,1535,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_03,1536,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_04,1537,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_05,1538,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_06,1539,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_07,1540,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_08,1541,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_09,1542,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_07_10,1543,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_01_08,1544,Journal,Read_LoreItem,,,
Lore_unlock_12_MonarchsBluffs_Title_01_09,1545,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_08_01,1546,Journal,Read_LoreItem,,,
Lore_unlock_06_Windsward_Title_08_02,1547,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_01_01,1548,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_01_02,1549,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_02_01,1550,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_02_02,1551,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_03_01,1552,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_03_02,1553,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_04_01,1554,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_04_02,1555,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_04_03,1556,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_04_04,1557,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_05_01,1558,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_05_02,1559,Journal,Read_LoreItem,,,
starterbeach_9080_charted,1560,Map,Chart_Location,,,
firstlight2_9081_charted,1561,Map,Chart_Location,,,
firstlight3_9082_charted,1562,Map,Chart_Location,,,
firstlight4_9083_charted,1563,Map,Chart_Location,,,
firstlight5_9084_charted,1564,Map,Chart_Location,,,
firstlight6_9085_charted,1565,Map,Chart_Location,,,
firstlight7_9086_charted,1566,Map,Chart_Location,,,
firstlight8_9087_charted,1567,Map,Chart_Location,,,
firstlight9_9088_charted,1568,Map,Chart_Location,,,
firstlight10_9089_charted,1569,Map,Chart_Location,,,
firstlight11_9090_charted,1570,Map,Chart_Location,,,
ghost_island_30025_discovered,1571,Map,,,,
ghost_island_30025_charted,1572,Map,Chart_Location,,,
Lore_unlock_04_Everfall_Title_08_01,1573,Journal,Read_LoreItem,,,
Lore_unlock_04_Everfall_Title_08_02,1574,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_01,1575,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_02,1576,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_03,1577,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_04,1578,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_05,1579,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_06,1580,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_07,1581,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_08,1582,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_09,1583,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_10,1584,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_11,1585,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_12,1586,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_13,1587,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_14,1588,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_15,1589,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_16,1590,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_17,1591,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_18,1592,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_06_19,1593,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_07_01,1594,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_07_02,1595,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_08_01,1596,Journal,Read_LoreItem,,,
Lore_unlock_13_WeaversFen_Title_08_02,1597,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_01_01,1598,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_01_02,1599,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_01_03,1600,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_01_04,1601,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_01_01,1602,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_01_02,1603,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_01_03,1604,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_02_01,1605,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_02_02,1606,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_03_01,1607,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_03_02,1608,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_03_03,1609,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_03_04,1610,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_04_01,1611,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_04_02,1612,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_05_01,1613,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_05_02,1614,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_06_01,1615,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_06_02,1616,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_07_01,1617,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_07_02,1618,Journal,Read_LoreItem,,,
Lore_unlock_09_FirstLight_Title_07_03,1619,Journal,Read_LoreItem,,,
animalden_60210_discovered,1620,Map,,,,
ravagedwreck_60211_discovered,1621,Map,,,,
festeringflotsam_60212_discovered,1622,Map,,,,
decayedcamp_60213_discovered,1623,Map,,,,
eastshorepier_60214_discovered,1624,Map,,,,
bombasticwreckage_60215_discovered,1625,Map,,,,
solitudecemetery_60216_discovered,1626,Map,,,,
blightedwreck_60217_discovered,1627,Map,,,,
googlywreck_60218_discovered,1628,Map,,,,
lookoutwest_60219_discovered,1629,Map,,,,
lookouteast_60220_discovered,1630,Map,,,,
fortdamnation_60221_discovered,1631,Map,,,,
blightedcamp_60222_discovered,1632,Map,,,,
accursedcamp_60223_discovered,1633,Map,,,,
animalden_60210_charted,1634,Map,Chart_Location,,,
ravagedwreck_60211_charted,1635,Map,Chart_Location,,,
festeringflotsam_60212_charted,1636,Map,Chart_Location,,,
decayedcamp_60213_charted,1637,Map,Chart_Location,,,
eastshorepier_60214_charted,1638,Map,Chart_Location,,,
bombasticwreckage_60215_charted,1639,Map,Chart_Location,,,
solitudecemetery_60216_charted,1640,Map,Chart_Location,,,
blightedwreck_60217_charted,1641,Map,Chart_Location,,,
googlywreck_60218_charted,1642,Map,Chart_Location,,,
lookoutwest_60219_charted,1643,Map,Chart_Location,,,
lookouteast_60220_charted,1644,Map,Chart_Location,,,
fortdamnation_60221_charted,1645,Map,Chart_Location,,,
blightedcamp_60222_charted,1646,Map,Chart_Location,,,
accursedcamp_60223_charted,1647,Map,Chart_Location,,,
DEPRECATED_1648,1648,Map,Chart_Location,,,
DEPRECATED_1649,1649,Map,Chart_Location,,,
DEPRECATED_1650,1650,Map,Chart_Location,,,
DEPRECATED_1651,1651,Map,Chart_Location,,,
DEPRECATED_1652,1652,Map,Chart_Location,,,
DEPRECATED_1653,1653,Map,Chart_Location,,,
DEPRECATED_1654,1654,Map,Chart_Location,,,
DEPRECATED_1655,1655,Map,Chart_Location,,,
DEPRECATED_1656,1656,Map,Chart_Location,,,
DEPRECATED_1657,1657,Map,Chart_Location,,,
DEPRECATED_1658,1658,Map,Chart_Location,,,
ancientcrater1_9091_charted,1659,Map,Chart_Location,,,
ancientcrater2_9092_charted,1660,Map,Chart_Location,,,
ancientcrater3_9093_charted,1661,Map,Chart_Location,,,
ancientcrater4_9094_charted,1662,Map,Chart_Location,,,
ancientcrater5_9095_charted,1663,Map,Chart_Location,,,
ancientcrater6_9096_charted,1664,Map,Chart_Location,,,
ancientcrater7_9097_charted,1665,Map,Chart_Location,,,
ancientcrater8_9098_charted,1666,Map,Chart_Location,,,
ancientcrater9_9099_charted,1667,Map,Chart_Location,,,
ancientcrater10_9100_charted,1668,Map,Chart_Location,,,
ancientcrater11_9101_charted,1669,Map,Chart_Location,,,
ancientcrater12_9102_charted,1670,Map,Chart_Location,,,
ancientcrater13_9103_charted,1671,Map,Chart_Location,,,
ancientcrater14_9104_charted,1672,Map,Chart_Location,,,
ancientcrater15_9105_charted,1673,Map,Chart_Location,,,
ancientcrater16_9106_charted,1674,Map,Chart_Location,,,
ancientcrater17_9107_charted,1675,Map,Chart_Location,,,
windswardshores1_9111_charted,1676,Map,Chart_Location,,,
windswardshores2_9112_charted,1677,Map,Chart_Location,,,
windswardshores3_9113_charted,1678,Map,Chart_Location,,,
windswardshores4_9114_charted,1679,Map,Chart_Location,,,
windswardshores5_9115_charted,1680,Map,Chart_Location,,,
windswardshores6_9116_charted,1681,Map,Chart_Location,,,
windswardshores7_9117_charted,1682,Map,Chart_Location,,,
windswardshores8_9118_charted,1683,Map,Chart_Location,,,
windswardshores9_9119_charted,1684,Map,Chart_Location,,,
eastconsolation1_9121_charted,1685,Map,Chart_Location,,,
eastconsolation2_9122_charted,1686,Map,Chart_Location,,,
eastconsolation3_9123_charted,1687,Map,Chart_Location,,,
eastconsolation4_9124_charted,1688,Map,Chart_Location,,,
eastconsolation5_9125_charted,1689,Map,Chart_Location,,,
morrowtide1_9131_charted,1690,Map,Chart_Location,,,
morrowtide2_9132_charted,1691,Map,Chart_Location,,,
morrowtide3_9133_charted,1692,Map,Chart_Location,,,
morrowtide4_9134_charted,1693,Map,Chart_Location,,,
morrowtide5_9135_charted,1694,Map,Chart_Location,,,
morrowtide6_9136_charted,1695,Map,Chart_Location,,,
morrowtide7_9137_charted,1696,Map,Chart_Location,,,
morrowtide8_9138_charted,1697,Map,Chart_Location,,,
morrowtide9_9139_charted,1698,Map,Chart_Location,,,
morrowtide10_9140_charted,1699,Map,Chart_Location,,,
morrowtide11_9141_charted,1700,Map,Chart_Location,,,
morrowtide12_9142_charted,1701,Map,Chart_Location,,,
weaversfen1_9151_charted,1702,Map,Chart_Location,,,
weaversfen2_9152_charted,1703,Map,Chart_Location,,,
weaversfen3_9153_charted,1704,Map,Chart_Location,,,
weaversfen4_9154_charted,1705,Map,Chart_Location,,,
weaversfen5_9155_charted,1706,Map,Chart_Location,,,
weaversfen6_9156_charted,1707,Map,Chart_Location,,,
weaversfen7_9157_charted,1708,Map,Chart_Location,,,
weaversfen8_9158_charted,1709,Map,Chart_Location,,,
15_Quest_01,1710,Objective,,,,
15_Quest_02,1711,Objective,,,,
15_Quest_03,1712,Objective,,,,
15_Quest_04,1713,Objective,,,,
15_Quest_05,1714,Objective,,,,
15_Quest_06,1715,Objective,,,,
15_Quest_07,1716,Objective,,,,
15_Quest_08,1717,Objective,,,,
15_Quest_09,1718,Objective,,,,
15_Quest_10,1719,Objective,,,,
15_Quest_11,1720,Objective,,,,
15_Quest_12,1721,Objective,,,,
15_Quest_13,1722,Objective,,,,
15_Quest_14,1723,Objective,,,,
15_Quest_15,1724,Objective,,,,
15_Quest_16,1725,Objective,,,,
15_Quest_17,1726,Objective,,,,
15_Quest_18,1727,Objective,,,,
15_Quest_19,1728,Objective,,,,
15_Quest_20,1729,Objective,,,,
myrkgardwest_40407_discovered,1730,Map,,,,
damnedfortress_40408_discovered,1731,Map,,,,
myrkgardsouth_40409_discovered,1732,Map,,,,
myrkgardeast_40410_discovered,1733,Map,,,,
myrkgardnorth_40411_discovered,1734,Map,,,,
myrkgardchurch_40412_discovered,1735,Map,,,,
rifteast_40413_discovered,1736,Map,,,,
riftwest_40414_discovered,1737,Map,,,,
ancientcave_40415_discovered,1738,Map,,,,
bearden_40416_discovered,1739,Map,,,,
corruptedfort_40417_discovered,1740,Map,,,,
village_40418_discovered,1741,Map,,,,
lowermine_40419_discovered,1742,Map,,,,
uppermine_40420_discovered,1743,Map,,,,
myrkgardwest_40407_charted,1744,Map,Chart_Location,,,
damnedfortress_40408_charted,1745,Map,Chart_Location,,,
myrkgardsouth_40409_charted,1746,Map,Chart_Location,,,
myrkgardeast_40410_charted,1747,Map,Chart_Location,,,
myrkgardnorth_40411_charted,1748,Map,Chart_Location,,,
myrkgardchurch_40412_charted,1749,Map,Chart_Location,,,
rifteast_40413_charted,1750,Map,Chart_Location,,,
riftwest_40414_charted,1751,Map,Chart_Location,,,
ancientcave_40415_charted,1752,Map,Chart_Location,,,
bearden_40416_charted,1753,Map,Chart_Location,,,
corruptedfort_40417_charted,1754,Map,Chart_Location,,,
village_40418_charted,1755,Map,Chart_Location,,,
lowermine_40419_charted,1756,Map,Chart_Location,,,
uppermine_40420_charted,1757,Map,Chart_Location,,,
blightcave_50412_discovered,1758,Map,,,,
blightcave_50413_discovered,1759,Map,,,,
blightcave_50414_discovered,1760,Map,,,,
blightcave_50415_discovered,1761,Map,,,,
blightgrove_50416_discovered,1762,Map,,,,
blightcave_50417_discovered,1763,Map,,,,
dryadlookout_50418_discovered,1764,Map,,,,
dryadgate_50419_discovered,1765,Map,,,,
blightcave_50412_charted,1766,Map,Chart_Location,,,
blightcave_50413_charted,1767,Map,Chart_Location,,,
blightcave_50414_charted,1768,Map,Chart_Location,,,
blightcave_50415_charted,1769,Map,Chart_Location,,,
blightgrove_50416_charted,1770,Map,Chart_Location,,,
blightcave_50417_charted,1771,Map,Chart_Location,,,
dryadlookout_50418_charted,1772,Map,Chart_Location,,,
dryadgate_50419_charted,1773,Map,Chart_Location,,,
blightcave_50420_charted,1774,Map,Chart_Location,,,
blightcave_50420_discovered,1775,Map,Chart_Location,,,
Arena_7003_discovered,1776,Map,Chart_Location,,,
Arena_7003_charted,1777,Map,Chart_Location,,,
jetsamisle_60224_discovered,1778,Map,,,,
jetsamisle_60224_charted,1779,Map,Chart_Location,,,
ancient_ruins_mourningbridge_60342_discovered,1780,Map,,,,
ancient_ruins_mourningbridge_60342_charted,1781,Map,Chart_Location,,,
Lore_unlock_15_RestlessShore_Title_02_01,1782,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_02_02,1783,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_03_01,1784,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_03_02,1785,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_04_01,1786,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_04_02,1787,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_05_01,1788,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_05_02,1789,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_02_03,1790,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_02_04,1791,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_02_05,1792,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_02_06,1793,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_06_01,1794,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_06_02,1795,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_07_01,1796,Journal,Read_LoreItem,,,
Lore_unlock_15_RestlessShore_Title_07_02,1797,Journal,Read_LoreItem,,,
devilspit_30134_discovered,1798,Map,,,,
devilspit_30134_charted,1799,Map,Chart_Location,,,
Lore_unlock_03_GreatCleave_Title_05_01,1800,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_05_02,1801,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_05_03,1802,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_05_04,1803,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_05_05,1804,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_06_01,1805,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_06_02,1806,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_07_01,1807,Journal,Read_LoreItem,,,
Lore_unlock_03_GreatCleave_Title_07_02,1808,Journal,Read_LoreItem,,,
ancient_lighthouse_60343_discovered,1809,Map,,,,
ancient_lighthouse_60343_charted,1810,Map,Chart_Location,,,
Lore_unlock_11_Mourningdale_Title_01_01,1811,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_01_02,1812,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_01_03,1813,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_02_01,1814,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_02_02,1815,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_02_03,1816,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_03_01,1817,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_04_01,1818,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_04_02,1819,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_04_03,1820,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_04_04,1821,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_05_01,1822,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_05_02,1823,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_05_03,1824,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_02_05,1825,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_06_01,1826,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_07_01,1827,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_07_02,1828,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_07_03,1829,Journal,Read_LoreItem,,,
Lore_unlock_11_Mourningdale_Title_02_04,1830,Journal,Read_LoreItem,,,
ancient_ruins_40154_discovered,1831,Map,,,,
ancient_ruins_40154_charted,1832,Map,Chart_Location,,,
ancient_ruins_40155_discovered,1833,Map,,,,
ancient_ruins_40155_charted,1834,Map,Chart_Location,,,
Lore_unlock_07_ShatteredMountain_Title_01_01,1835,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_01_02,1836,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_01_03,1837,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_01_04,1838,Journal,Read_LoreItem,,,
Lore_unlock_07_ShatteredMountain_Title_01_05,1839,Journal,Read_LoreItem,,,
gracewatercave_50233_discovered,1840,Map,,,,
gracewatercave_50233_charted,1841,Map,Chart_Location,,,
alphawolf_den_30135_discovered,1842,Map,,,,
alphawolf_den_30135_charted,1843,Map,Chart_Location,,,
WeaponQuest_Reformation_00,1844,Objective,,,,
WeaponQuest_Reformation_01,1845,Objective,,,,
WeaponQuest_Reformation_02,1846,Objective,,,,
WeaponQuest_Reformation_03,1847,Objective,,,,
WeaponQuest_Reformation_04,1848,Objective,,,,
WeaponQuest_Reformation_05,1849,Objective,,,,
WeaponQuest_Reformation_06,1850,Objective,,,,
WeaponQuest_Reformation_07,1851,Objective,,,,
WeaponQuest_Reformation_08,1852,Objective,,,,
WeaponQuest_Reformation_09,1853,Objective,,,,
WeaponQuest_TwilightsFall_00,1854,Objective,,,,
WeaponQuest_TwilightsFall_01,1855,Objective,,,,
WeaponQuest_TwilightsFall_02,1856,Objective,,,,
WeaponQuest_TwilightsFall_03,1857,Objective,,,,
WeaponQuest_TwilightsFall_04,1858,Objective,,,,
WeaponQuest_TwilightsFall_05,1859,Objective,,,,
WeaponQuest_TwilightsFall_06,1860,Objective,,,,
WeaponQuest_TwilightsFall_07,1861,Objective,,,,
WeaponQuest_TwilightsFall_08,1862,Objective,,,,
WeaponQuest_TwilightsFall_09,1863,Objective,,,,
WeaponQuest_ClamorousVox_00,1864,Objective,,,,
WeaponQuest_ClamorousVox_01,1865,Objective,,,,
WeaponQuest_ClamorousVox_02,1866,Objective,,,,
WeaponQuest_ClamorousVox_03,1867,Objective,,,,
WeaponQuest_ClamorousVox_04,1868,Objective,,,,
WeaponQuest_ClamorousVox_05,1869,Objective,,,,
WeaponQuest_ClamorousVox_06,1870,Objective,,,,
WeaponQuest_ClamorousVox_07,1871,Objective,,,,
WeaponQuest_ClamorousVox_08,1872,Objective,,,,
WeaponQuest_ClamorousVox_09,1873,Objective,,,,
WeaponQuest_Torrent_00,1874,Objective,,,,
WeaponQuest_Torrent_01,1875,Objective,,,,
WeaponQuest_Torrent_02,1876,Objective,,,,
WeaponQuest_Torrent_03,1877,Objective,,,,
WeaponQuest_Torrent_04,1878,Objective,,,,
WeaponQuest_Torrent_05,1879,Objective,,,,
WeaponQuest_Torrent_06,1880,Objective,,,,
WeaponQuest_Torrent_07,1881,Objective,,,,
WeaponQuest_Torrent_08,1882,Objective,,,,
WeaponQuest_Torrent_09,1883,Objective,,,,
WeaponQuest_AzureRavager_00,1884,Objective,,,,
WeaponQuest_AzureRavager_01,1885,Objective,,,,
WeaponQuest_AzureRavager_02,1886,Objective,,,,
WeaponQuest_AzureRavager_03,1887,Objective,,,,
WeaponQuest_AzureRavager_04,1888,Objective,,,,
WeaponQuest_AzureRavager_05,1889,Objective,,,,
WeaponQuest_AzureRavager_06,1890,Objective,,,,
WeaponQuest_AzureRavager_07,1891,Objective,,,,
WeaponQuest_AzureRavager_08,1892,Objective,,,,
WeaponQuest_AzureRavager_09,1893,Objective,,,,
WeaponQuest_PrimeResolve_00,1894,Objective,,,,
WeaponQuest_PrimeResolve_01,1895,Objective,,,,
