MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ReleaseVersionOverride,ORMReleaseEventTagsOverride,OverrideLocation
FM_Ass_0204,1,FM_killx_location,,,,2,Marauder,,true,false,false,Ghost_Shackled_Named_02BW03b_01,1,,brightwoodsisle_40221,,,,,,,,true,,,Faction+V2_35,FactionMission_Failure,@FactionMission_ASSASSINATE_ELITE_title,@FactionMission_ASSASSINATE_ELITE_NIGHT_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,33,60,,,1,,35,3,,,,,,,,,9534.260 5535.024 183.639
FM_Ass_0205,1,FM_killx_location,,,,2,Marauder,,true,false,false,Ghost_Shackled_Named_02BW03b_02,1,,brightwoodsisle_40221,,,,,,,,true,,,Faction+V2_35,FactionMission_Failure,@FactionMission_ASSASSINATE_ELITE_title,@FactionMission_ASSASSINATE_ELITE_NIGHT_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,33,60,,,1,,35,3,,,,,,,,,9534.260 5535.024 183.639
FM_Ass_0206,1,FM_killx_location,,,,2,Marauder,,true,false,false,Damned_1h_Swordsman_M_Named_02,1,,lumbermill_40202,,,,,,,,true,,,FactionV2_30,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,28,33,,,1,,30,,,,,,,,,,9276.171 5805.669 188.218
FM_Ass_0207,1,FM_killx_location,,,,2,Marauder,,true,false,false,Withered_Brute_Named_04,1,,abandoned_village_40253,,,,,,,,true,,,FactionV2_30,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,28,33,,,1,,30,,,,,,,,,,9752.348 5800.270 205.084
FM_Ass_0208,1,FM_killx_location,,,,2,Marauder,,true,false,false,Damned_Villager_Ladel_Named_00,1,,mine_40306,,,,,,,,true,,,FactionV2_35,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,33,38,,,1,,35,,,,,,,,,,9143.894 6288.405 230.797
FM_Ass_0209,1,FM_killx_location,,,,2,Marauder,,true,false,false,Dryad_Archer_Named_02,1,,azure_tree_40222,,,,,,,,true,,,FactionV2_33,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,31,36,,,1,,33,,,,,,,,,,10032.885 4827.698 156.712
FM_Ass_0210,1,FM_killx_location,,,,2,Marauder,,true,false,false,Dryad_Shaman_Named_00,1,,cave_40248,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,32,37,,,1,,34,,,,,,,,,,10129.196 5055.374 171.728
FM_Ass_0211,1,FM_killx_location,,,,2,Marauder,,true,false,false,Undead_GraveDigger_Named_02,1,,graveyard_40327,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,37,,,1,,34,,,,,,,,,,8459.986 6176.363 189.051
FM_Raid_0301,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,greatcleavesouthwall_40301,,,,,,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,39,45,,,1,,42,,,,,,,,,,
FM_Raid_0302,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,mine_40305,,,,,,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,40,45,,,1,,42,,,,,,,,,,
FM_Raid_0303,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,abandoned_village_40308,,,,,,,,true,,,FactionV2_41,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,39,44,,,1,,41,,,,,,,,,,
FM_Raid_0304,1,FM_killx_location,,,,3,Marauder,,true,false,false,Ancient,8,,ancient_ruins_40330,,,,,,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,41,46,,,1,,43,,,,,,,,,,
FM_Raid_0305,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,abandoned_village_40307,,,,,,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,41,46,,,1,,43,,,,,,,,,,
FM_Raid_0306,1,FM_killx_location,,,,3,Marauder,,true,false,false,Ancient,8,,ancient_shrine_40313,,,,,,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,41,46,,,1,,43,,,,,,,,,,
FM_Raid_0307,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,ancient_bridge_40329,,,,,,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,42,47,,,1,,44,,,,,,,,,,
FM_Raid_0308,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_fort_40317,,,,,,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,42,47,,,1,,44,,,,,,,,,,
FM_Raid_0309,1,FM_killx_location,,,,3,Marauder,,true,false,false,Ancient,6,,ancient_shrine_40311,,,,,,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Raid,,42,47,,,1,,44,,,,,,,,,,
FM_Raid_0310,1,FM_killx_location,,,,3,Marauder,,true,false,false,Lost,5,,graveyard_40320,,,,,,,,true,,,FactionV2_46,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,44,49,,,1,,46,,,,,,,,,,
FM_Raid_0311,1,FM_killx_location,,,,3,Marauder,,true,false,false,Miststride,5,,abandoned_farm_village_40303,,,,,,,,true,,,FactionV2_46,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,44,49,,,1,,46,,,,,,,,,,
FM_Raid_0312,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,5,,corrupted_fort_40315,,,,,,,,true,,,FactionV2_45,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,43,48,,,1,,45,,,,,,,,,,
FM_Raid_0313,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_camp_40302,,,,,,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,47,52,,,1,,49,,,,,,,,,,
FM_Raid_0314,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,ancient_shrine_40314,,,,,,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,47,52,,,1,,49,,,,,,,,,,
FM_Raid_0315,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,military_camp_40405,,,,,,,,true,,,Faction+V2_50,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,48,60,,,1,,50,3,,,,,,,,,
FM_Raid_0316,1,FM_killx_location,,,,3,Marauder,,true,false,false,Unhallowed,8,,abandoned_village_40309,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,
FM_Raid_0317,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,ancient_shrine_40312,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,
FM_Raid_0318,1,FM_killx_location,,,,3,Marauder,,true,false,false,Unhallowed,8,,beastencounter,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,
FM_Raid_0319,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_fort_40316,,,,,,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,40,45,,,1,,42,,,,,,,,,,
FM_Raid_0320,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_fort_40318,,,,,,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,47,52,,,1,,49,,,,,,,,,,
FM_Raid_0321,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_fort_40319,,,,,,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_RAID_title,@FactionMission_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,47,52,,,1,,49,,,,,,,,,,
FM_Raid_0322,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_ritual_40304,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,
FM_Raid_0323,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted,8,,corrupted_ritual_40343,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_RAID_ELITE_title,@FactionMission_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0301,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_fort_40316,,FM_loot_item_1_03,7,,100,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,40,45,,,1,,42,,,,,,,,,,
FM_Loot_0302,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,abandoned_village_40308,,FM_loot_item_2_03,7,,100,,,true,,,FactionV2_41,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,39,44,,,1,,41,,,,,,,,,,
FM_Loot_0303,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_shrine_40313,,FM_loot_item_4_03,6,,100,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,41,46,,,1,,43,,,,,,,,,,
FM_Loot_0304,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,mine_40305,,FM_loot_item_5_03,6,,100,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,39,45,,,1,,42,,,,,,,,,,
FM_Loot_0305,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,abandoned_village_40307,,FM_loot_item_6_03,5,,100,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,41,46,,,1,,43,,,,,,,,,,
FM_Loot_0306,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_ruins_40330,,FM_loot_item_7_03,4,,100,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,41,46,,,1,,43,,,,,,,,,,
FM_Loot_0307,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_bridge_40329,,FM_loot_item_12_03,4,,100,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,42,47,,,1,,44,,,,,,,,,,
FM_Loot_0308,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_fort_40317,,FM_loot_item_15_03,7,,100,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,42,47,,,1,,44,,,,,,,,,,
FM_Loot_0309,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_shrine_40311,,FM_loot_item_16_03,3,,100,,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,42,47,,,1,,44,,,,,,,,,,
FM_Loot_0311,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_fort_40315,,FM_loot_item_18_03,7,,100,,,true,,,FactionV2_45,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,43,48,,,1,,45,,,,,,,,,,
FM_Loot_0312,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,abandoned_farm_village_40303,,FM_loot_item_23_03,7,,100,,,true,,,FactionV2_46,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,44,49,,,1,,46,,,,,,,,,,
FM_Loot_0313,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,graveyard_40320,,FM_loot_item_24_03,5,,100,,,true,,,FactionV2_46,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,44,49,,,1,,46,,,,,,,,,,
FM_Loot_0314,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_camp_40302,,FM_loot_item_25_03,4,,100,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,47,52,,,1,,49,,,,,,,,,,
FM_Loot_0315,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_fort_40318,,FM_loot_item_26_03,7,,100,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,47,52,,,1,,49,,,,,,,,,,
FM_Loot_0316,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_shrine_40314,,FM_loot_item_27_03,3,,100,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,47,52,,,1,,49,,,,,,,,,,
FM_Loot_0317,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,beastencounter,,FM_loot_item_28_03,8,,100,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0318,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,military_camp_40405,,FM_loot_item_29_03,7,,100,,,true,,,Faction+V2_50,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,48,60,,,1,,50,3,,,,,,,,,
FM_Loot_0319,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_ritual_40304,,FM_loot_item_30_03,5,,100,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0320,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,abandoned_village_40309,,FM_loot_item_1_03,7,,100,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0321,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,ancient_shrine_40312,,FM_loot_item_2_03,7,,100,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0322,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_fort_40319,,FM_loot_item_3_03,7,,100,,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,47,52,,,1,,49,,,,,,,,,,
FM_Loot_0323,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,corrupted_ritual_40343,,FM_loot_item_4_03,4,,100,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_LOOT_ELITE_title,@FactionMission_LOOT_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,58,60,,,1,,60,3,,,,,,,,,
FM_Loot_0324,1,FM_loot_location,,,,3,Marauder,,true,false,false,,,,greatcleavesouthwall_40301,,FM_loot_item_5_03,7,,100,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_LOOT_title,@FactionMission_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,40,45,,,1,,42,,,,,,,,,,
FM_Hunt_0301,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Mountain_Lion_03GC05,3,,greatcleave5,,FM_hunt_item_1_03,3,100,,Mountain_Lion_03GC05,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_lynx.png,Hunt,,41,46,Skinning,100,1,,43,,,,,,,,,,9231 7596 473
FM_Hunt_0302,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Wolf_White_03GC06,3,,greatcleave6,,FM_hunt_item_2_03,3,100,,Wolf_White_03GC06,,true,,,FactionV2_41,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,39,44,Skinning,100,1,,41,,,,,,,,,,9561 6957 271
FM_Hunt_0303,1,FM_huntx_anywhere,,,,3,Marauder,,true,false,false,Goat_Mountain_03GC10,3,,greatcleave10,,FM_hunt_item_3_03,3,100,,Goat_Mountain_03GC10,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_goat.png,Hunt,,41,46,Skinning,100,1,,43,,,,,,,,,,10042 7367 406
FM_Hunt_0304,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Elk_Stag_Strange_03GC04,1,,greatcleave4,,FM_hunt_item_4_03,1,100,,Elk_Stag_Strange_03GC04,,true,,,FactionV2_48,FactionMission_Failure,@FactionMission_TROPHYHUNT_title,@FactionMission_TROPHYHUNT_desc,LyShineUI\Images\MissionImages\missionImage_elk.png,Hunt,,46,51,Skinning,115,1,,48,,,,,,,,,,
FM_Hunt_0306,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Wolf_White_03GC04,3,,greatcleave7,,FM_hunt_item_6_03,3,100,,Wolf_White_03GC04,,true,,,FactionV2_49,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,47,52,Skinning,115,1,,49,,,,,,,,,,9587 7680 330
FM_Hunt_0307,1,FM_huntx_anywhere,,,,3,Marauder,,true,false,false,Wolf_Black_03GC02,3,,greatcleave2,,FM_hunt_item_7_03,3,100,,Wolf_Black_03GC02,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_wolf.png,Hunt,,42,47,Skinning,100,1,,44,,,,,,,,,,8955 7299 403
FM_Hunt_0308,1,FM_huntx_anywhere,,,,3,Marauder,,true,false,false,Sheep_Eastern_03GC02,3,,greatcleave1,,FM_hunt_item_8_03,3,100,,Sheep_Eastern_03GC02,,true,,,FactionV2_45,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_sheep.png,Hunt,,43,48,Skinning,100,1,,45,,,,,,,,,,8876 6998 435
FM_Hunt_0309,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Lynx_03GC10,3,,greatcleave10,,FM_hunt_item_9_03,3,100,,Lynx_03GC10,,true,,,FactionV2_44,FactionMission_Failure,@FactionMission_HUNT_title,@FactionMission_HUNT_desc,LyShineUI\Images\MissionImages\missionImage_lynx.png,Hunt,,42,47,Skinning,100,1,,44,,,,,,,,,,10024 7129 407
FM_Hunt_0310,1,FM_huntx_location,,,,3,Marauder,,true,false,false,Alligator_Strange_Named_03GC02,1,,greatcleave2,,FM_hunt_item_5_05,1,100,,Alligator_Strange_Named_03GC02,,true,,,FactionV2_45,FactionMission_Failure,@FactionMission_TROPHYHUNT_title,@FactionMission_TROPHYHUNT_desc,LyShineUI\Images\MissionImages\missionImage_alligator.png,Hunt,,43,48,Skinning,100,1,,45,,,,,,,,,,
FM_Ass_0301,1,FM_killx_location,,,,3,Marauder,,true,false,false,Risen_Corruption_Entity_Named_03GC07,1,,mine_40305,,,,,,,,true,,,FactionV2_43,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,41,46,,,1,,43,,,,,,,,,,9762.642 7719.162 369.787
FM_Ass_0302,1,FM_killx_location,,,,3,Marauder,,true,false,false,Withered_Grunt_Named_03GC01,1,,abandoned_farm_village_40303,,,,,,,,true,,,FactionV2_48,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_withered1.png,Raid,,46,51,,,1,,48,,,,,,,,,,9040.080 6722.243 435.872
FM_Ass_0303,1,FM_killx_location,,,,3,Marauder,,true,false,false,Damned_Rifleman_Female_Named_03GC06,1,,greatcleavesouthwall_40301,,,,,,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,40,45,,,1,,42,,,,,,,,,,9478.552 6881.756 283.208
FM_Ass_0304,1,FM_killx_location,,,,3,Marauder,,true,false,false,Damned_Acolyte_Named_03GC08,1,,,,,,,,,,true,,,FactionV2_50,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,48,53,,,0,,50,,,,,,,,,,9566.591 7257.132 292.122
FM_Ass_0305,1,FM_killx_location,,,,3,Marauder,,true,false,false,Damned_Rifleman_Male_Named_03GC06,1,,abandoned_village_40308,,,,,,,,true,,,FactionV2_42,FactionMission_Failure,@FactionMission_ASSASSINATE_title,@FactionMission_ASSASSINATE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,40,45,,,1,,42,,,,,,,,,,9569 7266 293
FM_Ass_0306,1,FM_killx_location,,,,3,Marauder,,true,false,false,Damned_LongSwordsman_Commander_Named_03GC09_ELITE,1,,military_camp_40405,,,,,,,,true,,,Faction+V2_50,FactionMission_Failure,@FactionMission_ASSASSINATE_ELITE_title,@FactionMission_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,48,60,,,1,,50,3,,,,,,,,,9460.5 8324 432
FM_Ass_0307,1,FM_killx_location,,,,3,Marauder,,true,false,false,Corrupted_Ogre_Named_03GC03_ELITE,1,,beastencounter,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_ASSASSINATE_ELITE_title,@FactionMission_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,7987 7775 523
FM_Ass_0308,1,FM_killx_location,,,,3,Marauder,,true,false,false,Tendril_Corruption_03GC03_Named_ELITE,1,,ancient_shrine_40312,,,,,,,,true,,,Faction+V2_60,FactionMission_Failure,@FactionMission_ASSASSINATE_ELITE_title,@FactionMission_ASSASSINATE_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,58,60,,,1,,60,3,,,,,,,,,8675 7707 639
