UniqueTagID,IsEnabled,DisplayName,Description,PortraitImage,LandscapeImage,SquareImage,ThumbnailImage,TypeDescription
Weapon_Musket_Floral,1,@Skin_Musket_Floral_MasterName,@Skin_Musket_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_Musket.png,@reward_type_Weaponskin_Musket
Weapon_IceGauntlet_Floral,1,@Skin_IceGaunt_Floral_MasterName,@Skin_IceGaunt_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_IceGauntlet.png,@reward_type_Weaponskin_IceGauntlet
Apparel_Malachite_L,1,@Apparel_Malachite_L_name,@Apparel_Malachite_L_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_VinespunMalachiteLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_VinespunMalachiteLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_VinespunMalachiteLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_VinespunMalachiteLight.png,@reward_type_Apparelskin
Apparel_Malachite_M,1,@Apparel_Malachite_M_name,@Apparel_Malachite_M_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_VinespunMalachiteMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_VinespunMalachiteMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_VinespunMalachiteMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_VinespunMalachiteMedium.png,@reward_type_Apparelskin
Apparel_Malachite_H,1,@Apparel_Malachite_H_name,@Apparel_Malachite_H_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_VinespunMalachiteHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_VinespunMalachiteHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_VinespunMalachiteHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_VinespunMalachiteHeavy.png,@reward_type_Apparelskin
Apparel_Wicked,1,@Apparel_Wicked_name,@Apparel_Wicked_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Wicked.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Wicked.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Wicked.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Wicked.png,@reward_type_Apparelskin
Housing_Love_BearRug,1,@House_HousingItem_Entitlement_Rug_Love2022_Rug01_mastername,@House_HousingItem_Entitlement_Rug_Love2022_Rug01_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_Love2022_BearRug.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_Love2022_BearRug.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_Love2022_BearRug.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_Love2022_BearRug.png,@reward_type_housing_item
Weapon_FateFortune_ShieldT,1,@Skin_ShieldT_FateFortune_MasterName,@Skin_ShieldT_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_TowerShield.png,@reward_type_Weaponskin_Shield
Weapon_FateFortune_Spear,1,@Skin_Spear_FateFortune_MasterName,@Skin_Spear_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_Spear.png,@reward_type_Weaponskin_Spear
Weapon_FateFortune_Hatchet,1,@Skin_Hatchet_FateFortune_MasterName,@Skin_Hatchet_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_ThrowingAxe.png,@reward_type_Weaponskin_Hatchet
Weapon_FateFortune_LifeStaff,1,@Skin_Lifestaff_FateFortune_MasterName,@Skin_Lifestaff_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_LifeStaff.png,@reward_type_Weaponskin_LifeStaff
Weapon_FateFortune_VoidGauntlet,1,@Skin_VoidGauntlet_FateFortune_MasterName,@Skin_VoidGauntlet_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_VoidGauntlet.png,@reward_type_Weaponskin_VoidGauntlet
Weapon_FateFortune_Blunderbuss,1,@Skin_Blunderbuss_FateFortune_MasterName,@Skin_Blunderbuss_FateFortune_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_FortuneAndFaith_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_FortuneAndFaith_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_FortuneAndFaith_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_FortuneAndFaith_Blunderbuss.png,@reward_type_Weaponskin_Blunderbuss
Apparel_FateFortune_FortuneTellerL,1,@Apparel_FateFortune_FortuneTellerL_name,@Apparel_FateFortune_FortuneTellerL_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_FateFortuneteller.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_FateFortuneteller.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_FateFortuneteller.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_FateFortuneteller.png,@reward_type_Apparelskin
Bundle_Tool_FateFortune,1,@Bundle_Tool_FateFortune_name,@Bundle_Tool_FateFortune_description,LyShineUI/Images/mtx/mtx_product_images/tool_Portrait_FortuneAndFaith.png,LyShineUI/Images/mtx/mtx_product_images/tool_Rectangle_FortuneAndFaith.png,LyShineUI/Images/mtx/mtx_product_images/tool_Square_FortuneAndFaith.png,LyShineUI/Images/mtx/mtx_product_images/tool_Thumbnail_FortuneAndFaith.png,@reward_type_Toolskin_Set
Emote_RoastMarshmallow,1,@ui_emote_RoastMarshmallow_name,@ui_emote_RoastMarshmallow_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_RoastingMarshmallow.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_RoastingMarshmallow.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_RoastingMarshmallow.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_RoastingMarshmallow.png,@reward_type_emote
Emote_HotFan,1,@ui_emote_HotFan_name,@ui_emote_HotFan_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Fan.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Fan.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Fan.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Fan.png,@reward_type_emote
Emote_BackAtYa,1,@ui_emote_RightBackAtYa_name,@ui_emote_RightBackAtYa_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_FingerGuns.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_FingerGuns.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_FingerGuns.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_FingerGuns.png,@reward_type_emote
Bundle_Decor_FateFortune,1,@Bundle_Decor_FateFortune_name,@Bundle_Decor_FateFortune_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_FateFortune2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_FateFortune2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_FateFortune2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_FateFortune2022.png,@reward_type_Housing_Set
Pet_FateFortune_Pig,1,@House_HousingItem_Pet_Entitlement_Pig_Fortune_MasterName,@House_HousingItem_Pet_Entitlement_Pig_Fortune_Description,LyShineUI/Images/mtx/mtx_product_images/pet_Portrait_Pig_Fortune.png,LyShineUI/Images/mtx/mtx_product_images/pet_Rectangle_Pig_Fortune.png,LyShineUI/Images/mtx/mtx_product_images/pet_Square_Pig_Fortune.png,LyShineUI/Images/mtx/mtx_product_images/pet_Thumbnail_Pig_Fortune.png,@reward_type_house_pet
Apparel_FateFortune_SteampunkH,1,@Apparel_FateFortune_SteampunkH_name,@Apparel_FateFortune_SteampunkH_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_FateFortuneSteampunk.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_FateFortuneSteampunk.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_FateFortuneSteampunk.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_FateFortuneSteampunk.png,@reward_type_Apparelskin
Apparel_ClassicRPG_1,1,@Apparel_ClassicRPG_1_name,@Apparel_ClassicRPG_1_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_RPG_Barbarian.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_RPG_Barbarian.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_RPG_Barbarian.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_RPG_Barbarian.png,@reward_type_Apparelskin
Apparel_ClassicRPG_2,1,@Apparel_ClassicRPG_2_name,@Apparel_ClassicRPG_2_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_RPGRanger.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_RPGRanger.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_RPGRanger.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_RPG Ranger.png,@reward_type_Apparelskin
Apparel_ClassicRPG_3,1,@Apparel_ClassicRPG_3_name,@Apparel_ClassicRPG_3_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_RPG_Knight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_RPG_Knight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_RPG_Knight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_RPG_Knight.png,@reward_type_Apparelskin
Weapon_ClassicRPG_Sword,1,@Weapon_ClassicRPG_Sword_name,@Weapon_ClassicRPG_Sword_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_Sword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_Sword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_Sword.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_Sword.png,@reward_type_Weaponskin_Sword
Weapon_ClassicRPG_ShieldK,1,@Weapon_ClassicRPG_ShieldK_name,@Weapon_ClassicRPG_ShieldK_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_KiteShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_KiteShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_KiteShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_KiteShield.png,@reward_type_Weaponskin_Shield
Weapon_ClassicRPG_Greataxe,1,@Weapon_ClassicRPG_Greataxe_name,@Weapon_ClassicRPG_Greataxe_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_GreatAxe.png,@reward_type_Weaponskin_GreatAxe
Weapon_ClassicRPG_Warhammer,1,@Weapon_ClassicRPG_Warhammer_name,@Weapon_ClassicRPG_Warhammer_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_Warhammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_Warhammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_Warhammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_Warhammer.png,@reward_type_Weaponskin_Warhammer
Weapon_ClassicRPG_FireStaff,1,@Weapon_ClassicRPG_FireStaff_name,@Weapon_ClassicRPG_FireStaff_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_Firestaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_Firestaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_Firestaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_Firestaff.png,@reward_type_Weaponskin_FireStaff
Weapon_ClassicRPG_Bow,1,@Weapon_ClassicRPG_Bow_name,@Weapon_ClassicRPG_Bow_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_ClassicRPG_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_ClassicRPG_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_ClassicRPG_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_ClassicRPG_Bow.png,@reward_type_Weaponskin_Bow
Emote_Ballerina,1,@ui_emote_Ballerina_name,@ui_emote_Ballerina_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Ballerina.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Ballerina.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Ballerina.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Ballerina.png,@reward_type_emote
Emote_PutUpDukes,1,@ui_emote_PutUpDukes_name,@ui_emote_PutUpDukes_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_PutUpYourDukes.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_PutUpYourDukes.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_PutUpYourDukes.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_PutUpYourDukes.png,@reward_type_emote
Emote_Pondering,1,@ui_emote_Pondering_name,@ui_emote_Pondering_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Pondering.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Pondering.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Pondering.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Pondering.png,@reward_type_emote
Emote_TalkToHand,1,@ui_emote_TalkToHand_name,@ui_emote_TalkToHand_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_TalkToTheHand.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_TalkToTheHand.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_TalkToTheHand.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_TalkToTheHand.png,@reward_type_emote
CampSkin_RPG01_A,1,@CampSkin_RPG01_A_Mastername,@CampSkin_RPG01_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_ClassicRPG.png,@reward_type_campskin
Bundle_PR_RPG_Apparel,1,@Bundle_PR_RPG_Apparel_name,@Bundle_PR_RPG_Apparel_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Armor_Classic_RPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Armor_Classic_RPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Armor_Classic_RPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Armor_Classic_RPG.png,@ui_bundle
Bundle_PR_RPG_Weapons,1,@Bundle_PR_RPG_Weapons_name,@Bundle_PR_RPG_Weapons_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Weapon_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Weapon_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Weapon_ClassicRPG.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Weapon_ClassicRPG.png,@ui_bundle
Bundle_Crest_Plants,1,@Bundle_Crest_Plants_name,@Bundle_Crest_Plants_description,LyShineUI/Images/mtx/mtx_product_images/crestPack_Portrait_Plants.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Rectangle_Plants.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Square_Plants.png,LyShineUI/Images/mtx/mtx_product_images/crestPack_Thumbnail_Plants.png,@reward_type_guildcrest_pack
CampSkin_SilentDeath,1,@CampSkin_SilentDeath01_A_Mastername,@CampSkin_SilentDeath01_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_SilentDeath.png,@reward_type_campskin
Pet_SilentDeath_Wolf,1,@house_housingitem_pet_entitlement_wolf_grim_mastername,@house_housingitem_pet_entitlement_wolf_grim_description,LyShineUI/Images/mtx/mtx_product_images/pet_Portrait_GuardDog.png,LyShineUI/Images/mtx/mtx_product_images/pet_Rectangle_GuardDog.png,LyShineUI/Images/mtx/mtx_product_images/pet_Square_GuardDog.png,LyShineUI/Images/mtx/mtx_product_images/pet_Thumbnail_GuardDog.png,@reward_type_house_pet
Bundle_PR_SilentDeath_Apparel,1,@Bundle_PR_SilentDeath_Apparel_name,@Bundle_PR_SilentDeath_Apparel_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Amor_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Armor_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Armor_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Armor_SilentDeath.png,@ui_bundle
Bundle_PR_SilentDeath_Weapons,1,@Bundle_PR_SilentDeath_Weapons_name,@Bundle_PR_SilentDeath_Weapons_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Weapon_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Weapon_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Weapon_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Weapon_SilentDeath.png,@ui_bundle
Bundle_PR_LaunchPets,1,@Bundle_PR_LaunchPets_name,@Bundle_PR_LaunchPets_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_pet_June2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_pet_June2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_pet_June2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_pet_June2022.png,@ui_bundle
Bundle_PR_LegendaryToolsets,1,@Bundle_PR_LegendaryToolsets_name,@Bundle_PR_LegendaryToolsets_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Tools_Legendary.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Tools_Legendary.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Tools_Legendary.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Tools_Legendary.png,@ui_bundle
Apparel_SilentDeath_L,1,@Apparel_SilentDeath_L_name,@Apparel_SilentDeath_L_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_SilentDeathLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_SilentDeathLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_SilentDeathLight.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_SilentDeathLight.png,@reward_type_Apparelskin
Apparel_SilentDeath_M,1,@Apparel_SilentDeath_M_name,@Apparel_SilentDeath_M_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_SilentDeathMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_SilentDeathMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_SilentDeathMedium.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_SilentDeathMedium.png,@reward_type_Apparelskin
Apparel_SilentDeath_H,1,@Apparel_SilentDeath_H_name,@Apparel_SilentDeath_H_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_SilentDeathHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_SilentDeathHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_SilentDeathHeavy.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_SilentDeathHeavy.png,@reward_type_Apparelskin
Weapon_SilentDeath_Greataxe,1,@Skin_GreatAxe_SilentDeath_MasterName,@Skin_GreatAxe_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_GreatAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_GreatAxe.png,@reward_type_Weaponskin_GreatAxe
Weapon_SilentDeath_Hatchet,1,@Skin_Hatchet_SilentDeath_MasterName,@Skin_Hatchet_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_ThrowingAxe.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_ThrowingAxe.png,@reward_type_Weaponskin_Hatchet
Weapon_SilentDeath_Spear,1,@Skin_Spear_SilentDeath_MasterName,@Skin_Spear_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_Spear.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_Spear.png,@reward_type_Weaponskin_Spear
Weapon_SilentDeath_IceGauntlet,1,@Skin_IceGaunt_SilentDeath_MasterName,@Skin_IceGaunt_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_IceGauntlet.png,@reward_type_Weaponskin_IceGauntlet
Weapon_SilentDeath_VoidGauntlet,1,@Skin_VoidGauntlet_SilentDeath_MasterName,@Skin_VoidGauntlet_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_VoidGauntlet.png,@reward_type_Weaponskin_VoidGauntlet
Weapon_SilentDeath_Musket,1,@Skin_Musket_SilentDeath_MasterName,@Skin_Musket_SilentDeath_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_SilentDeath_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_SilentDeath_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_SilentDeath_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_SilentDeath_Musket.png,@reward_type_Weaponskin_Musket
Bundle_Tool_SilentDeath,1,@Bundle_Tool_SilentDeath_name,@Bundle_Tool_SilentDeath_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Tools_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Tools_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Tools_SilentDeath.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Tools_SilentDeath.png,@reward_type_Toolskin_Set
Bundle_Decor_ClassicRPG,1,@Bundle_Decor_ClassicRPG_name,@Bundle_Decor_ClassicRPG_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_RPG2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_RPG2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_RPG2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_RPG2022.png,@reward_type_Housing_Set
Emote_BaladiDance,1,@ui_emote_BaladiDance_name,@ui_emote_BaladiDance_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_BaladiDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_BaladiDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_BaladiDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_BaladiDance.png,@reward_type_emote
