ItemID,Name,Description,AppearanceName,Gender,ItemClass,HairChop,HideHair,HideFacialHair,HideLegs,HideHead,MaskRColor,MaskROverride,MaskR,MaskRDyeOverride,MaskRDye,MaskGColor,MaskGOverride,MaskG,MaskGDyeOverride,MaskGDye,MaskBColor,MaskBOverride,MaskB,MaskBDyeOverride,MaskBDye,MaskASpecColor,MaskASpec,MaskASpecDye,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Skin1,Material1,IsSkin1,Mask1,Skin2,Material2,IsSkin2,Mask2,Left/On,Right/Off,ForceShortsleeves,ShortsleeveChestSkin,ForceHideForearms,HandsNoForearmsSkin,AttachmentOffsets,LeftHandOnlySkin,RightHandOnlySkin,LeftSleeveOnlyChestSkin,RightSleeveOnlyChestSkin,AppearanceCDF,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
F_Conquistador_Boots_T3,,,Conquistador_Boots_T3,Female,EquippableFeet+Armor+Heavy,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/conquistadorT3/female_conquistadorT3_calves.skin,Objects/Characters/player/male/conquistadorT3/male_conquistadorT3_calves_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Feet_HeavyT3.png,lyshineui/images/icons/items_hires/Feet_HeavyT3.png,Feet
Cloth_Hat_T1,,,Cloth_Hat_T1,Male,EquippableHead+Armor+Light,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT1/male_clothT1_helmet.skin,Objects/Characters/player/male/clothT1/male_clothT1_helmet_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/LightHeadAT2.png,lyshineui/images/icons/items_hires/LightHeadAT2.png,Head
Cloth_Shirt_T1,,,Cloth_Shirt_T1,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/clotht1/male_clotht1_forearms_hands.skin,Objects/Characters/player/male/clothT1/male_clothT1_chest_matGroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/clotht1/male_clotht1_chest.skin,,,,,,objects/characters/player/male/clotht1/male_clotht1_forearms_left.skin,objects/characters/player/male/clotht1/male_clotht1_forearms_right.skin,,0,1,1,0,lyshineui/images/icons/items/Armor/Chest_DuelistT2.png,lyshineui/images/icons/items_hires/Chest_DuelistT2.png,Chest
Cloth_Gloves_T1,,,Cloth_Gloves_T1,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT1/male_clothT1_forearms.skin,Objects/Characters/player/male/clothT1/male_clothT1_forearms_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/clothT1/male_clotht1_left_forearm.skin,Objects/Characters/player/male/clothT1/male_clotht1_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_DuelistT2.png,lyshineui/images/icons/items_hires/Hands_DuelistT2.png,Arms
Cloth_Pants_T1,,,Cloth_Pants_T1,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT1/male_clothT1_thighs.skin,Objects/Characters/player/male/clothT1/male_clothT1_thighs_matGroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Legs_DuelistT2.png,lyshineui/images/icons/items_hires/Legs_DuelistT2.png,Legs
Cloth_Boots_T1,,,Cloth_Boots_T1,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT1/male_clothT1_calves.skin,Objects/Characters/player/male/clothT1/male_clothT1_calves_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/LightFeetAT2.png,lyshineui/images/icons/items_hires/LightFeetAT2.png,Feet
F_Cloth_Hat_T1,,,Cloth_Hat_T1,Female,EquippableHead+Armor+Light,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT1/female_clothT1_helmet.skin,Objects/Characters/player/male/clothT1/male_clothT1_helmet_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/LightHeadAT2.png,lyshineui/images/icons/items_hires/LightHeadAT2.png,Head
F_Cloth_Shirt_T1,,,Cloth_Shirt_T1,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/clotht1/female_clotht1_forearms_hands.skin,Objects/Characters/player/female/clothT1/female_clothT1_chest_matGroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/clotht1/female_clotht1_chest.skin,,,,,,objects/characters/player/female/clotht1/female_clotht1_forearms_left.skin,objects/characters/player/female/clotht1/female_clotht1_forearms_right.skin,,0,1,1,0,lyshineui/images/icons/items/Armor/Chest_DuelistT2.png,lyshineui/images/icons/items_hires/Chest_DuelistT2.png,Chest
F_Cloth_Gloves_T1,,,Cloth_Gloves_T1,Female,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT1/female_clothT1_forearms.skin,Objects/Characters/player/male/clothT1/male_clothT1_forearms_matGroup.mtl,0,,Objects/Characters/player/female/naked_caucasian/female_naked_forearms_upper.skin,,1,,,,1,,,,,Objects/Characters/player/female/clothT1/female_clotht1_left_forearm.skin,Objects/Characters/player/female/clothT1/female_clotht1_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_DuelistT2.png,lyshineui/images/icons/items_hires/Hands_DuelistT2.png,Arms
F_Cloth_Pants_T1,,,Cloth_Pants_T1,Female,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT1/female_clothT1_thighs.skin,Objects/Characters/player/male/clothT1/male_clothT1_thighs_matGroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Legs_DuelistT2.png,lyshineui/images/icons/items_hires/Legs_DuelistT2.png,Legs
F_Cloth_Boots_T1,,,Cloth_Boots_T1,Female,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT1/female_clothT1_calves.skin,Objects/Characters/player/male/clothT1/male_clothT1_calves_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/LightFeetAT2.png,lyshineui/images/icons/items_hires/LightFeetAT2.png,Feet
Cloth_Hat_T2,,,Cloth_Hat_T2,Male,EquippableHead+Armor+Light,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT2/male_clothT2_helmet.skin,Objects/Characters/player/male/clothT2/male_clothT2_helmet_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Head_DuelistT3.png,lyshineui/images/icons/items_hires/Head_DuelistT3.png,Head
Cloth_Shirt_T2,,,Cloth_Shirt_T2,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/clotht2/male_clotht2_forearms_hands.skin,Objects/Characters/player/male/clothT2/male_clothT2_chest_matGroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/clotht2/male_clotht2_chest.skin,,,,,,objects/characters/player/male/clotht2/male_clotht2_forearms_left.skin,objects/characters/player/male/clotht2/male_clotht2_forearms_right.skin,,0,0,1,0,lyshineui/images/icons/items/Armor/Chest_DuelistT3.png,lyshineui/images/icons/items_hires/Chest_DuelistT3.png,Chest
Cloth_Gloves_T2,,,Cloth_Gloves_T2,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT2/male_clothT2_forearms.skin,Objects/Characters/player/male/clothT2/male_clothT2_forearms_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/clothT2/male_clotht2_left_forearm.skin,Objects/Characters/player/male/clothT2/male_clotht2_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_DuelistT3.png,lyshineui/images/icons/items_hires/Hands_DuelistT3.png,Arms
Cloth_Pants_T2,,,Cloth_Pants_T2,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT2/male_clothT2_thighs.skin,Objects/Characters/player/male/clothT2/male_clothT2_thighs_matGroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/Legs_DuelistT3.png,lyshineui/images/icons/items_hires/Legs_DuelistT3.png,Legs
Cloth_Boots_T2,,,Cloth_Boots_T2,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/clothT2/male_clothT2_calves.skin,Objects/Characters/player/male/clothT2/male_clothT2_calves_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/Feet_DuelistT3.png,lyshineui/images/icons/items_hires/Feet_DuelistT3.png,Feet
F_Cloth_Hat_T2,,,Cloth_Hat_T2,Female,EquippableHead+Armor+Light,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT2/female_clothT2_helmet.skin,Objects/Characters/player/male/clothT2/male_clothT2_helmet_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Head_DuelistT3.png,lyshineui/images/icons/items_hires/Head_DuelistT3.png,Head
F_Cloth_Shirt_T2,,,Cloth_Shirt_T2,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/clotht2/female_clotht2_forearms_hands.skin,Objects/Characters/player/male/clothT2/male_clothT2_chest_matGroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,,objects/characters/player/female/clotht2/female_clotht2_chest.skin,,,,,,objects/characters/player/female/clotht2/female_clotht2_forearms_left.skin,objects/characters/player/female/clotht2/female_clotht2_forearms_right.skin,,0,0,1,0,lyshineui/images/icons/items/Armor/Chest_DuelistT3.png,lyshineui/images/icons/items_hires/Chest_DuelistT3.png,Chest
F_Cloth_Gloves_T2,,,Cloth_Gloves_T2,Female,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT2/female_clothT2_forearms.skin,Objects/Characters/player/male/clothT2/male_clothT2_forearms_matGroup.mtl,0,,Objects/Characters/player/female/naked_caucasian/female_naked_forearms_upper.skin,,1,,,,1,,,,,Objects/Characters/player/female/clothT2/female_clotht2_left_forearm.skin,Objects/Characters/player/female/clothT2/female_clotht2_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_DuelistT3.png,lyshineui/images/icons/items_hires/Hands_DuelistT3.png,Arms
F_Cloth_Pants_T2,,,Cloth_Pants_T2,Female,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT2/female_clothT2_thighs.skin,Objects/Characters/player/male/clothT2/male_clothT2_thighs_matGroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/Legs_DuelistT3.png,lyshineui/images/icons/items_hires/Legs_DuelistT3.png,Legs
F_Cloth_Boots_T2,,,Cloth_Boots_T2,Female,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/clothT2/female_clothT2_calves.skin,Objects/Characters/player/male/clothT2/male_clothT2_calves_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/Feet_DuelistT3.png,lyshineui/images/icons/items_hires/Feet_DuelistT3.png,Feet
Leather_Hat_T1,,,Leather_Hat_T1,Male,EquippableHead+Armor+Medium,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT1/male_leatherT1_helmet.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_helmet_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Head_ExplorerT3.png,lyshineui/images/icons/items_hires/Head_ExplorerT3.png,Head
Leather_Shirt_T1,,,Leather_Shirt_T1,Male,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/leathert1/male_leathert1_forearms_hands.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_chest_matGroup.mtl,0,,,,1,,FLY_LeatherLight_Arm_L,FLY_LeatherLight_Arm_R,0,objects/characters/player/male/leathert1/male_leathert1_chest.skin,,,,,,objects/characters/player/male/leathert1/male_leathert1_forearms_left.skin,objects/characters/player/male/leathert1/male_leathert1_forearms_right.skin,objects/characters/player/male/leathert1/male_leathert1.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_ExplorerT3.png,lyshineui/images/icons/items_hires/Chest_ExplorerT3.png,Chest
Leather_Gloves_T1,,,Leather_Gloves_T1,Male,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT1/male_leatherT1_forearms.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_forearms_matGroup.mtl,0,,,,,,,,1,,,,,Objects/Characters/player/male/leatherT1/male_leatherT1_left_forearm.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_ExplorerT3.png,lyshineui/images/icons/items_hires/Hands_ExplorerT3.png,Arms
Leather_Pants_T1,,,Leather_Pants_T1,Male,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT1/male_leatherT1_thighs.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_thighs_matGroup.mtl,0,,,,,,FLY_LeatherLight_Leg_L,FLY_LeatherLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Legs_ExplorerT3.png,lyshineui/images/icons/items_hires/Legs_ExplorerT3.png,Legs
Leather_Boots_T1,,,Leather_Boots_T1,Male,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT1/male_leatherT1_calves.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_calves_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Feet_ExplorerT3.png,lyshineui/images/icons/items_hires/Feet_ExplorerT3.png,Feet
F_Leather_Hat_T1,,,Leather_Hat_T1,Female,EquippableHead+Armor+Medium,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/LeatherT1/female_leatherT1_helmet.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_helmet_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/Head_ExplorerT3.png,lyshineui/images/icons/items_hires/Head_ExplorerT3.png,Head
F_Leather_Shirt_T1,,,Leather_Shirt_T1,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/leathert1/female_leathert1_forearms_hands.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_chest_matGroup.mtl,0,,,,1,,FLY_LeatherLight_Arm_L,FLY_LeatherLight_Arm_R,,objects/characters/player/female/leathert1/female_leathert1_chest.skin,,,,,,objects/characters/player/female/leathert1/female_leathert1_forearms_left.skin,objects/characters/player/female/leathert1/female_leathert1_forearms_right.skin,objects/characters/player/female/leathert1/female_leathert1.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_ExplorerT3.png,lyshineui/images/icons/items_hires/Chest_ExplorerT3.png,Chest
F_Leather_Gloves_T1,,,Leather_Gloves_T1,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/leatherT1/female_leatherT1_forearms.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_forearms_matGroup.mtl,0,,,,,,,,1,,,,,Objects/Characters/player/female/LeatherT1/female_leatherT1_left_forearm.skin,Objects/Characters/player/female/LeatherT1/female_leatherT1_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_ExplorerT3.png,lyshineui/images/icons/items_hires/Hands_ExplorerT3.png,Arms
F_Leather_Pants_T1,,,Leather_Pants_T1,Female,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/leatherT1/female_leatherT1_thighs.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_thighs_matGroup.mtl,0,,,,,,FLY_LeatherLight_Leg_L,FLY_LeatherLight_Leg_R,,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Legs_ExplorerT3.png,lyshineui/images/icons/items_hires/Legs_ExplorerT3.png,Legs
F_Leather_Boots_T1,,,Leather_Boots_T1,Female,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/leatherT1/female_leatherT1_calves.skin,Objects/Characters/player/male/leatherT1/male_leatherT1_calves_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Feet_ExplorerT3.png,lyshineui/images/icons/items_hires/Feet_ExplorerT3.png,Feet
Leather_Hat_T2,,,Leather_Hat_T2,Male,EquippableHead+Armor+Medium,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT2/male_leatherT2_helmet.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_helmet_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/MediumHeadAT4.png,lyshineui/images/icons/items_hires/MediumHeadAT4.png,Head
Leather_Shirt_T2,,,Leather_Shirt_T2,Male,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/leathert2/male_leathert2_forearms_hands.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_chest_matGroup.mtl,0,,,,1,,FLY_LeatherLight_Arm_L,FLY_LeatherLight_Arm_R,0,objects/characters/player/male/leathert2/male_leathert2_chest.skin,,,,,,objects/characters/player/male/leathert2/male_leathert2_forearms_left.skin,objects/characters/player/male/leathert2/male_leathert2_forearms_right.skin,objects/characters/player/male/leathert2/male_leathert2.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_ExplorerT4.png,lyshineui/images/icons/items_hires/Chest_ExplorerT4.png,Chest
Leather_Gloves_T2,,,Leather_Gloves_T2,Male,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT2/male_leatherT2_forearms.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_forearms_matGroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/leatherT2/male_leatherT2_left_forearm.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_right_forearm.skin,,,,0,0,1,0,lyshineui/images/icons/items/Armor/MediumHandsAT4.png,lyshineui/images/icons/items_hires/MediumHandsAT4.png,Arms
Leather_Pants_T2,,,Leather_Pants_T2,Male,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT2/male_leatherT2_thighs.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_thighs_matGroup.mtl,0,,,,,,FLY_LeatherLight_Leg_L,FLY_LeatherLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/MediumLegsAT4.png,lyshineui/images/icons/items_hires/MediumLegsAT4.png,Legs
Leather_Boots_T2,,,Leather_Boots_T2,Male,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/male/leatherT2/male_leatherT2_calves.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_calves_matGroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Leather_Boots_T2.png,lyshineui/images/icons/items_hires/Leather_Boots_T2.png,Feet
F_Leather_Hat_T2,,,Leather_Hat_T2,Female,EquippableHead+Armor+Medium,BRIM,1,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/LeatherT2/female_leatherT2_helmet.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_helmet_matGroup.mtl,0,,,,,,,,,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/MediumHeadAT4.png,lyshineui/images/icons/items_hires/MediumHeadAT4.png,Head
F_Leather_Shirt_T2,,,Leather_Shirt_T2,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/leathert2/female_leathert2_forearms_hands.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_chest_matGroup.mtl,0,,,,1,,FLY_LeatherLight_Arm_L,FLY_LeatherLight_Arm_R,,objects/characters/player/female/leathert2/female_leathert2_chest.skin,,,,,,objects/characters/player/female/leathert2/female_leathert2_forearms_left.skin,objects/characters/player/female/leathert2/female_leathert2_forearms_right.skin,objects/characters/player/female/leathert2/female_leatherT2.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_ExplorerT4.png,lyshineui/images/icons/items_hires/Chest_ExplorerT4.png,Chest
F_Leather_Gloves_T2,,,Leather_Gloves_T2,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Characters/player/female/leatherT2/female_leatherT2_forearms.skin,Objects/Characters/player/male/leatherT2/male_leatherT2_forearms_matGroup.mtl,0,,,,,,,,1,,,,,Objects/Characters/player/female/LeatherT2/female_leatherT2_left_forearm.skin,Objects/Characters/player/female/LeatherT2/female_leatherT2_right_forearm.skin,,,,0,0,1,0,lyshineui/images/icons/items/Armor/MediumHandsAT4.png,lyshineui/images/icons/items_hires/MediumHandsAT4.png,Arms
