WeaponID,BaseWeaponID,DEV Prio,PrimaryUse,IconPath,MaxStackSize,EquipType,DamageStatMultiplier,WeaponMasteryCategoryId,TierNumber,BaseDamage,CritChance,CritDamageMultiplier,BaseStaggerDamage,CritStaggerDamageMultiplier,ReticleName,ReticleTargetName,ReticleRayCastDistance,AmmoType,MaxLoadedAmmo,AutoReloadAmmoSeconds,AmmoMesh,MannequinTag,OffHandMannequinTag,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,FireJoint,DamageTableRow,TooltipPrimaryAttackData,TooltipAlternateAttackData,AnimDbPath,GatheringTypes,GatheringMultiplier,GatheringEfficiency,MinGatherEFF,MaxGatherEFF,AudioPickup,AudioPlace,Primary Hand,EquipmentCategories,RequiredStrength,RequiredDexterity,RequiredIntelligence,RequiredFocus,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingFocus,Resistances,Weaknesses,StatBonuses,StatMultipliers,EquipmentCategoryMultiplier,AttackGameEventID,PhysicalArmorSetScaleFactor,ElementalArmorSetScaleFactor,ArmorRatingScaleFactor,WeightOverride,BlockStaminaDamage,BlockStability,DeflectionRating,DisablePerksOnSheathe,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,RangedAttackProfile,AttachedSpellData,Appearance,FemaleAppearance,CanBlockRanged,ManaCostId,WeaponEffectId,BaseAccuracy,SoundTableID
1hHatchetT1Damned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandAxeDamage,,0,1244,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Thrown,1,,,"1H_Melee, Axe, Throwable",Melee_OH,Objects/Weapons/Melee/Axes/1h/HatchetA/jav_wep_mel1h_hatcheta_t0.cdf,,,,,,,,,handattach,,1H_Axe_Attack1,1H_Axe_Attack2,Animations/Mannequin/ADB/npc_damned_1h_axeanims.adb,Chopping,1,1,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,Hatchet,89,
1hPistolT2Damned,,1,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_RHand,PistolDamage,,0,1572,0.03,1.3,5,1.5,pistol,pistolHaveTarget,3,Shot,10,,,"1H_Ranged, Pistol",Ranged_OH,Objects/Weapons/Ranged/Pistols/DragonPistolA/jav_wep_rng1h_dragonpistola_t1a.cdf,,,,,,,,,FXattach_A,,PistolAttack1,PistolAttack2,Animations/Mannequin/ADB/npc_damned_1h_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0.03,0,0,,,,,,WeaponHit3,,,,,100,15,0,,,,,,,,,,,,,,,,,,AI_Pistol,,,,,,,90,
1hSwordT1Damned,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1372,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\StraightSwordA\wep_me1h_sw_straightsworda_t4.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,Sword,89,
1hKnifeDamned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,208,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife",,Objects/Weapons/Melee/Knives/1h/KnifeA/jav_wep_mel1h_knifea_t0.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_knifeanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
1hSwordT2Damned,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,190,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\StraightSwordA\wep_me1h_sw_straightsworda_t4.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
1hSwordT2DamnedCommanderFire,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,3300,0.03,1.3,125,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects/Weapons/supernatural/Corrupted/ChampionFlameSwordA/wep_me2h_sw_ChampionFlameSwordA.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_commander_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,125,15,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
2hAxeT2Damned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,205,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe, Tool",,Objects\Weapons\Melee\Axes\2h\LumberAxeA\jav_wep_2h_lumberaxea_t1.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,40,35,2,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.6,0.6,0.6,0.6,,,,,,,GreatAxe,89,
2hGreatAxeT5Damned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,2475,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe, Tool",,Objects\Weapons\Melee\Axes\2h\GreatAxeA\wep_axe2h_greataxea_t5.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,,,,,,,GreatAxe,89,
2hGreatAxeT5Damned2,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,2,337,0.03,1.3,66,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, GreatAxe",,Objects\Weapons\Melee\Axes\2h\GreatAxeA\wep_axe2h_greataxea_t5.cdf,,,,,,,,,,,GreatAxe_PrimaryAttack,GreatAxe_HeavyAttack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.025,0,0,0,,,,,,WeaponHit5,,,,,66,25,2,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.6,0.6,0.6,0.6,0.6,,,,,,,GreatAxe,89,
2hGreatHammerT5Damned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,2475,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe, Tool",,Objects/Weapons/Melee/Hammers/2h/SiegeHammerA/wep_ham2h_siegehammera_t2.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,40,15,2,,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,,,,,,,,89,
SprigganClub,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Club",,Objects/Weapons/supernatural/spriggan/spriggan_club/spriggan_club.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/NPC_Monster/Spriggan_Family/spriggan_club_anims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,2,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.6,0.6,0.6,0.6,,,,,,,,89,
SprigganCorruptedClub,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Club",,Objects/Weapons/supernatural/spriggan/CorruptedSpriggan_Club/CorruptedSpriggan_club.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/NPC_Monster/Spriggan_Family/spriggan_club_anims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,2,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.6,0.6,0.6,0.6,,,,,,,,89,
SprigganOffhand,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Club",,Objects/Weapons/supernatural/spriggan/spriggan_club/spriggan_empty_weapon.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/NPC_Monster/Spriggan_Family/spriggan_club_anims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,2,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.6,0.6,0.6,0.6,,,,,,,,89,
BogMonsterWeapon,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,TwoHandAxeDamage,,1,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Club",,Objects/Weapons/supernatural/spriggan/spriggan_club/spriggan_empty_weapon.cdf,,,,,,,,,,,2H_Axe_Attack1,2H_Axe_Attack2,animations/Mannequin/ADB/NPC_Monster/Spriggan_Family/spriggan_club_anims.adb,Chopping,1.15,2,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,2,,,,,,,,,,,,,,,,,,,,,,,,,89,
2hSpearT1Damned,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1500,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Spear",,Objects\Weapons\Melee\Spears\2h\SpearA\jav_wep_mel2h_speara_t4.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,,,,,,,Spear,89,
AI_1hHatchet_Yonas,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandAxeDamage,,0,1244,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Thrown,1,,,"1H_Melee, Axe, Throwable",Melee_OH,Objects/Weapons/Melee/Axes/1h/HatchetA/jav_wep_mel1h_hatcheta_t0.cdf,,,,,,,,,handattach,,1H_Axe_Attack1,1H_Axe_Attack2,Animations/Mannequin/ADB/npc_damned_1h_axeanims.adb,Chopping,1,1,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
1hSacrificialDaggerDamned,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,185,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects/Weapons/Melee/Knives/1h/KnifeA/jav_wep_mel1h_knifea_t0.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
1hStaffDamned,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,Objects\Weapons\Melee\Staffs\2h\staffPriest\wep_mel2h_staffpriest_lookcorruptioncommon.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
1hStaffDryad,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,Objects/Weapons/Melee/Staffs/2h/staffAngryEarth/wep_mel2h_staffangryearth_lookAngryEarth.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
1hStaffAncientMage,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,objects/weapons/melee/staffs/2h/staffAncientMage/wep_mel2h_staffAncientMage.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Mage_Sphere,,,,,,,89,
NagaAncientGuardianWeapon,,1,Combat Melee,LoggingAxe,1,GrappleSheath,OneHandSwordDamage,,0,1500,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,2H_Melee,,Objects/Weapons/melee/staff/2h/staffnagaancient/wep_mel_spr_1h_staffnagaAncient.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_naga_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,AI_Naga_AncientGuardian,,,,,,,89,
NagaAngryEarthWeapon,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1500,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Thrown,,,,Unarmed,,,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_naga_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,,,,,,,,,,,,,,,,,AI_Naga_AngryEarth,,,,,,,89,
NagaCorruptedWeapon,,3,Combat Ranged,LoggingAxe,1,GrappleSheath,BowDamage,,0,1428,0.03,1.3,100,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects/Weapons/Ranged/Bows/CorruptedNaga/wep_ran2h_CorruptedNaga.cdf,,,,,,,,,arrowAttach_tip,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/npc_naga_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Naga_Corrupted,,,,,,,89,
EmpressWeapon,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1500,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Caster, Staff",,objects/weapons/supernatural/pearl/pearl.cgf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_empress_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,,1,1,1,1,1,,,,,,,,,,,,AI_Empress,,,,,,,89,
Npc_Weapon_IronPoker,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,110,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife",,Objects/Tools/Cooking/1h/pokers/ironpokera/jav_tool_1hcook_ironpokera.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Weapon_Ladel,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,100,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",,Objects/Tools/Cooking/1h/ladels/ladela/jav_tool_1hcook_ladela.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Weapon_Sickle,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,140,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",,objects/tools/farming/1h/sicklea/jav_tool_1hfarm_sicklea.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Weapon_BlacksmithHammer,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,130,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",,Objects/Tools/Hammers/1h/blacksmithhammer/jav_tool_1hham_blacksmithhammera.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Weapon_HandSaw,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,1H_HandSaw,,objects/tools/saws/1h/handsawa/jav_tool_1hsaw_handsawa.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Weapon_FleshingKnife,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,1H_FleshingKnife,,Objects/Tools/Tannery/2h/fleshingknifea/jav_tool_2htan_fleshingknifea.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Npc_Kite_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects\Weapons\Shields\B_Kite\KiteA\wep_shld_kitea_t4.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,30,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Npc_Dryad_Kite_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects/Weapons/Shields/shieldKiteVariant1/wep_shld_shieldkitevariant1_lookAngryEarth.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,30,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Swamp_Dryad_Hatchet,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,1,1461,0.03,1.3,125,1.5,melee,meleeHaveTarget,3,Thrown,,,,"1H_Melee, Hatchet",Hatchet_OH,Objects/Weapons/Melee/Axes/1h/throwingAxeVariant1a/wep_axe1h_throwingAxeVariant1a.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,125,15,1,,,,,,,,,,,,,,,,,,AI_SwampProwler,,,,,,AI_Sword,89,
Swamp_Dryad_Hammer,,1,Combat Melee,LoggingAxe,1,Hammer_Axe,TwoHandClubDamage,,0,90,0.03,1.3,69,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Warhammer",,Objects/Weapons/Melee/Clubs/2h/maceVariant2a_ai/wep_clb2h_maceVariant2a_ai.cdf,,,,,,,,,,,Warhammer_PrimaryAttack,Warhammer_HeavyAttack,animations/Mannequin/ADB/npc_damned_2h_axeanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit5,,,,,100,25,2,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,89,
Swamp_Dryad_Bow,,3,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_LHand,BowDamage,,0,1428,0.03,1.3,100,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects/Weapons/Ranged/Bows/bowAngryEarth2/wep_ran2h_bowAngryEarth2.cdf,,,,,,,,,arrowAttach_tip,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/NPC_Damned_BowAnims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Bow,,,,,,,89,
Swamp_Dryad_Staff,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,Objects/Weapons/Melee/Staffs/2h/staffAngryEarth2/wep_mel2h_staffAngryEarth2.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_SwampShaman,,,,,,AI_SwampShamanStaff,89,
Dynasty_Musketeer_Weapon_2H_Musket,,1,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_RHand,RifleDamage,MusketAbilityTable,0,1428,0.03,1.3,100,1.5,rifle,rifleHaveTarget,3,Shot,1,,,"2H_Ranged, Rifle",,Objects\Weapons\Ranged\Rifles\musketDynastyCorrupted\wep_ran2h_musketDynastyCorrupted.cdf,,,,,,,,,musketA_muzzle,,MusketAttack1,MusketAttack2,Animations/Mannequin/ADB/NPC_Damned_2H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Musket,,,,,,,90,
