RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
1hLongsword_PromiseofPowerT4,FC_1hLongsword_PromiseofPowerT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_sword,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_PromiseofPowerT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,4500,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hSpear_FarseersSpearT4,FC_2hSpear_FarseersSpearT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_spear,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_FarseersSpearT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
RingT4_BandofOceansOath,FC_RingT4_BandofOceansOath,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,RingT4_BandofOceansOath_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
EarringT4_BloodlinesCurseEarring,FC_EarringT4_BloodlinesCurseEarring,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,EarringT4_BloodlinesCurseEarring_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
1hThrowingAxe_DreadwakeT4,FC_1hThrowingAxe_DreadwakeT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_throwingaxe,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_DreadwakeT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hStaffLife_GlowingLifecrystalStaffT4,FC_2hStaffLife_GlowingLifecrystalStaffT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_lifestaff,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffLife_GlowingLifecrystalStaffT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hStaffFire_FlamewakeT4,FC_2hStaffFire_FlamewakeT4,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_FlamewakeT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hBow_TempestsCallT4,FC_2hBow_TempestsCallT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_bow,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_TempestsCallT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hGauntletIce_TaiyingsHeartT4,FC_1hGauntletIce_TaiyingsHeartT4,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletIce_TaiyingsHeartT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
LightHead_Mask3_T4,FC_LightHead_Mask3_T4,,DungeonNamedReplicas,UniqueDungeonReps5,@CategoryData_SlotHead,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHead_Mask3_T4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,3500,,,,,,,Craft_OutfittingT0,true,,,,,,,,,
1hThrowingAxe_AccursedEndT4,FC_1hThrowingAxe_AccursedEndT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_throwingaxe,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_AccursedEndT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hWarhammer_FrostforgedWarhammerT4,FC_2hWarhammer_FrostforgedWarhammerT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_warhammer,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_FrostforgedWarhammerT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBow_BowoftheEnchantressT4,FC_2hBow_BowoftheEnchantressT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_bow,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_BowoftheEnchantressT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hMusket_MadmansHeadhunterT4,FC_2hMusket_MadmansHeadhunterT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_musket,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_MadmansHeadhunterT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
AmuletT4_KeepersPendant,FC_AmuletT4_KeepersPendant,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,AmuletT4_KeepersPendant_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
2hGreataxe_InnerPeaceT4,FC_2hGreataxe_InnerPeaceT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_greataxe,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreataxe_InnerPeaceT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBlunderbuss_PiratesPieceT4,FC_2hBlunderbuss_PiratesPieceT4,,DungeonNamedReplicas,UniqueDungeonReps5,@ui_blunderbuss,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_PiratesPieceT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hGreatSword_WodaoT4,FC_2hGreatSword_WodaoT4,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatSword_WodaoT4_V2,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hFlail_TravelersFlailT4,FC_1hFlail_TravelersFlailT4,,DungeonNamedReplicas,UniqueDungeonReps5,,,DungeonDiamonds_Dynasty,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hFlail_TravelersFlailT4,,,,,400,4,,,,DungeonDiamonds_Dynasty,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,Expansion2023
2hSpear_AngryEarthExterminatorT5,FC_2hSpear_AngryEarthExterminatorT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_spear,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_AngryEarthExterminatorT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hStaffFire_FirevineBattlestaffT5,FC_2hStaffFire_FirevineBattlestaffT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_FirevineBattlestaffT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
1hRapier_SacredWoodsabreT5,FC_1hRapier_SacredWoodsabreT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_sword @ui_rapier,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hRapier_SacredWoodsabreT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hThrowingAxe_EdenilT5,FC_1hThrowingAxe_EdenilT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_throwingaxe,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_EdenilT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hThrowingAxe_TheSettlersFriendT5,FC_1hThrowingAxe_TheSettlersFriendT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_throwingaxe,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_TheSettlersFriendT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
EarringT5_MistyKismetCharm,FC_EarringT5_MistyKismetCharm,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,EarringT5_MistyKismetCharm_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
RingT5_FirstSpringTokenBand,FC_RingT5_FirstSpringTokenBand,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,RingT5_FirstSpringTokenBand_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
2hBow_CreepingRecurveT5,FC_2hBow_CreepingRecurveT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_bow,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_CreepingRecurveT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hSpear_SubzeroSpearT5,FC_2hSpear_SubzeroSpearT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_spear,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_SubzeroSpearT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
LightHead_Mask4_T5,FC_LightHead_Mask4_T5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotHead,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHead_Mask4_T5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3500,,,,,,,Craft_OutfittingT0,true,,,,,,,,,
AmuletT5_AmuletofSevenSeasons,FC_AmuletT5_AmuletofSevenSeasons,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,AmuletT5_AmuletofSevenSeasons_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
2hStaffLife_HigherPurposeT5,FC_2hStaffLife_HigherPurposeT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_lifestaff,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffLife_HigherPurposeT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hGreataxe_BlightboneBattleaxeT5,FC_2hGreataxe_BlightboneBattleaxeT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_greataxe,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreataxe_BlightboneBattleaxeT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hMusket_InfamyT5,FC_2hMusket_InfamyT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_musket,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_InfamyT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
EarringT5_DoomsChanceEarring,FC_EarringT5_DoomsChanceEarring,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,EarringT5_DoomsChanceEarring_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
1hGauntletIce_WinterWishT5,FC_1hGauntletIce_WinterWishT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hGauntletIce_WinterWishT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
AmuletT5_OraclesAmulet,FC_AmuletT5_OraclesAmulet,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,AmuletT5_OraclesAmulet_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
1hLongsword_PrimordialEdgeT5,FC_1hLongsword_PrimordialEdgeT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_sword,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_PrimordialEdgeT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,4500,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hWarhammer_WoodswardenT5,FC_2hWarhammer_WoodswardenT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_warhammer,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_WoodswardenT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hStaffFire_FirebinderT5,FC_2hStaffFire_FirebinderT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_FirebinderT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
LightHead_Mask5_T5,FC_LightHead_Mask5_T5,,DungeonNamedReplicas,UniqueDungeonReps7,@CategoryData_SlotHead,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHead_Mask5_T5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,3500,,,,,,,Craft_OutfittingT0,true,,,,,,,,,
2hBlunderbuss_TheLandT5,FC_2hBlunderbuss_TheLandT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_blunderbuss,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBlunderbuss_TheLandT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hSpear_JavelinofDryadicEmpowermentT5,FC_2hSpear_JavelinofDryadicEmpowermentT5,,DungeonNamedReplicas,UniqueDungeonReps7,@ui_spear,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_JavelinofDryadicEmpowermentT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hGreatSword_EntlimbT5,FC_2hGreatSword_EntlimbT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatSword_EntlimbT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hGreatSword_LivelinessT5,FC_2hGreatSword_LivelinessT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatSword_LivelinessT5_V2,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hGreatSword_ToughTimesT5,FC_2hGreatSword_ToughTimesT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hGreatSword_ToughTimesT5,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hFlail_LifecallT5,FC_1hFlail_LifecallT5,,DungeonNamedReplicas,UniqueDungeonReps7,,,DungeonDiamonds_Genesis,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,1hFlail_LifecallT5,,,,,500,5,,,,DungeonDiamonds_Genesis,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,Expansion2023
2hSpear_SpearoftheOuterIslesT5,FC_2hSpear_SpearoftheOuterIslesT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_spear,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hSpear_SpearoftheOuterIslesT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hLongsword_CuriosityGreedT5,FC_1hLongsword_CuriosityGreedT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_sword,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hLongsword_CuriosityGreedT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,4500,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
1hThrowingAxe_SolT5,FC_1hThrowingAxe_SolT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_throwingaxe,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,1hThrowingAxe_SolT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hStaffLife_WilloftheAncientsT5,FC_2hStaffLife_WilloftheAncientsT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_lifestaff,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffLife_WilloftheAncientsT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hMusket_ArchaeologistsArmoredFlintlockT5,FC_2hMusket_ArchaeologistsArmoredFlintlockT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_musket,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hMusket_ArchaeologistsArmoredFlintlockT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
1hRapier_FinalRespiteT5,FC_1hRapier_FinalRespiteT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_sword @ui_rapier,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,1hRapier_FinalRespiteT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
Ring_SmoothBoneRingT5,FC_Ring_SmoothBoneRingT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Ring_SmoothBoneRingT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
2hWarhammer_FuryT5,FC_2hWarhammer_FuryT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_warhammer,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Weaponsmithing,1,gypsumstation1,,,,1,2hWarhammer_FuryT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_WeaponsmithingT0,true,,,,,,,,,
2hBow_InherentTruthT5,FC_2hBow_InherentTruthT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_bow,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_InherentTruthT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
2hStaffFire_SpellstaffofFieryIntentT5,FC_2hStaffFire_SpellstaffofFieryIntentT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffFire_SpellstaffofFieryIntentT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
Ring_FeatherweightRingT5,FC_Ring_FeatherweightRingT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Ring_FeatherweightRingT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
Earring_EnchantedEarringT5,FC_Earring_EnchantedEarringT5,,DungeonNamedReplicas,UniqueDungeonReps6,,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Jewelcrafting,1,gypsumstation1,,,,1,Earring_EnchantedEarringT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,3000,,,,,,,Craft_JewelcraftingT0,true,,,,,,,,,
LightHead_Mask6_T5,FC_LightHead_Mask6_T5,,DungeonNamedReplicas,UniqueDungeonReps6,@CategoryData_SlotHead,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Armoring,1,gypsumstation1,,,,1,LightHead_Mask6_T5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,3500,,,,,,,Craft_OutfittingT0,true,,,,,,,,,
2hStaffLife_DivineDevotionT5,FC_2hStaffLife_DivineDevotionT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_lifestaff,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Arcana,1,gypsumstation1,,,,1,2hStaffLife_DivineDevotionT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_ArcanaT0,true,,,,,,,,,
2hBow_LazarusBowT5,FC_2hBow_LazarusBowT5,,DungeonNamedReplicas,UniqueDungeonReps6,@ui_bow,,DungeonDiamonds_Lazarus,false,true,false,false,false,,,false,748,1,Engineering,1,gypsumstation1,,,,1,2hBow_LazarusBowT5_V2,,,,,500,5,,,,DungeonDiamonds_Lazarus,Item,,,,,,,,,,,,,5000,,,,,,,Craft_EngineeringT0,true,,,,,,,,,
