DamageID,WeaponCategory,IgnoreInvulnerable,NoReaction,IsRanged,IsAbility,AttackType,DamageType,Affliction,AddAffliction,AfflictionPercent,StatusEffect,EffectOnlyOnDamage,SurfaceImpactEffect,DeflectDamageID,CanCrit,Unblockable,AttackDealsNoDurability,NoHeadshot,NoBackstab,NoLegShots,CancelTargetHoming,DmgCoef,DmgCoefHead,DmgCoefCrit,DurabilityCostOverride,PowerLevel,BlockPowerLevel,CritPowerLevel,HitStun,BlockHitStun,CritHitStun,ImpactDistanceX,ImpactDistanceY,ImpactDistanceZ,ImpactDecayRate,BlockImpactDistanceX,BlockImpactDistanceY,BlockImpactDistanceZ,BlockImpactDecayRate,CritImpactDistanceX,CritImpactDistanceY,CritImpactDistanceZ,CritImpactDecayRate,AddDmg,StaggerDmgModifier,StaggerResistModifier,CritStaggerDmgModifier,HitRateDmgModifier,MaxHitRateDmgMod,CameraShakeID,TargetCameraShakeID,BlockCameraShakeID,BlockTargetCameraShakeID,CritCameraShakeID,CritTargetCameraShakeID,ImpactRating,BlockStaminaDmgMod,BlockAbsorptionModifier,LOSCheckVerticalAngleOffset,StunBreakoutIncrement,ThreatMultiplier,AddThreat,IsTaunt,TauntDuration,TauntThreatBoostPercentage,TauntMinimumThreatValue,UseAttackerPosForReaction,AttackRuneCharge,AttackBlockedRuneCharge,HitRuneCharge,HitBlockedRuneCharge
Firestaff_SpeedBombs,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,,,,
Firestaff_SpeedBombs_DMG,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1.3,1.3,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,,,,
Firestaff_Pillar,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.7,1.3,,,0,0,0,20,15,20,0,1,0,0.85,0,0,0,0.8,0,1,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
Firestaff_Pillar_DMG,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.68,1.3,,,0,0,0,20,15,20,0,1,0,0.85,0,0,0,0.8,0,1,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
Firestaff_Pillar_Mana,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.68,1.3,,,0,0,0,20,15,20,0,1,0,0.85,0,0,0,0.8,0,1,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,1.82,0.91,0.455,0.91
Firestaff_Siege,None,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,0,1.3,1.25,,0,0,0,30,25,35,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,0.585,0.2925,0.14625,0.2925
Firestaff_Siege_AOE,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.4,1.3,1.25,,0,0,0,30,25,35,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,true,,,,
Firestaff_Siege_DMG,MagicStaff,0,0,true,true,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,true,,,2.24,1.3,1.25,,0,0,0,30,25,35,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,,,,
FireStaff_Storm,MagicStaff,0,0,true,true,MagicSpell,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,0.75,1.3,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,0.52,0.26,0.13,0.26
FireStaff_Common_DoT,MagicStaff,0,1,true,true,MagicSpell,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0.8,0,0,0,0.85,0,0.7,1,,,,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,0.52,0.26,0.13,0.26
FireStaff_Primary,FireStaff_Proj,0,0,true,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.4,1,,,,,Small,,Small,,Large_short,2,0.4,1.2,0,0,1,0,false,0,0,0,,,,,
FireStaff_Heavy,FireStaff_Proj,0,0,true,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1.3,1.3,,,0,0,0,20,15,20,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.6,1,,,,,Large_short,,Large_short,,Large_short,2,0.6,1.2,0,0,1,0,false,0,0,0,,,,,
FireStaff_Heavy_Upgrade,FireStaff_Proj,0,0,true,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1.4,1.3,,,0,0,0,20,15,20,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.6,1,,,,,Large_short,,Large_short,,Large_short,2,0.6,1.2,0,0,1,0,false,0,0,0,,,,,
Firestaff_Incinerate,MagicStaff,0,0,true,true,Magic,Fire,,,,FireStaff_Pyro_DOT,,Bullet,Deflect_Default,,,,true,true,,,1.3,1.3,,,0,0,0,25,20,25,0,3,0,0.85,0,0,0,0.8,0,2,0,0.85,0,1,1,,,,,,,,,,3,1,1,0,1,1,0,false,0,0,0,,1.365,0.6825,0.34125,0.6825
Firestaff_Incinerate_Damage,MagicStaff,0,0,true,true,Magic,Fire,,,,FireStaff_Pyro_DOT,,Bullet,Deflect_Default,,,,true,true,,,1.3,1.3,,,0,0,0,25,20,25,0,3,0,0.85,0,0,0,0.8,0,2,0,0.85,0,1,1,,,,,,,,,,3,1,1,0,1,1,0,false,0,0,0,,1.365,0.6825,0.34125,0.6825
Firestaff_Incinerate_COMBUST,MagicStaff,0,0,true,true,Magic,Fire,,,,FireStaff_Pyro_DOT,,Bullet,Deflect_Default,,,,true,true,,,2.1,1.3,,,0,0,0,25,20,25,0,3,0,0.85,0,0,0,0.8,0,2,0,0.85,0,1,1,,,,,,,,,,3,1,1,0,1,1,0,false,0,0,0,,1.365,0.6825,0.34125,0.6825
FireStaff_FlameThrower,FlameThrower,0,0,true,true,Magic,Fire,,,,FireStaff_Pyro_DOT,TRUE,Bullet,Deflect_Default,,,,,true,,,0.5,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,3,0.15,1,0,0,1,0,false,0,0,0,,0.144,0.072,0.036,0.072
FireStaff_FlameThrower_DMG_Upgrade,FlameThrower,0,0,true,true,Magic,Fire,,,,FireStaff_Pyro_DOT,TRUE,Bullet,Deflect_Default,,,,,true,,,0.39,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,3,0.15,1,0,0,1,0,false,0,0,0,,0.144,0.072,0.036,0.072
FireStaff_FireDash,Burnout,0,0,true,true,Magic,Fire,,,,FireStaff_Burnout_DOT,TRUE,Bullet,Deflect_Default,,,,,,,,1.29,1.3,,,0,0,0,30,25,35,0,2,0,0.85,0,0.5,0,0.8,0,2,0,0.85,0,0.7,1,,,,,,,,,,0,0.7,1,0,0,1,0,false,0,0,0,,1.497,0.7485,0.37425,0.7485
FireStaff_FireDash_Upgrade,Burnout,0,0,true,true,Magic,Fire,,,,FireStaff_Burnout_DMG_DOT,TRUE,Bullet,Deflect_Default,,,,,,,,1.61,1.3,,,0,0,0,30,25,35,0,2,0,0.85,0,0.5,0,0.8,0,2,0,0.85,0,0.7,1,,,,,,,,,,0,0.7,1,0,0,1,0,false,0,0,0,,1.497,0.7485,0.37425,0.7485
LifeStaff_PrimaryAttackC1,LifeStaff_Proj,0,0,true,,Light,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,1.07,1,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.4,1,,,,,Small,,Small,,Large_short,2,0.4,1.2,0,0,1,0,false,0,0,0,,1.257,0.6285,0.31425,0.6285
LifeStaff_PrimaryAttackC2,LifeStaff_Proj,0,0,true,,Heavy,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,1.51,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,1,1,,,,,Small,,Small,,Large_short,2,1,1.2,0,0,1,0,false,0,0,0,,2.037,1.0185,0.50925,1.0185
LifeStaff_DivineEmbrace,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_DivineEmbrace_Bounce1,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_DivineEmbrace_Bounce2,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_LightsEmbrace,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_SplashofLight,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_OrbofProtection,LifeStaff_Proj_Protect,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,1.46,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,Large_short,,Large_short,,Large_short,2,0.15,1.2,0,0,1,0,false,0,0,0,,1.257,0.6285,0.31425,0.6285
LifeStaff_OrbofProtection_Aoe,LifeStaff_Proj_Protect,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,1.46,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,Large_short,,Large_short,,Large_short,2,0.15,1.2,0,0,1,0,false,0,0,0,,1.257,0.6285,0.31425,0.6285
LifeStaff_Beacon,LifeStaff_Proj_Protect,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,1.46,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,Large_short,,Large_short,,Large_short,2,0.15,1.2,0,0,1,0,false,0,0,0,,1.257,0.6285,0.31425,0.6285
LifeStaff_SacredGround,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,,,,,,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_HeavySpell,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,Small,,Small,,Large_short,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
LifeStaff_LightSpell,LifeStaff_Proj,0,0,true,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,,,,,0,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.15,1,,,,,Small,,Small,,Large_short,2,0.15,1.2,0,0,1,0,false,0,0,0,,,,,
IceMagic_Primary,IceGauntlet_Proj,0,0,true,,Light,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.4,1,,,,,,,,,,2,0.4,1.2,0,0,1,0,false,0,0,0,,1.213,0.6065,0.30325,0.6065
IceMagic_Heavy,IceGauntlet_Proj_Heavy,0,0,true,,Heavy,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.4,1.3,,,0,0,0,15,12,15,0,0.3,0,0.8,0,0.2,0,0.8,0,0.3,0,0.8,0,1,1,,,,,,,,,,2,1,1.2,0,0,1,0,false,0,0,0,,1.951,0.9755,0.48775,0.9755
IceMagic_WindChill,IceGauntlet_Null,0,1,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,false,,,true,true,,true,0.2,1.3,,,0,0,0,15,12,15,0,5,0,1,0,4,0,1,0,5,0,1,0,0.4,1,,,,,,,,,,2,0.4,1.2,10,0,1,0,false,0,0,0,,0.275,0.1375,0.06875,0.1375
IceMagic_WindChill_End,IceGauntlet_Null,0,1,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,false,,,true,true,,true,0.24,1.3,,,0,0,0,15,12,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0.4,1,,,,,,,,,,2,0.4,1.2,10,0,1,0,false,0,0,0,,0.275,0.1375,0.06875,0.1375
IceMagic_WindChill_Shatter,IceGauntlet_Null,0,1,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,false,,,true,true,,true,0.2,1.3,,,0,0,0,15,12,15,0,5,0,1,0,4,0,1,0,5,0,1,0,0.4,1,,,,,,,,,,2,0.4,1.2,10,0,1,0,false,0,0,0,,0.275,0.1375,0.06875,0.1375
IceMagic_WindChill_Shatter_End,IceGauntlet_Null,0,1,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,false,,,true,true,,true,0.3,1.3,,,0,0,0,15,12,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0.4,1,,,,,,,,,,2,0.4,1.2,10,0,1,0,false,0,0,0,,0.275,0.1375,0.06875,0.1375
IceMagic_WindChill_Shatter_SW,IceGauntlet_Null,0,1,,true,Ability,Ice,,,,IceMagic_WindChill_Shatter,,Bullet,Deflect_Default,false,,,true,true,,true,0.2,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1.2,10,0,1,0,false,0,0,0,,0.275,0.1375,0.06875,0.1375
IceMagic_IceStorm,IceGauntlet_Null,0,1,true,true,Ability,Ice,,,,,,Bullet,Deflect_Default,false,,,true,true,,,0.17,1.3,,0,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,,,,,,,,,,2,0.1,1.2,10,0,1,0,false,0,0,0,,,,,
IceMagic_Entombed_Break,IceGauntlet_Proj,0,0,true,true,Ability,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,0.7,1,,,0,0,0,20,15,20,0,2,0,0.85,0,1,0,0.85,0,2,0,0.85,0,1,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,1,1.2,0,0,1,0,false,0,0,0,,0.866,0.433,0.2165,0.433
IceMagic_Spikes,IceGauntlet_Proj,0,0,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,0.56,1.3,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,1,1,,,,,,,,,,2,1,1.2,35,0,1,0,false,0,0,0,true,0.672,0.336,0.168,0.336
IceMagic_Spikes_Upgrade,IceGauntlet_Proj,0,0,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,0.62,1.3,,,2,2,2,20,15,20,0,0.25,0,0.8,0,0.25,0,0,0,0.25,0,0.8,0,1,1,,,,,,,,,,2,1,1.2,35,1,1,0,false,0,0,0,true,0.672,0.336,0.168,0.336
IceMagic_Spikes_End,IceGauntlet_Proj,0,0,,true,Ability,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.57,1.3,1.3,,2,2,2,25,20,25,0,2,0,0.85,0,1.5,0,0.85,0,2,0,0.85,0,1.5,1,,,,,Small,,Small,,Large_short,3,1.5,1.2,35,1,1,0,false,0,0,0,true,1.344,0.672,0.336,0.672
IceMagic_Spike_Reach,IceGauntlet_Proj,0,0,true,true,Ability,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,1.18,1.3,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.4,1,,,,,,,,,,2,0.4,1.2,0,0,1,0,false,0,0,0,,0.672,0.336,0.168,0.336
IceMagic_Pylon,IceGauntlet_Proj,0,0,true,true,MagicSpell,Ice,,,,,,Bullet,Deflect_Default,,,,true,,,,0.75,1.3,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.4,1,,,,,,,,,,2,0.4,1.2,0,0,1,0,false,0,0,0,,0.866,0.433,0.2165,0.433
IceMagic_PylonBurst,IceGauntlet_Proj,0,0,,true,MagicSpell,Ice,,,,,,Bullet,Deflect_Default,,,,true,true,,,0.5,1.3,,,0,0,0,15,12,15,0,0.25,0,0.8,0,0.25,0,0.8,0,0.25,0,0.8,0,0.4,1,,,,,,,,,,2,0.4,1.2,0,0,1,0,false,0,0,0,,0.672,0.336,0.168,0.336
VoidGauntlet_Primary,VoidGauntlet_Proj,0,0,true,,Light,Corruption,,,,,,Bullet,Deflect_Default,,,,true,,,,1,1,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,1.213,0.6065,0.30325,0.6065
VoidGauntlet_Heavy,VoidGauntlet_Proj_Heavy,0,0,true,,Heavy,Corruption,,,,,,Bullet,Deflect_Default,,,,true,,,,1.25,1,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,2,1,1,0,0,1,0,false,0,0,0,,1.908,0.954,0.477,0.954
VoidGauntlet_Blade_Light,VoidGauntlet_Blade,0,0,,true,Light,Corruption,,,,VoidGauntlet_Disintegrate,1,Bullet,Deflect_Default,,,,,,,,0.9,1,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,0.354,0.177,0.0885,0.177
VoidGauntlet_Blade_Heavy,VoidGauntlet_Blade,0,0,,true,Heavy,Corruption,,,,VoidGauntlet_Disintegrate,1,Bullet,Deflect_Default,,,,,,,,1.4,1,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,,,,,,,,,,2,1.5,1,0,0,1,0,false,0,0,0,,0.802,0.401,0.2005,0.401
VoidGauntlet_Scream,VoidGauntlet_Special,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_Scream,1,Bullet,Deflect_Default,,,,,true,,,1,1,,,2,0,2,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,0.455,0.2275,0.11375,0.2275
VoidGauntlet_DecayingOrb,VoidGauntlet_Special,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_Disintegrate,,Bullet,Deflect_Default,,true,,true,,,,0.9,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,0.303,0.1515,0.07575,0.1515
VoidGauntlet_DecayingOrb_Heal,VoidGauntlet_Special,0,1,true,true,Ability,Corruption,,,,,,Bullet,Deflect_Default,,true,,true,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,,,,
VoidGauntlet_DecayingOrb_Detonate_Damage,VoidGauntlet_Special,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_Disintegrate,1,Bullet,Deflect_Default,,true,,true,true,,,0.7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,0.433,0.2165,0.10825,0.2165
VoidGauntlet_DrainingTether,VoidGauntlet_Special,0,0,true,true,Ability,Corruption,,,,,,Bullet,Deflect_Default,,,,true,,,,0.1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
VoidGauntlet_EssenceRupture,VoidGauntlet_Rupture,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_EssenceRupture,1,Bullet,Deflect_Default,,,,true,,,,0.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
VoidGauntlet_EssenceRupture_Stamina,VoidGauntlet_Rupture,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_EssenceRupture_Stamina,1,Bullet,Deflect_Default,,,,true,,,,0.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
VoidGauntlet_EssenceRupture_AoE_OnEnd,VoidGauntlet_Rupture,0,0,true,true,Ability,Corruption,,,,VoidGauntlet_EssenceRupture_AoE_OnEnd,1,Bullet,Deflect_Default,,,,true,,,,0.5,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1,,,,,,,,,,2,0.4,1,0,0,1,0,false,0,0,0,,1.04,0.52,0.26,0.52
Common_DamageOverTime_Override,Sword,0,1,,,Light,Standard,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,1,,,,,,,,,,2,0.2,1.2,0,0,1,0,false,0,0,0,,,,,
Common_HealOverTime_Override,MagicStaff,0,0,,,Magic,Nature,,,,,,Bullet,Deflect_Default,,,,true,,,,0,1,,,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,false,0,0,0,,,,,
Common_Taunt_DamageTableRow,None,1,1,,,Ability,Standard,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,1,0,0,1,0,true,8,0.15,1500,,,,,
Fall,Fall,1,1,,,,Falling,,,,,,Bullet,,,,,,,,,1,1.3,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,,,,,,,,,,0,1,1,0,1,1,0,false,0,0,0,,,,,
Fall_Hard,Fall,1,1,,,,Falling,,,,,,Bullet,,,,,,,,,1,1.3,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,,,,,,,,,,0,1,1,0,1,1,0,false,0,0,0,,,,,
Deflect_Default,Deflect,1,0,,,,Deflect,,,,,,Bullet,,,,,,,,,0.5,1.3,,,2,2,2,0,0,0,0,1,0,0.8,0,0,0,0,0,1,0,0.8,0,1,0,,,,,,,,,,0,1,1,0,1,1,0,false,0,0,0,,,,,
ShoulderCharge,Shield,0,0,,,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,0.8,1.3,,,3,3,3,30,25,,0,2.5,0,0.8,0,0.5,0,0.8,,,,,0,1,2,,,,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,1,0,false,0,0,0,,,,,
Throwable_Base_Projectile,StickyBomb,0,1,true,true,Ability,Fire,,,,,,Bullet,Deflect_Default,false,,true,true,true,true,,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,0,1,0,0,1,0,false,0,0,0,,,,,
Throwable_Base_Explosion,None,0,0,true,true,Ability,Fire,,,,,,Bullet,,,,true,true,true,true,,1,1,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,2,1,1,0,0,1,0,false,0,0,0,,,,,
Rune_CannonBlast_Projectile,CannonBall,0,0,true,true,Heartgem,Strike,,,,,,Bullet,,true,,true,,true,true,,1,1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_CannonBlast_Projectile_Greater,CannonBall,0,0,true,true,Heartgem,Strike,,,,,,Bullet,,true,true,true,,true,true,,1,1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_CannonBlast_Projectile_Survivor,CannonBall,0,0,true,true,Heartgem,Strike,,,,,,Bullet,,true,,true,,true,true,,0.3,1.3,,,4,4,4,45,35,45,0,4,0,0.8,0,0,0,0.8,0,4,0,0.8,0,1,1,,,,,,,,,,3,1,1,0,1,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_CannonBlast_Projectile_Dominator,CannonBall,0,0,true,true,Heartgem,Strike,,,,,,Bullet,,true,,true,,true,true,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,3,1,1,0,0,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_Detonate_AoE,None,0,0,true,true,Heartgem,Arcane,,,,,,Bullet,,true,,true,true,true,true,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_GraspingVines,None,0,0,true,true,Heartgem,Nature,,,,Rune_GraspingVines,1,Bullet,,true,,true,true,true,true,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,0,1,1,0,0,1,0,false,0,0,0,,,,0.10825,0.2165
Rune_HereticFall_AoE,None,0,0,true,true,Heartgem,Corruption,,,,,,Bullet,,true,,true,true,true,true,,1,1,,,3,3,3,30,30,30,0,2.5,0,0.85,0,0,0,0.85,0,2.5,0,0.85,0,1,1,,,,,,,,,,0,1,1,0,1,1,0,false,0,0,0,,,,0.10825,0.2165
